,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim
mu0,3585.518934555834,-3363.0112270896093,536.446042373963,220.11847420268865,1275.3138695451057,1586.2341597992702,-622.075549282233,-1516.3668899448342,-15.085925274937338,353.15837618996756,15.720767452815007,12.464569079298368,-0.9679407519344694,-21.622852262303933,33.30846186538736,84.25587343181823,107.85920247753282,156.17704030298086,227.2469765574117,-0.22284939645981267,1100.6024768315049,848.3092538249807,-0.003419226119773076,0.06899684744689744,41.78831102467406,40.513960934104134,60.942173667726266,50.73225146025352,47.40596638079326,30.28280925699992,47.94394856089394,41.082542246746925,0.032663842816689374,120.78495941979996
qN,-3363.0112270896093,3371.0372535317283,-314.8631891668042,-160.30393239244165,-1379.8314577025656,-1601.4712384894337,612.5849326168408,1409.2615613277253,36.79972541773094,-302.32379333883443,-13.49857881402659,-87.88817096846961,-5.634035863508657,-72.42560783557715,65.62413331305635,-167.43542116845572,-181.02204161192338,-289.5564066399568,-440.8331269462177,0.4596958231596403,-469.90638346850164,-895.7534619076478,0.003499777944276877,-0.04815643368677157,-30.86185133888089,-37.2500273167833,-56.88262010537925,-123.92919314760074,-128.87932726267533,-22.04668479368478,-45.08236182593691,-90.70635901888195,-0.024401019033494745,-90.64311470076868
betaG0,536.446042373963,-314.8631891668042,4753.041189613401,1275.9958314370572,-2717.705666639992,-1105.2750902981056,-50.496557375634694,-645.8526529356805,616.0547099660547,-582.7800497971136,-27.126802002252635,-9.325338204604055,0.27369366090541747,7.715748313051083,-13.529581269793459,-14.665308240532699,-46.03907417372064,-59.25931428411499,-58.71836693021295,0.004182471826505939,-63.77818010328039,-142.8670500374874,0.00038399360886529575,0.03496619006896034,19.13584567183313,-6.703003361906335,-7.152421215672415,-10.801388402411675,-33.729686925722774,28.475892523169097,14.241824792456326,30.7035687246549,0.015077687893781024,55.398385354018295
betaF0,220.11847420268865,-160.30393239244165,1275.9958314370572,375.4970352416643,-626.8333192077378,-404.9241881564114,9.415568484089556,-250.76133719101688,191.1971840537653,-62.56012664795108,-2.946329705657887,-0.07970290150047937,0.30555318457688185,5.490323382012878,-7.378717029822926,-0.4573722961181874,-9.437105222868562,-10.079306414107007,-6.439311195501724,-0.007901446533496184,-56.80956232107571,-42.63606439793989,0.00011429009864529395,0.012489817201285659,6.8104951555451185,0.47685822331822036,1.5463394067808447,3.446418273165964,-3.8493473151302235,10.85968792500187,6.365487445075727,15.837431138443513,0.005383397033860409,19.779664874830754
qEG,1275.3138695451057,-1379.8314577025656,-2717.705666639992,-626.8333192077378,5697.2706450198475,1361.1446403570403,-221.7914465176497,-620.7357612363751,-364.3556956473507,-1838.2175756069607,-89.11650292296633,48.76498420404386,2.8104970808199257,37.33857106899665,-34.72482811077093,37.42081946398758,114.59332864762133,138.27968392699313,146.97201368781026,-0.013718669448195914,-120.03655958131708,195.72203172754587,-0.0007081942331585613,-0.013539428228477488,-7.193885315466365,53.13953403095701,74.34045294493599,73.17428799344667,97.69953882148243,-25.237592630224583,36.243778395025636,10.240729820916796,-0.006143397042344348,-22.67239136110951
qEF,1586.2341597992702,-1601.4712384894337,-1105.2750902981056,-404.9241881564114,1361.1446403570403,3386.6776367281514,-1011.912046099095,-1021.8030883587973,-108.0417325680778,-144.64417145971734,-7.04857800034692,30.363746681305607,1.2463486544322981,16.73245616734105,-14.936363236980664,-20.0782009213936,85.73135870077382,59.74860148625956,7.048613360173022,0.16232572815581275,205.36505732075335,129.21264124373047,-0.0004928294572268397,0.005381415981973911,3.4825576883341194,44.02250404118684,62.64929202988891,78.0731221478251,78.9540509020118,-4.244406674099034,34.25876365296786,54.86673301510872,0.002518746137384086,9.298716237518484
iG,-622.075549282233,612.5849326168408,-50.496557375634694,9.415568484089556,-221.7914465176497,-1011.912046099095,346.6557900294627,426.7404462899891,-23.24523120709354,20.704564782607886,1.0266555088180116,-14.502987302206366,-0.8956556755538998,-12.786928481902745,13.057373667961166,0.07126391272111299,-31.450117243763177,-25.875830977512546,-16.63792774377317,-0.03020814744877526,-9.217822213693168,-35.43954467508691,0.00015383126487576935,-0.005842272973739058,-3.3315170807422074,-18.545597729337565,-26.50539605857021,-32.58738963835993,-29.863757383136168,-1.7329923769123556,-15.94599682784183,-28.181986519736157,-0.0025355870911949957,-9.31686854002066
iE,-1516.3668899448342,1409.2615613277253,-645.8526529356805,-250.76133719101688,-620.7357612363751,-1021.8030883587973,426.7404462899891,1171.8833771996126,-171.31675882433174,-299.0639741682898,-13.665936951187996,-9.889931235304012,-0.4295128441086492,-6.747059796868081,7.420568824972168,19.437082469044277,-30.894256301712886,-18.339057638709498,16.835405380810926,-0.11683555292464373,-70.62668741745333,-12.909718183013,0.00010879149069403668,-0.019012358604774324,-10.653353399670424,-21.81239219280422,-33.594879755672835,-37.81048665181655,-36.06435082501322,-9.565751286548528,-29.8247806435738,-32.39397881195959,-0.00821351976230515,-30.176211092357324
Kd0,-15.085925274937338,36.79972541773094,616.0547099660547,191.1971840537653,-364.3556956473507,-108.0417325680778,-23.24523120709354,-171.31675882433174,235.46674896910628,-14.868876291012343,-0.7308926120165167,-0.034009995248458935,0.2571535537340698,5.10603957783016,-7.257663669901362,-14.896040857293977,-10.95240916199643,-23.153773876348442,-37.01212516537353,0.04494013244144422,-59.56031587643653,-91.838851176947,0.0002736945798192883,-0.0006978299541283481,-0.40799694881538995,-2.6295363507367065e-27,8.765121169122355e-28,-0.7458916836964937,-0.8807633047003088,-0.8234510304464705,-4.3825605845611775e-27,-0.758175031020544,-0.0003352740964097012,-1.2415606664188648
gammaG0,353.15837618996756,-302.32379333883443,-582.7800497971136,-62.56012664795108,-1838.2175756069607,-144.64417145971734,20.704564782607886,-299.0639741682898,-14.868876291012343,2988.2491621742624,141.40471525467908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
