,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim
mu0,35107.6597989062,-21447.814336772157,4823.705857954133,1546.2496223943247,4788.7446992876685,8807.102448656482,-3647.2379519980996,-10339.35929839122,-702.9133023412599,1674.142925162814,66.55356790756821,-126.83955279884542,-11.062741443052388,-210.74021397214105,400.86944557713593,479.9534473378177,-56.45993158392006,118.18133369908807,416.68781295504954,-3.088654395287712,-1192.809592672335,0.0,0.0,1.190095960169502,341.4519740768129,255.17143511582165,448.9959640683592,112.10171357160519,42.294035747977574,893.1768803059872,191.5295580739568,88.95337346881743,0.6164866108166782,2181.4302234274155
qN,-21447.814336772157,20515.428764050546,-909.7047541703992,-501.2932530824705,-5426.105430320062,-7688.616298626686,2849.4270082104576,7444.584323166375,705.5715951227226,-1013.3532967192593,-41.41097337527958,-1008.6116951969666,-34.36153653601586,-623.7495357924804,753.0223407018555,-1304.4470132801102,-521.1361279766802,-767.9096253725463,-1776.2461044933684,6.353802145675148,5889.789885618891,0.0,0.0,-0.547809215095014,-207.04789187480083,-238.4118796595994,-466.26711749159705,-332.08013616985386,-176.65582954270616,-307.7169889055143,-177.76724639228112,-107.69938252047035,-0.42153505175314854,-1547.2701224718403
betaG0,4823.705857954133,-909.7047541703992,51222.548290190374,14041.076311436476,-42936.38352306523,-15443.336879806608,485.71813784535516,-3639.1199869719485,456.78610569452326,-1470.0886287666028,-62.95013708387742,-198.51537742459033,-5.379267720327531,-98.72271844635034,102.9671121140031,-112.94888873317423,-182.5771472166299,-134.698449577992,-241.77934469681236,0.3476735752974435,883.9073152401652,0.0,0.0,1.0926677260298998,261.486641571014,-75.18934874452626,-226.81439679655966,-56.88355714000076,-59.21777113066926,1764.860617076348,191.14031060943012,176.9670004913436,0.2952265407975146,948.269596706525
betaF0,1546.2496223943247,-501.2932530824705,14041.076311436476,3954.0642196220474,-11609.275226215415,-4513.631027296488,189.43006712874973,-1201.4114431085986,129.12768051675036,-140.1357590145735,-5.9844762026960225,-30.818508043049405,-0.7774961301423581,-14.191237608189569,11.975268454332745,-28.525154641307616,-31.020545068678047,-28.365773181636392,-50.74959974897997,0.12413481699809593,183.17458150998203,0.0,0.0,0.30573652182980915,72.98631958442667,-4.576311211310909,-34.595923086241484,-4.342408501042186,-11.680862006409487,498.18521771800545,71.8461800409976,57.56728700032754,0.08137066623049583,260.37869950931434
qEG,4788.7446992876685,-5426.105430320062,-42936.38352306523,-11609.275226215415,50444.85365972184,16002.853951169389,-1436.8148628155748,-1690.8572416739062,-347.92965209929685,-5504.639978339883,-263.3791546651397,559.1015047746864,16.361964638203514,303.4564780636397,-370.76631839154027,166.19114958710588,475.35926386096617,261.4045706861082,469.2508527230573,-0.12655077729324635,-1743.4237584041339,0.0,0.0,-0.911463806222464,-234.50950329864588,233.87211708908978,486.599466957059,201.7094654115814,129.15160497137012,-1635.955149933236,-75.46387141168248,-97.41607931014349,-0.2574179464505576,-835.4604001049786
qEF,8807.102448656482,-7688.616298626686,-15443.336879806608,-4513.631027296488,16002.853951169389,16883.67396702442,-4265.539590802764,-5216.058166219419,-104.35271082606596,-385.4841585977864,-18.733324606917822,358.40157124157156,9.206682318014053,174.48081963554796,-203.7727346336149,-42.7575485982593,350.38886288382974,120.08150540655859,167.6275475291075,0.89174734017285,-697.7088344192714,0.0,0.0,-0.23414756606167264,-64.75693439141658,222.80641468831993,441.3070381569522,167.9240536582239,93.06162811077944,-475.7104847349218,78.95648293602004,8.063482467880762,-0.07049908986177267,-232.82604057832862
iG,-3647.2379519980996,2849.4270082104576,485.71813784535516,189.43006712874973,-1436.8148628155748,-4265.539590802764,1449.759125318105,2179.5029544947206,-7.508792980957404,45.98620932572229,2.233649778527328,-161.3850466751441,-4.602929157883352,-86.40807867858891,108.70319040647973,-7.132747509203387,-137.93761253672236,-51.848845226351685,-87.35006708201918,-0.20414072308868736,340.9000014101978,0.0,0.0,-0.022999309386276097,-2.4925963796466957,-84.34262023579396,-149.39073757417268,-69.27263523648509,-33.9974548982435,-5.8950269894297,-58.35479836230874,-27.025512497046797,-0.0032879118805493254,-8.076272266353989
iE,-10339.35929839122,7444.584323166375,-3639.1199869719485,-1201.4114431085986,-1690.8572416739062,-5216.058166219419,2179.5029544947206,6313.5773143692195,-72.86322355304998,-973.8698840795757,-40.79630630154226,-163.71045958768667,-3.439139688084854,-66.59949153847919,72.85420685923087,120.34283505792318,-182.4940426700889,-28.7829162007847,2.128588128255288,-1.116430919099998,79.33724017084307,0.0,0.0,-0.1632918842339871,-26.51540623537731,-158.18897767125753,-301.60380922406466,-105.90656491931449,-51.48402315540859,-141.26853467538882,-131.32122280738122,-63.99553489610774,-0.0336073863232452,-99.05116329308473
Kd0,-702.9133023412599,705.5715951227226,456.78610569452326,129.12768051675036,-347.92965209929685,-104.35271082606596,-7.508792980957404,-72.86322355304998,210.35315699254124,-12.750535818443904,-0.5824380178343442,-2.0225659506986133,0.029432964776314297,1.5139322933988826,-9.29562608300709,-51.811857986808846,-5.246169068401894,-23.900055153481073,-54.532294638889915,0.3311728943720632,182.35520534806918,0.0,0.0,-0.025711873894365283,-13.05143948010063,-0.45631513247827826,-1.3189268642208745,-0.2386789170048907,-0.147097588120766,-10.382745735778595,-0.3952555803253505,-0.12324916991062107,-0.03387694524643802,-128.18650533594865
gammaG0,1674.142925162814,-1013.3532967192593,-1470.0886287666028,-140.1357590145735,-5504.639978339883,-385.4841585977864,45.98620932572229,-973.8698840795757,-12.750535818443904,8712.441756884507,397.1605289749484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
