,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim
mu0,3790.9257168116565,-3567.341395451349,693.077520685581,298.18087102999357,1132.3231954211185,1607.446303316339,-623.9539542907017,-1452.326207713476,21.291838975945204,344.38556866769085,15.83796504358683,13.607576099298281,-0.612813027588659,-16.495094118675194,25.253992254929177,64.97993990735304,102.88554210579728,144.31558342262207,185.63987050969814,-0.15904083955024273,1186.0663935701293,816.2423063939323,-0.0029886355870437035,0.05636368941661801,37.3975884971739,45.46304339548687,78.70041781047627,57.024386371376366,54.776903181468754,13.86707153338955,58.93602106712203,50.50320412562595,0.027004789455864733,100.48397892685314
qN,-3567.341395451349,3497.6469017705954,-479.5570515558976,-233.18607074830757,-1210.7557820824711,-1596.6027515466365,602.7625978897989,1343.8721466379322,10.76835546152563,-297.93181742108277,-13.725824142270612,-62.181143923388255,-3.9987543172698095,-46.84801853916108,40.55228499147819,-118.48940204465029,-147.61945187064032,-235.22881465026944,-325.96808466353514,0.30921318534380476,-759.4112660136526,-842.9721311261725,0.003006198009804493,-0.0434285430787641,-30.18853843048823,-39.83413334018557,-70.27037924582554,-110.91303610568832,-114.62239557571321,-10.836659319026815,-55.68352915879066,-95.5768707994992,-0.022037343173207335,-82.28739415204626
betaG0,693.077520685581,-479.5570515558976,5705.793034083323,1641.3321111933374,-3282.2018828655173,-1197.5438672611183,-117.87597032063226,-948.3461217598658,1065.574881263593,-598.7490806783736,-28.490600594488388,-8.568393570518854,0.43475164907692904,11.366482908538973,-17.4065794483898,-21.910710311983276,-54.04821952454508,-79.97014285756774,-77.3046862091981,0.028485096686095907,-191.76647736240147,-235.3549226301248,0.0006020681437239441,0.017748235577172214,9.47001054138899,-6.801003836055583,-9.717354677796614,-6.837701541055949,-32.16966805040483,7.873267091100568,16.42349414940695,35.25778608178713,0.006518954500012402,23.803879165826828
betaF0,298.18087102999357,-233.18607074830757,1641.3321111933374,508.69689950988595,-821.1545901809293,-448.9853372625494,-12.901348013515154,-369.36299850407886,341.7658569684842,-65.07543004656242,-3.1261308711094142,-0.08791942209070447,0.369400793448441,6.743505048583872,-8.741031409223408,-3.2378572742210014,-12.96283939198156,-16.93847287288516,-13.447218497147839,0.0011583463491449016,-101.46122092551198,-75.88649605539223,0.00019363178294514013,0.006185995443591696,3.2241814568190117,0.6422790196053607,1.7567664979922242,3.533036695401783,-4.012491618029751,2.95271744297491,7.957666160523804,15.951493540844677,0.0022049695453532866,8.031396505578035
qEG,1132.3231954211185,-1210.7557820824711,-3282.2018828655173,-821.1545901809293,5930.434575971827,1374.7523385756938,-162.48746149846903,-325.7422947888972,-641.5260838019155,-1866.5966164278423,-91.12603402418824,43.823971175256816,2.6704478261081652,32.92200752994144,-29.7950655992029,41.151501005029175,110.06604759933131,152.16659647528425,150.44489293278951,-0.04274118510878236,-54.865955189803174,232.74483651439917,-0.0007313755075941454,0.006883993867897566,5.392477746335349,53.65953970657269,87.80344425513091,67.1630987810652,95.2486452854892,-0.7497387051658048,40.773456557763836,9.396277647835813,0.00397541062318136,14.944813084362599
qEF,1607.446303316339,-1596.6027515466365,-1197.5438672611183,-448.9853372625494,1374.7523385756938,3453.0627588200264,-977.2567884163471,-860.9443904540415,-200.60718202393542,-150.6329602189044,-7.391950375541002,30.598573916552915,1.550376392685528,20.04302906595344,-18.558924116117502,-8.612174879313654,85.2521199467857,76.54561479704586,22.815584284338556,0.09949407878275673,171.94092783600718,136.83455991040594,-0.0004643151538427099,0.011840348441303763,7.945543551461531,48.48116232797689,80.64497859010605,82.68425289533387,84.9822357070891,2.3429688343360353,42.83431552180586,66.62211710753283,0.00573021765612544,21.33384895924023
iG,-623.9539542907017,602.7625978897989,-117.87597032063226,-12.901348013515154,-162.48746149846903,-977.2567884163471,323.82530532060565,392.74657509245867,-37.265426346712985,21.05672840105657,1.050418414807427,-13.349610935913818,-0.9467003594636213,-13.093666394263789,13.381879128183897,-1.8784728218454045,-27.912053207702012,-27.424727326747497,-17.278590113118277,-0.015190491356976032,10.93925678782945,-25.909981667470074,0.0001098309033764527,-0.005845278668750758,-3.5868063754452546,-19.016067485187634,-31.600642790338533,-32.84903932077101,-30.631542935736018,-1.6193270286574226,-18.606542773920197,-31.80199162247863,-0.0025377885269725646,-9.38232356898258
iE,-1452.326207713476,1343.8721466379322,-948.3461217598658,-369.36299850407886,-325.7422947888972,-860.9443904540415,392.74657509245867,1092.0846524780713,-280.45364884527913,-276.4783151548336,-12.982439403127989,-8.846500331241405,-0.5581166295604557,-8.7515558125167,9.812983549863766,15.544933882545354,-23.272668787572144,-15.91140487443981,18.112284273580585,-0.08306468394150458,2.737803904597257,25.94348108343437,-1.6040095595424702e-05,-0.01579258062221026,-9.368256730614418,-21.86660443618834,-38.703397573219156,-35.92638181212026,-34.558178521040496,-5.7950989242769,-33.51383163000893,-34.16595333998617,-0.0066116365744319314,-24.383995752296602
Kd0,21.291838975945204,10.76835546152563,1065.574881263593,341.7658569684842,-641.5260838019155,-200.60718202393542,-37.265426346712985,-280.45364884527913,439.7021849100136,-20.85038918194842,-1.0298709713275944,0.31786036463235323,0.39451767509275043,7.67181713257355,-10.167341784662863,-16.954564820402986,-15.119839351024591,-31.137879078661626,-44.87730448159096,0.047115567142799145,-118.76613391111883,-133.17090186135007,0.00036037025903462404,-2.6295363507367065e-27,5.259072701473413e-27,4.3825605845611775e-27,-8.765121169122355e-28,-1.1476226845350506,-1.3699975399430062,3.506048467648942e-27,-8.765121169122355e-28,-1.26710615584964,8.765121169122355e-28,-8.765121169122355e-28
gammaG0,344.38556866769085,-297.93181742108277,-598.7490806783736,-65.07543004656242,-1866.5966164278423,-150.6329602189044,21.05672840105657,-276.4783151548336,-20.85038918194842,3008.2334122422835,144.5460665670781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
