,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim
mu0,4235.014871026904,-3952.6559421296483,1709.7209336558144,500.93569457107014,477.92142104377183,961.6175203295722,-585.1751845709172,-1764.3545848751135,344.93677495927864,298.8281456940014,11.66360092344993,52.513559667967826,0.8196648769125225,7.08136176402715,30.674682016858767,366.49843588314013,211.16030497022223,367.6839551527993,695.2341490407634,-1.3652018707217402,55.59304062174952,1221.86911647469,-0.011058672693003284,0.07932879479352237,33.37438027918353,44.125099363696066,53.148375245493924,51.73623565008035,44.77936282612948,17.868211711147328,65.23264089594443,10.338962106568896,0.03409233313869919,117.04680879613433
qN,-3952.6559421296483,3975.9020537835504,-1387.2233300517971,-426.3201258985472,-628.4653916897554,-1004.6237448958202,578.6254921945001,1614.1135037444733,-309.20754274595095,-224.1077708248969,-8.64973575603334,-173.08345004714292,-8.390249338397297,-131.42051352846852,122.44561905152659,-501.86184911662326,-317.1746359502626,-516.7153509650028,-970.6420814479886,1.8320810577460724,757.132118979912,-1297.0176791408617,0.011433166818945482,-0.0486121101389517,-21.983674673540666,-37.64404191563901,-48.85716996960613,-154.3427591726487,-134.160214796473,-10.994262741553067,-64.47403850855571,-55.062023965777314,-0.02269550391001684,-78.66987776222666
betaG0,1709.7209336558144,-1387.2233300517971,5164.4757472126075,1282.6631203532272,-3231.364514078259,-1157.5908867640248,-34.749428234884896,-822.229651011465,912.1672350778572,-405.8764044829729,-17.190408752776793,-20.600828370462967,-0.19843394716185425,-1.3326767672723125,-12.716941512289182,-53.89380280324237,-60.572835416060684,-69.2503431076045,-122.25811892408478,0.16420918629777803,261.5746499749264,-105.91809228497979,0.0005744068403392583,0.046072184562021154,18.17831090711729,-5.774131719081382,-1.4078735609241022,-19.67109359527246,-36.91904477621553,25.562702220558332,10.643702022933974,45.96307433853101,0.01963689302584862,63.25387957217284
betaF0,500.93569457107014,-426.3201258985472,1282.6631203532272,339.7484755647632,-778.6632325546907,-324.9571052402244,-2.2999383814703807,-255.2760021345795,262.43309223516513,-35.49016892981225,-1.4967942035360302,-2.631915372032493,0.07636230925139464,1.866399018378175,-6.25797423272072,-16.812585378099914,-11.347345606862126,-17.49609847372838,-32.358031399519604,0.06350663783224157,64.36771468133182,-29.850611155120067,0.0001653799192747757,0.015352541424847236,6.03396275617643,1.4906086243934848,3.3307466179879603,3.4479780699422333,-4.689444690105743,9.207744165662001,6.961581677395455,20.88993462983162,0.0066217178410007725,20.94605254767812
qEG,477.92142104377183,-628.4653916897554,-3231.364514078259,-778.6632325546907,6538.452974166789,1501.0318889137452,-253.96773239987354,-614.9552735258205,-695.6254530300581,-2153.923892120992,-102.39269820076356,79.52577269933637,2.8929565861668376,47.04491607794957,-43.84080887558843,55.77469373527154,176.20006920273804,129.32569699923206,209.58065301873597,0.008973703360846637,-183.49196697401925,306.33537363051266,-0.0025015412395190157,-0.028094218427071445,-11.214790814954593,60.451762300662196,59.59150552406875,94.56553790248651,102.81997150085677,-28.45054249305626,51.88841469183109,-34.93804562363211,-0.013294465234940671,-40.03240216783193
qEF,961.6175203295722,-1004.6237448958202,-1157.5908867640248,-324.9571052402244,1501.0318889137452,2356.765390419856,-816.2730378108963,-835.0405960106871,-192.71530981090916,-168.43279169171294,-8.062479491168217,41.185987614751006,1.021228564320826,17.581503264419435,-16.114744785723676,-32.91399375934799,111.90246833129477,35.23731737634119,33.75264330082925,0.32490129210592517,225.49325677294485,202.6281138971022,-0.0016983197472831627,-0.005002523449789233,-1.8881289166614503,42.646341148223115,44.62488518746649,89.07214944330141,77.05106377861468,-9.321161464661461,43.027661588150494,23.538120291980526,-0.002746092007149943,-6.650528499104077
iG,-585.1751845709172,578.6254921945001,-34.749428234884896,-2.2999383814703807,-253.96773239987354,-816.2730378108963,335.1465534537654,428.4902433961575,-19.134627417950647,21.948056333549477,1.058754664622141,-22.618372692621893,-0.8776295396552902,-14.932558566376855,17.425638406935448,5.981370935947619,-48.30481612671952,-19.242824804839312,-24.791976025987573,-0.09789183721810275,-44.980991567666905,-73.92455103652084,0.0006639441345803061,-0.0038431681701536075,-1.5350701754551868,-20.9926529366509,-21.937956717268904,-42.19496113240912,-32.173379675645606,0.31877168050938476,-21.561646837641483,-20.89854406589803,-0.0013768450715814168,-5.273456803106534
iE,-1764.3545848751135,1614.1135037444733,-822.229651011465,-255.2760021345795,-614.9552735258205,-835.0405960106871,428.4902433961575,1265.392072102974,-182.81918508159998,-252.07242383055106,-10.190890090786768,-15.519381274160427,-0.13790203058480466,-3.62894414876137,5.5560149274669755,62.8656502776017,-59.83382502238339,6.5296821069387185,40.08503358847284,-0.407540775364693,-339.83054174002297,-118.07840747642052,0.0011034013744216377,-0.012995480016920247,-5.100577351718394,-31.198099162668804,-38.21432281397562,-49.22959761571067,-42.889166560228794,-0.7197686934884616,-47.796724855465676,-12.924794945656338,-0.004716484528824309,-17.526667828399887
Kd0,344.93677495927864,-309.20754274595095,912.1672350778572,262.43309223516513,-695.6254530300581,-192.71530981090916,-19.134627417950647,-182.81918508159998,366.8260974945996,-5.618761125433247,-0.2704877746411785,-3.8913343806405116,0.006572673384808936,1.1784940919948053,-7.412394271458156,-45.80241305308056,-19.694914411776896,-42.186968296513854,-81.1090259036186,0.18496314343666204,69.67723966288709,-119.00273790963534,0.0008214779358665649,-0.0004384033365537581,-0.17656181028914109,0.0,-3.4876761778751e-44,-0.3408761542424046,-0.36393764754205593,-0.3080979362647057,-1.753024233824471e-27,-0.15944380761525023,-0.00020353314711237688,-0.6190337223737737
gammaG0,298.8281456940014,-224.1077708248969,-405.8764044829729,-35.49016892981225,-2153.923892120992,-168.43279169171294,21.948056333549477,-252.07242383055106,-5.618761125433247,3042.894377236486,138.42906961093888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gammaF0,11.66360092344993,-8.64973575603334,-17.190408752776793,-1.4967942035360302,-102.39269820076356,-8.062479491168217,1.058754664622141,-10.190890090786768,-0.2704877746411785,138.42906961093888,6.385894369553994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_N,52.513559667967826,-173.08345004714292,-20.600828370462967,-2.631915372032493,79.52577269933637,41.185987614751006,-22.618372692621893,-15.519381274160427,-3.8913343806405116,0.0,0.0,154.821483949723,9.749504371344214,160.4458709701233,-198.86396576791887,110.2527739738193,35.655592727109656,99.62472784077627,192.2468532791214,-0.4468096197002669,-544.4700576194434,50.66796190504493,-0.0004027199317164967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_stat,0.8196648769125225,-8.390249338397297,-0.19843394716185425,0.07636230925139464,2.8929565861668376,1.021228564320826,-0.8776295396552902,-0.13790203058480466,0.006572673384808936,0.0,0.0,9.749504371344214,0.8206995606213049,13.55991176807923,-18.17485146300485,8.453901634265124,1.725879694232304,6.932275235045829,13.768520833449088,-0.0364629058437554,-41.265519244474284,2.232153963948395,-1.6945477332248327e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
