,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim
mu0,4015.071292712694,-3705.7705807504694,960.7135396530537,271.5989215543359,938.8968727148833,1208.548212231174,-570.1437297332677,-1675.169407627013,175.99650866243414,317.0383757485949,12.660604792612384,24.90624107211402,-1.082152888970053,-20.57064198429525,48.927611499991826,223.55294886230078,168.18536375175984,262.11901962209987,480.81654226386985,-0.713683188169174,526.9054712510391,1008.8497184895482,-0.009487950912988473,0.07327000419727828,30.44379711969478,35.91673977552453,41.02253641591956,38.03880011448007,34.9236552270777,21.56683718225609,49.39271905662621,2.2550857694074047,0.03141289815140514,107.07747958203737
qN,-3705.7705807504694,3754.7129441749476,-586.5588702655633,-186.06119234950629,-1109.2858290585793,-1248.9445462974631,559.975994485844,1506.5331226216272,-118.15587055744008,-245.5235942646931,-9.845644357767604,-142.88130704909094,-6.582409584650995,-104.15680384943101,95.55299550526868,-344.91915733240677,-272.6068881489663,-410.5487761106834,-751.19323258784,1.0824624567677934,285.9456536466532,-1068.2648088690305,0.009712284052065132,-0.042734878129463985,-19.15450313540768,-29.447093880016325,-37.59624361882928,-138.19131190116045,-124.73033409672016,-14.198553793814634,-49.799981758843636,-50.525500021305795,-0.020024120883832347,-68.74327049669087
betaG0,960.7135396530537,-586.5588702655633,6923.216675603218,1799.4086546180345,-4538.50821905389,-1710.4877100510657,-27.50326569528397,-1058.589255729255,1696.8401957708406,-467.8968081408931,-20.255261702694966,-18.807660615134793,0.10658592945630274,3.013556561188926,-15.613091262178425,-47.83199386927675,-67.23324548490378,-72.22992300651418,-124.56791685918125,0.10977253927820553,153.91657234546668,-154.58538744055238,0.0009500410477013083,0.0373759583571214,14.947249996683624,-5.903508143048008,-1.1854833827846782,-21.078344028727322,-36.86336920412358,22.44520972210219,8.91479715226958,40.49795416898186,0.016146237661420065,53.23730960996753
betaF0,271.5989215543359,-186.06119234950629,1799.4086546180345,498.00702524109136,-1178.725849394359,-519.4350304586294,6.8573286669381375,-312.95072459251907,496.32921414538254,-44.545052607696164,-1.944840494622403,-1.4752060698099616,0.23513197186430063,4.284535491789021,-8.389591356329667,-13.151125181473299,-13.20025198592763,-17.811004651378656,-31.059325653964333,0.03655719661177425,23.422345013209174,-45.8079387581077,0.0002905294602423652,0.012726448304532456,5.1014282861702105,1.1035168808450604,2.788785877857783,4.045153266746391,-3.9222940358639917,8.606907432562734,5.727137934854293,21.256825057039954,0.00562563095805764,18.27036289985117
qEG,938.8968727148833,-1109.2858290585793,-4538.50821905389,-1178.725849394359,7336.5072144321175,1901.3871282484624,-250.96419156591114,-415.6462844685385,-1258.6535601037642,-1985.1984646382068,-94.75962256117613,81.83219444467495,3.1875539051643735,52.42174583242005,-49.05011735370267,64.97908061897287,179.79205195213984,133.66839743490283,222.79770671021987,-0.04045772728320588,-176.98052248914746,305.9845640314387,-0.0025195627579861477,-0.020867696927813782,-8.890621973827022,55.41460906621643,51.80842921110177,90.3601146955858,101.86730830668957,-25.536985513526623,42.53946142442116,-35.353357311439446,-0.010598090458155518,-33.68371258688173
qEF,1208.548212231174,-1248.9445462974631,-1710.4877100510657,-519.4350304586294,1901.3871282484624,2780.0887996433853,-860.707102862905,-910.599675209859,-363.8421258608447,-150.0085879169825,-7.206367875085721,38.453785023164755,0.9199889189898858,16.55559530957892,-13.931389686744215,-33.96645259762215,106.23765179847217,21.579866292974167,13.44889069238841,0.28407794798731223,274.22534623631736,176.6060185677527,-0.0015050609699999197,0.0015794338817530047,0.6612080422050068,36.87935570067207,36.08941656462564,77.21973222519283,68.97814306971392,-4.189267252481159,33.511697560774635,18.427965029586908,0.00017847566351710756,1.8562147786477556
iG,-570.1437297332677,559.975994485844,-27.50326569528397,6.8573286669381375,-250.96419156591114,-860.707102862905,341.3017570928076,457.83673095127006,-36.413825877333146,20.733560343551087,1.0033701045418844,-22.66790512603275,-0.9604044404426153,-16.407132571797938,18.090101377073736,4.851486002250107,-46.70444073668121,-15.06166257563663,-20.03604535295161,-0.07627498048945228,-44.62812125711261,-59.757321197313686,0.0005597692593726645,-0.004961015007124947,-1.9496388704903602,-18.623717559961808,-18.008712157212663,-38.33488667089311,-30.372512321719476,-0.7932457522439981,-17.12212773934449,-18.446253730649858,-0.0019077135813138015,-6.673644975558304
iE,-1675.169407627013,1506.5331226216272,-1058.589255729255,-312.95072459251907,-415.6462844685385,-910.599675209859,457.83673095127006,1404.4755079041984,-358.4279698602197,-276.2855274486287,-11.345567440619298,-20.562279405879387,-0.6589069696804204,-12.41982830212757,15.115418728855062,45.976766385702504,-57.863566980673724,6.792307575740189,33.378483655390596,-0.2828855382771654,-260.53437207018635,-79.64590982672078,0.0008170662065839932,-0.015699103438523754,-6.12548630767606,-27.484063647904048,-31.91753986677598,-45.760183994024906,-41.275958348834585,-3.6527856487023462,-39.2447244110542,-11.265717602496016,-0.006059862178571616,-21.0195546310742
Kd0,175.99650866243414,-118.15587055744008,1696.8401957708406,496.32921414538254,-1258.6535601037642,-363.8421258608447,-36.413825877333146,-358.4279698602197,705.8345445000309,-11.237741974402105,-0.5420251963046133,-1.6556482461179325,0.25960426333487896,5.111187364244488,-10.826425571861558,-37.78622513897907,-19.98316105911734,-40.72428845428074,-75.86022235898301,0.13220162427490395,27.806492765088777,-120.64431629418502,0.0008487291015716779,-0.0007042396545038841,-0.2908651485815075,8.765121169122355e-28,-7.88860905221012e-27,-0.8028349909650241,-0.6836495344187071,-0.5496942474965143,1.753024233824471e-27,-0.7947842809947414,-0.00033891675052822716,-1.056036968222204
gammaG0,317.0383757485949,-245.5235942646931,-467.8968081408931,-44.545052607696164,-1985.1984646382068,-150.0085879169825,20.733560343551087,-276.2855274486287,-11.237741974402105,2960.0522968741407,134.9367350381087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
