,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim
mu0,3648.0633472396485,-3385.6712431886644,365.6285794160061,134.46801706351482,1481.4302780573055,1861.373925816415,-700.8128300358859,-1736.863522012935,4.144988054687516,363.20003374537845,15.616911855379517,15.173911332625352,-1.0348366100477056,-21.121938819288854,34.36398482298015,105.03436537290271,119.46388181145994,171.80949716390285,274.7280364133375,-0.2793583877172672,1005.6075738011085,871.4145229948499,-0.004088253972910755,0.06678260055068932,36.049128254975855,49.19356110177286,73.53192546395084,46.611150767349976,45.32425857451333,27.955130935990056,77.08547903872653,27.12539809273632,0.03062253737354903,112.14000127164235
qN,-3385.6712431886644,3325.256333920559,-141.52775968908514,-77.27391412828953,-1549.4516095702124,-1845.7305751765336,679.6533621989487,1601.22132649993,17.869156264256446,-307.3548509952064,-13.281058942599211,-88.18905524093367,-4.726717373376548,-64.33796317854673,56.358089650111616,-179.11853785116068,-190.30548052014464,-285.01473083929335,-462.2268626784769,0.4873888009460792,-421.23602782519265,-899.8128320277507,0.004084103018883837,-0.04612114626399297,-26.505165966784766,-42.122334765632495,-65.69889430832305,-110.86219697886332,-112.50363710577479,-21.108977008000554,-72.82000356540814,-65.49081884310738,-0.022780053091913596,-83.90097356867409
betaG0,365.6285794160061,-141.52775968908514,5113.557033015746,1326.356391965056,-3135.885937023082,-1543.3814497290657,55.0423797244203,-492.10997715701563,763.0467965048722,-571.3378300909437,-25.89485670368732,-12.386933476744845,0.00852656450158018,2.5992338326112083,-8.013769734217025,-17.1077179924221,-45.25438444020808,-53.38659305946825,-64.60767975458147,0.00704094931136073,45.76431861383557,-99.08703118878171,0.00027714463441829085,0.03114876163307808,15.452586909554928,-5.045871468383539,-0.7986997214233984,-13.12744796844549,-36.67306471336268,23.32983615976237,17.72316172450603,34.79019802800188,0.013291792352380252,48.47512445509386
betaF0,134.46801706351482,-77.27391412828953,1326.356391965056,374.3039829124609,-743.8255006091532,-527.1291680190944,43.37931683057214,-178.71696082861496,229.2899484841732,-59.93093014331956,-2.745819009899419,-1.0772627914518744,0.16931794493979896,3.2463186858576742,-4.9393191150767155,-3.3993663912195005,-8.683933400190172,-11.087637321750071,-13.072985549970351,0.0008856251073425222,-7.839801353919967,-29.04362654170507,8.250108499395891e-05,0.010509046592270819,5.2359761190824,1.3006228285886723,3.778993279704621,1.7389739560874529,-5.5540579824373975,8.737486253203373,8.31793434897384,14.502212808565389,0.004538776362670547,16.54863978077849
qEG,1481.4302780573055,-1549.4516095702124,-3135.885937023082,-743.8255006091532,6187.534996890503,1817.2978343283423,-332.4569386483324,-851.0073569778184,-513.7308442988443,-1787.3397192314412,-86.00459580118917,58.70194256070204,3.1300715076596397,44.60195834142765,-42.10752996241908,48.28395190044827,130.9629573538452,138.21881152612474,175.71697363403504,-0.03289839099753214,-187.60062085020542,208.15112867766382,-0.0008733264159519508,-0.009806006798613565,-4.839525026068328,63.04556458547232,82.22581900507113,77.07179776355406,100.9007283485291,-20.528171428570218,62.31853665368002,-2.7263983890008614,-0.004664738321524338,-17.418040673895106
qEF,1861.373925816415,-1845.7305751765336,-1543.3814497290657,-527.1291680190944,1817.2978343283423,4014.1239684535376,-1190.6739275493924,-1388.894753845758,-159.90770142145917,-133.2895102110476,-6.455221141278106,36.10117070363134,1.4936306005469628,21.462504444174055,-19.48624879514405,-7.160635610246601,93.83613498776519,62.87082934489787,43.03828605204721,0.13703792342757432,114.19010342541094,140.7269609984261,-0.000612675743407357,0.00857970119192345,4.681686440411026,50.16031278735257,68.44404565417501,75.80538185316256,78.7150329253469,0.5433376152178693,57.566597339966066,37.46016660697683,0.003868325386895287,14.141100186790386
iG,-700.8128300358859,679.6533621989487,55.0423797244203,43.37931683057214,-332.4569386483324,-1190.6739275493924,407.2393009656233,533.038367884294,-19.44751096003544,19.16946118090517,0.9430684154495298,-17.380249026419783,-0.9686044691761209,-14.395832194978674,14.61783840151966,-2.744648174029729,-37.11713583268553,-26.750072340230354,-25.89339157484708,-0.02801692745398507,-0.8292394603691093,-45.98746969219159,0.00022045209915756424,-0.006581158501183106,-3.371653764910495,-22.848061448169794,-31.422677271556942,-34.02280642919192,-30.59941289715584,-2.632183666723669,-27.757598744522227,-24.853573285769215,-0.0028284752700859384,-10.303205623254826
iE,-1736.863522012935,1601.22132649993,-492.10997715701563,-178.71696082861496,-851.0073569778184,-1388.894753845758,533.038367884294,1422.1508701308435,-183.4335635596292,-319.74008690845744,-14.140237512186935,-13.809507128411791,-0.5667060343054089,-8.78065172990706,9.034784993785296,12.566397659280671,-41.573807121123,-25.159440290989167,-5.28889224963234,-0.10774329375267971,-75.38717527327532,-50.19393372110989,0.00027127835547163825,-0.02002192315675263,-10.13958201723506,-31.464167675116983,-49.46717104534966,-39.64535747564326,-39.049948655173765,-10.292298094142195,-55.999437717103355,-25.547857478845884,-0.008566515365964363,-31.199800584856327
Kd0,4.144988054687516,17.869156264256446,763.0467965048722,229.2899484841732,-513.7308442988443,-159.90770142145917,-19.44751096003544,-183.4335635596292,299.56684895338503,-12.032659432121536,-0.5847374248389064,-0.20801768112909125,0.2192064642249158,4.21581833786937,-6.287024187635518,-14.596065576616276,-9.871430612732238,-20.85349656253394,-35.30663458789471,0.0441682335297566,-34.159561630854114,-76.55925850607441,0.0002618973536245565,-0.00042342605838236987,-0.22465377522832602,-1.753024233824471e-27,8.765121169122355e-28,-0.6920112103266898,-0.8183596668035392,-0.4834473983569515,-5.259072701473413e-27,-0.6102611372023626,-0.0002021136708480795,-0.7428997977191053
gammaG0,363.20003374537845,-307.3548509952064,-571.3378300909437,-59.93093014331956,-1787.3397192314412,-133.2895102110476,19.16946118090517,-319.74008690845744,-12.032659432121536,2947.559752347551,137.0371130212918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
