,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim
mu0,4411.399166251159,-4035.992536477032,-450.05856965275933,-105.65383239563002,2372.16022270244,3109.0098937439875,-1067.0763080322981,-2786.7651396832825,28.78138260965509,386.7780536711838,14.496732453567937,46.80334562327948,-0.33870143312831047,2.4568313444589336,33.2600719991235,355.0919061967342,196.38111675060048,377.74764795145825,695.3047559225914,-1.2312899388337564,-82.263255108896,1072.9231843275973,-0.01168066485029094,0.10113821136173483,35.401065203686926,53.668917763724835,58.071288076730355,50.39394005243789,42.83688179042059,57.62119047944894,21.33892067300051,8.943807110284501,0.043943242487934804,150.033441019101
qN,-4035.992536477032,4343.949450358354,742.4615020376556,156.47654583314988,-2499.501366471048,-3114.6145378180945,1061.885481948246,2617.2887358546905,-22.07681779241586,-306.3584222719927,-11.62693007767923,-214.00278250453465,-9.3112301059725,-174.1497137730384,171.87672843443903,-526.9391635198174,-331.6909361261222,-567.3935220462437,-1054.663790200193,1.783998537353856,1174.1653541582677,-1144.730235142418,0.01193739768434428,-0.04628187785193715,-17.665298586377773,-43.183584200166905,-51.840559109295654,-172.24756439255086,-146.7060612454828,-32.817171819958965,-20.0106025222833,-41.387120964766254,-0.022335572142289317,-77.29660808188537
betaG0,-450.05856965275933,742.4615020376556,3987.5516303379136,817.0585722915037,-2851.705302734891,-2502.7327035808157,523.1266769406091,756.253233555767,135.44772719159033,-503.51070628775904,-20.034309300303438,-33.45345492659395,-1.3247363864388044,-25.19267262485783,23.616094279032072,-32.231040010099875,-41.498883476668105,-49.32608549644676,-99.14070249568839,0.01711854677343022,487.4185253136054,74.3064043242188,-0.0008245375310401905,0.0742159952873217,27.358554648817325,-27.758572315111326,-30.082708622616067,-44.39031094502465,-52.3341553105051,67.61862222004477,6.655790052987989,25.143643565799593,0.03533386600770885,122.66905522102819
betaF0,-105.65383239563002,156.47654583314988,817.0585722915037,188.34264872783876,-586.1339715649582,-640.9233389807173,140.3453355317878,173.34879257825625,36.147462596740034,-49.5802168874936,-1.9914155984377833,-4.730840311657554,-0.1902803096368616,-3.679493445018613,2.997847570219576,-8.449860694791319,-4.348159743720002,-11.23331879857832,-20.66576345643648,0.01680920838940883,107.56846948923675,19.616110156275152,-0.00020480763985534971,0.024370217404095108,9.10304298351607,-2.474767223120036,-2.665677941920052,-2.4209793201621155,-8.14928664904924,23.897464935415137,2.4389270129290654,13.367239486054775,0.011834350317555845,41.1566693191646
qEG,2372.16022270244,-2499.501366471048,-2851.705302734891,-586.1339715649582,6689.641269975358,3103.388157514169,-842.80445532986,-2323.609085203421,-92.48927979485055,-1754.4669357119449,-80.0008256442984,110.96128832079232,4.473140507567155,83.4751724332036,-88.4623088175336,87.51860765488311,192.12390100678655,133.91793933793426,290.9617242392163,-0.020115079827475568,-576.1471117032561,208.36390060086305,-0.002205687762659056,-0.07024062755646915,-27.731632052968752,110.97804147062058,113.71340951265901,132.13349863998366,123.37738444544924,-85.31926372923232,19.175099042967858,-12.486677111939892,-0.03694361856788426,-130.24781179908388
qEF,3109.0098937439875,-3114.6145378180945,-2502.7327035808157,-640.9233389807173,3103.388157514169,5758.5274997237875,-1787.6577620136477,-2974.4198260217822,-33.87998351720996,-88.78265800402681,-4.166991407996432,63.35798111680828,2.3394894108693407,44.52171251023511,-44.688295818539586,45.769787188227696,118.75926428099345,87.82287598564879,193.06544162776356,0.10144270988175252,-343.4399713011784,158.75370679932044,-0.0016068614802562066,0.0007325218093867823,-0.2949211173362698,62.13469689010117,64.28863896478978,95.26393845624064,83.60706073931706,-6.080990691547594,12.021554672520491,12.854497410229477,-0.0007720176795752171,-3.251006523523775
iG,-1067.0763080322981,1061.885481948246,523.1266769406091,140.3453355317878,-842.80445532986,-1787.6577620136477,613.5094730353555,986.9517911947586,-0.9773614496841807,9.918594212324114,0.4652720128691298,-31.26897950997879,-1.2122914571177912,-22.703145248101233,24.253835314597566,-18.087264622849432,-58.16479987260768,-33.26797850625445,-76.40032788234066,-0.034906650065666914,98.64439604717234,-82.5031727304729,0.0008584219684466968,-0.007841697478519136,-2.625667627637956,-33.1601639961933,-33.9104421869142,-44.65812121598953,-34.34151484359135,-4.042793954607186,-7.289072822370807,-13.676605519107847,-0.0032177070104046157,-10.895359933758535
iE,-2786.7651396832825,2617.2887358546905,756.253233555767,173.34879257825625,-2323.609085203421,-2974.4198260217822,986.9517911947586,2516.9277201202676,-29.956646761112175,-376.305450538645,-14.433633218245333,-41.67310981345227,-1.4014100148337931,-26.95369701801986,27.09100686731358,-22.67533980267119,-96.37047801256955,-56.8863625184881,-133.26505174015097,-0.14213101894482869,67.83917655468781,-196.38397287332944,0.002002710323123546,-0.021255522110940082,-6.857214173942728,-47.24662947424433,-50.57846469019589,-69.26600598484575,-58.961934467990375,-8.96817257927621,-18.47474636426306,-14.955268575776504,-0.00823476744664122,-27.60230478044099
Kd0,28.78138260965509,-22.07681779241586,135.44772719159033,36.147462596740034,-92.48927979485055,-33.87998351720996,-0.9773614496841807,-29.956646761112175,42.720043839968284,-2.921324269964835,-0.13433116893100594,-1.0783105926261822,0.014897937886116153,0.02569571476528454,-1.3839655503415416,-10.93701268200871,-4.424082808468906,-10.80269710739464,-19.424151614271903,0.04326926957298616,20.802099595888603,-24.950894144641325,0.00019302786011289092,-0.0005223233862705104,-0.20410450516386608,-8.765121169122355e-28,-8.765121169122355e-28,-0.26575038652092314,-0.2692578887086875,-0.5760377026817952,5.259072701473413e-27,-0.11960386595088988,-0.0002699687059143691,-0.9465422019190747
gammaG0,386.7780536711838,-306.3584222719927,-503.51070628775904,-49.5802168874936,-1754.4669357119449,-88.78265800402681,9.918594212324114,-376.305450538645,-2.921324269964835,2851.2313165316555,121.64538239172285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
