scenario,lot1_new_logdet,lot1_new_min_eigenvalue,lot1_new_max_eigenvalue,lot1_new_min_relative_eigenvalue,lot1_new_condition_number,lot1_new_trace_inv,lot1_new_rank_1e-8,combined_logdet,combined_min_eigenvalue,combined_max_eigenvalue,combined_min_relative_eigenvalue,combined_condition_number,combined_trace_inv,combined_rank_1e-8,var_ratio_mu0,var_reduction_mu0,var_ratio_qN,var_reduction_qN,var_ratio_betaG0,var_reduction_betaG0,var_ratio_betaF0,var_reduction_betaF0,var_ratio_qEG,var_reduction_qEG,var_ratio_qEF,var_reduction_qEF,var_ratio_iG,var_reduction_iG,var_ratio_iE,var_reduction_iE,var_ratio_Kd0,var_reduction_Kd0,var_ratio_gammaG0,var_reduction_gammaG0,var_ratio_gammaF0,var_reduction_gammaF0,var_ratio_kPyrS_N,var_reduction_kPyrS_N,var_ratio_kPyrO2,var_reduction_kPyrO2,var_ratio_kPyrDrain,var_reduction_kPyrDrain,var_ratio_kAldS_N,var_reduction_kAldS_N,var_ratio_kAcAld,var_reduction_kAcAld,var_ratio_kAcStress,var_reduction_kAcStress,var_ratio_k_EA_growth,var_reduction_k_EA_growth,var_ratio_k_EA_stationary,var_reduction_k_EA_stationary,var_ratio_k_IAA_growth,var_reduction_k_IAA_growth,var_ratio_k_IAA_stationary,var_reduction_k_IAA_stationary,var_ratio_k_EO_growth,var_reduction_k_EO_growth,var_ratio_k_EO_stationary,var_reduction_k_EO_stationary,var_ratio_alpha_EA_loss,var_reduction_alpha_EA_loss,var_ratio_alpha_IAA_loss,var_reduction_alpha_IAA_loss,var_ratio_alpha_EO_loss,var_reduction_alpha_EO_loss,new_param_mean_var_reduction,new_param_worst_var_reduction,focus_core_mean_var_reduction,focus_secondary_mean_var_reduction,focus_aroma_mean_var_reduction,mean_post_pulse_liquid_0_6h,min_post_pulse_liquid_0_6h,mean_post_pulse_full_0_6h,min_post_pulse_full_0_6h
late_16_near_nominal,155.032333566795,0.21092255446550046,60620.429640818315,3.479397221617138e-06,287406.10407662066,5.2175689115670405,26,169.29333515128894,0.38364388225823004,210265.95439016388,1.8245649105244623e-06,548075.8696124189,2.9967330563257755,26,0.6135343105718845,0.38646568942811554,0.6041685725495306,0.3958314274504694,0.5137582890528393,0.48624171094716073,0.37583543123285124,0.6241645687671488,0.5816865718036798,0.4183134281963202,0.347935429017604,0.652064570982396,0.31854046291829546,0.6814595370817045,0.5133296431958416,0.4866703568041584,0.8996257111995017,0.10037428880049826,0.505277350613171,0.49472264938682897,0.40506916538917914,0.5949308346108209,2.5658921672594823e-08,0.9999999743410783,1.5095591188292887e-07,0.9999998490440881,1.7038003995508789e-07,0.99999982961996,7.088356994322103e-09,0.999999992911643,5.689992172334868e-07,0.9999994310007828,9.413955246521772e-09,0.9999999905860447,0.007962208440160806,0.9920377915598392,0.0004311939721861707,0.9995688060278138,0.014406805625543464,0.9855931943744566,0.0003801078438368605,0.9996198921561631,0.012805221803916123,0.9871947781960839,0.0003493169547094292,0.9996506830452906,0.17851432067677783,0.8214856793232221,0.1485717287173396,0.8514282712826604,0.11185041563911656,0.8881495843608834,0.9567934638102947,0.8214856793232221,0.5237527414773064,0.9999998445839329,0.9471920755918237,0.0,0.0,0.0,0.0
midday_12_response,154.73114502303636,0.2011092920930335,61159.94331584057,3.2882517737871365e-06,304112.9660361386,5.453539389463743,26,169.0291968278742,0.3692409276834292,210779.0928629666,1.7517910465791933e-06,570844.3378294165,3.101465342482748,26,0.610606830449736,0.38939316955026404,0.6040044842197769,0.3959955157802231,0.5215443358982172,0.47845566410178275,0.38924540584419226,0.6107545941558077,0.5920376993695029,0.4079623006304971,0.36274030272436225,0.6372596972756377,0.3266202793962989,0.6733797206037011,0.5252244112776411,0.4747755887223589,0.8997270567461685,0.10027294325383151,0.5160193624735873,0.48398063752641274,0.4208695231950979,0.5791304768049022,2.5669716648971226e-08,0.9999999743302833,1.4796467873952918e-07,0.9999998520353213,1.706718349608842e-07,0.999999829328165,7.1102605826215565e-09,0.9999999928897394,5.719190163004058e-07,0.9999994280809837,1.0758221733149158e-08,0.9999999892417782,0.007992851193251167,0.9920071488067488,0.0004321461942733888,0.9995678538057267,0.014455555920227603,0.9855444440797724,0.00038059259903463414,0.9996194074009653,0.01284539284383824,0.9871546071561618,0.00034950577076086855,0.9996504942292391,0.17988288833609162,0.8201171116639083,0.1501549027063218,0.8498450972936782,0.11343084614273749,0.8865691538572625,0.956370430510566,0.8201171116639083,0.5133626980393233,0.9999998443177119,0.9466750353659403,2.0,2.0,1.2,1.0
early_10_old_clock,154.69312037278152,0.19629826629769048,61483.27428298519,3.1927100270262254e-06,313213.53694354335,5.577560735353254,26,168.99089503886614,0.3636051455201675,211090.39179665392,1.7225092171434926e-06,580548.4174176675,3.144821865095221,26,0.6097048723809315,0.3902951276190685,0.6038342991159313,0.39616570088406866,0.5247428061409671,0.47525719385903287,0.39414093988067683,0.6058590601193232,0.5959042964237096,0.40409570357629043,0.36821638799122913,0.6317836120087709,0.3297629953215214,0.6702370046784786,0.5291540874704873,0.4708459125295127,0.8997991133568277,0.10020088664317228,0.5207144763446241,0.4792855236553759,0.42739261454986305,0.572607385450137,2.565111917228863e-08,0.9999999743488809,1.4812918462294037e-07,0.9999998518708154,1.7056969222914085e-07,0.9999998294303077,7.1035714579331974e-09,0.9999999928964285,5.710972667753158e-07,0.9999994289027332,1.0742190413926892e-08,0.9999999892578096,0.007999230395120594,0.9920007696048794,0.0004327571170181699,0.9995672428829818,0.01446378636901716,0.9855362136309829,0.00038086600905370147,0.9996191339909463,0.012850512365654378,0.9871494876343456,0.0003495128926694606,0.9996504871073305,0.1806300543081342,0.8193699456918658,0.15098961690587748,0.8490103830941225,0.11424155080501619,0.8857584491949838,0.9561510482720892,0.8193699456918658,0.509293454221857,0.9999998444511626,0.9464069014258266,3.0,3.0,1.8,1.0
