basis,objective,campaign_order,candidate,family,medium,horizon_h,temperature_segments,score,rationale,campaign_logdet,campaign_min_eigenvalue,campaign_max_eigenvalue,campaign_min_relative_eigenvalue,campaign_condition_number,campaign_trace_inv,campaign_rank_1e-8,var_ratio_mu0,var_reduction_mu0,var_ratio_qN,var_reduction_qN,var_ratio_betaG0,var_reduction_betaG0,var_ratio_betaF0,var_reduction_betaF0,var_ratio_qEG,var_reduction_qEG,var_ratio_qEF,var_reduction_qEF,var_ratio_iG,var_reduction_iG,var_ratio_iE,var_reduction_iE,var_ratio_Kd0,var_reduction_Kd0,var_ratio_gammaG0,var_reduction_gammaG0,var_ratio_gammaF0,var_reduction_gammaF0,var_ratio_kPyrS_N,var_reduction_kPyrS_N,var_ratio_kPyrO2,var_reduction_kPyrO2,var_ratio_kPyrDrain,var_reduction_kPyrDrain,var_ratio_kAldS_N,var_reduction_kAldS_N,var_ratio_kAcAld,var_reduction_kAcAld,var_ratio_kAcStress,var_reduction_kAcStress,var_ratio_k_EA_growth,var_reduction_k_EA_growth,var_ratio_k_EA_stationary,var_reduction_k_EA_stationary,var_ratio_k_IAA_growth,var_reduction_k_IAA_growth,var_ratio_k_IAA_stationary,var_reduction_k_IAA_stationary,var_ratio_k_EO_growth,var_reduction_k_EO_growth,var_ratio_k_EO_stationary,var_reduction_k_EO_stationary,var_ratio_alpha_EA_loss,var_reduction_alpha_EA_loss,var_ratio_alpha_IAA_loss,var_reduction_alpha_IAA_loss,var_ratio_alpha_EO_loss,var_reduction_alpha_EO_loss,new_param_mean_var_reduction,new_param_worst_var_reduction
actual_lot1_lot2_fixed_greedy_lot3,hybrid,1,synthetic_high_sugar_reference,synthetic_baseline,synthetic,216.0,"18, 20, 20, 18",146.5888202370725,Synthetic high-sugar operating point close to the current synthetic dataset.,173.65614825494862,0.37768675546450603,277259.8367846818,1.3622122837712523e-06,734099.9724591557,2.975881608906822,26,0.967808607530383,0.032191392469617,0.9484307802438092,0.051569219756190776,0.9039155149278878,0.0960844850721122,0.9553324258391999,0.04466757416080014,0.9217187069292853,0.07828129307071474,0.9595969903419493,0.04040300965805066,0.9177351976611003,0.08226480233889966,0.9446128542637546,0.05538714573624537,0.9731663613065566,0.02683363869344335,0.91807706202528,0.08192293797471994,0.9450106473170425,0.05498935268295746,0.9269148960391819,0.07308510396081813,0.9539973500818859,0.04600264991811409,0.9262923317451862,0.07370766825481379,0.8616046949893467,0.13839530501065334,0.8872295757279687,0.11277042427203132,0.9191711868979818,0.08082881310201817,0.7837936304684092,0.21620636953159078,0.7356589282638099,0.26434107173619015,0.7836810444835687,0.21631895551643132,0.7225797136203368,0.2774202863796632,0.7805065478162029,0.21949345218379712,0.7094573188029727,0.2905426811970273,0.7738235672204573,0.2261764327795427,0.773035648223767,0.22696435177623298,0.7764982923782642,0.22350170762173582,0.21405132237238741,0.08082881310201817
actual_lot1_lot2_fixed_greedy_lot3,hybrid,2,natural_glucose_pulse_after_growth,natural_sugar_pulse,natural,216.0,"18, 20, 22, 19",149.4158701573139,Natural must with glucose perturbation to test sugar-transfer validity.,176.57222543633364,0.3834585272059955,294535.210551057,1.301910649285593e-06,768101.8667054742,2.8863706701986955,26,0.9437405974460755,0.056259402553924476,0.9033750578304987,0.09662494216950135,0.8571398030878875,0.1428601969121125,0.9260472580380981,0.07395274196190194,0.8549929273027012,0.14500707269729884,0.9201782238414838,0.07982177615851616,0.9055134568509462,0.0944865431490538,0.8875327038414837,0.11246729615851625,0.9505768057225498,0.04942319427745023,0.8818969297627539,0.11810307023724609,0.9307856368662756,0.06921436313372442,0.6771503995803991,0.32284960041960087,0.6963228330495539,0.3036771669504461,0.6736953844705894,0.3263046155294106,0.6862540605449813,0.3137459394550187,0.7781488490406036,0.22185115095939645,0.844022032174372,0.155977967825628,0.6612039019505083,0.33879609804949173,0.6302320694284732,0.3697679305715268,0.6630623964474162,0.33693760355258384,0.6185225497544778,0.38147745024552215,0.6603746724279673,0.3396253275720327,0.6045235225957415,0.3954764774042585,0.6817055831822516,0.3182944168177484,0.6693287806848776,0.33067121931512244,0.6577980394966059,0.34220196050339413,0.32100705480151864,0.155977967825628
actual_lot1_lot2_fixed_greedy_lot3,hybrid,3,synthetic_low_yan_ladder,nitrogen_saturation,synthetic,216.0,"15, 18, 22, 22",151.81480582798852,Low-YAN ladder targets sN and qN separation.,178.98672791041616,0.39360706442850635,305003.7354105135,1.2904991602766406e-06,774893.95637083,2.7709297374991975,26,0.9054151522064036,0.09458484779359644,0.8910948020724422,0.10890519792755782,0.7898582435941521,0.21014175640584787,0.8845099100964369,0.11549008990356313,0.7393984165675094,0.2606015834324906,0.8617630787307561,0.13823692126924392,0.869623910393487,0.13037608960651303,0.8080739761088669,0.1919260238911331,0.9442802683702581,0.055719731629741864,0.8209284389905658,0.17907156100943422,0.9067897761003321,0.09321022389966793,0.607412511878695,0.39258748812130495,0.484971200328045,0.5150287996719549,0.5195227350698848,0.4804772649301152,0.6559032062951735,0.3440967937048265,0.7726342590155938,0.2273657409844062,0.8234182791377004,0.17658172086229962,0.5577273994844584,0.4422726005155416,0.4479711880158314,0.5520288119841685,0.562422139769627,0.43757786023037304,0.4446408826195651,0.5553591173804349,0.5631867322105292,0.4368132677894708,0.4363246292252021,0.5636753707747979,0.5614443100731997,0.4385556899268003,0.5418576633948197,0.45814233660518033,0.5270507702363405,0.4729492297636595,0.43284743152883026,0.17658172086229962
