,mu0,sN,qN,qXG,qXF,betaG0,sG,betaF0,sF,qEG,qEF,iG,iE,Kd0,m0
mu0,976.8518780978419,6.400506786902971,-978.6303332083979,3.530488945761374,1.923688448966251,3401.3522117963266,949.8197764082089,1454.1237910183243,232.44032439633162,530.4873830385687,183.55843906684797,-934.9314318762865,-3724.333707979672,-7.819926387200265,23.04471060981443
sN,6.400506786902971,0.07411519336205635,-6.408499086664973,0.031563043677252295,0.016325672578129335,24.16651542118849,6.293284599500513,9.695393852439281,1.5076632504747165,3.9729756255060145,1.2310241991773665,-6.446801234623215,-24.96771821563727,-0.031665233075905234,0.15695797057333283
qN,-978.6303332083979,-6.408499086664973,980.999657399521,-3.801710265149515,-2.247367787028811,-3362.70729568552,-949.8430959038423,-1439.0520606812283,-233.6831037582058,-569.1193212316127,-207.51856608808646,940.1143771283499,3730.009146248228,7.832824272893262,-25.2725134707008
qXG,3.530488945761374,0.031563043677252295,-3.801710265149515,0.23523359611568093,0.054962837776425744,-14.580146092243965,4.371444230566532,-3.7138931870809744,0.1302341288967584,34.173444708095595,4.526276814260976,-0.41563655035267605,-13.30501104063195,-0.016284792403543552,1.040157180436077
qXF,1.923688448966251,0.016325672578129335,-2.247367787028811,0.054962837776425744,0.27843171291779,-9.827867037864097,-0.7216105300371148,-5.733848855442037,1.9766084851073085,6.743118497485644,20.138437347028727,-8.529273314581863,-6.7754183158891585,-0.013418339567161453,1.276677177179499
betaG0,3401.3522117963266,24.16651542118849,-3362.70729568552,-14.580146092243965,-9.827867037864097,16592.523605035516,3340.1974146112916,6701.506801803069,839.4354682311645,-2443.831790571813,-737.6362622221277,-3445.657790517857,-13285.21071234054,-21.946517330549185,-99.27183922787164
sG,949.8197764082089,6.293284599500513,-949.8430959038423,4.371444230566532,-0.7216105300371148,3340.1974146112916,974.1188040330666,1467.4236917598344,203.43089597442122,695.5216499195437,-36.79509792878133,-814.9636980428834,-3664.1830422209123,-7.358613698474255,14.34097603971586
betaF0,1454.1237910183243,9.695393852439281,-1439.0520606812283,-3.7138931870809744,-5.733848855442037,6701.506801803069,1467.4236917598344,2799.5021605211023,334.33310781384654,-615.5311501765756,-440.9348427959678,-1348.0540493709827,-5646.044165641161,-11.156644624107269,-39.501058685562825
sF,232.44032439633162,1.5076632504747165,-233.6831037582058,0.1302341288967584,1.9766084851073085,839.4354682311645,203.43089597442122,334.33310781384654,70.92543056288986,-2.5453303912635867,167.29674394936376,-287.3365201761758,-891.6854576831392,-1.8814809914515553,9.48931820497343
qEG,530.4873830385687,3.9729756255060145,-569.1193212316127,34.173444708095595,6.743118497485644,-2443.831790571813,695.5216499195437,-615.5311501765756,-2.5453303912635867,5432.310775748492,577.4292879072835,32.01909672788406,-1981.7467204437035,-3.191040725318797,159.88129091590628
qEF,183.55843906684797,1.2310241991773665,-207.51856608808646,4.526276814260976,20.138437347028727,-737.6362622221277,-36.79509792878133,-440.9348427959678,167.29674394936376,577.4292879072835,1640.1963112594835,-695.7342227007372,-645.6124017578295,-1.753680855592238,106.83434832338823
iG,-934.9314318762865,-6.446801234623215,940.1143771283499,-0.41563655035267605,-8.529273314581863,-3445.657790517857,-814.9636980428834,-1348.0540493709827,-287.3365201761758,32.01909672788406,-695.7342227007372,1179.503710496961,3600.978470237209,6.850379903236842,-38.63482501248049
iE,-3724.333707979672,-24.96771821563727,3730.009146248228,-13.30501104063195,-6.7754183158891585,-13285.21071234054,-3664.1830422209123,-5646.044165641161,-891.6854576831392,-1981.7467204437035,-645.6124017578295,3600.978470237209,14381.337120998316,27.18081954207074,-83.5307888946757
Kd0,-7.819926387200265,-0.031665233075905234,7.832824272893262,-0.016284792403543552,-0.013418339567161453,-21.946517330549185,-7.358613698474255,-11.156644624107269,-1.8814809914515553,-3.191040725318797,-1.753680855592238,6.850379903236842,27.18081954207074,0.29412205754239445,-0.18884665631885902
m0,23.04471060981443,0.15695797057333283,-25.2725134707008,1.040157180436077,1.276677177179499,-99.27183922787164,14.34097603971586,-39.501058685562825,9.48931820497343,159.88129091590628,106.83434832338823,-38.63482501248049,-83.5307888946757,-0.18884665631885902,9.865448638515463
