policy,campaign_logdet,campaign_min_relative_eigenvalue,campaign_trace_inv,new_param_mean_var_reduction,new_param_worst_var_reduction,selected_candidates
full14_small6,187.1076953765252,1.4141832489124647e-06,2.2249747232639336,0.9842699323844385,0.935416932329953,"synthetic_lit_SM410_18C_highN_ester, synthetic_high_biomass_low_N_maintenance, synthetic_fructose_rich_glucose_pulse, synthetic_glucose_rich_fructose_pulse, synthetic_lit_SM410_24C_highN_strip, synthetic_viable_biomass_step, synthetic_high_sugar_reference, natural_glucose_pulse_after_growth, synthetic_fast_CO2_aroma_strip_highN"
full12_small8,181.9776214599757,1.1968180479666565e-06,2.862438985939385,0.9832033417265978,0.9309124511252977,"synthetic_lit_SM410_18C_highN_ester, synthetic_high_biomass_low_N_maintenance, synthetic_fructose_rich_glucose_pulse, synthetic_glucose_rich_fructose_pulse, synthetic_lit_SM410_24C_highN_strip, synthetic_viable_biomass_step, synthetic_high_sugar_reference, synthetic_fast_CO2_aroma_strip_highN, natural_glucose_pulse_after_growth"
full10_small10,179.13723411618116,1.2146091854370349e-06,2.9590828583528506,0.9816998529722851,0.9242306712158096,"synthetic_lit_SM410_18C_highN_ester, synthetic_high_biomass_low_N_maintenance, synthetic_fructose_rich_glucose_pulse, synthetic_glucose_rich_fructose_pulse, synthetic_lit_SM410_24C_highN_strip, synthetic_viable_biomass_step, synthetic_high_sugar_reference, natural_glucose_pulse_after_growth, synthetic_lit_SM230_18C_midN_reference"
