policy,objective,campaign_order,candidate,family,medium,horizon_h,temperature_segments,score,rationale,campaign_logdet,campaign_min_eigenvalue,campaign_max_eigenvalue,campaign_min_relative_eigenvalue,campaign_condition_number,campaign_trace_inv,campaign_rank_1e-8,var_ratio_mu0,var_reduction_mu0,var_ratio_qN,var_reduction_qN,var_ratio_betaG0,var_reduction_betaG0,var_ratio_betaF0,var_reduction_betaF0,var_ratio_qEG,var_reduction_qEG,var_ratio_qEF,var_reduction_qEF,var_ratio_iG,var_reduction_iG,var_ratio_iE,var_reduction_iE,var_ratio_Kd0,var_reduction_Kd0,var_ratio_gammaG0,var_reduction_gammaG0,var_ratio_gammaF0,var_reduction_gammaF0,var_ratio_kPyrS_N,var_reduction_kPyrS_N,var_ratio_kPyrO2,var_reduction_kPyrO2,var_ratio_kPyrDrain,var_reduction_kPyrDrain,var_ratio_kAldS_N,var_reduction_kAldS_N,var_ratio_kAcAld,var_reduction_kAcAld,var_ratio_kAcStress,var_reduction_kAcStress,var_ratio_k_EA_growth,var_reduction_k_EA_growth,var_ratio_k_EA_stationary,var_reduction_k_EA_stationary,var_ratio_k_IAA_growth,var_reduction_k_IAA_growth,var_ratio_k_IAA_stationary,var_reduction_k_IAA_stationary,var_ratio_k_EO_growth,var_reduction_k_EO_growth,var_ratio_k_EO_stationary,var_reduction_k_EO_stationary,var_ratio_alpha_EA_loss,var_reduction_alpha_EA_loss,var_ratio_alpha_IAA_loss,var_reduction_alpha_IAA_loss,var_ratio_alpha_EO_loss,var_reduction_alpha_EO_loss,new_param_mean_var_reduction,new_param_worst_var_reduction
full12_small8,hybrid,1,synthetic_lit_SM410_18C_highN_ester,literature_nitrogen_high,synthetic,216.0,"18, 18, 18, 18",105.94870151193531,Literature SM410-like high YAN tests ester capacity and nitrogen-saturated aroma phase.,137.95925541108616,0.021989558805929687,177929.39548801043,1.2358586812268145e-07,8091540.037630502,52.34689491178511,26,0.667769650417408,0.332230349582592,0.6349226787451513,0.3650773212548487,0.8195136208331496,0.1804863791668504,0.8677414981299426,0.1322585018700574,0.8352524208698914,0.16474757913010862,0.8870696962130391,0.1129303037869609,0.8767269257070338,0.12327307429296619,0.8647306813735741,0.13526931862642588,0.9720861565321033,0.027913843467896715,0.852246761699111,0.14775323830088904,0.8974153701424276,0.10258462985757244,1.386965369939782e-05,0.9999861303463006,0.0003666096882434079,0.9996333903117566,0.00016553010290536568,0.9998344698970947,1.2935776232731202e-08,0.9999999870642238,1.3339577757533192e-06,0.9999986660422242,1.54304531592713e-07,0.9999998456954684,0.030701699545192997,0.969298300454807,0.004266708348495181,0.9957332916515048,0.05337449306204445,0.9466255069379556,0.0036017635743844784,0.9963982364256155,0.04733644650753124,0.9526635534924688,0.0035697619352971083,0.9964302380647029,0.47826585995976517,0.5217341400402349,0.4559112753986987,0.5440887246013013,0.3833914940752731,0.6166085059247268,0.8672344553937282,0.5217341400402349
full12_small8,hybrid,2,synthetic_high_biomass_low_N_maintenance,maintenance,synthetic,216.0,"16, 18, 20, 18",132.035912694814,High biomass with low N creates low-growth sugar consumption windows for m0.,159.85601148793714,0.1814317441806218,190600.240944597,9.518967199698332e-07,1050534.1378124417,6.108028441548006,26,0.5918594895526362,0.40814051044736377,0.6030727985512914,0.39692720144870863,0.7456633938628269,0.2543366061371731,0.790650194140573,0.20934980585942697,0.7552698131266222,0.24473018687337778,0.7928930990236047,0.20710690097639528,0.8316728333431119,0.16832716665688807,0.6999752144453195,0.3000247855546805,0.9448883054215154,0.05511169457848464,0.7927051552485624,0.20729484475143756,0.8565048078787993,0.14349519212120065,3.022170564562542e-08,0.9999999697782943,2.0036187684829156e-07,0.9999997996381231,3.955686933970172e-07,0.9999996044313066,1.1195515584853541e-08,0.9999999888044844,1.0966217042184117e-06,0.9999989033782958,2.0225194149998163e-08,0.9999999797748058,0.009836916227827477,0.9901630837721725,0.0005609332672807466,0.9994390667327192,0.017592415056462873,0.9824075849435371,0.0005051319251798744,0.9994948680748201,0.015610432839576445,0.9843895671604236,0.00047779467224941973,0.9995222053277506,0.26152182147781633,0.7384781785221837,0.21895744307172643,0.7810425569282735,0.16775789055555235,0.8322421094444477,0.93701619127813,0.7384781785221837
full12_small8,hybrid,3,synthetic_fructose_rich_glucose_pulse,sugar_separation,synthetic,216.0,"17, 20, 23, 20",138.8268047775789,Fructose-rich run probes iG and fructose kinetic directions.,166.03493568571827,0.25859678058660807,201810.551558169,1.281383845344039e-06,780406.2800023125,4.30518783395255,26,0.5588730146544855,0.44112698534551453,0.5612887915693251,0.4387112084306749,0.5652754195825118,0.4347245804174882,0.3727943429695014,0.6272056570304986,0.5892368320055387,0.41076316799446133,0.35759085804904306,0.642409141950957,0.3868639561717227,0.6131360438282774,0.5064353580907315,0.4935646419092685,0.9335783035252588,0.06642169647474117,0.6056626388410845,0.3943373611589155,0.6009392336780333,0.39906076632196674,2.1373211022271917e-08,0.999999978626789,1.9175231627090431e-07,0.9999998082476838,3.3303958239261464e-07,0.9999996669604176,7.051271448981278e-09,0.9999999929487285,7.596474190905826e-07,0.9999992403525809,1.8902841583676434e-08,0.9999999810971584,0.006855684188800346,0.9931443158111997,0.00046314291688889103,0.9995368570831111,0.012363012583389735,0.9876369874166102,0.00041102981554834027,0.9995889701844517,0.010978565924003864,0.9890214340759962,0.0003844520913908171,0.9996155479086092,0.1960769838099633,0.8039230161900367,0.16184641087791796,0.838153589122082,0.11992688081918648,0.8800731191808135,0.9536993689475136,0.8039230161900367
full12_small8,hybrid,4,synthetic_glucose_rich_fructose_pulse,sugar_separation,synthetic,216.0,"17, 20, 23, 20",143.3266481874531,High glucose plus fructose pulse separates glucose and fructose uptake/yield directions.,170.28919966829204,0.3168598110355688,219844.328170134,1.4412917252536809e-06,693822.0642486451,3.4980197234758945,26,0.5294864701588196,0.47051352984118044,0.5206864934303397,0.4793135065696603,0.43918038415912647,0.5608196158408736,0.3052029856247492,0.6947970143752509,0.5282959700895251,0.4717040299104749,0.3279359566543007,0.6720640433456992,0.3150114816989999,0.684988518301,0.471350051020563,0.528649948979437,0.9158116991461349,0.08418830085386508,0.48255996559130426,0.5174400344086958,0.4904471155393395,0.5095528844606605,1.8138275103162358e-08,0.9999999818617249,1.863154299114627e-07,0.9999998136845701,2.9822576530611255e-07,0.9999997017742347,5.463620488656441e-09,0.9999999945363796,6.060714124380599e-07,0.9999993939285876,1.7692549048736364e-08,0.9999999823074509,0.0056959946369482106,0.9943040053630517,0.00038674043353011724,0.9996132595664698,0.010282296154258895,0.9897177038457411,0.0003403862397747551,0.9996596137602253,0.009135115228065573,0.9908648847719345,0.0003188464424093227,0.9996811535575907,0.1461122999050374,0.8538877000949626,0.11982816208967215,0.8801718379103278,0.08750860639964793,0.912491393600352,0.9654900844278813,0.8538877000949626
full12_small8,hybrid,5,synthetic_lit_SM410_24C_highN_strip,literature_temp_strip,synthetic,168.0,"20, 24, 24, 20",146.80043006254198,High YAN plus warm high-rate fermentation excites CO2 stripping and temperature-partition effects.,173.88761993177621,0.324439616304229,239836.2350156273,1.3527547923819315e-06,739232.2730117255,3.350464776035144,26,0.5118277132647885,0.4881722867352115,0.5082281881995901,0.49177181180040985,0.4043965951211465,0.5956034048788534,0.29400681923049987,0.7059931807695001,0.4732141540022472,0.5267858459977528,0.3101060016310023,0.6898939983689977,0.3070987821177924,0.6929012178822076,0.4295197004302539,0.5704802995697461,0.8865774687552399,0.1134225312447601,0.45238241866631684,0.5476175813336832,0.4789879044143951,0.5210120955856049,1.496149051429398e-08,0.9999999850385095,1.729881242708421e-07,0.9999998270118757,2.407746286958365e-07,0.9999997592253713,4.184687010082024e-09,0.999999995815313,4.487147178406318e-07,0.9999995512852822,1.6299082324128492e-08,0.9999999837009177,0.004726379146014816,0.9952736208539852,0.00033717451596145594,0.9996628254840385,0.008516782117324472,0.9914832178826756,0.00029723591505574957,0.9997027640849443,0.007565980727805226,0.9924340192721948,0.0002798616335277056,0.9997201383664723,0.10976192992830944,0.8902380700716905,0.09221191319726837,0.9077880868027316,0.06791996974361596,0.9320800302563841,0.973489300732847,0.8902380700716905
full12_small8,hybrid,6,synthetic_viable_biomass_step,biomass_input,synthetic,216.0,"18, 22, 22, 18",149.2313959882906,Known viable biomass addition tests rate proportionality to X and supports yield separation.,176.3898482302892,0.3320569987179743,254560.45913469163,1.304432745944562e-06,766616.755910925,3.2522701978955935,26,0.4823769113495186,0.5176230886504813,0.4773799214069198,0.5226200785930801,0.3813075066532594,0.6186924933467406,0.2784825799581232,0.7215174200418768,0.4324447038575854,0.5675552961424146,0.2864020707137233,0.7135979292862766,0.29502521351423827,0.7049747864857617,0.39984336248999475,0.6001566375100053,0.8772340495718307,0.12276595042816929,0.4341601355589072,0.5658398644410928,0.4679981290829586,0.5320018709170413,1.3774836075347108e-08,0.999999986225164,1.7116441768238177e-07,0.9999998288355824,2.2201618605092892e-07,0.9999997779838139,3.576299544749171e-09,0.9999999964237004,3.6670709674523063e-07,0.9999996332929032,1.4635325137925577e-08,0.9999999853646748,0.004417118010535179,0.9955828819894649,0.0003149065417776695,0.9996850934582223,0.007959780961942187,0.9920402190380578,0.0002768485539527301,0.9997231514460473,0.007071211611555634,0.9929287883884443,0.00025952724805852523,0.9997404727519414,0.10002038959904673,0.8999796104009533,0.08238939601383387,0.9176106039861661,0.058934303762129825,0.9410656962378702,0.9762141942140677,0.8999796104009533
full12_small8,hybrid,7,synthetic_high_sugar_reference,synthetic_baseline,synthetic,216.0,"18, 20, 20, 18",151.3310902917671,Synthetic high-sugar operating point close to the current synthetic dataset.,178.53017554536302,0.3509409278391351,274963.6177332209,1.276317684253158e-06,783503.9914730584,3.066226537678236,26,0.47001847450362005,0.52998152549638,0.4560835384992293,0.5439164615007708,0.3502281981061989,0.6497718018938011,0.2679947614067778,0.7320052385932222,0.3994183584990727,0.6005816415009273,0.27721364955077815,0.7227863504492218,0.2711132684139318,0.7288867315860682,0.3788420505246159,0.621157949475384,0.8698138916098579,0.1301861083901421,0.39935443609661697,0.600645563903383,0.44281596478772733,0.5571840352122727,1.304062514729761e-08,0.9999999869593749,1.6898263753538155e-07,0.9999998310173625,2.1503837202223178e-07,0.999999784961628,3.2107645336327414e-09,0.9999999967892355,3.3193577693487696e-07,0.999999668064223,1.387507886237392e-08,0.9999999861249211,0.004118105403208751,0.9958818945967912,0.0002852162649657957,0.9997147837350342,0.007426217036732821,0.9925737829632671,0.0002501782604379736,0.9997498217395621,0.006593629839453101,0.9934063701605469,0.00023547794914716025,0.9997645220508529,0.08660254718155017,0.9133974528184499,0.0717316268936833,0.9282683731063167,0.0516832437760337,0.9483167562239663,0.9791884919621755,0.9133974528184499
full12_small8,hybrid,8,synthetic_fast_CO2_aroma_strip_highN,co2_aroma_loss,synthetic,168.0,"20, 24, 24, 20",153.1126396271509,High-rate fermentation excites CO2 stripping and liquid/condensate aroma split.,180.32917119124505,0.3688756831980675,291937.6399329015,1.2635427322179126e-06,791425.5485801317,2.906610642774426,26,0.4536001245535331,0.546399875446467,0.4295688097363165,0.5704311902636835,0.32509863882416623,0.6749013611758338,0.26103242044559716,0.7389675795544028,0.3666419276961364,0.6333580723038637,0.268014151824169,0.731985848175831,0.2664191422538616,0.7335808577461385,0.3550917804513211,0.6449082195486788,0.8604322353667346,0.13956776463326537,0.3684772042464278,0.6315227957535722,0.4212863787106331,0.5787136212893669,1.2350066331159974e-08,0.9999999876499337,1.685287838991686e-07,0.9999998314712161,2.0963827450329102e-07,0.9999997903617255,2.9130976242712864e-09,0.9999999970869023,3.046072366638227e-07,0.9999996953927633,1.331001940060265e-08,0.9999999866899806,0.0038863054675647934,0.9961136945324353,0.00026078117213429664,0.9997392188278656,0.007005444466898004,0.992994555533102,0.00022852157185708572,0.999771478428143,0.006217203835586053,0.9937827961644139,0.000215781890315888,0.9997842181096841,0.0738622415588131,0.926137758441187,0.061998301006953006,0.938001698993047,0.045283409862891755,0.9547165901371082,0.9819128810227027,0.926137758441187
full12_small8,hybrid,9,natural_glucose_pulse_after_growth,natural_sugar_pulse,natural,216.0,"18, 20, 22, 19",154.6533494579831,Natural must with glucose perturbation to test sugar-transfer validity.,181.9776214599757,0.3725592622467895,311291.4806722308,1.1968180479666565e-06,835548.8970933869,2.862438985939385,26,0.44491287498985843,0.5550871250101416,0.4129849960844326,0.5870150039155674,0.3115753949545364,0.6884246050454637,0.2547403253335947,0.7452596746664053,0.3448978902939005,0.6551021097060995,0.259215221364592,0.740784778635408,0.2639878458567979,0.7360121541432021,0.3374045968936176,0.6625954031063823,0.8567665312909921,0.14323346870900788,0.357726838754634,0.642273161245366,0.41712009544734074,0.5828799045526593,1.0541751359745321e-08,0.9999999894582486,1.403912017763792e-07,0.9999998596087982,1.7281499304674794e-07,0.9999998271850069,2.4629382360189085e-09,0.9999999975370618,2.740069286926646e-07,0.9999997259930713,1.2584752181676459e-08,0.9999999874152479,0.0036606458462285826,0.9963393541537714,0.00024794694931041324,0.9997520530506896,0.006604332515409901,0.9933956674845901,0.00021646356304946972,0.9997835364369505,0.005862525737412655,0.9941374742625874,0.00020394769813420968,0.9997960523018657,0.0690875488747023,0.9309124511252977,0.05746049786236166,0.9425395021376384,0.04141904536913348,0.9585809546308666,0.9832033417265978,0.9309124511252977
full12_small8,d_opt,1,synthetic_lit_SM410_18C_highN_ester,literature_nitrogen_high,synthetic,216.0,"18, 18, 18, 18",137.95925541108616,Literature SM410-like high YAN tests ester capacity and nitrogen-saturated aroma phase.,137.95925541108616,0.021989558805929687,177929.39548801043,1.2358586812268145e-07,8091540.037630502,52.34689491178511,26,0.667769650417408,0.332230349582592,0.6349226787451513,0.3650773212548487,0.8195136208331496,0.1804863791668504,0.8677414981299426,0.1322585018700574,0.8352524208698914,0.16474757913010862,0.8870696962130391,0.1129303037869609,0.8767269257070338,0.12327307429296619,0.8647306813735741,0.13526931862642588,0.9720861565321033,0.027913843467896715,0.852246761699111,0.14775323830088904,0.8974153701424276,0.10258462985757244,1.386965369939782e-05,0.9999861303463006,0.0003666096882434079,0.9996333903117566,0.00016553010290536568,0.9998344698970947,1.2935776232731202e-08,0.9999999870642238,1.3339577757533192e-06,0.9999986660422242,1.54304531592713e-07,0.9999998456954684,0.030701699545192997,0.969298300454807,0.004266708348495181,0.9957332916515048,0.05337449306204445,0.9466255069379556,0.0036017635743844784,0.9963982364256155,0.04733644650753124,0.9526635534924688,0.0035697619352971083,0.9964302380647029,0.47826585995976517,0.5217341400402349,0.4559112753986987,0.5440887246013013,0.3833914940752731,0.6166085059247268,0.8672344553937282,0.5217341400402349
