t,temperature_c,N_pulse,N_pulse_rate,X,N,G,F,E,mu,beta_G,beta_F,growth_factor,glucose_ferm_factor,fructose_ferm_factor,qN_growth,qXG_growth,qXF_growth,qEG_ferm,qEF_ferm,Kn,Kg,Kf,Kig,Kie,iG_T,iE_T,Kd,maintenance,Td_K,Kn0,Kg0,Kf0,Kig0,Kie0,Yxn,Yxg,Yxf,Yeg,Yef,candidate,batch_template,status,termination
33.0,15.0,0.03678278729789061,0.01226092909929687,3.736329380633504,0.0945243499049513,57.20862955662534,64.64290525383623,21.110685493659595,0.05518043336333645,0.17276289104584908,0.05236060203776235,0.3518476086652772,0.4373306362707194,0.18469620200236597,0.00472016068694121,0.03958285597484365,0.03958285597484365,0.22472897856628601,0.09276521377935698,0.006277072652680355,9.486772008512517,6.8080787233344955,38.20371998973939,28.817688892716966,0.026175461454239962,0.034700909004980206,0.0,0.007586779408780537,314.4328614217511,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,low_temp_growth_separation,25026,ok,optimal
36.0,17.0,0.007938280308330542,0.002646093436110181,4.523334814265503,0.035141808649979275,53.54727521441076,62.58825060537691,24.256960988067444,0.05799595990919303,0.1724442424067303,0.05941091340186025,0.36980028177624,0.43652401158848003,0.20956539145408165,0.004961002175576957,0.041602531699826965,0.041602531699826965,0.2243144822426994,0.1052559723926726,0.007166488902524066,10.830979675016193,7.772734731284842,43.61691356634137,32.90094906864921,0.022926885885196785,0.030394259992727202,0.0,0.00845556777232428,314.2434154920116,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,low_temp_growth_separation,25026,ok,optimal
39.0,17.0,0.0002318564920670276,7.728549735567587e-05,4.890131311313902,0.003997717184632146,50.14796276762856,60.747508111181546,27.477020824585853,0.02500249813931993,0.16140677609719006,0.058086977855006786,0.15942370591860552,0.4085838553735274,0.20489535601362951,0.0021387256605155977,0.017935166915843105,0.017935166915843105,0.20995700932309833,0.10291040799397876,0.007166488902524066,10.830979675016193,7.772734731284842,43.61691356634137,32.90094906864921,0.022926885885196785,0.030394259992727202,0.0,0.00845556777232428,314.00064528145447,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,low_temp_growth_separation,25026,ok,optimal
42.0,17.0,9.164802862660606e-07,3.054934287553535e-07,4.933230510697588,0.00031190751635793617,47.13869829301735,59.15462425470354,30.56640287672216,0.002912168763103929,0.15182845832288994,0.056917923007900655,0.018568893951612875,0.3843373763913822,0.20077164502120742,0.0002491083101655118,0.002089000569556447,0.002089000569556447,0.19749758845574017,0.1008392396232755,0.007166488902524066,10.830979675016193,7.772734731284842,43.61691356634137,32.90094906864921,0.022926885885196785,0.030394259992727202,0.0,0.00845556777232428,313.7028172401153,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,low_temp_growth_separation,25026,ok,optimal
45.0,17.0,4.902730608561509e-10,1.6342435361871697e-10,4.936602724444464,2.3447228311978086e-05,44.319808587716395,57.61328016953106,33.51850332341563,0.00022770137920801354,0.14337641738619605,0.055957727400974946,0.0014518948272225177,0.3629419458203023,0.19738466177661765,1.9477684987049758e-05,0.00016333816806253312,0.00016333816806253312,0.1865032220440345,0.09913809893199348,0.007166488902524066,10.830979675016193,7.772734731284842,43.61691356634137,32.90094906864921,0.022926885885196785,0.030394259992727202,0.0,0.00845556777232428,313.3423141957472,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,low_temp_growth_separation,25026,ok,optimal
48.0,17.0,3.9050812841831666e-14,1.301693761394389e-14,4.936856284158897,1.7576089894511137e-06,41.64986806705673,56.09355153862662,36.34710037184032,1.7120187412002833e-05,0.1358101117206492,0.055174925829186906,0.00010916364069037747,0.3437886586131891,0.19462341626751403,1.4644690273290637e-06,1.2280909577667455e-05,1.2280909577667455e-05,0.1766610149968776,0.09775124025719514,0.007166488902524066,10.830979675016193,7.772734731284842,43.61691356634137,32.90094906864921,0.022926885885196785,0.030394259992727202,0.0,0.00845556777232428,312.9127952430943,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,low_temp_growth_separation,25026,ok,optimal
51.0,17.0,7.327617624477326e-11,2.4425392081591085e-11,4.936875292167559,1.3172810482364367e-07,39.11323325155611,54.58965569085452,39.06473037269537,1.2834034712788397e-06,0.12895553199595117,0.05453637601089525,8.183379774291646e-06,0.32643702890716036,0.19237100278031397,1.0978294734885669e-07,9.206302246078094e-07,9.206302246078094e-07,0.16774461697466722,0.09661994672546921,0.007166488902524066,10.830979675016193,7.772734731284842,43.61691356634137,32.90094906864921,0.022926885885196785,0.030394259992727202,0.0,0.00845556777232428,312.40979594544956,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,low_temp_growth_separation,25026,ok,optimal
54.0,17.0,2.043457860467454e-07,6.81152620155818e-08,4.936878926557586,2.5186427960327265e-08,36.698600221801655,53.09834108437478,41.68171039044556,2.4539053127459476e-07,0.12268021303438417,0.05401576950040697,1.5646863635441297e-06,0.3105517353834749,0.19053462119792605,2.0990823523317193e-08,1.7602721589871446e-07,1.7602721589871446e-07,0.15958171803338744,0.09569760870106032,0.007166488902524066,10.830979675016193,7.772734731284842,43.61691356634137,32.90094906864921,0.022926885885196785,0.030394259992727202,0.0,0.00845556777232428,311.830363249961,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,low_temp_growth_separation,25026,ok,optimal
57.0,17.0,7.712223594115222e-05,2.5707411980384076e-05,4.937713179069939,5.785063073049153e-06,34.39584044097325,51.61619104040155,44.206934304119955,5.6318413139674115e-05,0.11687939451584636,0.05359249682975018,0.00035910372172219074,0.2958675885840916,0.18904157391353224,4.817504021804762e-06,4.039916869374642e-05,4.039916869374642e-05,0.1520360465490324,0.09494771320230119,0.007166488902524066,10.830979675016193,7.772734731284842,43.61691356634137,32.90094906864921,0.022926885885196785,0.030394259992727202,0.0,0.00845556777232428,311.172619423485,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,low_temp_growth_separation,25026,ok,optimal
60.0,17.0,0.003939168645030595,0.0013130562150101984,4.980268279846791,0.00030477001485303834,32.15089093987488,50.09893141891428,46.66717310692687,0.0028482468805315925,0.11140263261379532,0.05326311526452293,0.018161308143499182,0.2820037561787195,0.1878797170643082,0.0002436404017283576,0.0020431471661436565,0.0020431471661436565,0.1449119060542311,0.09436416087241681,0.007166488902524066,10.830979675016193,7.772734731284842,43.61691356634137,32.90094906864921,0.022926885885196785,0.030394259992727202,0.0,0.00845556777232428,310.42931744314717,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,low_temp_growth_separation,25026,ok,optimal
63.0,17.0,0.027229556805233188,0.00907651893507773,5.272067962186458,0.0025736422967787232,29.71391692479893,48.31939794339243,49.18022353033172,0.018449413299966338,0.1058052014798959,0.05308567027602806,0.11763919844789741,0.2678344626200691,0.18725379959651975,0.0015781716461381178,0.013234409825388448,0.013234409825388448,0.1376307997141982,0.09404978858387952,0.007166488902524066,10.830979675016193,7.772734731284842,43.61691356634137,32.90094906864921,0.022926885885196785,0.030394259992727202,0.0,0.00845556777232428,309.5562588463578,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,low_temp_growth_separation,25026,ok,optimal
66.0,17.0,0.025473440590610963,0.008491146863536988,5.5710861571741725,0.002468923336382722,27.268709863437188,46.4478137899722,51.74011207273824,0.017891077045042208,0.10020489051706707,0.05296024761373332,0.1140790727991433,0.25365787908490567,0.1868113851003274,0.0015304112955944063,0.01283389568990361,0.01283389568990361,0.13034594730919827,0.09382758219916001,0.007166488902524066,10.830979675016193,7.772734731284842,43.61691356634137,32.90094906864921,0.022926885885196785,0.030394259992727202,0.0,0.00845556777232428,308.5389009235254,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,low_temp_growth_separation,25026,ok,optimal
69.0,20.0,0.003225118511247109,0.0010750395037490363,5.633300274567915,0.00037221646142682034,24.870159334394984,44.37147670416159,54.58970860402903,0.0036813303251153374,0.10434223921019115,0.06427392966660832,0.023473307341935694,0.26413113132955346,0.22671914063608944,0.00031490275840782665,0.0026407470759677635,0.0026407470759677635,0.13572778677802017,0.1138715865348954,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,0.0188579076202898,0.025,0.0,0.009921243594758499,307.2422228230221,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,low_temp_growth_separation,25026,ok,optimal
72.0,20.0,5.526049679329584e-05,1.842016559776528e-05,5.637982842295135,2.6927873104549137e-05,22.650494697939276,42.34823453640133,57.32712380865769,0.00027684651633988196,0.0980802239204983,0.06376342839270514,0.0017652595096547524,0.2482795146171915,0.2249184041522101,2.3681583545017767e-05,0.00019859169483615947,0.00019859169483615947,0.12758219317687075,0.11296715155964228,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,0.0188579076202898,0.025,0.0,0.009921243594758499,305.82123562570723,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,low_temp_growth_separation,25026,ok,optimal
75.0,20.0,1.2814301205146062e-07,4.2714337350486874e-08,5.638279267833794,1.69963362911213e-06,20.567820367540065,40.34102572178699,59.954745881642474,1.752458652593044e-05,0.09207432932003509,0.06326987814501452,0.00011174221524134005,0.23307623982192083,0.22317746052860463,1.4990615211361754e-06,1.2570999214650745e-05,1.2570999214650745e-05,0.11976975990044061,0.11209274804906277,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,0.0188579076202898,0.025,0.0,0.009921243594758499,304.2840262092861,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,low_temp_growth_separation,25026,ok,optimal
78.0,20.0,4.02148179807455e-11,1.3404939326915168e-11,5.638297889667189,1.0675330035689886e-07,18.614753362890035,38.34699562539243,62.47594232063987,1.1009134174268063e-06,0.08627577092638995,0.06277609356258176,7.019766421887318e-06,0.21839781428508054,0.22143569031525068,9.417266077719522e-08,7.897237224623227e-07,7.897237224623227e-07,0.11222702837359316,0.11121792937686167,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,0.0188579076202898,0.025,0.0,0.009921243594758499,302.6393387269833,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,low_temp_growth_separation,25026,ok,optimal
81.0,20.0,1.7080017953507913e-15,5.693339317835971e-16,5.638299059270212,6.7048995916821875e-09,16.787324282630948,36.36649329275723,64.89332290060884,6.914632765016596e-08,0.08065004691310251,0.062264246597362925,4.4089849515139055e-07,0.20415690035199796,0.21963020705487532,5.9148099702589e-09,4.9601080704531394e-08,4.9601080704531394e-08,0.10490911881819916,0.11031111029337222,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,0.0188579076202898,0.025,0.0,0.009921243594758499,300.8972378855252,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,low_temp_growth_separation,25026,ok,optimal
84.0,20.0,9.817515024080878e-21,3.2725050080269596e-21,5.638299132729965,4.211171619980415e-10,15.08227245476359,34.40055906138891,67.20879482538494,4.342902658753641e-09,0.07517245856150856,0.06171704601354657,2.7691698343272146e-08,0.19029097587869237,0.21770001783567058,3.714939725479155e-10,3.115316063618114e-09,3.115316063618114e-09,0.09778390328256882,0.10934165659799062,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,0.0188579076202898,0.025,0.0,0.009921243594758499,299.0690422743458,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,low_temp_growth_separation,25026,ok,optimal
