batch,batch_logdet,batch_min_eigenvalue,batch_min_relative_eigenvalue,batch_condition_number,batch_trace,batch_trace_inv,batch_diag_qXG,batch_diag_qXF,batch_diag_iG
25026,33.43314876260942,0.032009301775909216,1.2698375651180833e-06,787502.2975139417,30378.933930552135,36.58448686971779,6.6679682885731815,4.132420079307895,252.11057955956386
25086,36.59290316169785,0.17043897927230087,4.88139631300956e-06,204859.41642043472,42546.84015926079,8.677750003178407,7.585258614848424,3.9009074438375575,339.84817713007783
25150,32.24962243785207,0.10377770970732265,3.8103108312520624e-06,262445.7804854208,32273.61573896093,13.068109311643138,5.526008517155525,3.1577321785628962,230.50146680637144
25170,41.981919730995294,0.16414653327833828,2.1403421066377973e-06,467215.02926972345,100758.95896890717,9.22882657738897,23.728160588359554,12.26603802252447,439.2228989741614
