medium,batch,source_file,sample_id,time_h,temperature_c,density,brix,DO_mg_l,X_viable_mcells_ml,X_total_mcells_ml,X_dead_direct_mcells_ml,X_dead_mcells_ml,X_dead_inferred,X_viable_kg_m3,X_total_kg_m3,X_dead_kg_m3,G_g_l,F_g_l,S_GF_g_l,S_Y15_g_l,S_observed_g_l,YAN_mg_l,N_kg_m3,N_pulse_mg_l,N_pulse_kg_m3,PAN_mg_l,NH4_mg_l,PAN_kg_m3,NH4_kg_m3,YAN_components_mg_l,pyruvic_acid,pyruvic_acid_2,acetaldehyde,acetic_acid,glycerol_g_l,ethanol_percent_vv,E_g_l,ethanol_source,ethanol_unit,benzyl_alcohol_total,benzaldehyde_total,ethyl_decanoate_total,hexyl_acetate_total,isoamyl_acetate_total,ethyl_octanoate_total,phenylethyl_acetate_total,ethyl_acetate_total,Condicion,Replica,Variedad,Levadura,Adicion
historical_vl3,25171,Calibration_data_vl3.xlsx,ING25-SB012-18 (25171),210.0,14.0,1013.0,,,48.62,,,,False,1.4586,,,5.68,32.06,37.74,,37.74,15.46,0.015460000000000002,0.0,0.0,13.0,3.0,0.013000000000000001,0.003,16.0,39.0,,236.0,,6.16,8.96084826896666,70.72259887799248,ETANOL,g_l,,,,,,,,,,,,,
historical_vl3,25171,Calibration_data_vl3.xlsx,nan,216.0,14.0,1012.0,,,,,,,False,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical_vl3,25171,Calibration_data_vl3.xlsx,nan,222.0,14.0,1011.0,,,,,,,False,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical_vl3,25171,Calibration_data_vl3.xlsx,nan,228.0,14.0,1010.0,,,,,,,False,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical_vl3,25171,Calibration_data_vl3.xlsx,ING25-SB012-19 (25171),234.0,15.5,1007.0,,,,,,,False,,,,2.6,25.65,28.25,,28.25,14.82,0.01482,0.0,0.0,14.0,1.0,0.014,0.001,15.0,37.0,,216.0,,6.41,9.502388927142622,74.99665436858044,ETANOL,g_l,0.04033164760833333,0.0033988114758333335,0.0102053247875,0.33813633975,7.352073199241931,0.05879912358333334,0.08459630995833332,12.924789202520941,,,,,
historical_vl3,25171,Calibration_data_vl3.xlsx,nan,240.0,15.5,1008.0,,,,,,,False,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical_vl3,25171,Calibration_data_vl3.xlsx,nan,246.0,14.0,1007.0,,,,,,,False,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical_vl3,25171,Calibration_data_vl3.xlsx,ING25-SB012-20 (25171),252.0,13.5,1006.0,,,,,,,False,,,,6.04,21.66,27.7,,27.7,27.38,0.027379999999999998,0.0,0.0,20.0,9.0,0.02,0.009000000000000001,29.0,18.0,,225.0,,6.88,9.774302890692853,77.14270813450428,ETANOL,g_l,,,,,,,,,,,,,
historical_vl3,25171,Calibration_data_vl3.xlsx,nan,258.0,14.0,1005.0,,,,,,,False,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical_vl3,25171,Calibration_data_vl3.xlsx,nan,264.0,14.0,1005.0,,,,,,,False,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical_vl3,25171,Calibration_data_vl3.xlsx,nan,270.0,14.3,1005.0,,,,,,,False,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical_vl3,25171,Calibration_data_vl3.xlsx,ING25-SB012-21 (25171),276.0,14.4,1004.0,,,,,,,False,,,,0.93,16.64,17.57,,17.57,31.56,0.03156,0.0,0.0,25.0,8.0,0.025,0.008,33.0,26.0,,182.0,,5.75,10.526026913445241,83.07561481167522,ETANOL,g_l,0.02970192408333333,0.0036740051970833337,0.009115663579166666,0.15962473516666664,5.448451972015093,0.05207924895833333,0.033768211199999995,7.676322371100181,,,,,
historical_vl3,25171,Calibration_data_vl3.xlsx,nan,282.0,14.5,1004.0,,,,,,,False,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical_vl3,25171,Calibration_data_vl3.xlsx,nan,288.0,14.8,1002.0,,,,,,,False,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical_vl3,25171,Calibration_data_vl3.xlsx,nan,294.0,14.5,1002.0,,,,,,,False,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical_vl3,25171,Calibration_data_vl3.xlsx,ING25-SB012-22 (25171),300.0,13.5,1001.0,,,,,,,False,,,,0.4,10.55,10.950000000000001,,10.950000000000001,19.0,0.019,0.0,0.0,19.0,0.0,0.019,0.0,19.0,31.0,,201.0,,7.09,10.938523166297808,86.33120023768882,ETANOL,g_l,,,,,,,,,,,,,
historical_vl3,25171,Calibration_data_vl3.xlsx,nan,306.0,14.0,1000.0,,,,,,,False,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical_vl3,25171,Calibration_data_vl3.xlsx,nan,312.0,13.8,1000.0,,,,,,,False,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical_vl3,25171,Calibration_data_vl3.xlsx,nan,318.0,13.5,1000.0,,,,,,,False,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical_vl3,25171,Calibration_data_vl3.xlsx,ING25-SB012-23 (25171),324.0,14.0,1000.0,,,43.93,,,,False,1.3178999999999998,,,0.3,9.14,9.440000000000001,,9.440000000000001,20.56,0.02056,0.0,0.0,14.0,8.0,0.014,0.008,22.0,23.0,,210.0,,6.8,11.059164298178686,87.28334830694547,ETANOL,g_l,,,,,,,,,,,,,
historical_vl3,25171,Calibration_data_vl3.xlsx,ING25-SB012-24 (25171),330.0,14.2,999.0,,,40.55,,,,False,1.2165,,,0.0,8.77,8.77,,8.77,23.0,0.023,0.0,0.0,23.0,0.0,0.023,0.0,23.0,28.0,,210.0,,6.66,11.197222779872787,88.37296106786799,ETANOL,g_l,,,,,,,,,,,,,
historical_vl3,25171,Calibration_data_vl3.xlsx,nan,336.0,13.5,999.0,,,,,,,False,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical_vl3,25171,Calibration_data_vl3.xlsx,nan,342.0,13.2,999.0,,,,,,,False,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical_vl3,25171,Calibration_data_vl3.xlsx,ING25-SB012-25 (25171),348.0,14.0,999.0,,,41.63,,,,False,1.2489000000000001,,,0.0,6.83,6.83,,6.83,,,0.0,0.0,,,,,,41.0,,209.0,,6.88,11.352772216517714,89.60061944164441,ETANOL,g_l,,,,,,,,,,,,,
historical_vl3,25171,Calibration_data_vl3.xlsx,ING25-SB012-26 (25171),354.0,14.6,998.0,,,49.69,,,,False,1.4907,,,0.0,6.31,6.31,,6.31,,,0.0,0.0,,,,,,49.0,,212.0,,6.83,11.577892521661191,91.37735893795879,ETANOL,g_l,,,,,,,,,,,,,
historical_vl3,25171,Calibration_data_vl3.xlsx,nan,360.0,14.4,998.0,,,,,,,False,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical_vl3,25171,Calibration_data_vl3.xlsx,nan,366.0,14.3,998.0,,,,,,,False,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical_vl3,25171,Calibration_data_vl3.xlsx,ING25-SB012-D (25171),372.0,14.0,997.0,,,36.71,,,,False,1.1013,,,0.31,4.0200000000000005,4.33,,4.33,19.46,0.01946,0.0,0.0,17.0,3.0,0.017,0.003,20.0,23.0,,217.0,,6.79,11.896381328873346,93.891,ETANOL,g_l,0.03970085130833333,0.0044867313624999995,0.0039035,0.20058546625,8.981338202473976,0.04930549729166667,0.0258764948625,12.849770328649674,,,,,
natural,LAB004,mosto_natural_xthiol.xlsx,ING26-LAB004-01,0.0,18.0,1067.7,16.9,,13.13,13.44,0.3099999999999987,0.3099999999999987,False,0.39390000000000003,0.40319999999999995,0.009299999999999961,75.04,70.80999999999999,145.85,145.85,145.85,230.76,0.23076,0.0,0.0,93.0,168.0,0.093,0.168,261.0,17.0,,55.0,,0.99,1.23,9.707652,ETANOL,percent_vv,,,,,,,,,Condición A,R3,Sauvignon blanc,Zymaflore X5,
natural,LAB004,mosto_natural_xthiol.xlsx,ING26-LAB004-02,19.0,18.0,1064.3,16.2,,28.07,28.53,0.46000000000000085,0.46000000000000085,False,0.8421,0.8559,0.013800000000000026,70.28,75.43,145.71,145.71,145.71,182.72,0.18272,0.0,0.0,63.0,146.0,0.063,0.146,209.0,19.0,,109.0,,1.2,,,,,,,,,,,,,Condición A,R3,Sauvignon blanc,Zymaflore X5,
natural,LAB004,mosto_natural_xthiol.xlsx,ING26-LAB004-03,26.0,18.0,1061.1,15.6,,25.69,25.73,0.03999999999999915,0.03999999999999915,False,0.7707,0.7719,0.0011999999999999743,68.27,70.58,138.85,138.85,138.85,157.42,0.15742,0.0,0.0,50.0,131.0,0.05,0.131,181.0,33.0,,107.0,,1.28,,,,,,,,,,,,,Condición A,R3,Sauvignon blanc,Zymaflore X5,
natural,LAB004,mosto_natural_xthiol.xlsx,ING26-LAB004-04,43.0,18.0,1050.7,13.0,,17.9,35.71,17.810000000000002,17.810000000000002,False,0.5369999999999999,1.0713,0.5343,52.25,65.46,117.71,117.71,117.71,60.16,0.06016,0.0,0.0,29.0,38.0,0.029,0.038,67.0,58.0,,120.0,,2.9,,,,,,,,,,,,,Condición A,R3,Sauvignon blanc,Zymaflore X5,
natural,LAB004,mosto_natural_xthiol.xlsx,ING26-LAB004-05,50.0,18.0,1044.3,11.6,,58.83,59.52,0.6900000000000048,0.6900000000000048,False,1.7649,1.7856,0.020700000000000145,45.2,59.53999999999999,104.74,104.74,104.74,19.0,0.019,0.0,0.0,19.0,0.0,0.019,0.0,19.0,52.0,,138.0,,3.58,3.87,30.543588000000003,ETANOL,percent_vv,,,,,,,,,Condición A,R3,Sauvignon blanc,Zymaflore X5,
natural,LAB004,mosto_natural_xthiol.xlsx,ING26-LAB004-06,67.0,18.0,1032.3,8.5,,57.76,57.91,0.14999999999999858,0.14999999999999858,False,1.7328,1.7372999999999998,0.004499999999999957,26.84,48.19,75.03,75.03,75.03,5.0,0.005,0.0,0.0,5.0,0.0,0.005,0.0,5.0,35.0,,126.0,,4.47,,,,,,,,,,,,,Condición A,R3,Sauvignon blanc,Zymaflore X5,
natural,LAB004,mosto_natural_xthiol.xlsx,ING26-LAB004-N,68.0,,,,,,,,,False,,,,,,,,,,,80.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
natural,LAB004,mosto_natural_xthiol.xlsx,ING26-LAB004-07,74.0,18.0,1022.5,6.1,,56.3,56.37,0.07000000000000028,0.07000000000000028,False,1.6889999999999998,1.6910999999999998,0.0021000000000000085,18.85,38.6,57.45,57.45,57.45,35.86,0.03586,0.0,0.0,17.0,23.0,0.017,0.023,40.0,37.0,,127.0,,4.43,,,,,,,,,,,,,Condición A,R3,Sauvignon blanc,Zymaflore X5,
natural,LAB004,mosto_natural_xthiol.xlsx,ING26-LAB004-08,91.0,18.0,1014.3,4.1,,65.21,65.82,0.6099999999999994,0.6099999999999994,False,1.9562999999999997,1.9745999999999997,0.018299999999999983,8.72,27.939999999999998,36.66,36.66,36.66,9.0,0.009000000000000001,0.0,0.0,9.0,0.0,0.009000000000000001,0.0,9.0,30.0,,128.0,,5.7,8.069999999999999,63.69166799999999,ETANOL,percent_vv,,,,,,,,,Condición A,R3,Sauvignon blanc,Zymaflore X5,
natural,LAB004,mosto_natural_xthiol.xlsx,ING26-LAB004-09,98.0,18.0,1009.3,2.9,,68.05,69.51,1.460000000000008,1.460000000000008,False,2.0414999999999996,2.0853,0.043800000000000235,5.28,23.02,28.3,28.3,28.3,7.0,0.007,0.0,0.0,7.0,0.0,0.007,0.0,7.0,32.0,,112.0,,5.68,,,,,,,,,,,,,Condición A,R3,Sauvignon blanc,Zymaflore X5,
natural,LAB004,mosto_natural_xthiol.xlsx,ING26-LAB004-10,115.0,21.0,998.8,0.3,,28.96,31.26,2.3000000000000007,2.3000000000000007,False,0.8688,0.9378,0.06900000000000002,0.46,6.19,6.65,6.65,6.65,43.0,0.043000000000000003,0.0,0.0,43.0,0.0,0.043000000000000003,0.0,43.0,23.0,,104.0,,6.62,,,,,,,,,,,,,Condición A,R3,Sauvignon blanc,Zymaflore X5,
natural,LAB004,mosto_natural_xthiol.xlsx,ING26-LAB004-11,122.0,21.0,994.4,-0.9,,68.05,70.12,2.0700000000000074,2.0700000000000074,False,2.0414999999999996,2.1036,0.06210000000000022,0.15,3.54,3.69,3.69,3.69,11.0,0.011,0.0,0.0,11.0,0.0,0.011,0.0,11.0,21.0,,107.0,,6.4,,,,,,,,,,,,,Condición A,R3,Sauvignon blanc,Zymaflore X5,
natural,LAB004,mosto_natural_xthiol.xlsx,ING26-LAB004-12,146.0,21.0,994.9,22.6,,,,,,False,,,,0.04,0.10999999999999999,0.15,0.15,0.15,25.0,0.025,0.0,0.0,25.0,0.0,0.025,0.0,25.0,19.0,,106.0,,6.15,10.58,83.501592,ETANOL,percent_vv,,,,,,,,,Condición A,R3,Sauvignon blanc,Zymaflore X5,
natural,LAB004,mosto_natural_xthiol.xlsx,ING26-LAB004-13,163.0,21.0,994.9,-0.8,,70.89,71.43,0.5400000000000063,0.5400000000000063,False,2.1267,2.1429,0.016200000000000186,0.0,0.06,0.06,0.06,0.06,28.46,0.028460000000000003,0.0,0.0,26.0,3.0,0.026000000000000002,0.003,29.0,22.0,,93.0,,6.28,10.44,82.396656,ETANOL,percent_vv,,,,,,,,,Condición A,R3,Sauvignon blanc,Zymaflore X5,
natural,LAB005,mosto_natural_xthiol.xlsx,ING26-LAB005-01,0.0,18.0,1066.7,16.9,,16.44,16.97,0.5299999999999976,0.5299999999999976,False,0.4932,0.5091,0.015899999999999928,77.71,87.95,165.66,165.66,165.66,227.29999999999998,0.22729999999999997,0.0,0.0,92.0,165.0,0.092,0.165,257.0,6.0,,52.0,,1.09,1.24,9.786576,ETANOL,percent_vv,,,,,,,,,Condición A,R4,Sauvignon blanc,Zymaflore X5,
natural,LAB005,mosto_natural_xthiol.xlsx,ING26-LAB005-02,19.0,18.0,1064.4,16.3,,21.54,21.7,0.16000000000000014,0.16000000000000014,False,0.6462,0.6509999999999999,0.004800000000000004,70.76,71.95,142.71,142.71,142.71,191.54,0.19154,0.0,0.0,71.0,147.0,0.07100000000000001,0.147,218.0,22.0,,121.0,,8.19,,,,,,,,,,,,,Condición A,R4,Sauvignon blanc,Zymaflore X5,
natural,LAB005,mosto_natural_xthiol.xlsx,ING26-LAB005-03,26.0,18.0,1060.9,15.6,,25.35,25.42,0.07000000000000028,0.07000000000000028,False,0.7605000000000001,0.7626000000000001,0.0021000000000000085,66.58,71.73,138.31,138.31,138.31,158.24,0.15824000000000002,0.0,0.0,50.0,132.0,0.05,0.132,182.0,41.0,,112.0,,1.28,,,,,,,,,,,,,Condición A,R4,Sauvignon blanc,Zymaflore X5,
natural,LAB005,mosto_natural_xthiol.xlsx,ING26-LAB005-04,43.0,18.0,1050.3,12.9,,31.72,52.69,20.97,20.97,False,0.9515999999999999,1.5806999999999998,0.6291,49.85,61.559999999999995,111.41,111.41,111.41,53.239999999999995,0.053239999999999996,0.0,0.0,27.0,32.0,0.027,0.032,59.0,53.0,,121.0,,2.87,,,,,,,,,,,,,Condición A,R4,Sauvignon blanc,Zymaflore X5,
natural,LAB005,mosto_natural_xthiol.xlsx,ING26-LAB005-05,50.0,18.0,1043.8,11.5,,57.22,57.53,0.3100000000000023,0.3100000000000023,False,1.7166,1.7259,0.009300000000000069,44.05,60.540000000000006,104.59,104.59,104.59,19.0,0.019,0.0,0.0,19.0,0.0,0.019,0.0,19.0,45.0,,141.0,,3.58,3.96,31.253904000000002,ETANOL,percent_vv,,,,,,,,,Condición A,R4,Sauvignon blanc,Zymaflore X5,
natural,LAB005,mosto_natural_xthiol.xlsx,ING26-LAB005-06,67.0,18.0,1031.1,8.2,,58.76,58.83,0.07000000000000028,0.07000000000000028,False,1.7628,1.7649,0.0021000000000000085,25.97,47.91,73.88,73.88,73.88,12.0,0.012,0.0,0.0,12.0,0.0,0.012,0.0,12.0,31.0,,121.0,,4.5,,,,,,,,,,,,,Condición A,R4,Sauvignon blanc,Zymaflore X5,
natural,LAB005,mosto_natural_xthiol.xlsx,ING26-LAB005-N,68.0,,,,,,,,,False,,,,,,,,,,,80.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
natural,LAB005,mosto_natural_xthiol.xlsx,ING26-LAB005-07,74.0,18.0,1025.5,7.1,,66.59,66.82,0.22999999999998977,0.22999999999998977,False,1.9977,2.0046,0.006899999999999693,20.27,43.31,63.58,63.58,63.58,35.68,0.03568,0.0,0.0,16.0,24.0,0.016,0.024,40.0,33.0,,136.0,,4.96,,,,,,,,,,,,,Condición A,R4,Sauvignon blanc,Zymaflore X5,
natural,LAB005,mosto_natural_xthiol.xlsx,ING26-LAB005-08,91.0,18.0,1014.8,4.2,,61.21,61.52,0.3100000000000023,0.3100000000000023,False,1.8363,1.8456000000000001,0.009300000000000069,9.32,29.299999999999997,38.62,38.62,38.62,11.0,0.011,0.0,0.0,11.0,0.0,0.011,0.0,11.0,30.0,,124.0,,5.61,7.8500000000000005,61.95534000000001,ETANOL,percent_vv,,,,,,,,,Condición A,R4,Sauvignon blanc,Zymaflore X5,
natural,LAB005,mosto_natural_xthiol.xlsx,ING26-LAB005-09,98.0,18.0,1010.3,3.1,,71.2,72.27,1.0699999999999932,1.0699999999999932,False,2.136,2.1681,0.032099999999999795,6.3,24.38,30.68,30.68,30.68,10.0,0.01,0.0,0.0,10.0,0.0,0.01,0.0,10.0,21.0,,115.0,,5.87,,,,,,,,,,,,,Condición A,R4,Sauvignon blanc,Zymaflore X5,
natural,LAB005,mosto_natural_xthiol.xlsx,ING26-LAB005-10,115.0,21.0,999.5,0.4,,35.33,36.41,1.0799999999999983,1.0799999999999983,False,1.0598999999999998,1.0922999999999998,0.03239999999999995,0.67,7.529999999999999,8.2,8.2,8.2,46.0,0.046,0.0,0.0,46.0,0.0,0.046,0.0,46.0,22.0,,106.0,,6.63,,,,,,,,,,,,,Condición A,R4,Sauvignon blanc,Zymaflore X5,
natural,LAB005,mosto_natural_xthiol.xlsx,ING26-LAB005-11,122.0,21.0,995.5,-0.6,,68.89,71.12,2.230000000000004,2.230000000000004,False,2.0667,2.1336,0.06690000000000011,0.27,4.73,5.0,5.0,5.0,14.0,0.014,0.0,0.0,14.0,0.0,0.014,0.0,14.0,19.0,,109.0,,6.3,,,,,,,,,,,,,Condición A,R4,Sauvignon blanc,Zymaflore X5,
natural,LAB005,mosto_natural_xthiol.xlsx,ING26-LAB005-12,146.0,21.0,994.9,22.8,,,,,,False,,,,0.03,0.09,0.12,0.12,0.12,27.0,0.027,0.0,0.0,27.0,0.0,0.027,0.0,27.0,20.0,,111.0,,6.22,10.639999999999999,83.97513599999999,ETANOL,percent_vv,,,,,,,,,Condición A,R4,Sauvignon blanc,Zymaflore X5,
natural,LAB005,mosto_natural_xthiol.xlsx,ING26-LAB005-13,163.0,21.0,995.0,-0.8,,61.14,61.44,0.29999999999999716,0.29999999999999716,False,1.8342,1.8432,0.008999999999999914,0.0,0.01,0.01,0.01,0.01,32.28,0.03228,0.0,0.0,29.0,4.0,0.029,0.004,33.0,16.0,,87.0,,6.17,10.219999999999999,80.66032799999999,ETANOL,percent_vv,,,,,,,,,Condición A,R4,Sauvignon blanc,Zymaflore X5,
natural,LAB006,mosto_natural_xthiol.xlsx,ING26-LAB006-01,0.0,16.0,1066.7,16.9,,3.3,4.22,0.9199999999999999,0.9199999999999999,False,0.09899999999999999,0.1266,0.027599999999999996,81.63,75.81,157.44,157.44,157.44,229.12,0.22912000000000002,0.0,0.0,93.0,166.0,0.093,0.166,259.0,16.0,,52.0,,1.17,1.25,9.8655,ETANOL,percent_vv,,,,,,,,,Condición C,R1,Sauvignon blanc,Zymaflore X5,
natural,LAB006,mosto_natural_xthiol.xlsx,ING26-LAB006-02,19.0,16.0,1065.2,16.5,,19.47,19.74,0.2699999999999996,0.2699999999999996,False,0.5841,0.5922,0.008099999999999987,71.62,72.32,143.94,143.94,143.94,199.0,0.199,0.0,0.0,76.0,150.0,0.076,0.15,226.0,21.0,,104.0,,0.9,,,,,,,,,,,,,Condición C,R1,Sauvignon blanc,Zymaflore X5,
natural,LAB006,mosto_natural_xthiol.xlsx,ING26-LAB006-03,26.0,16.0,1062.9,16.1,,19.39,19.51,0.120000000000001,0.120000000000001,False,0.5817,0.5853,0.00360000000000003,70.18,66.37,136.55,136.55,136.55,180.89999999999998,0.18089999999999998,0.0,0.0,62.0,145.0,0.062,0.145,207.0,20.0,,101.0,,0.99,,,,,,,,,,,,,Condición C,R1,Sauvignon blanc,Zymaflore X5,
natural,LAB006,mosto_natural_xthiol.xlsx,ING26-LAB006-04,43.0,16.0,1058.3,14.8,,14.9,32.87,17.97,17.97,False,0.447,0.9860999999999999,0.5390999999999999,60.47,69.49000000000001,129.96,129.96,129.96,132.1,0.1321,0.0,0.0,46.0,105.0,0.046,0.105,151.0,35.0,,120.0,,2.34,,,,,,,,,,,,,Condición C,R1,Sauvignon blanc,Zymaflore X5,
natural,LAB006,mosto_natural_xthiol.xlsx,ING26-LAB006-05,50.0,16.0,1054.3,14.0,,41.24,41.55,0.30999999999999517,0.30999999999999517,False,1.2372,1.2465,0.009299999999999855,61.47,66.07000000000001,127.54,127.54,127.54,101.6,0.1016,0.0,0.0,36.0,80.0,0.036000000000000004,0.08,116.0,44.0,,141.0,,2.83,2.6700000000000004,21.072708000000002,ETANOL,percent_vv,,,,,,,,,Condición C,R1,Sauvignon blanc,Zymaflore X5,
natural,LAB006,mosto_natural_xthiol.xlsx,ING26-LAB006-06,67.0,16.0,1046.4,11.9,,65.05,65.13,0.0799999999999983,0.0799999999999983,False,1.9514999999999998,1.9538999999999997,0.0023999999999999486,44.39,61.11,105.5,105.5,105.5,40.4,0.0404,0.0,0.0,24.0,20.0,0.024,0.02,44.0,48.0,,120.0,,3.45,,,,,,,,,,,,,Condición C,R1,Sauvignon blanc,Zymaflore X5,
natural,LAB006,mosto_natural_xthiol.xlsx,ING26-LAB006-07,74.0,16.0,1040.0,10.6,,45.93,46.08,0.14999999999999858,0.14999999999999858,False,1.3779,1.3823999999999999,0.004499999999999957,38.91,56.09,95.0,95.0,95.0,21.0,0.021,0.0,0.0,21.0,0.0,0.021,0.0,21.0,50.0,,144.0,,3.67,,,,,,,,,,,,,Condición C,R1,Sauvignon blanc,Zymaflore X5,
natural,LAB006,mosto_natural_xthiol.xlsx,ING26-LAB006-08,98.0,16.0,1026.2,7.1,,77.73,79.57,1.8399999999999892,1.8399999999999892,False,2.3319,2.3870999999999998,0.05519999999999967,20.89,43.04,63.93,63.93,63.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,,118.0,,4.89,,,,,,,,,,,,,Condición C,R1,Sauvignon blanc,Zymaflore X5,
natural,LAB006,mosto_natural_xthiol.xlsx,ING26-LAB006-N,99.0,16.0,,,,,,,,False,,,,,,,,,,,80.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
natural,LAB006,mosto_natural_xthiol.xlsx,ING26-LAB006-09,115.0,16.0,1016.1,4.6,,41.09,43.01,1.9199999999999946,1.9199999999999946,False,1.2327000000000001,1.2903,0.05759999999999984,11.13,32.08,43.21,43.21,43.21,58.0,0.058,0.0,0.0,58.0,0.0,0.058,0.0,58.0,20.0,,120.0,,5.56,7.819999999999999,61.718568,ETANOL,percent_vv,,,,,,,,,Condición C,R1,Sauvignon blanc,Zymaflore X5,
natural,LAB006,mosto_natural_xthiol.xlsx,ING26-LAB006-10,122.0,16.0,1011.7,3.6,,60.52,63.67,3.1499999999999986,3.1499999999999986,False,1.8156,1.9101,0.09449999999999996,9.46,29.25,38.71,38.71,38.71,27.0,0.027,0.0,0.0,27.0,0.0,0.027,0.0,27.0,26.0,,119.0,,5.75,,,,,,,,,,,,,Condición C,R1,Sauvignon blanc,Zymaflore X5,
natural,LAB006,mosto_natural_xthiol.xlsx,ING26-LAB006-11,139.0,18.0,1006.9,2.2,,62.14,64.44,2.299999999999997,2.299999999999997,False,1.8641999999999999,1.9331999999999998,0.06899999999999991,2.45,18.82,21.27,21.27,21.27,39.0,0.039,0.0,0.0,39.0,0.0,0.039,0.0,39.0,21.0,,123.0,,6.24,,,,,,,,,,,,,Condición C,R1,Sauvignon blanc,Zymaflore X5,
natural,LAB006,mosto_natural_xthiol.xlsx,ING26-LAB006-12,146.0,18.0,1001.5,22.5,,,,,,False,,,,1.33,12.38,13.71,13.71,13.71,41.0,0.041,0.0,0.0,41.0,0.0,0.041,0.0,41.0,20.0,,123.0,,6.01,9.77,77.108748,ETANOL,percent_vv,,,,,,,,,Condición C,R1,Sauvignon blanc,Zymaflore X5,
natural,LAB006,mosto_natural_xthiol.xlsx,ING26-LAB006-13,170.0,18.0,996.7,-0.2,,49.16,49.77,0.6100000000000065,0.6100000000000065,False,1.4747999999999999,1.4931,0.018300000000000195,0.19,4.5,4.69,4.69,4.69,44.74,0.04474,0.0,0.0,39.0,7.0,0.039,0.007,46.0,17.0,,104.0,,5.78,,,,,,,,,,,,,Condición C,R1,Sauvignon blanc,Zymaflore X5,
natural,LAB006,mosto_natural_xthiol.xlsx,ING26-LAB006-14,194.0,18.0,996.0,-0.5,,56.68,57.07,0.39000000000000057,0.39000000000000057,False,1.7004,1.7121,0.011700000000000016,0.0,0.88,0.88,0.88,0.88,41.64,0.04164,0.0,0.0,40.0,2.0,0.04,0.002,42.0,17.0,,111.0,,5.62,,,,,,,,,,,,,Condición C,R1,Sauvignon blanc,Zymaflore X5,
natural,LAB006,mosto_natural_xthiol.xlsx,ING26-LAB006-15,211.0,18.0,995.4,-0.7,,83.49,83.72,0.23000000000000398,0.23000000000000398,False,2.5046999999999997,2.5116,0.006900000000000119,0.0,0.17,0.17,0.17,0.17,32.0,0.032,0.0,0.0,32.0,0.0,0.032,0.0,32.0,15.0,,101.0,,6.34,10.479999999999999,82.712352,ETANOL,percent_vv,,,,,,,,,Condición C,R1,Sauvignon blanc,Zymaflore X5,
natural,LAB007,mosto_natural_xthiol.xlsx,ING26-LAB007-L-01,0.0,21.0,,,1.41,9.72,9.75,0.02999999999999936,0.02999999999999936,False,0.2916,0.2925,0.0008999999999999808,77.52,74.55,152.07,152.07,152.07,239.04,0.23904,0.0,0.0,98.0,172.0,0.098,0.17200000000000001,270.0,0.0,,0.0,0.07,0.89,1.49,11.759676,ETANOL,percent_vv,,,,,,,,,,,,Zymaflore X5,
natural,LAB007,mosto_natural_xthiol.xlsx,ING26-LAB007-L-02,16.0,21.0,1062.6,15.9,1.03,21.04,21.31,0.2699999999999996,0.2699999999999996,False,0.6312,0.6393,0.008099999999999987,70.58,72.39999999999999,142.98,142.98,142.98,190.44,0.19044,0.0,0.0,74.0,142.0,0.074,0.14200000000000002,216.0,18.0,,103.0,0.15,1.5,,,,,,,,,,,,,,,,Zymaflore X5,
