,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS,kPyrD,kAldPyr,kAldS,kAldRed,kAcAld,kAcStress,kAcAssim,qO2,kLaO2,O2sat,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss
kAcAld,-25.23164665178019,12.270716659188324,25.107989572306053,10.6099996958505,-54.00397680929578,-28.402222678348437,5.40479542478334,22.98291533813157,-0.6420149449649402,0.0,0.0,-1.879614079900755,0.9452270478394385,-2.0655593457225994,-238.96649912194903,2.53916596874815,15.7102959692117,19.521351508291378,-0.004238341635623032,-17.54559948610966,5.8868489237634885,6.633695397492218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcStress,461.6353055046081,-376.54156628122774,63.9939860066394,33.50076468987096,-3.922894005175975,-4.422151858721827,-10.117636986675127,-29.225533068453597,-20.165544415409745,0.0,0.0,0.05795408263239602,-0.019943074777842757,0.06456653504765861,13.684600809112418,-0.062455558217199184,19.521351508291378,534.0112104096385,-0.09262306117955488,-23.621179579714255,8.680604863465508,9.641488488251369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAssim,-0.08511989502917994,0.06339563254198999,-0.014255831288283543,-0.007442305720007212,-2.418465293255748e-05,0.0003618726139742943,0.002429036851205649,0.006914090166811782,0.0027896565039084997,0.0,0.0,-9.960204986719318e-06,3.0561025923449274e-06,-1.1136086588763835e-05,-0.002795095966990215,1.0094630905832603e-05,-0.004238341635623032,-0.09262306117955488,2.5629715820207008e-05,0.004723516283697064,-0.0014440339243625689,-0.0016547675018261261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qO2,89.8627882770539,-31.106212206793288,-24.839030652784942,-11.065918153416746,45.44391271337577,23.666937012760553,-3.699243902254771,-17.625623404936103,-0.018520674940287148,0.0,0.0,-45.62982892619459,28.21799774051402,2.3701141884740276,266.5186658654319,-2.9282184051392193,-17.54559948610966,-23.621179579714255,0.004723516283697064,108.29152572157768,-17.790079117036083,-24.886064626470443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kLaO2,-13.514573552057435,6.161078069023842,7.231579749826942,3.263450745558953,-11.707231126047848,-5.6987903580667245,0.6724982593490655,4.123547906009928,0.047717866572054825,0.0,0.0,11.1790976325778,-9.043842101106597,-0.8661374945896647,-89.00118525007625,1.1129172118027162,5.8868489237634885,8.680604863465508,-0.0014440339243625689,-17.790079117036083,4.076955667984386,5.121177464137808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2sat,-18.951251922789943,7.737296659839226,8.329220319831615,3.7508183378424165,-13.785919799242336,-6.801181470542274,0.8554355838437803,4.944760126676952,0.04725696651229889,0.0,0.0,13.452501009274405,-10.301543798297539,-0.9626894316389806,-100.35271832621132,1.2299302745406528,6.633695397492218,9.641488488251369,-0.0016547675018261261,-24.886064626470443,5.121177464137808,6.68310231521926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_EA_growth,180.21351681320408,18.207714418342416,-79.18678493359721,-37.07906515716311,153.72729575525477,83.23656934677516,-13.519590838121875,-69.25670132593326,-0.37095494324656003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.67593803839249,483.40731111471734,0.0,0.0,0.0,0.0,-35.334637250671996,0.0,0.0
k_EA_stationary,798.6029151690906,173.71538715626733,-425.1782086774228,-208.99438179165566,670.9287095566917,321.15112410980197,-26.578446545970117,-304.57365441537775,-3.6594685189210647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.40731111471734,3743.483806889474,0.0,0.0,0.0,0.0,-295.63652356134094,0.0,0.0
k_IAA_growth,141.76856185996704,29.975258088512128,-55.18468688416108,-25.989271686482017,106.05645983616634,56.814536055757166,-8.825447805585018,-51.25095441261508,-0.28891338199287664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.703802026620494,381.0560722917392,0.0,0.0,0.0,-28.244681026480777,0.0
k_IAA_stationary,903.6324480874082,329.0535485115205,-405.53395380797747,-201.62890790543582,621.8089151269616,282.3992299120936,-15.226418426492838,-317.67483744187837,-4.1127255813577515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0560722917392,4247.523324235785,0.0,0.0,0.0,-342.9290297787526,0.0
k_EO_growth,147.60574083684725,28.48440399896798,-54.17428762272955,-25.4139115667015,108.9951814765709,58.32095744376565,-9.584289440350714,-54.020172278937416,-0.2920093679402349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.51439845438851,394.7909051967423,0.0,0.0,-33.26395629887317
k_EO_stationary,889.5961175222493,298.70576394283734,-355.3583599693826,-176.83776989933642,585.5721380337005,261.6983410672596,-18.08603305946817,-319.4058765777918,-3.9568614663777795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.7909051967423,4173.603703115498,0.0,0.0,-382.72464352241605
alpha_EA_loss,-48.45211632565154,-18.172107563231393,28.859231449118514,14.616661091143852,-40.05405783205109,-17.042446021560522,0.13064371892283452,17.177941659723704,0.31342613922947615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.334637250671996,-295.63652356134094,0.0,0.0,0.0,0.0,25.596487319384142,0.0,0.0
alpha_IAA_loss,-54.798502967732595,-31.18108572495033,26.637421971230047,13.79144578136015,-34.39816667269182,-12.579490989045059,-1.1201242243206706,17.317278147422357,0.3620983546222322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.244681026480777,-342.9290297787526,0.0,0.0,0.0,30.790608352359804,0.0
alpha_EO_loss,-62.548410399317326,-32.20800783885886,25.63836804811373,13.39076173832716,-36.744105639664205,-12.953412421331063,-0.8201755297649511,20.56804632019127,0.39401023596668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.26395629887317,-382.72464352241605,0.0,0.0,39.79599727198488
