,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary
k_EA_growth,0.42227720265791235,13.892245075212722,4.588885742863639e-06,0.00019920448560069968,1.6828010505462117e-06,6.527317116445653e-05
k_EA_stationary,13.892245075212722,527.1111462313891,-3.108940740230754e-11,-2.045874495188735e-10,-9.397768726917825e-13,-7.626724954260012e-11
k_IAA_growth,4.588885742863639e-06,-3.108940740230754e-11,0.6011262285957871,28.262202861222452,-7.428190272674852e-13,-3.0457272719952136e-11
k_IAA_stationary,0.00019920448560069968,-2.045874495188735e-10,28.262202861222452,1534.7814317221585,-3.786078980225731e-12,4.8928125767403875e-12
k_EO_growth,1.6828010505462117e-06,-9.397768726917825e-13,-7.428190272674852e-13,-3.786078980225731e-12,0.2625404258310932,11.579139240214644
k_EO_stationary,6.527317116445653e-05,-7.626724954260012e-11,-3.0457272719952136e-11,4.8928125767403875e-12,11.579139240214644,591.1998008813327
