direction,fim_eigenvalue,relative_eigenvalue,singular_value,near_null,condition_number
1,14.131449181057075,6.01914108293631e-05,3.759181982966118,False,16613.66607330246
2,269.5357900429967,0.0011480591455151372,16.417545189308807,False,16613.66607330246
3,1138.9870394619663,0.004851394640648379,33.74888204758739,False,16613.66607330246
4,3482.898210475605,0.014835035980924708,59.016084337031415,False,16613.66607330246
5,10598.46290564846,0.04514303004173081,102.94883634917133,False,16613.66607330246
6,34568.18167354381,0.147239507999327,185.92520451392224,False,16613.66607330246
7,234775.17782592576,1.0,484.5360438872693,False,16613.66607330246
