batch,state,t,mu0,betaG0,betaF0,Kn0,Kg0,Kf0,Kig0,Kie0,Kd0,Yxn,Yxg,Yxf,Yeg,Yef,m0
25026,G,84.0,-0.013356475516751593,-0.0812626032759172,0.005737904344056825,0.01745907513903658,0.0006614839755163314,-2.4717307355875733e-05,1.636183472700227e-05,-0.00016770262334162272,0.0,-0.0007472794986843845,0.0005226673864087216,3.456744353710934e-05,0.0384400398681168,0.0012013085979385072,-0.039252479872370544
25026,G,90.0,-0.006597083591637465,-0.04913683970417185,0.002527507968277858,0.008583509474897182,0.0003845801426489278,-1.0734414979868862e-05,7.73585949533623e-06,-9.4626955821374e-05,0.0,-0.00044393268565170427,0.00026090661735861,2.463387744975566e-05,0.023249405134988146,0.0010605559099521361,-0.023413616551214725
25026,G,108.0,-0.0006820401071415418,-0.00716332760042475,-0.00048589219794305363,0.0008876747263578961,4.549909449830665e-05,7.344623747001136e-06,-3.4340284768625357e-07,-1.3479100897920696e-05,0.0,-7.226416629559233e-05,2.4832656140900742e-05,1.0781448375673828e-05,0.003717988091056345,0.0004216478770884154,-0.006548006949894523
25026,G,114.0,-0.0002640674131139995,-0.002874266676492578,-0.0002689508975556358,0.00033572944886597705,1.3503234941779316e-05,5.088540480734759e-06,-4.956299486422899e-07,-6.032611932832455e-06,0.0,-3.6874487962965146e-05,8.226697282796829e-06,6.204095663218392e-06,0.0017085763202487963,0.00019410216494014206,-0.0037697309439746088
25026,G,132.0,-2.653348065282201e-07,-5.923163144994038e-06,-4.914565797411245e-06,2.714671366846174e-07,1.0641188204463711e-08,7.599779506344625e-09,-6.44371834518954e-10,-3.584124696848094e-08,0.0,-2.7909093141266652e-06,6.0956506205285465e-09,5.667944414231117e-09,1.1484821023597355e-05,4.84682532611164e-06,-9.678874018800434e-06
25026,G,138.0,-1.89953897351486e-08,-4.460013574113643e-07,-4.0057677327625005e-07,1.9427872423438278e-08,7.958286800581875e-10,5.440263097737142e-10,-4.609353484396914e-11,-2.6955480879123366e-09,0.0,-5.618599739514215e-07,4.375592277474894e-10,4.067407036002795e-10,9.73400447072332e-07,4.6162988926607444e-07,-9.301656858120202e-07
25026,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25026,F,12.0,-0.04465312585227212,7.977364438563595e-06,-0.013901573422918565,0.03668733638355335,-2.1282182594180166e-08,4.087718905692583e-05,-5.5323369807728845e-05,-1.337935096973371e-05,0.0,-4.462115444387509e-06,1.1773308863071363e-05,0.001128215348464232,0.00020519332707124416,0.006719921395092608,-0.014019916229075276
25026,F,36.0,-0.0954794232804299,-0.009391014048692414,-0.11240252580937769,0.11735610374668357,3.5939923393068486e-05,0.00038302644030920464,-0.0003906788644247722,-0.00021868738884881303,0.0,-0.00126525872588169,0.0004941156923194536,0.003480173855875475,0.013646435058366047,0.057298207664442026,-0.14315582715421424
25026,F,42.0,-0.09672505291405821,-0.016417713257549003,-0.1373474483333514,0.11886694342524058,6.630738342859764e-05,0.0004848417353465654,-0.00045795718634959867,-0.000298147371594226,0.0,-0.0016203040653088674,0.0006520937542590632,0.003446128528424967,0.02098751207310665,0.07084409957593966,-0.18425318624217818
25026,F,60.0,-0.10717538048587384,-0.0667319577118274,-0.2301515105645803,0.15120985385555652,0.00036568831623437405,0.000993671141791785,-0.0005973190681236441,-0.0007078070520527537,0.0,-0.0033687555912004334,0.001672789988181687,0.004606786055011607,0.06405090340117406,0.12423143566717537,-0.37580156178617513
25026,F,84.0,-0.08555682288385026,-0.09635230507157251,-0.2684187919947579,0.119075526806564,0.0006772454778987702,0.0017186036682249144,-0.0004501818612302974,-0.001010653245334186,0.0,-0.0040987975641511645,0.001980013591843456,0.003424416889326045,0.08391848117840384,0.1411953909764033,-0.5434933188457247
25026,F,90.0,-0.06921388352952748,-0.08256000325055309,-0.2382639946500622,0.09573127816357381,0.0005834356938568212,0.0017370908741011844,-0.00035927858938781415,-0.0009082719706745915,0.0,-0.0036148117683253156,0.0016685613132143456,0.002777559146360957,0.07193749571045754,0.12045772139753105,-0.5113968809452246
25026,F,108.0,-0.016694214605626517,-0.02323611278519169,-0.08847329864706754,0.02229351093855815,0.00016083099451065885,0.0006945620349120876,-8.309464456574465e-05,-0.0003090983238176046,0.0,-0.0014575446840604314,0.00042621321422719273,0.0006568868049733037,0.021260653757522747,0.040975921787426775,-0.2181152619187584
25026,F,114.0,-0.006803353554009383,-0.010538894013613244,-0.04872231984575535,0.008763172556382376,6.890253645918503e-05,0.0002989026750372944,-3.293394329936622e-05,-0.00015103168568500182,0.0,-0.00088584396129374,0.0001678183045675764,0.00025205139578347434,0.00987969202668132,0.022816334117994694,-0.11310252614091289
25026,F,132.0,-6.889850896653829e-06,-1.9779534280909494e-05,-0.0012459712401287947,7.107071667625998e-06,6.06824675392943e-08,4.51379091480675e-07,-3.179147578264615e-08,-9.325015945802586e-07,0.0,-8.154982905571003e-05,1.3365340744495226e-07,1.982548404840438e-07,5.7528594950498415e-05,0.0007877619601140234,-0.000276626950996387
25026,F,138.0,-4.932459768887264e-07,-1.4181536983587606e-06,-0.00010704641704976663,5.086273514795593e-07,4.341826176389136e-09,3.3718983072639015e-08,-2.27529023543856e-09,-7.013416475314157e-08,0.0,-1.649822837737499e-05,9.598101958564748e-09,1.4220340446122073e-08,4.693610847953913e-06,7.829737973440355e-05,-2.6528824759310473e-05
25026,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25026,E,12.0,0.02963351106819936,0.014184508530135531,0.004909867959089309,-0.023860719410302336,-4.171080287572629e-05,-1.4444418777511965e-05,1.9534724009117432e-05,1.8358907030275526e-05,0.0,2.5166510060320275e-06,-2.252526645067658e-06,6.23552811227524e-07,-3.923701382762194e-05,3.7266883907836997e-06,2.0130976289593136e-05
25026,E,36.0,0.09078820908943985,0.08679443508956253,0.03615185856100267,-0.10994128076385382,-0.0003487992307210676,-0.0001236161431220989,0.00012496876360769705,0.0002212018129001854,0.0,0.0009223141999777111,-6.529430404805126e-05,2.634479638230166e-05,-0.001735867834219812,0.0003036101829798559,0.0007573400985065819
25026,E,42.0,0.08561130344471203,0.10034782534452788,0.04384280264647607,-0.1037125983542281,-0.0004365044158796527,-0.0001557586980963442,0.0001448626616260293,0.00028027691193861456,0.0,0.0011637335246247017,-7.430343915494458e-05,3.592942787566024e-05,-0.002144116247727596,0.000510818180335212,0.0007070831403806572
25026,E,60.0,0.06825135487297004,0.1224653923793422,0.07489097633434137,-0.09452693934122082,-0.0007811866353139711,-0.00032860578074122687,0.00018919150764971256,0.0004734172192119361,0.0,0.001797152736520645,7.239778383816077e-05,0.00013920362782094252,0.006623434591073198,0.003058503592666462,-0.010789346617676644
25026,E,84.0,0.03310223414856038,0.06546903557325731,0.09554090913316832,-0.045615154241205644,-0.000493970541396128,-0.0006161683403853892,0.00015772229405212434,0.00043055207321870997,0.0,0.0013475192380188524,0.0009231012444953044,0.0005800646304725926,0.04736128054080197,0.022600435113825555,-0.10415107357291688
25026,E,90.0,0.024646974980862702,0.04846717861054491,0.08583430939221885,-0.03382936130527198,-0.00035655014546949644,-0.0006285200278453338,0.0001279600529186352,0.0003662232083422333,0.0,0.001045317402391884,0.0011337991631800084,0.0008184100402177214,0.058511979457114595,0.034148140182899134,-0.1518522293281887
25026,E,108.0,0.003704102446226492,0.011741933937997133,0.03483420965606779,-0.00478050514460521,-8.093684465909522e-05,-0.0002747961946363121,3.240297188307156e-05,0.0001255072868562995,0.0,0.00014219063195372618,0.0016629148191741503,0.001578335625614713,0.08491189521258612,0.06780968874928998,-0.3476740319963141
25026,E,114.0,0.0008867111281410426,0.006826130516424215,0.023395149004497583,-0.0010461112776264767,-4.81280347479126e-05,-0.00017985945996349306,1.8970289085673202e-05,7.952783975421687e-05,0.0,-4.734216686835625e-05,0.0017339630937668626,0.0016836180494061862,0.08871372298796065,0.07401742614911198,-0.39099285090243135
25026,E,132.0,8.969425935294292e-05,0.004973483132503273,0.013801489862349343,-0.00012347432080602459,-3.9737881072141836e-05,-0.0001476104526645836,1.5283154229765582e-05,5.35542902297907e-05,0.0,-0.00026628478523639266,0.001751226159361548,0.001708979219951851,0.09067474570233525,0.07943419693352277,-0.40661976709722625
25026,E,138.0,8.929351283607078e-05,0.004972091240263322,0.013736917575014928,-0.00012306118545091034,-3.97339682271165e-05,-0.0001475885312362196,1.528133692726746e-05,5.350559806549234e-05,0.0,-0.00027395321817407555,0.00175123388927857,0.0017089905420738522,0.09067847705153581,0.0794845879455851,-0.4066385890885643
25086,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,X,12.0,0.9256039785473592,-4.485603303142057e-16,-2.2428016515710287e-16,-1.1969013670248145,6.7284049547130865e-18,6.7284049547130865e-18,1.3643267904115758e-18,1.2615759290087037e-18,-1.1468872081897307e-13,0.00018880871643160672,0.0,0.0,0.0,2.0597158024631907e-16,0.0
25086,X,24.0,0.9198551288203712,-8.971206606284115e-16,4.485603303142057e-16,-1.8175400112466853,2.0249807551704505e-13,1.3155377367455027e-13,-3.361974076932205e-14,1.202029545159493e-14,3.027782229620889e-11,0.010455753780677028,5.775494603001849e-13,4.15815426201269e-13,0.0,7.858845644298302e-12,0.0
25086,X,30.0,1.5171654305995934,0.0,-8.971206606284115e-16,-3.216492186580052,5.760591186027157e-13,3.829000691628123e-13,-8.861029638365103e-14,3.850834365706167e-14,5.000428227707227e-11,0.01893877118644325,1.6537998853375108e-12,1.245427757117393e-12,0.0,1.9110867101574466e-11,2.018521486413926e-14
25086,X,48.0,5.759089085096348e-05,-8.971206606284115e-16,0.0,-7.667640879713451e-05,2.6913619818852346e-17,0.0,-5.457307161646303e-18,0.0,0.0,0.021881094653696923,0.0,0.0,0.0,8.238863209852763e-16,2.018521486413926e-14
25086,X,54.0,1.06669857166166e-06,0.0,0.0,-1.4869583863215207e-06,-7.266677351090134e-16,-7.535813549278658e-16,-5.457307161646303e-18,-1.3625020033294e-16,0.0,0.021881104429868632,0.0,0.0,4.1194316049263813e-16,-1.1534408493793866e-14,0.0
25086,X,72.0,-1.3143704706259425e-08,0.0,0.0,1.4364117823716353e-07,-2.6605857193499807e-10,-2.6605857193499807e-10,-5.457307161646303e-18,-4.988597719150842e-11,-4.587548832758923e-13,0.021881104568356215,-1.2469227245932684e-09,-1.2469225984356754e-09,4.1194316049263813e-16,-4.0723246686945665e-09,0.0
25086,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,N,12.0,-0.6710140605542253,2.00088905488698e-16,0.0,0.8676903567664553,0.0,-6.002667164660939e-18,0.0,1.1255000933739262e-18,-1.0231819030672057e-13,0.0031960463687986575,0.0,0.0,0.0,-9.187755864276952e-17,0.0
25086,N,24.0,-0.6668464477433163,3.751666977913088e-17,6.252778296521813e-17,1.317620636290303,-1.4679766409531892e-13,-9.536887524534185e-14,2.43754640702305e-14,-8.711616925859614e-15,-2.2084741889016215e-11,0.0013463954853952305,-4.186957070015282e-13,-3.0143178672618423e-13,-8.61352112275964e-18,-5.697238405053201e-12,1.1255000933739262e-15
25086,N,30.0,-1.099864909523014,-2.501111318608725e-17,7.503333955826175e-17,2.3317871712751868,-4.1761005664583506e-13,-2.7756257936052627e-13,6.42410653498551e-14,-2.7915216065906803e-14,-3.6502014391922565e-11,0.0011173424873730385,-1.1989565604055343e-12,-9.028339686510624e-13,1.148469483034619e-17,-1.3854033312625928e-11,-2.8137502334348155e-15
25086,N,48.0,-4.175035805399525e-05,0.0,9.540982508120441e-23,5.558635180635207e-05,-1.0619436970845075e-17,-4.413169055853849e-18,1.990085732358317e-18,-1.7544002762975965e-18,-3.4507565326756153e-15,4.594808006459378e-09,-1.4670356328445102e-17,-1.408426122686385e-17,8.762126793171837e-23,-2.0137347611364135e-16,-1.2880326385962596e-20
25086,N,54.0,-7.733001979338866e-07,-3.935655284599682e-22,2.3852456270301102e-23,1.07796634979425e-06,5.390164729370941e-16,5.4326137991628995e-16,1.22995383566506e-18,1.0071254598178003e-16,-3.0514218184102554e-15,6.28765024658001e-11,-3.6718057957331385e-18,-5.917448877800295e-18,5.8021708358534745e-21,8.277476570272287e-15,2.88465643018954e-20
25086,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,G,12.0,-0.03991157482944133,-0.024403244770046364,0.00017964922851867999,0.04997473732962035,7.411277873955554e-05,-4.653119756860237e-07,7.096565935622828e-07,-3.5082093418336184e-05,-6.919928428133215e-14,-6.501322826546774e-06,0.0006667509041604208,1.6489110600065796e-07,0.011910340066227189,1.0657626056204961e-06,-0.008184607139454174
25086,G,24.0,-0.11164441670630798,-0.07954938210387236,0.001804150011113883,0.2022628256962136,0.00025813999178035885,-4.7840130629574695e-06,6.961336587362878e-06,-0.00013341578368106298,-8.995906956573179e-13,-0.000387747525279262,0.0018485659155077338,1.978946727920226e-06,0.04031179237917479,1.4492111296498179e-05,-0.028634820341988727
25086,G,30.0,-0.14942414346849422,-0.11914116662995831,0.00395594471068156,0.28321895108310646,0.00042139601623912424,-1.066163579060743e-05,1.4967060145298668e-05,-0.00021617998351190036,-2.6987720869719536e-12,-0.000872810926675172,0.003016574629483917,5.293363473878575e-06,0.061721397161179484,4.15184320291394e-05,-0.04522333240115949
25086,G,48.0,-0.1056409894086522,-0.21021235620592202,0.012903208763681048,0.19141815558027375,0.0009614855682984355,-3.717498753941293e-05,4.525489770914444e-05,-0.00045432122111182475,-2.421974949846625e-13,-0.001910603604521671,0.00286746776051621,2.0644178021084454e-05,0.1130452976135589,0.0002509509169451794,-0.08927593481488232
25086,G,54.0,-0.0948918181661638,-0.22552683827353112,0.015549821289116557,0.17172341109317377,0.001129390038544807,-4.570699476382457e-05,5.3131423961801955e-05,-0.0005073575297428258,-2.421974949846625e-13,-0.0020815924786017448,0.0026988567884035854,2.56735449007885e-05,0.12126256137173504,0.0003575318000069547,-0.09814800165331661
25086,G,72.0,-0.0630053420666392,-0.21727587458976985,0.019312791016782915,0.11284772650668319,0.0014266261438506248,-5.966104353090404e-05,6.10143797817755e-05,-0.0005435587973033363,-1.7299821070333036e-13,-0.0020491660113516404,0.0019900783239228583,3.4631376461022574e-05,0.11117765196911858,0.0006734026678807401,-0.09900726916950292
25086,G,102.0,-0.010387312506267031,-0.0702946459963504,0.005533042413566992,0.017695957242606596,0.0005673202529649112,-1.942854668501795e-05,1.5053066441608645e-05,-0.00015861189511841224,-1.6218582253437223e-13,-0.0006223611101262649,0.00035205398070845483,1.4299953064387631e-05,0.03250909473748051,0.0005089231802915971,-0.02569799841970001
25086,G,120.0,-0.0019081770630810183,-0.021150987262035705,0.0010665444735268113,0.0032160029904552733,0.00015435243746150768,-4.093224941933506e-06,2.9278429664037094e-06,-3.9773498314590384e-05,-8.785065387278495e-14,-0.00017281089242541983,6.72866113710491e-05,5.058345747034435e-06,0.009724697492639895,0.0003006278549794398,-0.006572517922990118
25086,G,126.0,-0.0010603357328002024,-0.01338741579388501,0.0005040116476589619,0.0017861323998583818,9.519299319849756e-05,-1.9400648981741934e-06,1.5584324262397358e-06,-2.4175753924298488e-05,-5.798143155603807e-14,-0.00010793471301990037,3.775704825621636e-05,3.7078269182081934e-06,0.006173153067615689,0.0002701577523416907,-0.00426855130711018
25086,G,144.0,-0.00018017713823919565,-0.0029512566509054456,-0.00010041588993139109,0.0003035634828564973,1.8811126041307078e-05,1.0350858950453792e-06,7.480856735656013e-08,-5.224450582450058e-06,-3.071394014244674e-14,-2.4931201549578258e-05,6.277822750257737e-06,1.7939048084627762e-06,0.0014167953477406644,0.00012045230097341976,-0.001466093069128447
25086,G,150.0,-9.852002590809881e-05,-0.00163808834154498,-8.495485671030169e-05,0.00016550873024793295,9.512541950410506e-06,1.3314037368057596e-06,-5.351037316167017e-08,-3.0504420886458243e-06,-3.275815728064039e-14,-1.5046239361422941e-05,3.2600556609634394e-06,1.4586632357960685e-06,0.0008234383683909319,6.900185139666558e-05,-0.0011115728646583455
25086,G,168.0,-3.625777748618787e-06,-8.137114801326787e-05,-1.3111699576274745e-05,4.7241120042023055e-06,1.8288511435987688e-07,1.1217985619067437e-07,-9.404319499563509e-09,-4.0703399087937016e-07,1.5289829641456305e-10,-3.0552767115445017e-06,7.678577980350659e-08,7.030683868692476e-08,8.313055396396988e-05,1.0307831893928377e-05,-8.227929304599215e-05
25086,G,174.0,-5.293271422407981e-07,-1.3476467436242183e-05,-5.741906533053283e-06,6.680028816187005e-07,2.6709982370870133e-08,1.79004287181032e-08,-1.3855648111387128e-09,-1.4058310946754565e-07,2.5108369256378343e-11,-1.6802923313375372e-06,1.0828007730207331e-08,1.0011006118522741e-08,1.9743674185060843e-05,4.733114734051242e-06,-1.544937475988217e-05
25086,G,192.0,-1.3236704652114651e-09,-3.965025100384295e-08,-6.805111403948678e-08,1.661167134629437e-09,7.543962154239865e-11,4.549284154181039e-11,-3.4611849244300342e-12,-6.641877823959529e-10,6.3060346333775e-14,-1.109954890589328e-07,2.7119703234142903e-11,2.5086071314069752e-11,7.570095528300475e-08,7.437241635894682e-08,-7.700030503095268e-08
25086,G,198.0,-1.1478039393768106e-10,-3.5760946800278842e-09,-6.009700842666073e-09,1.441905589645949e-10,6.887471668890386e-12,3.8690149134243605e-12,-2.9486180743650956e-13,-5.889863970900003e-11,1.2497778803800805e-10,-1.5742367267156724e-08,2.3683184222507247e-12,2.1567957295112607e-12,7.285631428893164e-09,7.0760788675332795e-09,-8.268281231857285e-09
25086,G,216.0,8.632054359858882e-12,-1.9822424986942957e-11,-1.1105810311878327e-11,6.114089142790541e-10,2.1007655061707421e-13,-1.294193755708796e-13,1.130202977103463e-13,-1.218375374695128e-13,2.0412880680505934e-11,-7.749799198901573e-11,-6.051790621731764e-13,-8.996954341358245e-13,3.558095188840984e-11,1.827481038942026e-11,3.711500611551381e-10
25086,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,F,12.0,-0.01925937729454097,-1.710597089634395e-05,-0.007792600220855755,0.02433317767758599,5.1592541414396986e-08,2.0341118759404296e-05,-3.063740096634704e-05,-1.1311712918040875e-05,1.2000358205872015e-13,-3.3799575712213917e-06,4.828962883788335e-06,0.0005797150193697115,8.695919223588002e-05,0.0037552561301809426,-0.008468732243181249
25086,F,24.0,-0.04760002379619466,-0.0004513017575581528,-0.027610050995864777,0.08753946864103596,1.450004846077562e-06,7.316902177513812e-05,-0.00010573830941472005,-4.806457552532634e-05,-3.600107461761604e-13,-0.00020671731206462065,5.393993188638868e-05,0.0016228387318317058,0.001063224447310786,0.013517936736440679,-0.032130069716331006
25086,F,30.0,-0.07080984099490767,-0.0017269695769746934,-0.04497441258136402,0.1379735786625356,5.8929576847023025e-06,0.00012413133400693965,-0.00016589958765683414,-8.771834186005584e-05,-1.2000358205872015e-12,-0.00047730005983154456,0.00014210882753864582,0.0026747925937089315,0.0028928988940809005,0.02229100290155456,-0.054823407402624764
25086,F,48.0,-0.06327475881995746,-0.014734419419336436,-0.10228239077870697,0.11719457373133825,6.119189530017611e-05,0.0003116815418997689,-0.0003323034879760728,-0.00026872211937426936,-6.000179102936007e-14,-0.0012949772696446832,0.0005424690953542334,0.002787958370356736,0.016204277033965275,0.05264997125873878,-0.1438497936645077
25086,F,54.0,-0.06494281659595136,-0.02251742576380808,-0.120700848175412,0.12028678191353069,9.993107033657955e-05,0.0003804567727868248,-0.00037278308792553335,-0.00034402998987311927,0.0,-0.0015870532943946145,0.0006903879093524187,0.0027643745972313716,0.02312891925789345,0.06289199369692906,-0.17726530654123926
25086,F,72.0,-0.07024436587224607,-0.0534238562851053,-0.16947196912324922,0.1299113841188361,0.00028890840002510976,0.0005812525173592194,-0.0004422362532186415,-0.0005979762632257167,0.0,-0.0024744888794004465,0.0011341172551402848,0.002684494144115652,0.04796130630711524,0.09150747750701263,-0.2811922544702765
25086,F,102.0,-0.06529521019196488,-0.08391294062593367,-0.23145111143280617,0.11954998186502554,0.0005759315128150974,0.001092440180377728,-0.0003890212436420815,-0.0009389857616894801,-3.000089551468004e-14,-0.0034897551714352924,0.0014445171014360737,0.002337160143058465,0.07106105352487949,0.12673288529420662,-0.4427398919799138
25086,F,120.0,-0.049825992584039205,-0.06996436810847013,-0.2153214292750709,0.0902453588610699,0.0004837296449210152,0.0013190452770532692,-0.0002900505477445953,-0.0008872455727022847,-7.500223878670009e-14,-0.003130293361048309,0.001194922831428384,0.001822521621447536,0.0610162543999853,0.11034934778107008,-0.45204578815790203
25086,F,126.0,-0.04216065110820155,-0.06007171572335697,-0.19372949726116234,0.0758322361264899,0.0004125679895418907,0.0013016607598520663,-0.00024352345427237557,-0.0007991611366514433,-9.750291042271013e-14,-0.002796907119762169,0.0010280127380999332,0.0015486877806085162,0.05288686758829988,0.09612080111071852,-0.42168211779535925
25086,F,144.0,-0.016984191519769168,-0.0252025754998183,-0.10506564100521588,0.029461843394112928,0.0001653588563700169,0.0007625026459859946,-9.535731898317459e-05,-0.00041074162754581046,-4.2563770511452303e-13,-0.0015653938018808297,0.0004212501407367419,0.0006164579544737956,0.02324142592198425,0.04842592231259091,-0.23562924504384147
25086,F,150.0,-0.010468793418442498,-0.01582172594892525,-0.07602890317584006,0.01787090094112463,0.000101741977993637,0.0005096598795353284,-5.810062407348077e-05,-0.00028233672107909856,-9.75966632211935e-13,-0.0011781154450501798,0.0002582607193366941,0.00037499360024273584,0.014842391290748182,0.03483821667918862,-0.16850782821787458
25086,F,168.0,-0.00041249247056378914,-0.0008574666718819863,-0.018699961435379563,0.000537164616604938,3.190491864727211e-06,2.8903312558880962e-05,-2.0923659492301826e-06,-4.631672336806065e-05,-1.5707249519151194e-09,-0.00036926006987275103,7.51789188779983e-06,1.0737884418952735e-05,0.0014228120389382557,0.008857586647384756,-0.0106372635363735
25086,F,174.0,-6.0234416743192276e-05,-0.00013552593919178356,-0.009262370907919513,7.596497385325956e-05,4.5248402822604174e-07,4.7876523584945505e-06,-3.0396636015817347e-07,-1.6190631919141697e-05,-2.607651488472509e-10,-0.00021735100496039084,1.063578200756215e-06,1.5178021592869083e-06,0.00032287654003387514,0.004524569463121044,-0.0019853107605641842
25086,F,192.0,-1.5063186510039e-07,-3.4401421854149294e-07,-0.00013573885307596346,1.889113129848589e-07,1.125143842574217e-09,1.3807248791312824e-08,-7.590078797545181e-10,-7.670804531864274e-08,-6.643132092660786e-13,-1.5235458631218893e-05,2.6671515400920355e-09,3.7955384353722446e-09,1.1006863660098163e-06,8.466011402790824e-05,-9.828907674573328e-06
25086,F,198.0,-1.3064319199752512e-08,-2.9811648346088884e-08,-1.2440478891957983e-05,1.63906121384541e-08,9.749253587888685e-11,1.234812278943591e-09,-6.58343448431123e-11,-6.804439855261187e-09,1.401439675013756e-08,-2.1618329183763088e-06,2.3207720953932644e-10,3.3001752182614356e-10,1.0293659980485972e-07,8.291819280389675e-06,-1.1149974360940005e-06
25086,F,216.0,-1.036553735990938e-10,2.148560207191675e-10,-3.2198400896398256e-08,-2.738918145549884e-10,3.29136974860069e-13,9.539197808130252e-13,-3.206763971707888e-13,-1.7483500379902415e-11,5.164410314816774e-10,-1.0674471255849046e-08,1.270857621365694e-12,1.792466868480992e-12,3.369121743138588e-10,2.6213182907494112e-08,-3.3045549115292906e-09
25086,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,E,12.0,0.012805347466997985,0.00794542823417961,0.002865294200128947,-0.015830358920810618,-2.413017147593975e-05,-7.480492612956715e-06,1.126410683543649e-05,1.56572068909162e-05,0.0,1.8900106776974609e-06,-9.646613837934796e-07,1.9916303699540537e-07,-1.7361301123440428e-05,1.287717196668234e-06,8.963438917008337e-06
25086,E,24.0,0.045920124715035635,0.026048838776340733,0.009772206558986628,-0.0825331508525625,-8.452378192757562e-05,-2.589626185840015e-05,3.74077447027655e-05,6.143724192624308e-05,2.29717531062598e-13,0.00012037306093666074,-1.0023395486940907e-05,2.077574826824237e-06,-0.00019734330009048469,1.5333185211822943e-05,0.00010321184086943128
25086,E,30.0,0.061816453838642454,0.03940777100762907,0.015587208208738084,-0.11596970623334024,-0.00013930242873993725,-4.310496040504417e-05,5.7375544105846606e-05,0.00010324063480583623,9.18870124250392e-13,0.0003090725906841795,-2.3697733575729384e-05,5.70205310224338e-06,-0.00047839230404370716,4.538850855820627e-05,0.00023622812155820374
25086,E,48.0,0.056232000067605585,0.07391660479394882,0.034178355283394156,-0.10278772469020674,-0.00033575832075236224,-0.00010484813000845994,0.00010995692244882218,0.00024862787336978975,9.18870124250392e-14,0.000908926206321988,-6.105000760028174e-05,2.260186454095471e-05,-0.0015954035725256521,0.00030695658092676545,0.0005376459346147674
25086,E,54.0,0.053361603543943335,0.08181939893756851,0.040228062870305725,-0.09754185043849509,-0.00040491893175605804,-0.00012787720988879253,0.0001225828755045128,0.0002941386373840124,1.3783051863755877e-13,0.0010668162311674358,-6.17011526024917e-05,2.9808303061635334e-05,-0.001504262746792621,0.0004797019963678202,0.0002037512025301026
25086,E,72.0,0.044978517314697354,0.09073344628357977,0.05730388452486485,-0.08200161257254342,-0.0005725346902658797,-0.00019867956047551555,0.0001460804864543127,0.0004012047965879372,4.59435062125196e-14,0.001368744341611298,2.3682503980854056e-06,5.68369609607737e-05,0.0035219858277869514,0.0013830644022362636,-0.004649792124371168
25086,E,102.0,0.026009553205007384,0.05436756048830573,0.08505620403547358,-0.0471700277409465,-0.0004007623610856221,-0.0004036261942248628,0.00014109405611591202,0.0004039931676775406,1.3783051863755877e-13,0.001249363279011374,0.00041865180184002046,0.00019359235906688256,0.028111938648207137,0.008981111325185564,-0.046258395804383214
25086,E,120.0,0.017459073983755367,0.033166858937991914,0.08051721851347274,-0.03148751987649676,-0.00023198280754197046,-0.0004939248985276325,0.00010797473367316376,0.0003461456266273211,0.0,0.0009478827186289443,0.0006046261212846234,0.0003892350228235299,0.040766573383779425,0.02361479778924224,-0.09536226669799215
25086,E,126.0,0.014316822228948194,0.026944986305848146,0.0726630341709768,-0.025633307262662428,-0.0001861591105634454,-0.0004884285661904787,9.102129895628533e-05,0.0003082393633903865,9.18870124250392e-14,0.000795796866726233,0.0006765934807947595,0.0004920276630137508,0.0451784418052535,0.03076150611390164,-0.12324149359223537
25086,E,144.0,0.004692524657235425,0.010638236346477713,0.04077394384570475,-0.007967697538585674,-6.990465854533393e-05,-0.00029323707753471575,3.658627677041752e-05,0.0001597061354522626,1.837740248500784e-13,0.0003160872755575171,0.0009112920865879754,0.000837717525033827,0.057900347851776744,0.051191630439629085,-0.23729316664692
25086,E,150.0,0.0023631789466417065,0.006917461978701662,0.031256782935986056,-0.003859178848480457,-4.479579308395684e-05,-0.00020921581492385323,2.3552016563832273e-05,0.00011583086154989903,2.7566103727511754e-13,0.0001829167365817199,0.0009690298518223304,0.0009219826954515847,0.06093098097392374,0.056404632356444,-0.2735362581858445
25086,E,168.0,2.4586490547317676e-05,0.0030023976876749265,0.014553445695849522,-3.300721334003252e-05,-2.1573909468564377e-05,-0.0001109982986379965,1.0958213013167346e-05,5.1302229613549295e-05,-8.011628613339167e-10,-7.806636211145376e-05,0.0010231762110951383,0.001000093698858017,0.06445214205350747,0.06545597686806492,-0.3180126466702901
