batch,state,t,mu0,betaG0,betaF0,Kig0,Yxn,Yeg,Yef
25026,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25026,X,12.0,18.437362048618073,-2.044005191974216e-15,0.0,6.51520512575361e-17,0.00519615725541207,0.0,-2.1789560500198995e-15
25026,X,36.0,0.036605875224344366,-4.088010383948432e-15,0.0,0.0,0.48296658196467973,0.0,0.0
25026,X,42.0,0.0010115715468947896,0.0,0.0,0.0,0.48299932628988845,0.0,0.0
25026,X,60.0,0.0012498234036555482,4.088010383948432e-15,0.0,0.0,0.6829963114892338,0.0,0.0
25026,X,84.0,1.1558526299048577e-10,-0.08900331221194381,0.0,0.0,0.6753494191779333,-2.891512020125324e-15,4.357912100039799e-15
25026,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25026,N,12.0,-185.67685180154564,1.9322877803209177e-14,0.0,-3.079554616644221e-16,1.7961444675932698,-1.3667365829297989e-14,0.0
25026,N,36.0,-0.36864621149026555,4.43297527727127e-16,-5.387622237991262e-16,1.632912031988322e-17,0.00027577492610099066,-2.2387568996813035e-16,-6.762382049318819e-16
25026,N,42.0,-0.010187217656312449,8.380011254319546e-18,-1.0178022644065119e-17,3.083736751057083e-19,5.57304796649904e-06,-4.231232292495593e-18,-1.2763937184943362e-17
25026,N,60.0,-0.012586576880618441,0.0,3.811547391575e-19,-2.349513715091111e-21,1.9761844164991117e-05,-1.5641058917195878e-19,-2.3573258363881546e-19
25026,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25026,G,12.0,-8.928138784831495,-2.436986716093671,0.03689566437071017,0.0003095592648580148,-0.0019077120864630975,1.87970144177775,0.000289006365556429
25026,G,36.0,-20.69154681185107,-10.517245465850758,0.6081635025138497,0.004805180390785119,-0.40384343095455755,8.964106533029382,0.011993987825152479
25026,G,42.0,-19.211897446143187,-12.068407570306023,0.7895126892952,0.006180801438350249,-0.5013021638338616,10.434405676939766,0.01822257518263087
25026,G,60.0,-15.780657901997547,-16.328335989108172,1.4534691010809242,0.0108719225205355,-0.8015746785301998,14.547258623743227,0.05809934225173268
25026,G,84.0,-10.919794311614941,-17.744788815648132,1.9857967848413147,0.013908284285839088,-0.9224382423715165,15.485344079542998,0.14398780280640885
25026,G,90.0,-9.627328659808715,-17.09875270038762,2.0130745415423723,0.01378200356894519,-0.8958683230957559,14.650239470117148,0.17631069459306312
25026,G,108.0,-5.631642923283985,-12.904873569164982,1.7185196612227152,0.010904763054841287,-0.6778395691481802,10.508814303930365,0.26255688736279315
25026,G,114.0,-4.399990871663225,-11.092411303400281,1.482200350687198,0.009204724962679163,-0.5771828137056016,8.967956294350648,0.274059418573318
25026,G,132.0,-1.7444479043141063,-6.180603673719297,0.7241576133868793,0.0043247925383093095,-0.30333585793913737,5.095680509832402,0.2645958422459787
25026,G,138.0,-1.2220457624984682,-4.885822482824802,0.5180518193652186,0.0031181642166078715,-0.23406390287909212,4.105931044693139,0.255105070298629
25026,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25026,F,12.0,-4.26344974520205,0.014838844250162865,-1.1595817840829097,-0.0096460054940723,-0.0009760545529204876,0.02078720550992216,1.007789401902936
25026,F,36.0,-10.418052077159455,0.036851295798109356,-6.304901665675582,-0.04877666912792737,-0.21887479275952115,0.5901520381493317,5.666980582757921
25026,F,42.0,-10.314184400405193,-0.02781810740705981,-7.580631468836969,-0.05754787476620343,-0.2833449200438044,0.8689550562359101,6.860210663640642
25026,F,60.0,-10.97800408132904,-0.7282552361688407,-12.30108051433432,-0.08553331548214418,-0.5777877105087426,2.515368710092466,11.410505698204878
25026,F,84.0,-11.392433425294,-2.7623272967701826,-17.78025263379142,-0.10702684968154734,-0.978175137773464,5.870932752582132,16.990231458370317
25026,F,90.0,-11.402479298334349,-3.359243521689137,-19.00040152827855,-0.10880596896495817,-1.0778777043742187,6.779868148814616,18.29948372705016
25026,F,108.0,-10.771355703947325,-4.673391345391955,-21.53281512466426,-0.10401687846798775,-1.2964010115015974,8.88626169237826,21.112539256196253
25026,F,114.0,-10.2776148811488,-4.840869816758441,-21.82895537392526,-0.09907364106281677,-1.3250532088262987,9.196825952678516,21.37556243147983
25026,F,132.0,-8.030862483621043,-4.453150123706362,-20.32670686792972,-0.07720087958596235,-1.2373891076636316,8.73937925847801,19.25252244148272
25026,F,138.0,-7.035435552399851,-4.038948648267829,-18.911514763671832,-0.06774591230448974,-1.147697653245186,8.093538746725052,17.581409091993628
25026,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25026,E,12.0,27.102992616777627,7.151475484439526,2.333713360862012,0.01940523963230566,0.0054014718992077704,-0.01726905139527692,0.0034667885209555415
25026,E,36.0,81.36220581338668,30.93614855971247,11.479309350256754,0.08851065304515413,1.4198263816250463,-0.3519591407094714,0.10769887337143731
25026,E,42.0,76.80600909314894,35.65282316422487,13.627109588545764,0.10289431135611618,1.8331871822690522,-0.4550381252903514,0.16502685154273217
25026,E,60.0,68.03184887074649,49.73916245728769,21.58128107831781,0.14778401404996355,3.214978094734161,-0.4067919539764826,0.5845073603476951
25026,E,84.0,54.636302962149976,58.33457722413521,31.474993605561597,0.1835948087077042,4.3668236798030975,4.000700333808969,2.008871099316159
25026,E,90.0,50.870167859303535,57.74163950706419,33.939972589612104,0.18756033803721406,4.487263896628195,7.01195237099508,2.73982577938216
25026,E,108.0,37.85495800626484,48.36464924916626,40.06634031910963,0.18551579192620107,4.275461282242194,19.825860025498248,6.883428772505817
25026,E,114.0,33.21797069546128,43.459204896116724,41.35800550544933,0.17997284009354192,4.030218715034874,24.8600086412395,9.439086674064253
25026,E,132.0,20.754103095304234,28.420967584661668,40.34616362931576,0.1479548203500763,3.0148751173925774,39.66468591942753,21.296137242886015
25026,E,138.0,17.14825314138689,23.818860167488257,37.94820748857284,0.13152208312053768,2.6147746616155922,44.501185274607394,26.60762526743736
25086,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,X,12.0,11.321278577133892,-6.641003528802107e-10,-1.0321375512995979e-09,1.8022783907192808e-11,0.006682919543767686,3.821747580899892e-10,3.0517913697566207e-09
25086,X,24.0,8.977889322393628,4.6551809446174365e-10,-3.576429775503871e-11,5.964507412499285e-12,0.21879426985466105,2.2539220536396094e-09,1.84945693088315e-08
25086,X,30.0,18.178035453893234,-2.158909761443123e-08,-4.611659676833962e-08,8.675621736153516e-10,0.33435997958747826,5.257878036598759e-08,4.6468858615011316e-07
25086,X,48.0,0.007429836258881771,-5.422664014099915e-10,-6.91277502245046e-10,1.17351874725074e-11,0.4813943988615112,-1.3850631727602315e-10,4.73800919340527e-10
25086,X,54.0,0.0002287380444273446,-5.044359533169328e-10,-6.354233666007158e-10,1.0916942860764005e-11,0.4813998717822737,-1.3701429707363848e-10,1.8017351786404543e-10
25086,X,72.0,7.526018637086331e-10,-4.58433572466361e-10,-6.074143857212619e-10,1.0489089340155766e-11,0.48140000015168216,-3.4400318503430976e-11,3.1886712098628205e-09
25086,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,N,12.0,-114.01302198369855,6.687957173735546e-09,1.0394347580382972e-08,-1.8150171215166126e-10,1.2057134156201972,-3.848757552261972e-09,-3.0733615652077093e-08
25086,N,24.0,-90.4134886980594,-4.688090647497562e-09,3.6016485869436366e-10,-6.006644333661658e-11,0.5094035936207043,-2.269853480355155e-08,-1.8625297495756392e-07
25086,N,30.0,-183.06525554553264,2.1741693908377371e-07,4.6442567537175584e-07,-8.736944351566295e-09,0.8258383073496623,-5.295043004980533e-07,-4.679732015636818e-06
25086,N,48.0,-0.07482353507589518,5.460960591190205e-09,6.961595438816966e-09,-1.1818141309874829e-10,4.2346976089987676e-05,1.394888578738226e-09,-4.771514046549506e-09
25086,N,54.0,-0.0023035486240094586,5.079990786710232e-09,6.399108830688734e-09,-1.0994089634105197e-10,9.853329328425622e-07,1.3798522071733072e-09,-1.8144414833942862e-09
25086,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,G,12.0,-5.2312993953681275,-1.785429139750245,0.02110277120923525,0.00017386838259291404,-0.0023003505538899964,1.3610122397923536,0.00015415918746409542
25086,G,24.0,-12.949677861628219,-4.493920758521832,0.12366830584059216,0.001003882787532796,-0.08425533924694975,3.568349530944436,0.0012173881975027108
25086,G,30.0,-17.564564602661232,-6.168896486845466,0.22567216551315925,0.0018160901843316708,-0.17373909936878218,5.004706949898476,0.0027204169246534695
25086,G,48.0,-15.022597161758977,-10.72911022294943,0.6666391336396595,0.00517314821141122,-0.47101661996512456,9.151632353128313,0.013412418320294483
25086,G,54.0,-14.04829259484585,-11.883425006347357,0.8197850017182066,0.006286968437520609,-0.5430536675647172,10.242821039210577,0.01885114493485833
25086,G,72.0,-11.672901721968316,-14.326894513051604,1.2419943969678997,0.009234540767784814,-0.6947131137742949,12.59370011045095,0.03885667841427328
25086,G,102.0,-8.049217191176576,-15.195224878236685,1.6611693711016227,0.011557426333591555,-0.7681989919822761,12.972645666443285,0.08731706713781567
25086,G,120.0,-5.793983282006827,-13.207407332773915,1.5864235557630737,0.010501769305786517,-0.6746341270479239,10.701978856544052,0.11352893881321217
25086,G,126.0,-4.989604860881034,-12.128903693751836,1.4948762131081592,0.009675578505101305,-0.6186585754566689,9.668849877436449,0.1207973220992876
25086,G,144.0,-2.7557680282708485,-8.509935630526334,1.086376301454321,0.006584819972179213,-0.4211397130257863,6.618508785823108,0.12640503707911685
25086,G,150.0,-2.152695561715014,-7.316162395546817,0.9190975222867456,0.005452747747485227,-0.3548324329129624,5.691413178632285,0.12135520631567447
25086,G,168.0,-0.9170183396003329,-4.301724295647617,0.4782976663574259,0.0026948014909195287,-0.1923191944402021,3.4145166747204985,0.09820974420422458
25086,G,174.0,-0.6715682016820421,-3.515276200615664,0.3681602427934234,0.0020537631895660917,-0.15247155923664796,2.824061362833766,0.09084085721026619
25086,G,192.0,-0.2547817331330938,-1.805431123269775,0.14793867322210766,0.0008430769966562626,-0.07201932881454616,1.5222925519893802,0.07580811521295604
25086,G,198.0,-0.18625782463523477,-1.4174039236096603,0.09754803571002646,0.0006038661035096047,-0.05589857290542592,1.217888612893842,0.08135892777826989
25086,G,216.0,-0.07289965833678488,-0.6803153995508453,0.017443905760625406,0.0002083841651972136,-0.025961714778624485,0.6325607314814878,0.0655497130310982
25086,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
