batch,state,t,mu0,betaG0,betaF0,Kn0,Kg0,Kf0,Kig0,Kie0,Yxn,Yxg,Yxf,Yeg,Yef,m0
25086,E,120.0,0.0036036705867875402,0.036801628200182866,0.011415069862331192,-0.0018680761498501006,-0.00244937051820463,-7.246779788963705e-05,0.0039104785730138675,0.037861682306546025,0.028563784703211085,1.7747342877919213e-08,1.0343438646743193e-05,0.01015353890860256,7.096604003031515e-05,-1.7042282990752161e-07
25086,E,126.0,0.003391064165722356,0.0347867713255779,0.012119065216771427,-0.001764933561092927,-0.0026591793913244275,-8.065139465832129e-05,0.0039656940629233545,0.03760897944481809,0.02849367365763305,1.3448504208853106e-05,1.2247255795611956e-05,0.014706216829122716,9.227902257879794e-05,-4.706546698426221e-07
25086,E,144.0,0.0024505037188925155,0.024573434611166567,0.015123668819344878,-0.0012839439811920422,-0.0027076089383474907,-0.00011280350159449411,0.004445452631309257,0.0319123039230814,0.023940877959655656,0.00011078261336373687,2.07272569314092e-05,0.02712605728363749,0.00021963852727363136,-2.7930500563577538e-06
25086,E,150.0,0.0019942317070382534,0.020870536575001195,0.01660911634122224,-0.0010460622886082538,-0.0022020538839445628,-0.00012864083538598664,0.0047828753276901,0.029082524140475744,0.021337750805692435,0.00016965689378653002,2.5465990082820445e-05,0.030950466646615955,0.00033117772565837485,-4.251013407480145e-06
25086,E,168.0,0.0011540134623938797,0.011086449275307284,0.01981519593424827,-0.0006194037489291959,-0.0005356254936402025,-0.00018077320302838107,0.005353363490714828,0.02185898033296761,0.01512442284354452,0.00027731134896136136,4.8022905837146756e-05,0.04107861379015177,0.003664555525287727,-7.0366958602755565e-06
25086,E,174.0,0.0010726713545514018,0.008333533203242927,0.01929847519775451,-0.000580023120560361,-0.0003259190544564407,-0.00020107495742364314,0.005330575460433208,0.02002974485410083,0.013973990280318972,0.0002843421493068838,6.216637888476837e-05,0.044252776574367374,0.0056784704844587705,-7.269520982841006e-06
25086,E,192.0,0.0009237060616369623,0.0024725488197557604,0.014572141334889854,-0.0005064797637068774,-0.00012782103419474612,-0.0002935251614415626,0.004822855710433136,0.013169066532460244,0.008868910653987497,0.0002897080155538005,0.0002211477492742532,0.05647345717449932,0.011513147015522333,-7.959411063432567e-06
25086,E,198.0,0.0005302482438721491,0.0012440060286918453,0.011911514079918905,-0.0002819879320921122,-6.717680489122407e-05,-0.0003229050895104644,0.0028293302941981412,0.010132541984778884,0.005956727040645096,0.0003296934991506104,0.0012027018151325238,0.06144470469761258,0.01463711341571021,-1.2869861875423854e-05
25086,E,216.0,2.35230039216968e-07,0.0001681331092099571,0.0071721620446767295,-1.048808709657834e-07,-2.1153992863722763e-06,-9.813401588109203e-07,1.0765351256350686e-05,0.005063204187722047,0.0009263242545781774,0.0003868689177585535,0.002277920628615759,0.06883094762745132,0.020124576827451685,-1.9895987507234064e-05
25150,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,X,6.0,0.011092704831860412,-2.1615059040762817e-17,0.0,-0.004954853764702157,0.0,0.0,0.0,0.0,0.0012248649357394063,0.0,0.0,9.285180912140485e-13,-2.1615059040762817e-17,-2.1615059040762817e-17
