archetype,policy,time_h,minimum_physical_temperature_c,q10_physical_temperature_c,median_physical_temperature_c,q90_physical_temperature_c,maximum_physical_temperature_c,approved_actuator_scenarios,watermark,candidate_only_not_for_physical_execution
cold_late,III_diagonal_2__N80__cold_late,114.0,15.0,15.000000000000002,16.394619916985654,17.78923983397131,17.789239833971312,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,117.0,15.0,15.000000000000002,16.394619916985654,17.78923983397131,17.789239833971312,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,120.0,15.0,15.000000000000002,16.394619916985654,17.78923983397131,17.789239833971312,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,123.0,19.27778090961223,19.283914488111108,20.6781975772719,22.067020743583537,22.073154322082416,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,126.0,19.283908656556637,19.28391744689435,20.67853733693126,22.073148490527945,22.073157280865658,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,129.0,19.283917434304588,19.283917446896393,20.678537363879908,22.073157268275896,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,132.0,19.283917446878355,19.283917446896393,20.678537363882047,22.073157280849664,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,135.0,19.283917446896368,19.283917446896393,20.678537363882047,22.073157280867676,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,138.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,141.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,144.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,147.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,150.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,153.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,156.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,159.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,162.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,165.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,168.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,171.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,174.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,177.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,180.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,183.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,186.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,189.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,192.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,195.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,198.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,201.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,204.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,207.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,210.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,213.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,216.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,219.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,222.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,225.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,228.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,231.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,234.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,237.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,240.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,243.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,246.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,249.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,252.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,255.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,258.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,261.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,264.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,267.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,270.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,273.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,276.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,279.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,282.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,285.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,288.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,291.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,294.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,297.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,300.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,303.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,306.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,309.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,312.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,315.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,318.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,321.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,324.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,327.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,330.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,333.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,336.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,339.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,342.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,345.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,348.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,351.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,354.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,357.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,360.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,363.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,366.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,369.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,372.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,375.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,378.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,381.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,384.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,387.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,390.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,393.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,396.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,399.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,402.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,405.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,408.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,411.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,414.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,417.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,420.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,423.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,426.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,429.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,432.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,435.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,438.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,441.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,444.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,447.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,450.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,453.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
