candidate_id,parent_candidate_id,strategy,dose_design,independent_seed,source_type,robust_score,penalized_search_score,median,q10,minimum,tail_cvar,completion_probability,minimum_drying_margin_h,maximum_residual_sugar_g_l,minimum_posterior_fim_eigenvalue,maximum_posterior_fim_condition_number,maximum_internal_jump_c,maximum_initial_jump_c,maximum_initial_or_internal_jump_c,minimum_robust_physical_temperature_c,maximum_robust_physical_temperature_c,total_thermal_variation_c,temperature_changes,nutrition_operational_margin_fraction,coverage_pass,thermal_pass,nutrition_pass,completion_pass,controller_explicit_to_504h,first_24h_mean_contrast_c,nutrition_time_contrast_h,feasible,local_refinement_accepted,local_refinement_qualified,local_refinement_qualification_reason,watermark,candidate_only_not_for_physical_execution
414d5478256d2dc0,,III_diagonal_2,N80,20260817,seed_champion_original,19.789708778741357,19.789708778741357,21.29550309933767,15.272325816952415,9.901181475079039,13.57383117981613,1.0,-2.1894220054833795,3.9687114133306873,0.18710306537493035,5916.54852995634,4.587601035135126,3.3782736457670914,4.587601035135126,15.0,26.36049459788787,14.329632539710683,5,1.544658121217609e-16,True,True,True,True,True,5.377207982263016,40.0,True,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
414d5478256d2dc0,414d5478256d2dc0,III_diagonal_2,N80,20260817,full_64_local_refinement_trial,19.789708778741357,19.789708778741357,21.29550309933767,15.272325816952415,9.901181475079039,13.57383117981613,1.0,-2.1894220054833795,3.9687114133306873,0.18710306537493035,5916.54852995634,4.587601035135126,3.3782736457670914,4.587601035135126,15.0,26.36049459788787,14.329632539710683,5,1.544658121217609e-16,True,True,True,True,True,5.377207982263016,40.0,True,False,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
414d5478256d2dc0,414d5478256d2dc0,III_diagonal_2,N80,20260817,full_64_local_refinement_trial,19.789708778741357,19.789708778741357,21.29550309933767,15.272325816952415,9.901181475079039,13.57383117981613,1.0,-2.1894220054833795,3.9687114133306873,0.18710306537493035,5916.54852995634,4.587601035135126,3.3782736457670914,4.587601035135126,15.0,26.36049459788787,14.329632539710683,5,1.544658121217609e-16,True,True,True,True,True,5.377207982263016,40.0,True,False,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
001984e91aa7b6e3,,III_diagonal_2,N80,20260831,seed_champion_original,19.739149659264495,19.739149659264495,21.18784638286005,15.393059488477826,10.59651925227956,13.756617473733963,0.984375,70.17371651164514,6.7455441387404305,0.18702064542635474,6390.408590887057,5.0,5.0,5.0,15.451830426402594,27.0,11.553758086704736,4,1.544658121217609e-16,True,True,True,True,True,5.3974141735393175,40.0,True,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
4e0cb7ce3d99b25f,001984e91aa7b6e3,III_diagonal_2,N80,20260831,full_64_local_refinement_trial,19.738201212286214,19.738201212286214,21.186999613670235,15.391806008134148,10.594358764664076,13.755715300541441,0.984375,70.17371651164514,6.745817031122441,0.18702045095303668,6389.651918453491,5.0,5.0,5.0,15.451830426402594,27.0,11.553758086704736,4,1.544658121217609e-16,True,True,True,True,True,5.423556159803788,40.0,True,False,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
001984e91aa7b6e3,001984e91aa7b6e3,III_diagonal_2,N80,20260831,full_64_local_refinement_trial,19.739149659264495,19.739149659264495,21.18784638286005,15.393059488477826,10.59651925227956,13.756617473733963,0.984375,70.17371651164514,6.7455441387404305,0.18702064542635474,6390.408590887057,5.0,5.0,5.0,15.451830426402594,27.0,11.553758086704736,4,1.544658121217609e-16,True,True,True,True,True,5.3974141735393175,40.0,True,False,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
3c81dac7933af5b3,,III_diagonal_2,N80,20260847,seed_champion_original,19.67719680994044,19.67719680994044,21.11495530122735,15.363921336079708,10.5394272080054,13.696485693843172,0.984375,70.17694993307879,6.747637227933932,0.1869985979180605,6375.292853578035,5.0,3.9476641977992237,5.0,15.20329332135272,27.0,13.103094161396054,4,1.544658121217609e-16,True,True,True,True,True,5.21104634342214,40.0,True,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
1164da286a9d854a,3c81dac7933af5b3,III_diagonal_2,N80,20260847,full_64_local_refinement_trial,19.676165099489385,19.676165099489385,21.114119090351558,15.362303126902868,10.533493726725595,13.694920584128752,0.984375,70.17694993307879,6.747990099416654,0.18699845844617013,6374.207935907785,5.0,3.9476641977992237,5.0,15.20329332135272,27.0,13.103094161396054,4,1.544658121217609e-16,True,True,True,True,True,5.2471298138886056,40.0,True,False,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
b62dd392883bcb2f,3c81dac7933af5b3,III_diagonal_2,N80,20260847,full_64_local_refinement_trial,19.67814260543701,19.67814260543701,21.116839019207532,15.36205336412544,10.55247352564935,13.701257095898972,0.984375,69.87605543799567,6.747637227933932,0.1870006519841874,6376.2830641533765,5.0,3.9476641977992237,5.0,15.20329332135272,27.0,13.205215932628597,4,1.544658121217609e-16,True,True,True,True,True,5.26210722903841,40.0,True,True,True,accepted_improvement_on_real_64_member_objective,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
252d59fdc0624232,,III_diagonal_2,N80,20260861,seed_champion_original,19.727757841661337,19.727757841661337,21.174146924505138,15.388590593129933,10.59171115684794,13.74591193113035,0.984375,70.10534448589331,6.7455499961720475,0.18701588215518966,6387.888533105344,5.0,4.757281937987823,5.0,15.458606708067773,27.0,11.87188810737575,4,1.544658121217609e-16,True,True,True,True,True,5.317149262695239,40.0,True,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
8dc42c1e04b655e0,252d59fdc0624232,III_diagonal_2,N80,20260861,full_64_local_refinement_trial,19.729832278279005,19.729832278279005,21.17696718952998,15.388427544526074,10.581884931593027,13.745481547645662,0.984375,70.10534448589331,6.7461718824332975,0.18701565826314345,6386.0624184374155,4.68,4.757281937987823,4.757281937987823,15.458606708067773,27.0,11.87188810737575,4,1.544658121217609e-16,True,True,True,True,True,5.317149262695239,40.0,True,True,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
84d91c417299fe9a,252d59fdc0624232,III_diagonal_2,N80,20260861,full_64_local_refinement_trial,19.731624142135452,19.731624142135452,21.178892064106883,15.389820376221163,10.597202050765155,13.750852778289982,0.984375,70.04729005155471,6.7455499961720475,0.18701810005312383,6389.025979330489,5.0,4.837281937987822,5.0,15.458606708067773,27.0,11.791888107375751,4,1.544658121217609e-16,True,True,True,True,True,5.357149262695238,40.0,True,True,True,accepted_improvement_on_real_64_member_objective,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
31869e4127c931b3,,III_diagonal_2,N76_historical_anchor,20260803,seed_champion_original,19.685709424308932,19.685709424308932,21.128557676761385,15.357164666951583,10.513086996532827,13.70390469777631,0.984375,33.72863151594413,6.863384198783666,0.1870041701018453,6380.891597759086,5.0,4.4466732227379495,5.0,15.268033933866153,27.0,15.11838232543884,5,1.544658121217609e-16,True,True,True,True,True,5.369639116192353,40.0,True,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
66300d444e8011e4,31869e4127c931b3,III_diagonal_2,N76_historical_anchor,20260803,full_64_local_refinement_trial,19.681945861120617,19.681945861120617,21.123813897463315,15.356341752092526,10.50865306690704,13.699290528264996,0.984375,33.78863019282028,6.863384198783666,0.1870023073783558,6379.93985459761,5.0,4.366673222737951,5.0,15.268033933866153,27.0,15.198382325438839,5,1.544658121217609e-16,True,True,True,True,True,5.329639116192354,40.0,True,False,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
31869e4127c931b3,31869e4127c931b3,III_diagonal_2,N76_historical_anchor,20260803,full_64_local_refinement_trial,19.685709424308932,19.685709424308932,21.128557676761385,15.357164666951583,10.513086996532827,13.70390469777631,0.984375,33.72863151594413,6.863384198783666,0.1870041701018453,6380.891597759086,5.0,4.4466732227379495,5.0,15.268033933866153,27.0,15.11838232543884,5,1.544658121217609e-16,True,True,True,True,True,5.369639116192353,40.0,True,False,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
426dc067d6647c28,,III_diagonal_2,N76_historical_anchor,20260817,seed_champion_original,19.740623011259128,19.740623011259128,21.249074597258694,15.21526825326043,9.731749547905945,13.50807954039162,1.0,12.674733345535927,3.9290325396875945,0.18708142659830915,5928.438189385307,4.566866473879443,3.3561524277608896,4.566866473879443,15.0,26.16734424093822,14.75886064502481,5,1.544658121217609e-16,True,True,True,True,True,5.177804761819079,40.0,True,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
426dc067d6647c28,426dc067d6647c28,III_diagonal_2,N76_historical_anchor,20260817,full_64_local_refinement_trial,19.740623011259128,19.740623011259128,21.249074597258694,15.21526825326043,9.731749547905945,13.50807954039162,1.0,12.674733345535927,3.9290325396875945,0.18708142659830915,5928.438189385307,4.566866473879443,3.3561524277608896,4.566866473879443,15.0,26.16734424093822,14.75886064502481,5,1.544658121217609e-16,True,True,True,True,True,5.177804761819079,40.0,True,False,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
426dc067d6647c28,426dc067d6647c28,III_diagonal_2,N76_historical_anchor,20260817,full_64_local_refinement_trial,19.740623011259128,19.740623011259128,21.249074597258694,15.21526825326043,9.731749547905945,13.50807954039162,1.0,12.674733345535927,3.9290325396875945,0.18708142659830915,5928.438189385307,4.566866473879443,3.3561524277608896,4.566866473879443,15.0,26.16734424093822,14.75886064502481,5,1.544658121217609e-16,True,True,True,True,True,5.177804761819079,40.0,True,False,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
d603915b27f07c80,,III_diagonal_2,N76_historical_anchor,20260831,seed_champion_original,19.72358581590962,19.72358581590962,21.171179721749333,15.38080409839048,10.544481005570773,13.735663549700922,0.984375,71.65694999268597,6.8613026154949335,0.1870140365962278,6390.429852039422,5.0,5.0,5.0,15.48840594908393,27.0,11.34274101300117,4,1.544658121217609e-16,True,True,True,True,True,5.310193398028204,40.0,True,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
b44cc4bfa10f9fa3,d603915b27f07c80,III_diagonal_2,N76_historical_anchor,20260831,full_64_local_refinement_trial,19.72270249218512,19.72270249218512,21.17039767796745,15.379616934838133,10.54194527321518,13.734745333328062,0.984375,71.65694999268597,6.861566412744337,0.1870138485107671,6389.707886382481,5.0,5.0,5.0,15.48840594908393,27.0,11.34274101300117,4,1.544658121217609e-16,True,True,True,True,True,5.334872363385422,40.0,True,False,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
d603915b27f07c80,d603915b27f07c80,III_diagonal_2,N76_historical_anchor,20260831,full_64_local_refinement_trial,19.72358581590962,19.72358581590962,21.171179721749333,15.38080409839048,10.544481005570773,13.735663549700922,0.984375,71.65694999268597,6.8613026154949335,0.1870140365962278,6390.429852039422,5.0,5.0,5.0,15.48840594908393,27.0,11.34274101300117,4,1.544658121217609e-16,True,True,True,True,True,5.310193398028204,40.0,True,False,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
e1c5af3053217a84,,III_diagonal_2,N76_historical_anchor,20260847,seed_champion_original,19.808403182870183,19.808403182870183,21.31708873957329,15.282346512760862,10.07573531523957,13.653073511275307,0.984375,55.432588479162845,6.772497629775142,0.18708048872392669,5998.946991700669,5.0,4.01593661992003,5.0,15.0,27.0,13.714604351079803,4,1.544658121217609e-16,True,True,True,True,True,5.472808303863353,40.0,True,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
7c807f8b4d32a761,e1c5af3053217a84,III_diagonal_2,N76_historical_anchor,20260847,full_64_local_refinement_trial,19.80903657810562,19.80903657810562,21.317616924598873,15.28329553862586,10.07704599254318,13.654169580566485,0.984375,55.432588479162845,6.772497629775142,0.1870821838972382,5996.2484963591005,5.0,4.01593661992003,5.0,15.0,27.0,13.625624051636823,4,1.544658121217609e-16,True,True,True,True,True,5.495053378724101,40.0,True,True,True,accepted_improvement_on_real_64_member_objective,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
e1c5af3053217a84,e1c5af3053217a84,III_diagonal_2,N76_historical_anchor,20260847,full_64_local_refinement_trial,19.808403182870183,19.808403182870183,21.31708873957329,15.282346512760862,10.07573531523957,13.653073511275307,0.984375,55.432588479162845,6.772497629775142,0.18708048872392669,5998.946991700669,5.0,4.01593661992003,5.0,15.0,27.0,13.714604351079803,4,1.544658121217609e-16,True,True,True,True,True,5.472808303863353,40.0,True,False,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
db9990755c3d6d40,,III_diagonal_2,N76_historical_anchor,20260861,seed_champion_original,19.71189405497151,19.71189405497151,21.158023491006272,15.373505746867224,10.558418287161931,13.732519970048568,0.984375,70.99136987629545,6.861287136861049,0.18701361526621813,6390.304124667886,5.0,4.757281937987823,5.0,15.458606708067773,27.0,11.87188810737575,4,1.544658121217609e-16,True,True,True,True,True,5.317149262695239,40.0,True,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
e25e7811e391c402,db9990755c3d6d40,III_diagonal_2,N76_historical_anchor,20260861,full_64_local_refinement_trial,19.713975918377507,19.713975918377507,21.160852829550443,15.373345184858705,10.549119967706158,13.73216007691148,0.984375,70.99136987629545,6.861894708692445,0.18701338221114264,6388.481649987482,4.68,4.757281937987823,4.757281937987823,15.458606708067773,27.0,11.87188810737575,4,1.544658121217609e-16,True,True,True,True,True,5.317149262695239,40.0,True,True,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
eae2c695a5cdba99,db9990755c3d6d40,III_diagonal_2,N76_historical_anchor,20260861,full_64_local_refinement_trial,19.71568307479276,19.71568307479276,21.16265592688952,15.374764518502479,10.56304887122488,13.737281033431122,0.984375,70.93647428440907,6.861287136861049,0.18701582176957232,6391.499826144329,5.0,4.837281937987822,5.0,15.458606708067773,27.0,11.791888107375751,4,1.544658121217609e-16,True,True,True,True,True,5.357149262695238,40.0,True,True,True,accepted_improvement_on_real_64_member_objective,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
c58b2e02c7cd4242,,III_diagonal_2,N76_all_conservative,20260803,seed_champion_original,19.682177130972818,19.682177130972818,21.124694794979376,15.354624138953145,10.50898882338922,13.69991413821833,0.984375,33.72863151594413,6.863384198783666,0.18700380261174399,6381.31632943899,5.0,4.4466732227379495,5.0,15.268033933866153,27.0,15.11838232543884,5,0.05000000000000009,True,True,True,True,True,5.369639116192353,40.0,True,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
3ffd88068b92dfd5,c58b2e02c7cd4242,III_diagonal_2,N76_all_conservative,20260803,full_64_local_refinement_trial,19.678407555387544,19.678407555387544,21.119943019378365,15.35380116341508,10.504552590272962,13.695295242783839,0.984375,33.78863019282028,6.863384198783666,0.1870019394537536,6380.365240508708,5.0,4.366673222737951,5.0,15.268033933866153,27.0,15.198382325438839,5,0.05000000000000009,True,True,True,True,True,5.329639116192354,40.0,True,False,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
c58b2e02c7cd4242,c58b2e02c7cd4242,III_diagonal_2,N76_all_conservative,20260803,full_64_local_refinement_trial,19.682177130972818,19.682177130972818,21.124694794979376,15.354624138953145,10.50898882338922,13.69991413821833,0.984375,33.72863151594413,6.863384198783666,0.18700380261174399,6381.31632943899,5.0,4.4466732227379495,5.0,15.268033933866153,27.0,15.11838232543884,5,0.05000000000000009,True,True,True,True,True,5.369639116192353,40.0,True,False,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
4814fa24fdcd61f0,,III_diagonal_2,N76_all_conservative,20260817,seed_champion_original,19.736194931685844,19.736194931685844,21.24405075780469,15.2126274533293,9.726281506695319,13.504142692375705,1.0,12.674733345535927,3.9290325396875945,0.18708121749928144,5928.757307186017,4.566866473879443,3.3561524277608896,4.566866473879443,15.0,26.16734424093822,14.75886064502481,5,0.05000000000000009,True,True,True,True,True,5.177804761819079,40.0,True,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
4814fa24fdcd61f0,4814fa24fdcd61f0,III_diagonal_2,N76_all_conservative,20260817,full_64_local_refinement_trial,19.736194931685844,19.736194931685844,21.24405075780469,15.2126274533293,9.726281506695319,13.504142692375705,1.0,12.674733345535927,3.9290325396875945,0.18708121749928144,5928.757307186017,4.566866473879443,3.3561524277608896,4.566866473879443,15.0,26.16734424093822,14.75886064502481,5,0.05000000000000009,True,True,True,True,True,5.177804761819079,40.0,True,False,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
4814fa24fdcd61f0,4814fa24fdcd61f0,III_diagonal_2,N76_all_conservative,20260817,full_64_local_refinement_trial,19.736194931685844,19.736194931685844,21.24405075780469,15.2126274533293,9.726281506695319,13.504142692375705,1.0,12.674733345535927,3.9290325396875945,0.18708121749928144,5928.757307186017,4.566866473879443,3.3561524277608896,4.566866473879443,15.0,26.16734424093822,14.75886064502481,5,0.05000000000000009,True,True,True,True,True,5.177804761819079,40.0,True,False,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
f519513c8cf0dcb2,,III_diagonal_2,N76_all_conservative,20260831,seed_champion_original,19.72008894995553,19.72008894995553,21.167362355474786,15.37826873339776,10.540365971936833,13.731686633803116,0.984375,71.65694999268597,6.8613026154949335,0.1870136677628311,6390.852713493759,5.0,5.0,5.0,15.48840594908393,27.0,11.34274101300117,4,0.05000000000000009,True,True,True,True,True,5.310193398028204,40.0,True,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
b4fcd8a6f4c6f119,f519513c8cf0dcb2,III_diagonal_2,N76_all_conservative,20260831,full_64_local_refinement_trial,19.71920736136037,19.71920736136037,21.16658257990038,15.377081705740332,10.537828212180425,13.730769704864176,0.984375,71.65694999268597,6.861566412744337,0.18701348074690008,6390.130347660125,5.0,5.0,5.0,15.48840594908393,27.0,11.34274101300117,4,0.05000000000000009,True,True,True,True,True,5.334872363385422,40.0,True,False,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
f519513c8cf0dcb2,f519513c8cf0dcb2,III_diagonal_2,N76_all_conservative,20260831,full_64_local_refinement_trial,19.72008894995553,19.72008894995553,21.167362355474786,15.37826873339776,10.540365971936833,13.731686633803116,0.984375,71.65694999268597,6.8613026154949335,0.1870136677628311,6390.852713493759,5.0,5.0,5.0,15.48840594908393,27.0,11.34274101300117,4,0.05000000000000009,True,True,True,True,True,5.310193398028204,40.0,True,False,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
54c79cb4848e4079,,III_diagonal_2,N76_all_conservative,20260847,seed_champion_original,19.773866606818636,19.773866606818636,21.253280732099544,15.335624230975903,10.177487479861707,13.697818326972504,0.984375,67.57910480610646,6.773691528915717,0.18711409615580343,5946.247575035431,5.0,3.796683390384132,5.0,15.0,27.0,12.95271862038335,4,0.05000000000000009,True,True,True,True,True,5.795805206243006,40.0,True,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
8927d705bbf28cb3,54c79cb4848e4079,III_diagonal_2,N76_all_conservative,20260847,full_64_local_refinement_trial,19.77543382978818,19.77543382978818,21.254692176868662,15.337658788546737,10.178802568145823,13.699649492326904,0.984375,67.57910480610646,6.773691528915717,0.1871174166504918,5942.578715528645,5.0,3.796683390384132,5.0,15.0,27.0,12.823772715161276,4,0.05000000000000009,True,True,True,True,True,5.828041682548527,40.0,True,True,True,accepted_improvement_on_real_64_member_objective,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
54c79cb4848e4079,54c79cb4848e4079,III_diagonal_2,N76_all_conservative,20260847,full_64_local_refinement_trial,19.773866606818636,19.773866606818636,21.253280732099544,15.335624230975903,10.177487479861707,13.697818326972504,0.984375,67.57910480610646,6.773691528915717,0.18711409615580343,5946.247575035431,5.0,3.796683390384132,5.0,15.0,27.0,12.95271862038335,4,0.05000000000000009,True,True,True,True,True,5.795805206243006,40.0,True,False,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
335a0daae9e36178,,III_diagonal_2,N76_all_conservative,20260861,seed_champion_original,19.708377105617117,19.708377105617117,21.1541802107759,15.370967790140782,10.554342894654965,13.728543581229138,0.984375,70.99136987629545,6.861287136861049,0.18701324195220576,6390.7286277910935,5.0,4.757281937987823,5.0,15.458606708067773,27.0,11.87188810737575,4,0.05000000000000009,True,True,True,True,True,5.317149262695239,40.0,True,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
19501380c1133387,335a0daae9e36178,III_diagonal_2,N76_all_conservative,20260861,full_64_local_refinement_trial,19.710470856571064,19.710470856571064,21.15702476734969,15.370809124235194,10.545038970190703,13.72819087704306,0.984375,70.99136987629545,6.861894708692445,0.18701301402790216,6388.904390613878,4.68,4.757281937987823,4.757281937987823,15.458606708067773,27.0,11.87188810737575,4,0.05000000000000009,True,True,True,True,True,5.317149262695239,40.0,True,True,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
e72113917e24e755,335a0daae9e36178,III_diagonal_2,N76_all_conservative,20260861,full_64_local_refinement_trial,19.712171851882925,19.712171851882925,21.158820077797063,15.372227174140505,10.558975841524795,13.733309680643515,0.984375,70.93647428440907,6.861287136861049,0.1870154483407191,6391.923752715846,5.0,4.837281937987822,5.0,15.458606708067773,27.0,11.791888107375751,4,0.05000000000000009,True,True,True,True,True,5.357149262695238,40.0,True,True,True,accepted_improvement_on_real_64_member_objective,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
