candidate,scenario,tau_h,tracking_error_c,initial_temperature_offset_c,probe_bias_c,command_delay_h,initial_temperature_scenario_c,initial_setpoint_c,initial_setpoint_jump_c,initial_jump_within_5c,minimum_physical_temperature_c,maximum_physical_temperature_c,physical_temperature_within_15_27c,controller_horizon_h,candidate_only_not_for_physical_execution,watermark,strategy,dose_design,candidate_id
candidate_B,approved_actuator_160,0.21148207178811254,0.8946199169856546,1.0,-0.5,0.0,19.0,26.33085986142825,7.330859861428252,False,19.0,27.725479778413906,False,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_161,0.21148207178811254,0.8946199169856546,1.0,0.0,0.0,19.0,26.33085986142825,7.330859861428252,False,19.0,27.225479778413906,False,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_162,0.21148207178811254,0.8946199169856546,1.0,0.5,0.0,19.0,26.33085986142825,7.330859861428252,False,19.0,26.725479778413906,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_163,0.230758146706305,-0.8946199169856546,-1.0,-0.5,0.0,17.0,26.33085986142825,9.330859861428252,False,17.0,25.936239944442598,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_164,0.230758146706305,-0.8946199169856546,-1.0,0.0,0.0,17.0,26.33085986142825,9.330859861428252,False,17.0,25.436239944442598,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_165,0.230758146706305,-0.8946199169856546,-1.0,0.5,0.0,17.0,26.33085986142825,9.330859861428252,False,17.0,24.936239944442598,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_166,0.230758146706305,-0.8946199169856546,0.0,-0.5,0.0,18.0,26.33085986142825,8.330859861428252,False,18.0,25.936239944442598,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_167,0.230758146706305,-0.8946199169856546,0.0,0.0,0.0,18.0,26.33085986142825,8.330859861428252,False,18.0,25.436239944442598,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_168,0.230758146706305,-0.8946199169856546,0.0,0.5,0.0,18.0,26.33085986142825,8.330859861428252,False,18.0,24.936239944442598,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_169,0.230758146706305,-0.8946199169856546,1.0,-0.5,0.0,19.0,26.33085986142825,7.330859861428252,False,19.0,25.936239944442598,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_170,0.230758146706305,-0.8946199169856546,1.0,0.0,0.0,19.0,26.33085986142825,7.330859861428252,False,19.0,25.436239944442598,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_171,0.230758146706305,-0.8946199169856546,1.0,0.5,0.0,19.0,26.33085986142825,7.330859861428252,False,19.0,24.936239944442598,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_172,0.230758146706305,0.0,-1.0,-0.5,0.0,17.0,26.33085986142825,9.330859861428252,False,17.0,26.83085986142825,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_173,0.230758146706305,0.0,-1.0,0.0,0.0,17.0,26.33085986142825,9.330859861428252,False,17.0,26.33085986142825,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_174,0.230758146706305,0.0,-1.0,0.5,0.0,17.0,26.33085986142825,9.330859861428252,False,17.0,25.83085986142825,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_175,0.230758146706305,0.0,0.0,-0.5,0.0,18.0,26.33085986142825,8.330859861428252,False,18.0,26.83085986142825,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_176,0.230758146706305,0.0,0.0,0.0,0.0,18.0,26.33085986142825,8.330859861428252,False,18.0,26.33085986142825,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_177,0.230758146706305,0.0,0.0,0.5,0.0,18.0,26.33085986142825,8.330859861428252,False,18.0,25.83085986142825,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_178,0.230758146706305,0.0,1.0,-0.5,0.0,19.0,26.33085986142825,7.330859861428252,False,19.0,26.83085986142825,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_179,0.230758146706305,0.0,1.0,0.0,0.0,19.0,26.33085986142825,7.330859861428252,False,19.0,26.33085986142825,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_180,0.230758146706305,0.0,1.0,0.5,0.0,19.0,26.33085986142825,7.330859861428252,False,19.0,25.83085986142825,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_181,0.230758146706305,0.8946199169856546,-1.0,-0.5,0.0,17.0,26.33085986142825,9.330859861428252,False,17.0,27.725479778413906,False,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_182,0.230758146706305,0.8946199169856546,-1.0,0.0,0.0,17.0,26.33085986142825,9.330859861428252,False,17.0,27.225479778413906,False,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_183,0.230758146706305,0.8946199169856546,-1.0,0.5,0.0,17.0,26.33085986142825,9.330859861428252,False,17.0,26.725479778413906,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_184,0.230758146706305,0.8946199169856546,0.0,-0.5,0.0,18.0,26.33085986142825,8.330859861428252,False,18.0,27.725479778413906,False,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_185,0.230758146706305,0.8946199169856546,0.0,0.0,0.0,18.0,26.33085986142825,8.330859861428252,False,18.0,27.225479778413906,False,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_186,0.230758146706305,0.8946199169856546,0.0,0.5,0.0,18.0,26.33085986142825,8.330859861428252,False,18.0,26.725479778413906,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_187,0.230758146706305,0.8946199169856546,1.0,-0.5,0.0,19.0,26.33085986142825,7.330859861428252,False,19.0,27.725479778413906,False,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_188,0.230758146706305,0.8946199169856546,1.0,0.0,0.0,19.0,26.33085986142825,7.330859861428252,False,19.0,27.225479778413906,False,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_189,0.230758146706305,0.8946199169856546,1.0,0.5,0.0,19.0,26.33085986142825,7.330859861428252,False,19.0,26.725479778413906,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_190,0.33440804404660923,-0.8946199169856546,-1.0,-0.5,0.0,17.0,26.33085986142825,9.330859861428252,False,17.0,25.936239944442598,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_191,0.33440804404660923,-0.8946199169856546,-1.0,0.0,0.0,17.0,26.33085986142825,9.330859861428252,False,17.0,25.436239944442598,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_192,0.33440804404660923,-0.8946199169856546,-1.0,0.5,0.0,17.0,26.33085986142825,9.330859861428252,False,17.0,24.936239944442598,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_193,0.33440804404660923,-0.8946199169856546,0.0,-0.5,0.0,18.0,26.33085986142825,8.330859861428252,False,18.0,25.936239944442598,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_194,0.33440804404660923,-0.8946199169856546,0.0,0.0,0.0,18.0,26.33085986142825,8.330859861428252,False,18.0,25.436239944442598,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_195,0.33440804404660923,-0.8946199169856546,0.0,0.5,0.0,18.0,26.33085986142825,8.330859861428252,False,18.0,24.936239944442598,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_196,0.33440804404660923,-0.8946199169856546,1.0,-0.5,0.0,19.0,26.33085986142825,7.330859861428252,False,19.0,25.936239944442598,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_197,0.33440804404660923,-0.8946199169856546,1.0,0.0,0.0,19.0,26.33085986142825,7.330859861428252,False,19.0,25.436239944442598,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_198,0.33440804404660923,-0.8946199169856546,1.0,0.5,0.0,19.0,26.33085986142825,7.330859861428252,False,19.0,24.936239944442598,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_199,0.33440804404660923,0.0,-1.0,-0.5,0.0,17.0,26.33085986142825,9.330859861428252,False,17.0,26.83085986142825,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_200,0.33440804404660923,0.0,-1.0,0.0,0.0,17.0,26.33085986142825,9.330859861428252,False,17.0,26.33085986142825,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_201,0.33440804404660923,0.0,-1.0,0.5,0.0,17.0,26.33085986142825,9.330859861428252,False,17.0,25.83085986142825,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_202,0.33440804404660923,0.0,0.0,-0.5,0.0,18.0,26.33085986142825,8.330859861428252,False,18.0,26.83085986142825,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_203,0.33440804404660923,0.0,0.0,0.0,0.0,18.0,26.33085986142825,8.330859861428252,False,18.0,26.33085986142825,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_204,0.33440804404660923,0.0,0.0,0.5,0.0,18.0,26.33085986142825,8.330859861428252,False,18.0,25.83085986142825,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_205,0.33440804404660923,0.0,1.0,-0.5,0.0,19.0,26.33085986142825,7.330859861428252,False,19.0,26.83085986142825,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_206,0.33440804404660923,0.0,1.0,0.0,0.0,19.0,26.33085986142825,7.330859861428252,False,19.0,26.33085986142825,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_207,0.33440804404660923,0.0,1.0,0.5,0.0,19.0,26.33085986142825,7.330859861428252,False,19.0,25.83085986142825,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_208,0.33440804404660923,0.8946199169856546,-1.0,-0.5,0.0,17.0,26.33085986142825,9.330859861428252,False,17.0,27.725479778413902,False,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_209,0.33440804404660923,0.8946199169856546,-1.0,0.0,0.0,17.0,26.33085986142825,9.330859861428252,False,17.0,27.225479778413906,False,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_210,0.33440804404660923,0.8946199169856546,-1.0,0.5,0.0,17.0,26.33085986142825,9.330859861428252,False,17.0,26.725479778413906,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_211,0.33440804404660923,0.8946199169856546,0.0,-0.5,0.0,18.0,26.33085986142825,8.330859861428252,False,18.0,27.725479778413906,False,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_212,0.33440804404660923,0.8946199169856546,0.0,0.0,0.0,18.0,26.33085986142825,8.330859861428252,False,18.0,27.225479778413906,False,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_213,0.33440804404660923,0.8946199169856546,0.0,0.5,0.0,18.0,26.33085986142825,8.330859861428252,False,18.0,26.725479778413906,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_214,0.33440804404660923,0.8946199169856546,1.0,-0.5,0.0,19.0,26.33085986142825,7.330859861428252,False,19.0,27.725479778413906,False,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_215,0.33440804404660923,0.8946199169856546,1.0,0.0,0.0,19.0,26.33085986142825,7.330859861428252,False,19.0,27.225479778413906,False,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_216,0.33440804404660923,0.8946199169856546,1.0,0.5,0.0,19.0,26.33085986142825,7.330859861428252,False,19.0,26.725479778413906,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_217,0.28259073573647164,-0.8946199169856546,-1.0,-0.5,0.0,17.0,26.33085986142825,9.330859861428252,False,17.0,25.936239944442598,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_218,0.28259073573647164,-0.8946199169856546,-1.0,0.0,0.0,17.0,26.33085986142825,9.330859861428252,False,17.0,25.436239944442598,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_219,0.28259073573647164,-0.8946199169856546,-1.0,0.5,0.0,17.0,26.33085986142825,9.330859861428252,False,17.0,24.936239944442598,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_220,0.28259073573647164,-0.8946199169856546,0.0,-0.5,0.0,18.0,26.33085986142825,8.330859861428252,False,18.0,25.936239944442598,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_221,0.28259073573647164,-0.8946199169856546,0.0,0.0,0.0,18.0,26.33085986142825,8.330859861428252,False,18.0,25.436239944442598,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_222,0.28259073573647164,-0.8946199169856546,0.0,0.5,0.0,18.0,26.33085986142825,8.330859861428252,False,18.0,24.936239944442598,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_223,0.28259073573647164,-0.8946199169856546,1.0,-0.5,0.0,19.0,26.33085986142825,7.330859861428252,False,19.0,25.936239944442598,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_224,0.28259073573647164,-0.8946199169856546,1.0,0.0,0.0,19.0,26.33085986142825,7.330859861428252,False,19.0,25.436239944442598,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_225,0.28259073573647164,-0.8946199169856546,1.0,0.5,0.0,19.0,26.33085986142825,7.330859861428252,False,19.0,24.936239944442598,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_226,0.28259073573647164,0.0,-1.0,-0.5,0.0,17.0,26.33085986142825,9.330859861428252,False,17.0,26.83085986142825,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_227,0.28259073573647164,0.0,-1.0,0.0,0.0,17.0,26.33085986142825,9.330859861428252,False,17.0,26.33085986142825,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_228,0.28259073573647164,0.0,-1.0,0.5,0.0,17.0,26.33085986142825,9.330859861428252,False,17.0,25.83085986142825,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_229,0.28259073573647164,0.0,0.0,-0.5,0.0,18.0,26.33085986142825,8.330859861428252,False,18.0,26.83085986142825,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_230,0.28259073573647164,0.0,0.0,0.0,0.0,18.0,26.33085986142825,8.330859861428252,False,18.0,26.33085986142825,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_231,0.28259073573647164,0.0,0.0,0.5,0.0,18.0,26.33085986142825,8.330859861428252,False,18.0,25.83085986142825,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_232,0.28259073573647164,0.0,1.0,-0.5,0.0,19.0,26.33085986142825,7.330859861428252,False,19.0,26.83085986142825,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_233,0.28259073573647164,0.0,1.0,0.0,0.0,19.0,26.33085986142825,7.330859861428252,False,19.0,26.33085986142825,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_234,0.28259073573647164,0.0,1.0,0.5,0.0,19.0,26.33085986142825,7.330859861428252,False,19.0,25.83085986142825,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_235,0.28259073573647164,0.8946199169856546,-1.0,-0.5,0.0,17.0,26.33085986142825,9.330859861428252,False,17.0,27.725479778413906,False,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_236,0.28259073573647164,0.8946199169856546,-1.0,0.0,0.0,17.0,26.33085986142825,9.330859861428252,False,17.0,27.225479778413906,False,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_237,0.28259073573647164,0.8946199169856546,-1.0,0.5,0.0,17.0,26.33085986142825,9.330859861428252,False,17.0,26.725479778413906,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_238,0.28259073573647164,0.8946199169856546,0.0,-0.5,0.0,18.0,26.33085986142825,8.330859861428252,False,18.0,27.725479778413906,False,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_239,0.28259073573647164,0.8946199169856546,0.0,0.0,0.0,18.0,26.33085986142825,8.330859861428252,False,18.0,27.225479778413906,False,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_240,0.28259073573647164,0.8946199169856546,0.0,0.5,0.0,18.0,26.33085986142825,8.330859861428252,False,18.0,26.725479778413906,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_241,0.28259073573647164,0.8946199169856546,1.0,-0.5,0.0,19.0,26.33085986142825,7.330859861428252,False,19.0,27.725479778413906,False,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_242,0.28259073573647164,0.8946199169856546,1.0,0.0,0.0,19.0,26.33085986142825,7.330859861428252,False,19.0,27.225479778413906,False,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
candidate_B,approved_actuator_243,0.28259073573647164,0.8946199169856546,1.0,0.5,0.0,19.0,26.33085986142825,7.330859861428252,False,19.0,26.725479778413906,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,I_reference_information,N80,reference_source_final
II_diagonal_1__N80__anchor,approved_actuator_001,0.3390769978649166,-0.8946199169856546,-1.0,-0.5,0.0,17.0,18.0,1.0,True,17.0,17.605380083014346,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N80,dbfd67a2e686416b
II_diagonal_1__N80__anchor,approved_actuator_002,0.3390769978649166,-0.8946199169856546,-1.0,0.0,0.0,17.0,18.0,1.0,True,17.0,17.105380083014346,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N80,dbfd67a2e686416b
II_diagonal_1__N80__anchor,approved_actuator_003,0.3390769978649166,-0.8946199169856546,-1.0,0.5,0.0,17.0,18.0,1.0,True,16.605380083014346,17.0,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N80,dbfd67a2e686416b
II_diagonal_1__N80__anchor,approved_actuator_004,0.3390769978649166,-0.8946199169856546,0.0,-0.5,0.0,18.0,18.0,0.0,True,17.605380083014346,18.0,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N80,dbfd67a2e686416b
