batch,state,t,mu0,qN,betaG0,betaF0,qEG,qEF,qXG,qXF,iG
25026,G,84.0,-7.6635432167295985,6.989416471551646,4.83314656816899,0.8174181101108338,-11.116413488441891,-0.10543545780673555,-0.35559887592476475,-0.010885597225617319,-0.4010771226699545
25026,G,90.0,-7.389400986314057,6.789401991348701,4.891473184490939,0.8362503815782656,-10.848817021917533,-0.13016954461267893,-0.32608288118503603,-0.011787357204790868,-0.3985608926557028
25026,G,108.0,-5.907196242563848,5.514287467480833,4.537371382805135,0.8078921958132573,-9.045526530780249,-0.2088352144755196,-0.23218491427244703,-0.01354990455437212,-0.3482720850399156
25026,G,114.0,-5.291390778899491,4.955379321380534,4.244145717277593,0.7671267394611003,-8.206479815388343,-0.2288319031013699,-0.2012079951434145,-0.013779312048603339,-0.3150771499687328
25026,G,132.0,-3.5088613761951337,3.3058717624595193,3.1411576881241134,0.6066069499892521,-5.6509147139505185,-0.2709726562524555,-0.12231814035496996,-0.013591126360942144,-0.20333532668537246
25026,G,138.0,-2.99119227923428,2.822299678404831,2.7578919796329755,0.549500088088711,-4.870399314006256,-0.2810207835876348,-0.10149756810078875,-0.013334179654315636,-0.16711810224367035
25026,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25026,F,12.0,-0.6124660735308781,0.010723846063129159,0.018652346913744997,0.06438107703443256,-0.011479262108896729,-0.4834290583849094,-0.0013794141409680823,-0.1672095414314323,0.2801347729679992
25026,F,36.0,-2.9488007050244316,2.207224555976432,0.44535762039977234,0.5443613258117196,-0.38675429750752244,-3.0051239805323093,-0.0312075613770664,-0.41652145447530015,1.5198854930386292
25026,F,42.0,-3.444119597076202,2.737745854965394,0.6065682249659622,0.686418833226264,-0.5566025356426597,-3.6113022779688535,-0.03942189112688485,-0.41368668817161186,1.7724130404616314
25026,F,60.0,-5.5400624377896,5.080166224872221,1.3833002963639305,1.3225186974692629,-1.4990347846384453,-5.8816661976931615,-0.08693009604478222,-0.5709077627237148,2.535367655428956
25026,F,84.0,-8.119380787704763,7.752769123072271,2.6060679899834573,2.2562091311016235,-3.1820092756915486,-8.427717473970324,-0.14630233961850198,-0.5364777950638923,3.0343826969750265
25026,F,90.0,-8.679093750588063,8.33213154566174,2.922874661196897,2.5225120738460896,-3.625807770440757,-8.983804185512973,-0.1586573131465512,-0.5238780780244574,3.053449390588334
25026,F,108.0,-9.725327523644593,9.460012795861507,3.802866047674108,3.304218941007623,-4.745591211053387,-10.171090449204337,-0.18351869568919993,-0.47410305815399395,2.858827747412046
25026,F,114.0,-9.812582799531608,9.571176277347368,4.000257615201986,3.524616041422006,-4.973457642535068,-10.326481385845822,-0.186209180474217,-0.4516505072075144,2.717725962655211
25026,F,132.0,-9.176259521575414,8.977192974657083,4.180234006224581,3.881040408770049,-5.108178401883714,-9.88536220714342,-0.1768442329815199,-0.36918634542627854,2.1504505483655256
25026,F,138.0,-8.643949032829218,8.449784479733907,4.06709935126072,3.8557863840150493,-4.939807695547678,-9.393540938873269,-0.16732738846354356,-0.3354905388667433,1.9201371404497993
25026,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25026,E,12.0,4.176394032971474,-0.04896389288237493,2.8278740631254107,0.9271150339753814,0.002685787395726978,-0.002267278051344032,0.0003208121279368203,-0.0007784734218370414,-0.6179486324796752
25026,E,36.0,21.844831842792455,-13.067969480248879,12.928675829553661,5.005162367725201,-0.03031756984363772,-0.08738045484878025,-0.0019169256445285303,-0.017592522943798962,-3.0259796893470083
25026,E,42.0,24.4698593305132,-16.246114652405506,14.714589065786056,5.909518065793994,-0.09963886619034815,-0.13212502231128487,-0.0054118086721485605,-0.022537033110857974,-3.48087281672947
25026,E,60.0,33.29174184754447,-26.39492220552959,19.93917550215188,9.274872030915004,-0.9866552355653251,-0.45627588317894424,-0.04998359055711557,-0.058189576219978764,-4.830511550162161
25026,E,84.0,39.27686117124611,-33.71204569708059,24.73275768402654,13.482358201812982,-4.762797412268454,-1.4307190312752311,-0.18460755786693,-0.1267397622265257,-5.760908729803277
25026,E,90.0,39.61017791818288,-34.30506048749555,25.899387316284948,14.589721509075012,-6.560218010465019,-1.8622109549342962,-0.24188449223687758,-0.15388016997215742,-5.807451086798869
25026,E,108.0,37.270599862308565,-32.74326873584461,29.62529444756538,17.907434052842326,-13.894458974063433,-3.9508778541508187,-0.4574090311968762,-0.26582638498974487,-5.497871998922372
25026,E,114.0,35.54086880340799,-31.228560806935246,31.149627449393083,19.07661946375671,-16.937973645824023,-5.094021602731076,-0.5411967927186131,-0.3177758580673131,-5.267490329755458
25026,E,132.0,28.519601131503656,-24.673872294580427,36.241199739490185,22.672787737523173,-26.41211766701158,-9.929671308349826,-0.7919426473756479,-0.5111670289399836,-4.281842303718236
25026,E,138.0,25.677313511041433,-21.93566236512362,38.109359206498205,23.96726749146367,-29.589414140105365,-12.102371883203842,-0.8743334113044509,-0.5905893033696162,-3.8556847122002824
25086,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,X,12.0,2.393440392526888,-0.07730752433519947,0.0,2.2204460492503115e-15,-2.2204460492503127e-15,2.220446049250311e-15,0.0,0.0,0.0
25086,X,24.0,3.406415347317188,-3.1098634263672933,-3.375077994860474e-13,-1.1057821325266551e-12,2.309263891220325e-13,7.105427357600996e-13,8.881784197001249e-15,8.88178419700125e-15,3.06421554796543e-13
25086,X,30.0,6.076763191581172,-5.023666481274567,-4.929390229335692e-13,-5.049294315995208e-12,-2.793321129956893e-12,4.49418280368263e-12,8.881784197001249e-15,8.88178419700125e-15,6.084022174945854e-13
25086,X,48.0,5.619701228896068,-5.676463058396666,4.440892098500623e-15,8.881784197001246e-15,0.0,0.0,-4.4408920985006246e-15,-4.440892098500625e-15,0.0
25086,X,54.0,5.619700301330635,-5.676464918454103,4.440892098500623e-15,4.440892098500623e-15,-4.440892098500625e-15,0.0,0.0,0.0,-8.881784197001246e-15
25086,X,72.0,5.61970029213825,-5.676464942207064,-4.1421088781135014e-10,0.0,4.1421088781135035e-10,-4.1421088781135004e-10,-4.4408920985006246e-15,-4.440892098500625e-15,-4.440892098500623e-15
25086,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,N,12.0,-5.974287452952092,-9.007773010198033,2.0990850633232437e-14,0.0,0.0,0.0,0.0,-1.0495425316616225e-14,-1.0495425316616217e-14
25086,N,24.0,-0.9867855157485484,-1.1295715076016795,2.2212583736494795e-12,7.181658763915218e-12,-1.5110132635515918e-12,-4.594208441328177e-12,-8.64232678415117e-14,-7.199205803116441e-14,-1.9882271334164846e-12
25086,N,30.0,-5.344472901260061,-1.8799907988134876,3.252269919986451e-12,3.2690626004930363e-11,1.8057379257238213e-11,-2.911037404379965e-11,-6.297255189969732e-14,-9.445882784954602e-14,-3.942344134553967e-12
25086,N,48.0,-1.0596768693984213e-05,-7.697231087560675e-06,8.852152013793358e-17,5.088360910076995e-16,1.8891147000263731e-16,-4.1206447329246015e-16,-1.5163964609788492e-18,-1.9643089469775523e-18,-8.887184275268116e-17
25086,N,54.0,-1.0856624316479223e-07,-1.0019812454907392e-07,1.3490157563209883e-18,1.838329650439805e-17,4.265740853039882e-17,-2.1888477577179448e-17,8.085962048655006e-19,4.690647778043331e-19,-1.2468122613488682e-18
25086,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,G,12.0,-0.6509412204525167,0.018409228900031015,0.1579486579638025,0.006896876920868246,-0.833091521251675,-8.493192293598266e-05,-0.09801333899077368,-2.6880217763549526e-05,-0.004428869439217059
25086,G,24.0,-2.099359436069098,0.9042750790219968,0.5554003722420366,0.04970359826288905,-2.4242592950506126,-0.0008435633805088326,-0.2145637329432872,-0.0002332055713948221,-0.031208940960631096
25086,G,30.0,-3.0491079252959112,1.8219355747572006,0.8883166645239243,0.09559061444423167,-3.4954823268601407,-0.002035733582894049,-0.3441212962138868,-0.0005318096165007303,-0.05910909216292837
25086,G,48.0,-4.83417299174819,4.0113970802099965,2.00265086219917,0.2823794390659737,-6.385847911199892,-0.010174492458594052,-0.34410027398689697,-0.0019174799642862647,-0.16519364442063522
25086,G,54.0,-5.2610039410771,4.516169294821779,2.3433971482580103,0.34526362172824115,-7.123777957308381,-0.01423550559737821,-0.33527689246183356,-0.002415207577580627,-0.19839705473640007
25086,G,72.0,-6.094438321477755,5.527062670396533,3.1851163700232417,0.5156883384907546,-8.716942036865786,-0.02893807959024756,-0.30791834908278387,-0.003822728565294135,-0.28239461176928965
25086,G,102.0,-6.263897029765041,5.896731264602619,4.022560088655149,0.683306908124337,-9.42409276445205,-0.06361337832181414,-0.2425977241747512,-0.005820208777281453,-0.3383570345826305
25086,G,120.0,-5.6466718020201965,5.358445596002105,4.00002385548526,0.6874582593214215,-8.656683137331045,-0.0852993812488224,-0.19489511603965154,-0.006447117888251613,-0.31638453997935845
25086,G,126.0,-5.3243732958942225,5.058378255730936,3.8980134896209893,0.6717603126597124,-8.213000416080975,-0.09180693415880946,-0.17766309929337648,-0.006517680511303078,-0.29975169113071287
25086,G,144.0,-4.170767534831172,3.9653145457855783,3.3851958802620556,0.6106735478192691,-6.620139686138761,-0.10691138474167655,-0.1281020329943427,-0.006349738072357428,-0.24507037991236655
25086,G,150.0,-3.7605323231489463,3.5751824927124347,3.1513885712829977,0.5765651264393281,-6.033198939646753,-0.11036200557654469,-0.11272352996601462,-0.0061824826087028195,-0.2225351471207662
25086,G,168.0,-2.621244474325583,2.488953254844971,2.3883960264882016,0.45532868066576826,-4.346411065672445,-0.1161294582218959,-0.07340965762726494,-0.005485158907080779,-0.15474639489466877
25086,G,174.0,-2.2891299743449314,2.172403584916564,2.1367608069157464,0.4131840898252944,-3.836855773406306,-0.11699621204548577,-0.06274069013041796,-0.005221009075715863,-0.13371426799652844
25086,G,192.0,-1.476892114347213,1.3997264440772135,1.4664824652662938,0.2987060493503332,-2.5481793197277347,-0.1189481502116214,-0.03803526013757427,-0.004473275406002303,-0.08026289725879036
25086,G,198.0,-1.2688856509364914,1.2029724910005417,1.2750224888014707,0.26833226961575707,-2.1902053594889455,-0.12829049306638188,-0.031923932456367175,-0.004446287523287826,-0.0639697739977115
25086,G,216.0,-0.8046693419806119,0.7634772197599217,0.8402685123353928,0.19772590057771142,-1.405438365049673,-0.13515878233996012,-0.019144933076719422,-0.004017081869837698,-0.03180821417507226
25086,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,F,12.0,-0.3293580682519621,0.011719452096132702,0.009625255245632524,0.04112031297303546,-0.006563882742349848,-0.35027800535367215,-0.0007663398547894392,-0.11082834994714498,0.2001680356645704
25086,F,24.0,-1.0040085235305474,0.5632762539647218,0.07278818347774259,0.13967255258086647,-0.055741580239894,-1.0615305000977127,-0.005796901441750792,-0.24515350132013772,0.5858048649070752
25086,F,30.0,-1.5803659476339422,1.1418804062473649,0.14982393631664978,0.22754285006255556,-0.12425872220362676,-1.5972757146605354,-0.012480842772046299,-0.3955230749411437,0.8518839771828695
25086,F,48.0,-2.9819644956400833,2.7243694483885483,0.5270539172233056,0.5663078371958049,-0.524220106301611,-3.312882933540397,-0.03913128244430184,-0.41562081201187456,1.60209889084541
25086,F,54.0,-3.4587091873262557,3.220448185408512,0.6823339529501463,0.6905189906225347,-0.7090679233997355,-3.8549060797054966,-0.04803447999339305,-0.41332556466849746,1.8066676677313156
25086,F,72.0,-4.788067933528809,4.593788050263482,1.194411904486854,1.0541403406605503,-1.373175922973571,-5.2960340357819495,-0.07381293233863838,-0.40684174554664493,2.292607582461858
25086,F,102.0,-7.184616262336616,7.050230404945769,2.264943722770766,1.8359127796277217,-2.873694350453062,-7.716484265774568,-0.11649787456326421,-0.3905792194554764,2.770668080321522
25086,F,120.0,-8.502540195842311,8.394670327891642,2.939028180691678,2.3482597093913675,-3.8334250836333115,-8.985529887317183,-0.1380284295305619,-0.37729519271807066,2.8538743674455866
25086,F,126.0,-8.886043158018543,8.784992065368636,3.1622689600660063,2.530869770832245,-4.1296756769721545,-9.369283362075429,-0.14386076754815083,-0.3716050725834959,2.846347271858163
25086,F,144.0,-9.708733722834149,9.624299625723694,3.8161780896932784,3.105367226992463,-4.914654559063615,-10.289845841155943,-0.1565798298723576,-0.3519139777038896,2.7233236158642984
25086,F,150.0,-9.868251893193698,9.789781038582055,3.996422218597421,3.287101688287398,-5.108603394481813,-10.505342229915543,-0.1588235479978102,-0.34376757712797834,2.653951820956408
25086,F,168.0,-9.976729360911044,9.902265032402243,4.358868944819282,3.737103548019711,-5.4466247377090475,-10.796427947213747,-0.15939279829685163,-0.31460320259835706,2.383280287471526
25086,F,174.0,-9.866712189788599,9.78801653494032,4.404352495139357,3.8435856446551413,-5.461866882755699,-10.745048044759573,-0.15719039296728998,-0.3025386025663191,2.2702679463636453
25086,F,192.0,-9.047857774681395,8.938965176260956,4.273377400570771,3.961185822995375,-5.187009979749949,-10.052122298978842,-0.1430137918355665,-0.25820871377419985,1.8708621174298103
25086,F,198.0,-8.370560454331558,8.24944121993699,4.0155790747864035,3.8564750965464234,-4.835144018536521,-9.3678178770296,-0.13151184613330535,-0.23280159182877752,1.6597191618027727
25086,F,216.0,-6.612019329826413,6.455341300276859,3.347008272155305,3.4145639784938138,-3.9591717002301423,-7.581163072488196,-0.10367999661596404,-0.1738240221121186,1.1796914014795945
25086,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,E,12.0,2.276993002245569,-0.05120523051276209,1.9718836762994514,0.6912355090288118,0.001597908090159785,-0.001041753159326075,0.00018637171691659421,-0.0003297071264845592,-0.4467476720909846
25086,E,24.0,8.217840002740871,-2.7309853899933403,5.435151979431425,1.9827235563234125,0.01037690811414489,-0.008609337327547198,0.0010678566638173388,-0.0023561031234080407,-1.2537185490951863
25086,E,30.0,11.971029875819013,-5.957117379692112,7.586417416573678,2.8917956899942454,0.009279474971877331,-0.020313339055383798,0.0009517149096234753,-0.00523958709697387,-1.782651223080333
25086,E,48.0,20.42087009453389,-15.457712077111026,12.984059859618887,5.603237502446368,-0.10288192240003846,-0.0957422107821455,-0.0061911949393916275,-0.016762307764392605,-3.192105580621837
25086,E,54.0,22.666996400708843,-17.97517758146022,14.332265145793,6.428206404856875,-0.2071952163394187,-0.13494616882715504,-0.01130865450644337,-0.020836737733387987,-3.5633243083200257
25086,E,72.0,27.888172760854243,-23.813350306440427,17.448609253909776,8.586169910643187,-0.7308321288782736,-0.2801973246003583,-0.031391689682500994,-0.03235756776813687,-4.428449255518841
25086,E,102.0,33.41877081905564,-30.06125336161774,21.332048119933397,12.533934890135246,-3.911980631747135,-0.868320473685023,-0.12297725039167186,-0.06526432190364521,-5.350260035457544
25086,E,120.0,34.36778563988917,-31.298542826422125,23.544135766285564,14.986294223680076,-7.59705722832995,-1.5411105243718966,-0.2121431514004254,-0.09479834725091639,-5.5967168900034645
25086,E,126.0,34.21598749958157,-31.22624983625311,24.3321009977852,15.841369357580716,-9.206929787731974,-1.8721739487083573,-0.24883483484008734,-0.10795596701692474,-5.624854447510158
25086,E,144.0,32.49157548935087,-29.712657056168133,26.657787236506053,18.165944207254,-14.382225225885492,-3.1716913442829933,-0.36370716110995194,-0.1545305353546742,-5.497270614543929
25086,E,150.0,31.582615879831657,-28.87390209513025,27.508156715635455,18.95373478768022,-16.241282377164634,-3.7660002667632164,-0.4032661388854147,-0.17401725556831832,-5.402412919632133
25086,E,168.0,28.286649902918157,-25.73545965621211,30.175624813833178,21.310851583490013,-21.714399536127583,-6.090001362385914,-0.5162656818963298,-0.243884215341292,-4.975675766958718
25086,E,174.0,26.99435784074906,-24.47664787933136,31.10509321650746,22.1156876223244,-23.48858795000745,-7.119464241095695,-0.5523394896995428,-0.2726473857365014,-4.776835432813332
25086,E,192.0,22.543060490600475,-20.064750310331018,33.99655340472127,24.63527348056725,-28.57966274558982,-11.116938429574752,-0.6567119563964088,-0.37749258182392537,-4.014570372496134
25086,E,198.0,20.29072057883137,-17.81364811980334,35.29197492344909,25.762749753978866,-30.586927377943194,-13.45309815156114,-0.7008873166600269,-0.436388273265764,-3.5776399930763927
25086,E,216.0,14.733109767142402,-12.240191205625267,38.40082862941689,28.617669137524494,-35.220820927264676,-19.152401994555646,-0.8021537659084074,-0.5740631773928457,-2.5722226630061096
25150,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,X,6.0,0.8853548479692094,-0.009841388807959593,-1.1102230246251558e-15,0.0,0.0,0.0,0.0,0.0,1.1102230246251558e-15
25150,X,24.0,3.405796274021203,-3.3418418531414376,1.7763568394002492e-14,2.8421709430403987e-13,-7.815970093361101e-13,-3.8191672047105355e-13,4.4408920985006246e-15,4.440892098500625e-15,2.2204460492503116e-13
25150,X,30.0,5.916037414049436,-5.433474576874684,3.5527136788004984e-14,5.817568649035815e-13,-1.5942802633617244e-12,-7.949196856316114e-13,1.3322676295501872e-14,1.3322676295501877e-14,4.5297099404706357e-13
25150,X,48.0,5.702350035960769,-5.759948618038513,8.881784197001246e-15,0.0,4.440892098500625e-15,0.0,4.4408920985006246e-15,0.0,0.0
25150,X,54.0,5.702349812446033,-5.759949295780354,4.440892098500623e-15,0.0,0.0,0.0,4.4408920985006246e-15,-4.440892098500625e-15,-8.881784197001246e-15
25150,X,72.0,5.702349810737759,-5.759949303775896,4.440892098500623e-15,4.440892098500623e-15,-4.440892098500625e-15,4.440892098500622e-15,0.0,0.0,-4.440892098500623e-15
25150,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,N,6.0,-1.7603773228082575,-3.905479829325967,1.0495425316616219e-14,0.0,1.0495425316616223e-14,0.0,0.0,-1.0495425316616225e-14,0.0
25150,N,24.0,-0.3128233748149724,-0.31825544147286466,-1.1032495908989938e-13,-1.8183324361037595e-12,5.038419118302932e-12,2.4895886810606236e-12,-3.59960290155822e-14,-4.0259795550457543e-14,-1.4433669675655882e-12
25150,N,30.0,-2.8066807211142693,-0.7212964515479411,-2.2696357247182572e-13,-3.767857688665222e-12,1.0326186583385785e-11,5.165061183939756e-12,-7.08441208871595e-14,-8.527533069750682e-14,-2.950526442133734e-12
25150,N,48.0,-3.497573735098731e-06,-2.412449314189141e-06,-5.655207923782504e-19,-9.219740528839218e-18,2.522072595743535e-17,1.2641641783605844e-17,-1.8266822054695707e-19,-2.0268665567539071e-19,-7.204134341845057e-18
25150,N,54.0,-3.266184772806738e-08,-3.0070399492614624e-08,6.130645758082802e-20,1.1360461935386091e-18,-5.324903744163352e-18,-1.488871112677252e-18,1.0009217564216827e-20,1.1260369759743931e-20,1.6677858766376277e-18
25150,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,G,6.0,-0.18765222183917574,0.0022863827986904684,0.062115549105990986,0.0013097755698714675,-0.33029108371835403,-1.6780103862735427e-05,-0.04102483490074594,-5.407706510082622e-06,-0.0008286345373252352
25150,G,24.0,-2.46527859256076,1.245754084567614,0.6740093213007469,0.058704853932162654,-2.697918957850393,-0.0013590797344912508,-0.21980843152514729,-0.0003486152794542493,-0.03562663259845747
25150,G,30.0,-3.439216422270893,2.2922619189153517,1.0635871935932482,0.11266029762229299,-3.865630970914418,-0.003315430785085672,-0.35625604348085027,-0.0007845493825151904,-0.06699596688035632
25150,G,48.0,-5.300079591678789,4.52146061276352,2.2820810292591562,0.31697423089209187,-6.840276441273438,-0.01592514967368666,-0.3432714195977724,-0.002689070817527416,-0.17741419745545525
25150,G,54.0,-5.732696023016162,5.032252370295016,2.6540125031924107,0.38282192229408835,-7.581204314137913,-0.022414391352309708,-0.3326434324075517,-0.003393187404167119,-0.20967641852011068
25150,G,72.0,-6.519901102099198,5.997749151015607,3.554860657136667,0.5566555823169489,-9.091470027308295,-0.0475370330456739,-0.2985636381214109,-0.005476325774888753,-0.28505232772267175
25150,G,102.0,-6.352152666927122,6.020646108680728,4.235966511793511,0.6951107706985805,-9.27873288817697,-0.1061543635506254,-0.22344500329419473,-0.008339333245810038,-0.30972705138433104
25150,G,120.0,-5.493218085165686,5.233654920789382,4.04245891828701,0.6801957309575575,-8.177369095630922,-0.14308248017448255,-0.17265109928685163,-0.009211857351218792,-0.268869905842075
25150,G,126.0,-5.101318991090021,4.861952702598117,3.89283110305438,0.6688729554205507,-7.6644760507959,-0.15447663109502877,-0.1554825224174578,-0.009323750072415721,-0.24823983107923878
25150,G,144.0,-3.8329829879059942,3.659479670126308,3.230086703133374,0.5882931806107287,-5.93170753168389,-0.18430831390287503,-0.10790371376638014,-0.009221441290515418,-0.17860697844552054
25150,G,150.0,-3.4216660865451334,3.2670303948745327,2.965140440423664,0.551297573350668,-5.342373965627671,-0.19271380442077557,-0.0939642958480678,-0.009069962944991069,-0.1549377386792055
25150,G,168.0,-2.327071756682174,2.2219169582600258,2.158236765975446,0.43392499369724175,-3.7071411864208814,-0.2172423823034716,-0.05939765605127172,-0.008501039899825515,-0.08917054320978275
25150,G,174.0,-2.0250419389859795,1.9337903128075984,1.9105296988579037,0.3980761059352146,-3.237760670943974,-0.22555322477329462,-0.05045365138317894,-0.00831629618874292,-0.07041632106538218
25150,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,F,6.0,-0.09627141007208515,0.0014730867458308888,0.0018054130440630547,0.01914477043321027,-0.0011605594937707873,-0.1435162022494942,-0.00014374298044829783,-0.04628200826965716,0.07962745851511886
25150,F,24.0,-1.2521040682224318,0.7767031386607124,0.08951475154001477,0.20248393901875011,-0.06903593147920761,-1.2689461797983956,-0.007042159632035605,-0.2517594987534958,0.6556826203841954
25150,F,30.0,-1.8755519276407977,1.4703562975490116,0.18212946759089366,0.3243431476707363,-0.1519016297948243,-1.892557573390925,-0.01468112181527174,-0.41043739447621,0.9440439208252767
25150,F,48.0,-3.4572374041641467,3.1930432272486744,0.607411587901978,0.7587242008052332,-0.6024818816563379,-3.7698049603825874,-0.042488737174344184,-0.41657633508737835,1.7034886081112899
25150,F,54.0,-3.995644902008383,3.7536069611744383,0.7815641263964223,0.9239781414312715,-0.8087659034332346,-4.374905975255624,-0.05170885853583614,-0.41271240308136775,1.9040798005749084
25150,F,72.0,-5.509481334417434,5.319454256363433,1.3589335182545752,1.4208905400113718,-1.5488367145126467,-6.002442822811814,-0.07823121211137393,-0.4007113627398842,2.3606379109989226
25150,F,102.0,-7.840082117887231,7.712114572525393,2.4270444722235007,2.36287697019523,-3.016873314316831,-8.333216180922285,-0.11608366349942431,-0.37076954626280106,2.6727241157886237
25150,F,120.0,-8.808580563711454,8.69834893660791,3.0168344878482087,2.9035161635036486,-3.808471123744615,-9.266849611187618,-0.13085616105556452,-0.3456442859483288,2.6186202083822754
25150,F,126.0,-8.985287294938342,8.876273217600616,3.2024614833856604,3.0867456356594594,-4.027792777506272,-9.464328951977988,-0.1336539060204135,-0.3351422195650766,2.5596888848230037
25150,F,144.0,-9.017221027671603,8.918790396566047,3.5790702556180936,3.5109451429183074,-4.420465340011814,-9.602145626056236,-0.1346714761802624,-0.2968924434372997,2.2777045462804275
25150,F,150.0,-8.85053340540176,8.749180283259006,3.621097109577824,3.592173177527764,-4.4433283586808106,-9.46746601463423,-0.13223159669358803,-0.2813663072295942,2.1503039263420143
25150,F,168.0,-7.724319785818971,7.5987242562104305,3.4166850060756015,3.553586219070493,-4.1120923200490305,-8.389281077957337,-0.11519520133953631,-0.22390475791625405,1.670713353349228
25150,F,174.0,-7.168661368369378,7.03328193849176,3.2441893795799057,3.4320249091125814,-3.8817613170618634,-7.827289248023293,-0.10678429352705616,-0.20210097678697417,1.4909744798196496
25150,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,E,6.0,0.6577021511319406,-0.006316527350976846,0.7850083430431389,0.282193882953947,0.00015148866056666316,-0.00026630413032496716,1.8753723042406477e-05,-8.582409784350153e-05,-0.18046092479013193
25150,E,24.0,9.854543497342585,-4.101487574895315,5.897636089083083,2.29855269774864,-0.0037706040959439233,-0.017080587064567835,-0.0003326557235513449,-0.004267518157599472,-1.4011260605688205
25150,E,30.0,13.878532807091483,-7.88338034374379,8.183300177870047,3.3203390001906095,-0.024039448361224885,-0.039240954001937424,-0.0022082159113552126,-0.009073586727063963,-1.9708865079127325
25150,E,48.0,22.779247155907324,-17.901958515925745,13.670874364853233,6.204125737295661,-0.2739868855831927,-0.1744095777135059,-0.01700966569846414,-0.02699122013803314,-3.3878884502805637
25150,E,54.0,25.166570346190333,-20.567592872660285,15.052776553167298,7.11628429338172,-0.4864771748299007,-0.25224544789000003,-0.026644008566161243,-0.034154537287584226,-3.7522029015764966
25150,E,72.0,30.619429059225258,-26.657640514200583,18.306497310393915,9.588413871768639,-1.5308012877272814,-0.571359541092171,-0.06455341398094137,-0.056687340877280536,-4.5729221491454295
