direction,fim_eigenvalue,relative_eigenvalue,singular_value,near_null,condition_number
1,135.7126462722322,0.0008942079649251619,11.6495770855526,False,1118.3080885257962
2,330.80433520736597,0.002179663277516712,18.188027248917514,False,1118.3080885257962
3,1036.8578521118013,0.006831836054495044,32.200277205511775,False,1118.3080885257962
4,1844.7425139222275,0.012154972248321997,42.95046581729036,False,1118.3080885257962
5,51896.76360446941,0.3419467576799429,227.80861178732775,False,1118.3080885257962
6,151768.55004147752,1.0,389.57483240255334,False,1118.3080885257962
