batch,state,t,mu0,qN,betaG0,betaF0,qEG,qEF
25086,X,54.0,35.5377558542301,-420.97111659731684,2.168506650084496e-14,0.0,-8.609209950888542e-15,0.0
25086,X,72.0,35.537755808362085,-420.97111816123436,0.0,0.0,8.609209950888542e-15,7.666916839876662e-15
25086,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,N,12.0,-39.531985106617896,-681.9407376126994,0.0,0.0,0.0,0.0
25086,N,24.0,-4.829052260742332,-65.32608940351294,2.8429520964740066e-12,1.0276032324918945e-11,-1.4194974272082098e-12,-2.212866177463491e-12
25086,N,30.0,-30.50616309966137,-119.3474542690314,7.110883632614374e-12,9.010303282762492e-11,3.3045518605538675e-11,-7.90924124022775e-12
25086,N,48.0,-5.68730820099423e-05,-0.0004908006087054339,1.3415085973391356e-16,9.884558426697917e-16,2.7715342183961826e-16,-1.1787307889989377e-16
25086,N,54.0,-5.78579780866848e-07,-6.4417600588239865e-06,2.474509992103182e-18,3.8218639455457354e-17,4.957789638797536e-17,-1.7065622026451775e-18
25086,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,G,12.0,-4.388395471220946,1.7143095972846525,0.3937172045420129,0.019938529609622484,-1.610726739392288,-0.00013937523942037858
25086,G,24.0,-13.125836650547194,76.63492264868232,1.3844703837349335,0.14374102112345832,-4.678166440900127,-0.0013790021588063082
25086,G,30.0,-19.07280354565122,148.43412201585164,2.208177282137916,0.2757718216034433,-6.725510002256053,-0.0033123308058308123
25086,G,48.0,-29.984355545320952,306.8196198562443,4.945631742227677,0.8144186601856612,-12.217575155492419,-0.016460340953696764
25086,G,54.0,-32.61847607699423,342.85824326890895,5.779636983228605,0.9969310516809086,-13.616665462057407,-0.023034086404727698
25086,G,72.0,-37.75048920589139,414.47737725987395,7.834142442959319,1.4945968757313937,-16.632505444998458,-0.046891269897934136
25086,G,102.0,-38.804732281592024,438.34766759224453,9.860925143636102,1.9982272055690893,-17.9745979064821,-0.10431519463274226
25086,G,120.0,-35.10827073095327,398.6894166236838,9.818414065504129,2.0290485252036907,-16.56866491201654,-0.14196891636085637
25086,G,126.0,-33.1821495479375,377.00486087930904,9.571558780187722,1.9916922218393884,-15.754903214657748,-0.15388008705544234
25086,G,144.0,-26.275969538271994,298.4034433359074,8.360506307461764,1.847692995422444,-12.828215443511166,-0.1841995771517373
25086,G,150.0,-23.81053336981664,270.3317277810783,7.810780916119035,1.7585166121783045,-11.743956680680089,-0.19237260989200208
25086,G,168.0,-16.909977721707286,191.67001647882753,6.0066407058674125,1.4274122571670445,-8.600108910851183,-0.21102020083524928
25086,G,174.0,-14.875703944512459,168.50870387749816,5.405439852892269,1.3088350183573787,-7.639104454101767,-0.21603640290813045
25086,G,192.0,-9.83479595839717,111.2571064128869,3.781703726146959,0.9804890041412121,-5.175305856618076,-0.2316133215768797
25086,G,198.0,-8.527510946341733,96.50845981047074,3.3088135088165482,0.8951893070771849,-4.477624180899242,-0.255404405394598
25086,G,216.0,-5.561027555001339,63.00907906592762,2.221294609410716,0.6919006942257507,-2.9292893774198654,-0.2821430142269932
25086,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,F,12.0,-2.142659871495159,1.0463221825283844,0.023169560627892948,0.13143014878782586,-0.013429047825043835,-0.568887847625103
25086,F,24.0,-6.01397957165619,45.718134300357754,0.17639041702928693,0.4420974655380009,-0.11480464064443872,-1.7304123107905944
25086,F,30.0,-9.551220680849928,90.14046501093077,0.36547676133470464,0.7175284417792813,-0.2581249537127539,-2.6097061223344946
25086,F,48.0,-18.263026066068697,206.49493723497906,1.3114609197783658,1.7793149607226175,-1.108901854519137,-5.4521595160127845
25086,F,54.0,-21.31594420577249,243.79971790106376,1.7104652321126121,2.172140313745168,-1.5095963529990508,-6.361861917860195
25086,F,72.0,-29.990315939050625,349.17394163858427,3.052262783727486,3.329384632182657,-2.967098081303685,-8.79994860641601
25086,F,102.0,-46.37282898022195,546.6227226324169,6.01933280889975,5.9170348398672425,-6.427216389813684,-13.018341123332405
25086,F,120.0,-55.66468522049323,657.9156975473875,7.960190925759927,7.662402080549343,-8.705871188815411,-15.273349455668287
25086,F,126.0,-58.388828738556505,690.3729465111658,8.588293053200383,8.291500084394087,-9.41521340054483,-15.95806659391246
25086,F,144.0,-64.20171718653995,759.3721688390985,10.399323393029396,10.267430300106783,-11.263787745059549,-17.580461265868077
25086,F,150.0,-65.26452776770799,771.9502299196711,10.881041442853457,10.886587318896328,-11.702569047383172,-17.943161097200246
25086,F,168.0,-65.5291161584175,773.7012389660179,11.751074820292157,12.36132323645064,-12.363289616774573,-18.3169717458493
25086,F,174.0,-64.45430087973241,759.9825473241227,11.794943316174077,12.671702170861035,-12.31905217069277,-18.139741690861058
25086,F,192.0,-57.45549470577535,672.7864351228292,11.071992913886625,12.770312922856911,-11.333747291885103,-16.53292044331074
25086,F,198.0,-52.30052089956908,610.4070660885506,10.205674882955487,12.236546859055673,-10.371798851916669,-15.176617808200263
25086,F,216.0,-39.14607962989048,451.5355073687001,7.990565526093392,10.255848265709444,-7.99799147829973,-11.666410009591546
25086,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,E,12.0,14.743090055426498,-4.212111715955231,4.968355498047015,2.004978959876045,0.0020436070102083778,-0.0016288660606158878
25086,E,24.0,51.71421201355314,-212.9333155501287,13.663807869795884,5.772497381419674,0.012447861952508646,-0.01355087515080781
25086,E,30.0,74.99764647480391,-452.0154613574317,19.014745779382636,8.441518445939696,0.005565778033998793,-0.03212869453457157
25086,E,48.0,127.91092127007605,-1146.8976629722629,32.36063335761749,16.496694091762755,-0.20213326345225924,-0.15306537505455936
25086,E,54.0,142.0534277177403,-1331.6378490559248,35.68094079547417,18.984400089315532,-0.3829946421352264,-0.21664158848756546
25086,E,72.0,175.13441474145927,-1762.175037905985,43.31718002736352,25.549468663587135,-1.2748368179065463,-0.45436709179055373
25086,E,102.0,211.62267725293222,-2236.4035811325275,52.49449377320415,37.87467660651201,-6.7355717331088725,-1.4524387467220197
25086,E,120.0,219.23316038309054,-2341.758943207178,57.547169764687474,45.62765060349538,-13.186358218372408,-2.6320877121948567
25086,E,126.0,218.84314674380394,-2340.9754756961993,59.41526546449626,48.34322987061684,-16.06107080872328,-3.2236564531999146
25086,E,144.0,209.21912227743536,-2236.889111392073,64.93847894670843,55.73750434292375,-25.489580686771827,-5.592840992660858
25086,E,150.0,203.60976204963268,-2173.748871112552,67.01150042377242,58.266085330479626,-28.99135125491881,-6.696810881059087
25086,E,168.0,181.91116476283096,-1922.6699061321299,73.79847320823377,65.95496001408068,-39.73103387690394,-11.092452993837528
25086,E,174.0,172.93338210193178,-1816.8634945417682,76.2919053007911,68.64137925155312,-43.39306461305326,-13.062814800544626
25086,E,192.0,140.94661728225273,-1435.5808130208206,84.44311067689368,77.28226501278222,-54.45396091683118,-20.719805035419526
25086,E,198.0,125.03929833638493,-1246.2762237896088,88.15444857130827,81.17151866639175,-58.999496692346725,-24.96780045945119
25086,E,216.0,85.97805045368183,-781.493271904378,97.10769003183788,91.0750426701636,-69.589932407167,-35.30707645923341
25150,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,X,6.0,5.800861629200161,-0.8011993093045766,2.71063331260562e-15,0.0,0.0,-1.9167292099691654e-15
25150,X,24.0,21.486470951993937,-248.7221943824757,-1.713120253566752e-12,4.0186319700889925e-13,7.490012657273033e-13,-3.6801200831407974e-13
25150,X,30.0,37.263013740709766,-404.5427513032524,-2.2444043828374532e-12,5.310335103331883e-13,9.81449934401294e-13,-4.830157609122296e-13
25150,X,48.0,36.06041445997716,-427.16233705321696,-1.084253325042248e-14,-1.4352257036032116e-14,0.0,7.666916839876662e-15
25150,X,54.0,36.06041329954496,-427.1623837238879,0.0,-2.870451407206423e-14,0.0,7.666916839876662e-15
25150,X,72.0,36.06041329117979,-427.1623842755334,1.084253325042248e-14,-1.4352257036032116e-14,0.0,7.666916839876662e-15
25150,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,N,6.0,-11.691587636861712,-295.9385057665701,-2.5624805883295042e-14,0.0,2.034665965091275e-14,0.0
25150,N,24.0,-1.5611553099046673,-18.7373290836649,1.1046793758149704e-11,-2.628499784178426e-12,-4.807375217363705e-12,2.3432429526326236e-12
25150,N,30.0,-16.237315236236174,-48.29925709626206,1.451645253288664e-11,-3.510672965096863e-12,-6.327811151433866e-12,3.130175084190936e-12
25150,N,48.0,-1.9609855178775794e-05,-0.00016327600029303037,3.267017590067869e-17,-7.868699509254971e-18,-1.4245025173403096e-17,7.050352382797385e-18
25150,N,54.0,-1.8198712720511642e-07,-2.0442983535755626e-06,-2.624000102728658e-18,-1.4839736484566158e-18,6.597389489469848e-19,1.3781019669806162e-18
25150,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,G,6.0,-1.2652572903053783,0.20797971999454384,0.15384754299250394,0.003764870625848184,-0.6358294673820751,-2.7441483901559543e-05
25150,G,24.0,-15.385256187534848,101.71115061787243,1.6767572038917442,0.17043803882804057,-5.200432355670726,-0.0022321953051708423
25150,G,30.0,-21.455273439666513,182.61759517657705,2.6378006163612624,0.32630216357012115,-7.427737288462685,-0.0054198983164810794
25150,G,48.0,-32.87931882886312,343.2084762986097,5.625246864270968,0.9181799693755439,-13.075363139548324,-0.02590861604372306
25150,G,54.0,-35.543221714252645,379.5920530368064,6.532958720324083,1.1102380924761623,-14.478296508178776,-0.03648802884992897
25150,G,72.0,-40.37938783355773,447.657893392085,8.723745267505864,1.6217895930668134,-17.333831429877286,-0.07768161115082288
25150,G,102.0,-39.42107359436076,447.06468003794566,10.37723984466443,2.0490001860766003,-17.721647972547622,-0.1763421099149188
25150,G,120.0,-34.30976571213822,390.3272993463716,9.941834283559581,2.0150549328102456,-15.714348702911275,-0.24213444887097668
25150,G,126.0,-31.9730887753683,363.7235547232613,9.598539115322968,1.982207471590488,-14.776919455878248,-0.26358018620799256
25150,G,144.0,-24.37995513808139,277.62412051462917,8.061491738453332,1.7639446225962816,-11.58965378491219,-0.32435460212893064
25150,G,150.0,-21.901409433204773,249.38862260914243,7.440449720321574,1.6648075219434957,-10.496007617944873,-0.3433075193576598
25150,G,168.0,-15.236878094808448,173.47952719602694,5.521609887791106,1.3515401670714484,-7.42365468708941,-0.40288914414079247
25150,G,174.0,-13.373911450436436,152.29166303596978,4.922902923113528,1.2567309069608488,-6.52888763550332,-0.4239031123875766
25150,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,F,6.0,-0.626729687604847,0.1280741459459168,0.004316775433290235,0.06143032450890923,-0.002367099479547996,-0.23286199355699475
25150,F,24.0,-7.550312948636806,61.233256936842466,0.219198928247225,0.6469274614188595,-0.14460511251703245,-2.08368706138959
25150,F,30.0,-11.395515923693159,114.11077861435551,0.4485524842931445,1.0326765058562086,-0.3200908588664213,-3.1134099881082324
25150,F,48.0,-21.340604170711742,241.6241430789046,1.5260925362665785,2.4096707733446205,-1.2902963744531002,-6.243667179322131
25150,F,54.0,-24.829416000389713,284.236266271274,1.9804400262123119,2.9409600086863086,-1.745354898688126,-7.268852526892632
25150,F,72.0,-34.84612984386086,405.87711326965524,3.5210271347689917,4.553480596361232,-3.4019913818678327,-10.05346108183493
25150,F,102.0,-50.89961483489739,599.1298836748635,6.5126424887676855,7.70827435488437,-6.814687766549174,-14.136925554260706
25150,F,120.0,-57.69279567479763,679.7682391422287,8.19466188515733,9.519584181238212,-8.672356183898877,-15.775679062928146
25150,F,126.0,-58.911157205401096,693.8266919600762,8.709646219636838,10.112661502568015,-9.172654664449961,-16.110057267593255
25150,F,144.0,-58.840222039170456,692.1697229677412,9.683066630812556,11.427934877740258,-9.984505011198513,-16.239618814585548
25150,F,150.0,-57.470354812925414,675.1165623860919,9.743667793937782,11.638223841225953,-9.97299160843576,-15.933220667403777
25150,F,168.0,-48.785978600917446,568.8175524850418,8.910838762140703,11.208514735829361,-8.92734218246152,-13.74751737165562
25150,F,174.0,-44.66892109248759,519.0073039277362,8.332117234264528,10.67582919165612,-8.295107693332438,-12.660511827082983
25150,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,E,6.0,4.25059334780746,-0.5069074086595047,1.969251194924365,0.8166841521216797,0.00013357458290342794,-0.0004146737916416535
25150,E,24.0,61.95946223496581,-313.6167917686946,14.801788079534136,6.729940601306791,-0.01263062324836694,-0.02722106118868791
25150,E,30.0,87.05091643549486,-591.4259473448537,20.472045511498408,9.743097145179085,-0.05380092496394651,-0.06278330005245161
25150,E,48.0,142.88945997923096,-1325.0604685030132,34.01495339043832,18.3514580394317,-0.506114205758627,-0.2817412655637486
25150,E,54.0,157.97430428821514,-1521.2548875986602,37.402463951310956,21.12259151705208,-0.8791813291033151,-0.4095635583061699
25150,E,72.0,192.75813445510406,-1972.6106788657632,45.31340521467618,28.708455061682216,-2.6984640339103163,-0.939704134941176
25150,E,102.0,221.88081762372525,-2357.007170986784,55.6307681897577,41.86706808619301,-11.202963381238815,-3.1143657975293944
25150,E,120.0,219.44183577654283,-2339.990084936667,61.958179337814364,49.85448514315864,-20.038074080682765,-5.677314084713231
25150,E,126.0,214.44609981046622,-2283.226322847948,64.15298566629652,52.44637919957495,-23.58154185101176,-6.908960694355525
25150,E,144.0,189.59310572755328,-1998.198496537274,71.87174053658536,60.560698776400976,-35.5931285444938,-11.980489719996598
25150,E,150.0,178.517001547223,-1868.4019368203033,74.8855574602938,63.45516178753738,-39.956396545173234,-14.237506150712523
25150,E,168.0,137.54398475974247,-1384.094318237171,85.26707979121673,73.16110005032532,-53.816941167327755,-23.099973513742885
25150,E,174.0,122.29666192209447,-1203.6432169545328,88.98229924520135,76.68366915566288,-58.44199941813442,-26.571715892729255
25170,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25170,X,12.0,9.543932057999962,-1.486228381590352,0.0,3.588064259008029e-15,0.0,-1.9167292099691654e-15
25170,X,18.0,20.324570568579627,-10.467373660411337,0.0,-6.458515666214453e-14,2.582762985266563e-14,3.833458419938331e-15
25170,X,36.0,20.598853107701675,-243.53664980491612,0.0,-1.9949637280084643e-12,1.0417144040575137e-12,1.763390873171632e-13
25170,X,42.0,38.44770418904872,-361.2401629846569,0.0,-3.0412719704492774e-09,1.1374057726616398e-09,2.895181137074225e-10
25170,X,60.0,35.34879118659518,-418.7321620378537,-1.084253325042248e-14,-2.8704514072064235e-13,1.5496577911599378e-13,1.5333833679753323e-14
25170,X,66.0,35.348772520100574,-418.7324640179189,0.0,-1.4352257036032116e-14,1.7218419901777085e-14,0.0
25170,X,84.0,35.34877172899902,-418.73246401791926,0.0,3.428600493235217e-07,8.609209950888542e-15,-1.831544243698011e-07
25170,X,108.0,35.348771728997676,-418.7324640179186,-5.42126662521124e-14,3.428607382318594e-07,8.609209950888542e-15,-1.831548077156431e-07
25170,X,114.0,35.348771728997676,-418.73246401791926,-3.252759975126744e-14,3.428607382318594e-07,8.609209950888542e-15,-1.8315480004872625e-07
25170,X,138.0,35.34877172899765,-418.7324586446809,-3.252759975126744e-14,3.428607382318594e-07,0.0,-1.831548077156431e-07
25170,X,156.0,35.348771728997676,-418.7324580426621,-3.252759975126744e-14,3.428607382318594e-07,1.7218419901777085e-14,-1.8315480004872625e-07
25170,X,162.0,34.594829519163895,-409.8140967520332,-0.2625622720170512,-0.17466675030355952,8.609209950888542e-15,-1.8315480004872625e-07
25170,X,180.0,32.02449056069452,-379.4139924556067,-1.1687122978152134,-1.0021331641964195,0.38542387664720085,0.01201177788540196
25170,X,186.0,31.74088015584323,-376.2221278102145,-1.229387603473485,-1.0541538373159192,0.4160132960963386,0.018262307857910585
25170,X,204.0,30.76076717613314,-365.22599613647793,-1.4616026552253156,-1.2574381705390758,0.5478839999692484,0.04978525702427507
25170,X,210.0,30.437045006745326,-361.6110836256891,-1.547105589923377,-1.3335362100618777,0.6010323374641523,0.06465059134035778
25170,X,252.0,28.273543290607215,-337.8779858569013,-2.3047624546043015,-2.025332598565837,1.135521287812542,0.2779636225825274
25170,X,324.0,26.100669637407517,-315.22098080494567,-3.863553797498814,-3.514683415748793,2.390517764080853,1.0333616973648077
25170,X,330.0,25.940709159519674,-313.5619253851009,-4.006201814510525,-3.6524617557394223,2.5084654235803323,1.1105106105895033
25170,X,348.0,25.510718969436375,-309.09074109531974,-4.385835930828799,-4.019248963694372,2.822519410980589,1.3165842000345513
25170,X,354.0,25.358441550313454,-307.503953016663,-4.518506704768022,-4.147471864875019,2.9322847907008,1.3887190301320875
25170,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25170,N,12.0,-20.751404423022645,-468.00090396212636,0.0,0.0,0.0,0.0
25170,N,18.0,-54.49891802547137,-828.0259577508702,0.0,4.239943194561429e-13,-1.8311993685821477e-13,-2.717952316229467e-14
25170,N,36.0,-0.1133070181709545,-1.665707779958694,3.753633674310797e-17,1.2827658295278787e-11,-6.673987509933001e-12,-1.1430661667439464e-12
25170,N,42.0,-42.080580222925526,-112.90263375363243,-6.4062014708237605e-15,1.961273915462836e-08,-7.334919937504919e-09,-1.8670837538722513e-09
25170,N,60.0,-0.00019463711043451163,-0.0011427100442646598,-2.4437719233794252e-20,1.8891024656620004e-12,-9.205148946934226e-13,-1.6983706176711034e-13
25170,N,66.0,-2.2340542220190723e-06,-1.670776781978648e-05,-3.818393630280352e-22,6.328233597129597e-14,-7.725545426723376e-14,-9.631779830816959e-15
25170,N,84.0,3.434496421094822e-06,-1.670776781978649e-05,-1.7755530380803635e-20,-2.211053040034521e-06,-7.725545457042263e-14,1.1811354869509162e-06
25170,N,108.0,3.4345061192513797e-06,-1.670776781978648e-05,2.3908824387011374e-13,-2.211057612558056e-06,-7.725545487361148e-14,1.181137931688554e-06
25170,N,114.0,3.4345061061655562e-06,-1.670776781978648e-05,2.284298691935291e-13,-2.2110576125581764e-06,-7.725545426723376e-14,1.181137931688619e-06
25170,N,138.0,3.4345061044008435e-06,-5.482409530508653e-05,2.3271696225758787e-13,-2.211057612558178e-06,-7.725545457042263e-14,1.1811379316886199e-06
25170,N,156.0,3.4345061044005653e-06,-5.909465819427062e-05,2.422601173983638e-13,-2.211057612558178e-06,-7.725545457042263e-14,1.1811379316886199e-06
25170,N,162.0,3.4345061044005653e-06,-5.909465819427062e-05,2.3441968509055883e-13,-2.211057612558178e-06,-7.725545366085606e-14,1.1811379316886199e-06
25170,N,180.0,3.4345061044005653e-06,-5.962505998287899e-05,2.4264748465211913e-13,-2.500316496638617e-07,-7.725545487361148e-14,1.1811379316886199e-06
25170,N,186.0,3.4345061044005653e-06,-5.96250599828789e-05,2.4313342545340817e-13,-2.500316496638638e-07,-7.725545517680033e-14,1.1811379316886199e-06
25170,N,204.0,3.4345061044005653e-06,-5.96250599828789e-05,6.032015189875313e-19,-2.500316496638638e-07,-1.3260746291855708e-06,1.1811379316886199e-06
25170,N,210.0,3.4345061044005653e-06,-5.962505998287894e-05,-1.36569536461986e-21,-2.500316496638638e-07,-1.3260746291855685e-06,1.1811379316886199e-06
25170,N,234.0,3.4345061044005653e-06,-5.962505998287894e-05,-1.825234542692755e-20,-2.500316496638638e-07,-1.3260746291855685e-06,1.1811379316886199e-06
25170,N,252.0,3.4345061044005695e-06,-5.962505998287899e-05,-2.1166061299139303e-20,-2.500316496638617e-07,-1.3260746291855698e-06,1.1811379316886199e-06
25170,N,276.0,3.4345061044005653e-06,-5.96250599828789e-05,-5.1730771051367825e-23,-2.500316496638617e-07,-1.3263041952525697e-06,1.1811379316886199e-06
25170,N,300.0,3.4345061044005653e-06,-5.962505998287899e-05,-7.269737717829091e-24,-2.500316496638638e-07,-1.3263041952525697e-06,1.1811379316886194e-06
25170,N,324.0,3.4345061044005653e-06,-5.962505998287894e-05,-5.230239826527819e-25,-2.500316496638638e-07,-1.3263042308221162e-06,1.1811379316886199e-06
25170,N,330.0,3.4345061044005653e-06,-5.96250599828789e-05,-6.3000393590040056e-24,-2.500316496638638e-07,-1.326304215262728e-06,1.1811379316886194e-06
25170,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25170,G,12.0,-2.9075578071890313,0.44899548523752847,0.29648396807139177,0.01743935254239822,-1.4078267729116596,-6.997567010501678e-05
25170,G,18.0,-7.3495544397053,2.983339576027936,0.6056663093232872,0.04973186475427878,-2.554502655357784,-0.00024527511430589893
25170,G,36.0,-18.50207441231108,123.38685324372375,2.27540222021931,0.3149880113045024,-7.147625611481955,-0.0026512386199522594
25170,G,42.0,-23.731132963796068,183.9435568445785,3.0859282229266656,0.4676192739863359,-8.941713919727464,-0.004735057480651532
25170,G,60.0,-32.62954464510007,323.6409419699501,5.726128733429701,1.0327165327551557,-13.90379453665961,-0.016673290837099758
25170,G,66.0,-34.88806386206398,356.0776285168604,6.526003781899665,1.2134282107314376,-15.190535237496192,-0.022200810642592706
25170,G,84.0,-39.428450668174655,422.96140382957793,8.548149005849861,1.6999596616591228,-18.01217303823688,-0.04282202938877006
25170,G,108.0,-40.85362591445697,451.76800452142277,10.253400532751103,2.142327187246104,-19.436830335860307,-0.07731687142108101
25170,G,114.0,-40.39008672138064,448.5944162168386,10.463776839224442,2.20356513711356,-19.360309938345697,-0.08653124374752526
25170,G,138.0,-35.488907410811436,397.8718545301872,10.289795773246494,2.217068845634934,-17.41852740033435,-0.12060408223554497
25170,G,156.0,-29.056321120309278,325.96226794722526,9.060705601243612,1.9693092771851908,-14.475945037734292,-0.13848422104872815
25170,G,162.0,-26.63876438280945,298.636594367619,8.49823333619572,1.8531532214270166,-13.35018084239459,-0.1420948729991003
25170,G,180.0,-19.25144695617623,215.0001054315781,6.587350258837788,1.4808559373545866,-9.907526541930935,-0.14654934187584856
25170,G,186.0,-16.988557913246755,189.42622019263382,5.943262676093311,1.3508047889220418,-8.838842948586468,-0.1461267976037805
25170,G,204.0,-11.150420512862087,123.75830275988822,4.137557814053561,0.9714319509631183,-5.994050594300426,-0.14321337481212162
