direction,fim_eigenvalue,relative_eigenvalue,singular_value,near_null,condition_number
1,0.001405895612711792,9.061690090458363e-09,0.037495274538424064,True,48454012.83183728
2,0.0032019468630217532,2.0638125545361193e-08,0.05658574787896466,False,48454012.83183728
3,18.911491497275133,0.00012189388283678814,4.348734470771368,False,48454012.83183728
4,155.1941699136579,0.0010003029093254596,12.457695208731746,False,48454012.83183728
5,301.9545816213117,0.0019462460906101888,17.376840380843454,False,48454012.83183728
6,968.2943407621408,0.006241134230020496,31.117428247882902,False,48454012.83183728
7,2484.833537855692,0.01601597675021798,49.84810465660347,False,48454012.83183728
8,48173.8355051873,0.31050411130788325,219.4853879081414,False,48454012.83183728
9,155147.17438771715,1.0,393.8872610122307,False,48454012.83183728
