batch,state,t,mu0,qN,betaG0,betaF0,qEG,qEF
25026,G,114.0,-119.49146637617604,1334.4105888208132,37.762179949921816,8.298207119883958,-56.996741430370854,-1.210984001422536
25026,G,132.0,-80.70811383530493,902.349080482867,28.366468407430165,6.763827717636928,-39.865952654214894,-1.5461949290386003
25026,G,138.0,-69.36527277580961,775.6697700518466,25.07435011906072,6.209208261713682,-34.58830986767489,-1.652051734500197
25026,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25026,F,12.0,-15.815690862792643,3.7860822953045297,0.17602991882617164,0.8017706032285411,-0.09216116657485257,-3.0657498930983165
25026,F,36.0,-69.8703863347422,655.7411301782955,4.273298898740159,6.668738473120847,-3.156548202980596,-19.209345412589013
25026,F,42.0,-82.05627716365265,807.8090326593828,5.855230197350008,8.403186897830697,-4.567480793722715,-23.12782626587316
25026,F,60.0,-135.32198872097956,1514.9357179779367,13.784028130469917,16.344295927480427,-12.67035406232944,-38.10967287375192
25026,F,84.0,-204.12975059779282,2350.7600376617897,26.936547693410777,28.371455452728433,-27.702705171139918,-55.3574125416713
25026,F,90.0,-219.53825822079472,2537.1202159634745,30.451129540079098,31.888155303877387,-31.758624284008526,-59.14417297297733
25026,F,108.0,-248.58232496045926,2887.895175585373,40.1303533018696,42.24885648035973,-41.8968743877373,-66.99731396911739
25026,F,114.0,-250.68895681114836,2913.0875821322484,42.197093300103546,45.11376492442305,-43.82389672803822,-67.863510071408
25026,F,132.0,-230.58816846726054,2668.6844172586666,43.29080354108681,49.126408639882584,-44.02086142005384,-63.722448784930044
25026,F,138.0,-214.6968665662028,2476.9488156222333,41.56643878532741,48.31232039904755,-41.975355886745284,-59.826673467333585
25026,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25026,E,12.0,25.72631132254773,-3.8613824368246554,6.748223985354825,2.5366142898095525,0.0029672475430585375,-0.0033551184558997314
25026,E,36.0,129.25682756550287,-921.5096754822843,30.49709194965416,13.815750251170375,-0.08132443361502815,-0.13060638242398023
25026,E,42.0,144.78506204919006,-1140.5421748933368,34.657793216616156,16.35062982065976,-0.2020530087532798,-0.19779149490506795
25026,E,60.0,197.2588445251008,-1843.0679813551944,46.692385467586405,26.001262486827674,-1.695343127432755,-0.697850862158627
25026,E,84.0,234.17381409342298,-2358.9357325266337,57.436452250617705,38.356574154747435,-8.016109946852941,-2.2501082630776805
25026,E,90.0,236.7118177300041,-2403.4094281632997,60.00067332433356,41.64900802318788,-11.068026446086746,-3.013883850263992
25026,E,108.0,224.19153894195543,-2288.7130368730895,68.26995797462448,51.582871000009405,-23.829844093223247,-6.7725042542456
25026,E,114.0,213.9662869052247,-2176.115884011924,71.77330330642775,55.124157576627006,-29.30950640508085,-8.7757749915424
25026,E,132.0,170.4470200170731,-1678.3347730122246,84.0221288979306,66.23840230493404,-47.0847508422255,-17.187856306054737
25026,E,138.0,152.33324443305636,-1467.7449681263245,88.71341572960742,70.32854716471816,-53.308713428313624,-20.92448515405425
25086,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,X,12.0,7.861978812794035,-3.2437400019961022,0.0,3.588064259008029e-15,0.0,-1.9167292099691654e-15
25086,X,24.0,10.683675620164184,-116.97484896716121,-2.168506650084496e-13,-7.965502654997825e-13,1.0761512438610679e-13,1.7250562889722487e-13
25086,X,30.0,19.044472395992685,-188.6472384929741,-5.475479291463353e-13,-6.982373048029625e-12,-2.5612399603893417e-12,6.171868056100712e-13
25086,X,48.0,17.76888028861648,-210.48549734576036,5.42126662521124e-15,7.176128518016058e-15,4.304604975444271e-15,3.833458419938331e-15
25086,X,54.0,17.76887792711505,-210.48555829865842,1.084253325042248e-14,0.0,-4.304604975444271e-15,0.0
25086,X,72.0,17.768877904181043,-210.48555908061718,0.0,0.0,4.304604975444271e-15,3.833458419938331e-15
25086,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,N,12.0,-0.26135982315207457,-4.508549472078327,0.0,0.0,0.0,0.0
25086,N,24.0,-0.03192655874618487,-0.43189369639979264,1.8795753746246292e-14,6.793845499795575e-14,-9.384795515311851e-15,-1.463003467296777e-14
25086,N,30.0,-0.20168694719661562,-0.7890478926691318,4.701254651550372e-14,5.957027622514033e-13,2.1847551736698212e-13,-5.229076875947129e-14
25086,N,48.0,-3.760078988227578e-07,-3.2448550192514524e-06,8.869183999030919e-19,6.535028371002888e-18,1.8323585097645043e-18,-7.793002798260551e-19
25086,N,54.0,-3.825193923322882e-09,-4.258873581029673e-08,1.635985372806035e-20,2.5267683427106836e-19,3.2777686719415266e-19,-1.1282681461060522e-20
25086,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,G,12.0,-15.8819740070332,6.204231282853678,1.4248958303017987,0.07215922335969041,-5.829356167926298,-0.0005044107679480909
25086,G,24.0,-47.50351190353294,277.3482603195617,5.01051529931233,0.5202109008174748,-16.930679630448026,-0.004990725331258956
25086,G,30.0,-69.02608758481063,537.1956294897604,7.991580163598682,0.9980415236732364,-24.340188968920426,-0.0119876050610963
25086,G,48.0,-108.51591624123544,1110.406128928242,17.89865915538487,2.94744994536985,-44.216436809538344,-0.05957136472497148
25086,G,54.0,-118.04902101490072,1240.8329521356668,20.916994591689786,3.607977711542783,-49.279862844880384,-0.0833623049596898
25086,G,72.0,-136.62221015690415,1500.0286494947907,28.352423445523858,5.409072378965617,-60.194442565999985,-0.16970346783002432
25086,G,102.0,-140.43760492594345,1586.4172471235204,35.687521291912226,7.231753096802208,-65.05158858396999,-0.37752550346946817
25086,G,120.0,-127.05979824232915,1442.8906859515296,35.533670108186726,7.34329805680168,-59.96339828294409,-0.5137975039479458
25086,G,126.0,-120.08900293373276,1364.4124464800068,34.6402799726338,7.208102438512148,-57.018325941554636,-0.556905037123874
25086,G,144.0,-95.09495394231782,1079.9472749778242,30.25737874617809,6.686957070920537,-46.426395607819295,-0.6666338336222177
25086,G,150.0,-86.17233213209308,978.3533644703502,28.26787610596087,6.3642202050175625,-42.50237153088483,-0.6962127296881647
25086,G,168.0,-61.19863818037925,693.6699847603822,21.738540244558273,5.165925567628998,-31.1245208130232,-0.763699936936613
25086,G,174.0,-53.83642949511493,609.8472374452364,19.562743559283486,4.736784521214391,-27.646564484148655,-0.7818539960814602
25086,G,192.0,-35.59295756275173,402.6488687573966,13.686305319300759,3.548472552228777,-18.729869181636634,-0.8382281809125999
25086,G,198.0,-30.861782645311575,349.2722705190154,11.9748756660083,3.2397657411715297,-16.204900246722698,-0.9243301234722627
25086,G,216.0,-20.125828599571065,228.03518108037414,8.039052879345148,2.504047074427477,-10.601345766660609,-1.0210994081106362
25086,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,F,12.0,-8.353704499606215,4.079353163097174,0.0903324253401297,0.5124138646170823,-0.05235655865586094,-2.2179539719297234
25086,F,24.0,-23.447029029963183,178.2437750850288,0.6877029061064862,1.7236294179309952,-0.44759509238295325,-6.746452528061936
25086,F,30.0,-37.237863199758095,351.4355302845883,1.4249041139379583,2.797467135324825,-1.0063657867387985,-10.174603102816738
25086,F,48.0,-71.2030523622416,805.0730352839602,5.113063968928207,6.93711194732606,-4.323335931640012,-21.256630642783637
25086,F,54.0,-83.10563024679253,950.5152112694728,6.668683768249403,8.468641502137762,-5.885545351552918,-24.803336841333202
25086,F,72.0,-116.924874795848,1361.3434246920651,11.90002281258596,12.98045282538297,-11.567986558344225,-34.30883792975677
25086,F,102.0,-180.79626881761243,2131.1477189587804,23.467899986965698,23.069065334963224,-25.058137873307672,-50.75531411502251
25086,F,120.0,-217.02293377581864,2565.051689294957,31.034829017376087,29.873823461028824,-33.942053188428204,-59.54703766531178
25086,F,126.0,-227.643700173305,2691.594529957928,33.48364492045743,32.32652204157579,-36.70760422371676,-62.21658158817268
25086,F,144.0,-250.30672430962932,2960.605548318004,40.54440734011111,40.03018857003363,-43.91474149504363,-68.54189987669574
25086,F,150.0,-254.45036168868617,3009.644318700062,42.422507683470194,42.44412969182996,-45.62544200720945,-69.95597742270013
25086,F,168.0,-255.48192682854722,3016.4710728405175,45.81455410045265,48.19376276896773,-48.201429202814055,-71.41337331607694
25086,F,174.0,-251.2914860827971,2962.9852640930753,45.98558658970352,49.40385399037929,-48.02895826736559,-70.72239686782358
25086,F,192.0,-224.0048600507993,2623.029042139926,43.16698056224917,49.788313088912126,-44.18749658271848,-64.45779553548174
25086,F,198.0,-203.90688348758124,2379.82720562043,39.78941936863357,47.70729032452813,-40.43709591565131,-59.169904733735436
25086,F,216.0,-152.62094833463547,1760.4260245961339,31.153252122627197,39.98503306301789,-31.182204086112034,-45.48446680124241
25086,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,E,12.0,13.902741211908854,-3.97202343080179,4.685161691235018,1.8906961505141846,0.0019271224210770065,-0.0015360215005448543
25086,E,24.0,48.76652749859489,-200.7962218475052,12.884977577213906,5.443467884859069,0.011738339975994116,-0.012778481967369176
25086,E,30.0,70.72281770792344,-426.2508035566744,17.930914671696716,7.9603560683845735,0.0052485314380299065,-0.03029737483196138
25086,E,48.0,120.62006200254949,-1081.5250632602313,30.516093256774585,15.556390685234037,-0.19061176737918656,-0.14434072435880177
25086,E,54.0,133.95645257538322,-1255.7351500809168,33.64714481238161,17.902298670959173,-0.3611641369031615,-0.2042931250610437
25086,E,72.0,165.1518396954665,-1661.7319320433235,40.84812218375073,24.093161582560175,-1.2021717496220883,-0.4284683922178595
25086,E,102.0,199.56028928521084,-2108.9296827857083,49.50233358375191,35.71583876687118,-6.351647474688921,-1.3696504563093992
25086,E,120.0,206.73697863991262,-2208.2798413144965,54.26700954198919,43.02689707944284,-12.434742319849155,-2.4820600140213775
25086,E,126.0,206.3691955852252,-2207.5410310642624,56.028624710578754,45.58768967104195,-15.14559771393622,-3.039909629287133
25086,E,144.0,197.29373575489245,-2109.3875380605277,61.23701775522806,52.56049415448665,-24.036687190812053,-5.274051821429369
25086,E,150.0,192.0041062865565,-2049.846260257587,63.19187803309373,54.944947275995126,-27.3388585680063,-6.315095972040878
25086,E,168.0,171.54231831634763,-1813.0786721364034,69.59199672462302,62.1955599043537,-37.46638459071665,-10.460188657792573
25086,E,174.0,163.07626482810332,-1713.3031736912806,71.94330442076868,64.72885457357576,-40.91968138557688,-12.318240815752176
25086,E,192.0,132.91272978746196,-1353.7534164938538,79.62989512075312,72.87721411885434,-51.35011206904021,-19.53878639319689
25086,E,198.0,117.91212015622024,-1175.239095248184,83.12968859023715,76.5447822372287,-55.63655455286711,-23.544648178457262
25086,E,216.0,81.07734408920707,-736.948541810978,91.5725997143987,85.88381026952979,-65.62334066832666,-33.29459055845136
25150,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,X,6.0,2.9004308146000803,-0.4005996546522883,1.35531665630281e-15,0.0,0.0,-9.583646049845827e-16
25150,X,24.0,10.743235475996968,-124.36109719123785,-8.56560126783376e-13,2.0093159850444962e-13,3.7450063286365164e-13,-1.8400600415703987e-13
25150,X,30.0,18.631506870354883,-202.2713756516262,-1.1222021914187266e-12,2.6551675516659414e-13,4.90724967200647e-13,-2.415078804561148e-13
25150,X,48.0,18.03020722998858,-213.58116852660848,-5.42126662521124e-15,-7.176128518016058e-15,0.0,3.833458419938331e-15
25150,X,54.0,18.03020664977248,-213.58119186194395,0.0,-1.4352257036032116e-14,0.0,3.833458419938331e-15
25150,X,72.0,18.030206645589896,-213.5811921377667,5.42126662521124e-15,-7.176128518016058e-15,0.0,3.833458419938331e-15
25150,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,N,6.0,-0.07729718780617505,-1.9565532902644873,-1.6941458203785125e-16,0.0,1.3451890548263347e-16,0.0
25150,N,24.0,-0.010321345477824245,-0.12387905647644956,7.303422925109103e-14,-1.7377934270068674e-14,-3.178324420711941e-14,1.5492001275693162e-14
25150,N,30.0,-0.10735058781292359,-0.3193233342320162,9.597336072444273e-14,-2.3210290675458188e-14,-4.1835379605099014e-14,2.069468568888583e-14
25150,N,48.0,-1.2964763261293044e-07,-1.0794749225588633e-06,2.1599399505791892e-19,-5.202273315213341e-20,-9.417885922187644e-20,4.66123531858575e-20
25150,N,54.0,-1.2031807472860957e-09,-1.3515573648011457e-08,-1.734818529731205e-20,-9.811070435165962e-21,4.361765657815493e-21,9.111115604343469e-21
25150,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,G,6.0,-4.579073041301921,0.7526961798692192,0.5567872574102951,0.013625384907009716,-2.3011205667520063,-9.931304890298156e-05
25150,G,24.0,-55.68054211713791,368.10124815142444,6.06832599818203,0.6168296636500583,-18.820804104767184,-0.00807850341835337
25150,G,30.0,-77.64844743761637,660.9085071848309,9.546423311099183,1.180915100802783,-26.881608852270244,-0.019615069960676666
25150,G,48.0,-118.99303297377554,1242.1004750630307,20.358243706016818,3.322970890621159,-47.32084400247781,-0.09376547060607789
25150,G,54.0,-128.63392260199453,1373.775713502325,23.643329610022757,4.018045466038801,-52.398178404153605,-0.13205325945731586
25150,G,72.0,-146.13641641874446,1620.1117409589942,31.571971234388165,5.869393570128233,-62.732600563689175,-0.28113631444856474
25150,G,102.0,-142.66819621450168,1617.9648517069086,37.55610782085137,7.4155048033127295,-64.13614140010202,-0.6381969957768934
25150,G,120.0,-124.16994110969979,1412.6274769693441,35.980338305698496,7.292654063543734,-56.87155573689799,-0.8763050295706918
25150,G,126.0,-115.71330983843272,1316.3462772996998,34.73792408518681,7.173776325949114,-53.47892008397015,-0.9539189650470642
25150,G,144.0,-88.23311762463291,1004.7451499424808,29.17521975575445,6.383864633358984,-41.943936313305436,-1.1738667113882615
25150,G,150.0,-79.26305129441171,902.5584972692164,26.9276162173022,6.025079089525096,-37.9859384276149,-1.2424589202623584
25150,G,168.0,-55.14354926238086,627.8370670438127,19.983172731348542,4.891338062774454,-26.866833572941694,-1.4580898546911656
25150,G,174.0,-48.401315565367625,551.1563963838014,17.81640163854329,4.548215339542845,-23.628596010070837,-1.534141181347738
25150,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,F,6.0,-2.4434650972989194,0.4993296339306766,0.016830047008675537,0.23950174504563426,-0.009228739398342862,-0.9078717108781844
25150,F,24.0,-29.436815470133226,238.73342699133113,0.8546027755352213,2.522211255864164,-0.5637798117984338,-8.123783999536577
25150,F,30.0,-44.428317304819096,444.8898947732331,1.7487959503971386,4.026152021780712,-1.2479556291542202,-12.138420741799681
25150,F,48.0,-83.20177339242835,942.0331794627078,5.949859917864422,9.394714415317797,-5.030548605725733,-24.34252459003257
25150,F,54.0,-96.80379369792979,1108.1673802220068,7.721249171771508,11.466080633965081,-6.804710007662871,-28.339470425842705
25150,F,72.0,-135.85650039144844,1582.4151618809842,13.727619866437474,17.752902293423272,-13.263528706728334,-39.19597514902644
25150,F,102.0,-198.44509487070326,2335.8602416027766,25.391193248409216,30.05266819024489,-26.568793589767797,-55.11640003357975
25150,F,120.0,-224.93003823659274,2650.2493809478433,31.948973690827355,37.11452025920367,-33.811386417140696,-61.505497407932474
25150,F,126.0,-229.6801305567738,2705.059835058791,33.95677110627351,39.42678304702075,-35.76192729566537,-62.80915588870292
25150,F,144.0,-229.40357176869713,2698.599719988209,37.75189817101515,44.55471084300899,-38.92713236851147,-63.31428453393684
25150,F,150.0,-224.06279595822704,2632.1136359491106,37.988167219507346,45.37457585465087,-38.88224443937978,-62.11971342405869
25150,F,168.0,-190.2045464041806,2217.6799084464606,34.74117140702164,43.69924560973973,-34.80551418882615,-53.59819318680587
25150,F,174.0,-174.1531505242976,2023.481985091826,32.48487833141339,41.622435525958196,-32.34058722262578,-49.36022558887027
25150,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,E,6.0,4.008311628665478,-0.4780139370035576,1.857004850499349,0.770133559255835,0.0001259608977231674,-0.00039103759055130757
25150,E,24.0,58.42780352309597,-295.7407897040167,13.95809347766528,6.346337314615275,-0.011910683968353828,-0.025669474160240152
25150,E,30.0,82.08905724052957,-557.7149607735792,19.30514903963591,9.187745425325913,-0.05073429884257985,-0.05920468299232726
25150,E,48.0,134.74483141134056,-1249.532676967371,32.076117865694286,17.305434004963924,-0.477265946275835,-0.26568215273206996
25150,E,54.0,148.96984705333287,-1434.5441111818423,35.27054199953358,19.918614244531998,-0.8290684280509106,-0.3862186379892191
25150,E,72.0,181.77101609938705,-1860.1728455171665,42.73056352240938,27.07208731790769,-2.5446529182184716,-0.8861414638811896
25150,E,102.0,209.23372072695105,-2222.658927650069,52.45984190927595,39.480665906226875,-10.564400007753255,-2.9368484869516545
25150,E,120.0,206.93375963911657,-2206.611807090802,58.42659375044783,47.01280414028092,-18.895913765801915,-5.353709989002023
25150,E,126.0,202.2227781529915,-2153.083551374603,60.496297203416695,49.45696151702959,-22.23740562527076,-6.515153350875755
25150,E,144.0,178.78639244437522,-1884.30217023316,67.77508686259596,57.10876889005825,-33.56433781628883,-11.297607729645565
25150,E,150.0,168.34162072580358,-1761.903950242845,70.6171177118186,59.83824894071156,-37.678901698323955,-13.42597533978033
25150,E,168.0,129.7040456363214,-1305.2016264556514,80.40689840296686,68.99095352156961,-50.749402130287486,-21.783286445117334
25150,E,174.0,115.32581266146249,-1135.0361487230462,83.91035218504464,72.31273792961831,-55.11083434763337,-25.057141225085847
25170,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25170,X,12.0,4.771966028999981,-0.743114190795176,0.0,1.7940321295040145e-15,0.0,-9.583646049845827e-16
25170,X,18.0,10.162285284289814,-5.233686830205668,0.0,-3.2292578331072266e-14,1.2913814926332814e-14,1.9167292099691654e-15
25170,X,36.0,10.299426553850838,-121.76832490245806,0.0,-9.974818640042322e-13,5.208572020287568e-13,8.81695436585816e-14
25170,X,42.0,19.22385209452436,-180.62008149232844,0.0,-1.5206359852246387e-09,5.687028863308199e-10,1.4475905685371124e-10
25170,X,60.0,17.67439559329759,-209.36608101892685,-5.42126662521124e-15,-1.4352257036032117e-13,7.748288955799689e-14,7.666916839876662e-15
25170,X,66.0,17.674386260050287,-209.36623200895946,0.0,-7.176128518016058e-15,8.609209950888542e-15,0.0
25170,X,84.0,17.67438586449951,-209.36623200895963,0.0,1.7143002466176085e-07,4.304604975444271e-15,-9.157721218490054e-08
25170,X,108.0,17.674385864498838,-209.3662320089593,-2.71063331260562e-14,1.714303691159297e-07,4.304604975444271e-15,-9.157740385782155e-08
25170,X,114.0,17.674385864498838,-209.36623200895963,-1.626379987563372e-14,1.714303691159297e-07,4.304604975444271e-15,-9.157740002436312e-08
25170,X,138.0,17.674385864498824,-209.36622932234044,-1.626379987563372e-14,1.714303691159297e-07,0.0,-9.157740385782155e-08
25170,X,156.0,17.674385864498838,-209.36622902133104,-1.626379987563372e-14,1.714303691159297e-07,8.609209950888542e-15,-9.157740002436312e-08
25170,X,162.0,17.297414759581947,-204.9070483760166,-0.1312811360085256,-0.08733337515177976,4.304604975444271e-15,-9.157740002436312e-08
25170,X,180.0,16.01224528034726,-189.70699622780336,-0.5843561489076067,-0.5010665820982098,0.19271193832360042,0.00600588894270098
25170,X,186.0,15.870440077921614,-188.11106390510724,-0.6146938017367425,-0.5270769186579596,0.2080066480481693,0.009131153928955292
25170,X,204.0,15.38038358806657,-182.61299806823897,-0.7308013276126578,-0.6287190852695379,0.2739419999846242,0.024892628512137534
25170,X,210.0,15.218522503372663,-180.80554181284455,-0.7735527949616885,-0.6667681050309389,0.30051616873207615,0.03232529567017889
25170,X,252.0,14.136771645303607,-168.93899292845066,-1.1523812273021508,-1.0126662992829185,0.567760643906271,0.1389818112912637
25170,X,324.0,13.050334818703758,-157.61049040247283,-1.931776898749407,-1.7573417078743965,1.1952588820404264,0.5166808486824038
25170,X,330.0,12.970354579759837,-156.78096269255045,-2.0031009072552624,-1.8262308778697112,1.2542327117901662,0.5552553052947516
25170,X,348.0,12.755359484718188,-154.54537054765987,-2.1929179654143995,-2.009624481847186,1.4112597054902944,0.6582921000172757
25170,X,354.0,12.679220775156727,-153.7519765083315,-2.259253352384011,-2.0737359324375095,1.4661423953504,0.6943595150660438
25170,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25170,N,12.0,-0.13719481517386373,-3.0941181720235904,0.0,0.0,0.0,0.0
25170,N,18.0,-0.3603114677570821,-5.4743701157285365,0.0,2.803175202350023e-15,-1.2106701493437014e-15,-1.7969336343460925e-16
25170,N,36.0,-0.00074911245036597,-0.011012578539096912,2.4816589165700867e-19,8.480814951405146e-14,-4.412407296549434e-14,-7.557211467766762e-15
25170,N,42.0,-0.2782094796286701,-0.7464389231066709,-4.235364550946281e-17,1.296666995891212e-10,-4.8493729129225664e-11,-1.2343945754458765e-11
25170,N,60.0,-1.2868142246031243e-06,-7.554857017112291e-06,-1.6156633571419835e-22,1.2489519183262923e-14,-6.085846927167034e-15,-1.1228524018817613e-15
25170,N,66.0,-1.4770116269251126e-08,-1.1046091489886495e-07,-2.5244739955343493e-24,4.183817254180659e-16,-5.107629128757621e-16,-6.367907572647086e-17
25170,N,84.0,2.270666081687624e-08,-1.1046091489886503e-07,-1.1738804079234723e-22,-1.4618047385294055e-08,-5.1076291488025e-16,7.808901100098119e-09
25170,N,108.0,2.2706724934791795e-08,-1.1046091489886495e-07,1.5806962632183154e-15,-1.4618077615851392e-08,-5.107629168847379e-16,7.808917263116366e-09
25170,N,114.0,2.2706724848276826e-08,-1.1046091489886495e-07,1.5102300087904702e-15,-1.4618077615852189e-08,-5.107629128757621e-16,7.808917263116796e-09
25170,N,138.0,2.270672483660969e-08,-3.624613288395468e-07,1.5385734851435287e-15,-1.4618077615852199e-08,-5.1076291488025e-16,7.808917263116801e-09
25170,N,156.0,2.2706724836607852e-08,-3.906955184069742e-07,1.6016666319505801e-15,-1.4618077615852199e-08,-5.1076291488025e-16,7.808917263116801e-09
25170,N,162.0,2.2706724836607852e-08,-3.906955184069742e-07,1.549830783184648e-15,-1.4618077615852199e-08,-5.107629088667863e-16,7.808917263116801e-09
25170,N,180.0,2.2706724836607852e-08,-3.9420219072045285e-07,1.6042276527711473e-15,-1.6530469583635624e-09,-5.107629168847379e-16,7.808917263116801e-09
25170,N,186.0,2.2706724836607852e-08,-3.9420219072045226e-07,1.607440377898528e-15,-1.6530469583635759e-09,-5.107629188892258e-16,7.808917263116801e-09
25170,N,204.0,2.2706724836607852e-08,-3.9420219072045226e-07,3.98797687246047e-21,-1.6530469583635759e-09,-8.767144620632106e-09,7.808917263116801e-09
25170,N,210.0,2.2706724836607852e-08,-3.9420219072045253e-07,-9.029091203338054e-24,-1.6530469583635759e-09,-8.767144620632091e-09,7.808917263116801e-09
25170,N,234.0,2.2706724836607852e-08,-3.9420219072045253e-07,-1.2067265936750952e-22,-1.6530469583635759e-09,-8.767144620632091e-09,7.808917263116801e-09
25170,N,252.0,2.2706724836607878e-08,-3.9420219072045285e-07,-1.3993625726229807e-22,-1.6530469583635624e-09,-8.7671446206321e-09,7.808917263116801e-09
25170,N,276.0,2.2706724836607852e-08,-3.9420219072045226e-07,-3.4201027691985455e-25,-1.6530469583635624e-09,-8.768662362443218e-09,7.808917263116801e-09
25170,N,300.0,2.2706724836607852e-08,-3.9420219072045285e-07,-4.806278660607162e-26,-1.6530469583635759e-09,-8.768662362443218e-09,7.8089172631168e-09
25170,N,324.0,2.2706724836607852e-08,-3.9420219072045253e-07,-3.457895049837525e-27,-1.6530469583635759e-09,-8.76866259760597e-09,7.808917263116801e-09
25170,N,330.0,2.2706724836607852e-08,-3.9420219072045226e-07,-4.1651770541741627e-26,-1.6530469583635759e-09,-8.768662494737395e-09,7.8089172631168e-09
25170,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25170,G,12.0,-10.52269737779011,1.6249525988672362,1.0730005318098255,0.06311449038588983,-5.095044045236797,-0.00025324786269169234
25170,G,18.0,-26.598658516571547,10.79695800238501,2.1919575491066476,0.17998382063068613,-9.244960951981389,-0.0008876713631496354
25170,G,36.0,-66.96057062759738,446.547447438968,8.234872894674275,1.1399682277662515,-25.867861025291308,-0.009595056581536693
25170,G,42.0,-85.88497535378163,665.7072744982204,11.168234983720746,1.6923536639628447,-32.36081820400013,-0.01713657311030651
25170,G,60.0,-118.0890790981124,1171.2839149723243,20.723343714497627,3.7374883912382586,-50.31900722678518,-0.06034204834616895
25170,G,66.0,-126.26285097747909,1288.6750243175777,23.61815910020852,4.39149922303509,-54.97583054603643,-0.08034660956903789
25170,G,84.0,-142.69489446795868,1530.7330585068457,30.936473526480608,6.152297653329661,-65.18757616069452,-0.15497654259761595
25170,G,108.0,-147.85272410418,1634.986580419167,37.1079228872567,7.753263106193311,-70.34353129695536,-0.27981629054801116
25170,G,114.0,-146.17513659777617,1623.501096193105,37.86929251609182,7.974888421053174,-70.06659751277279,-0.3131638825641423
25170,G,138.0,-128.43735454856352,1439.9318596554035,37.239640337818805,8.023759483185444,-63.039122437144066,-0.4364763640306341
25170,G,156.0,-105.15728124301668,1179.6849898241032,32.79145915358776,7.127096670565732,-52.38966823392794,-0.5011860971746512
25170,G,162.0,-96.40793913898388,1080.791068261643,30.75582450038675,6.706718090191898,-48.31543248975073,-0.514253351664434
25170,G,180.0,-69.67261318194342,778.1035479520488,23.8401771837071,5.35934276194184,-35.856175689917976,-0.530374450908931
25170,G,186.0,-61.48302653317971,685.5494964114843,21.509169799690593,4.8886766671161075,-31.988519467376694,-0.5288452274855145
25170,G,204.0,-40.35431398881993,447.89175462352716,14.974171331261788,3.5156943115031796,-21.69297556699814,-0.5183013042333673
