batch,state,t,mu0,qN,betaG0,betaF0,qEG,qEF
25086,G,126.0,-5.271304448742621,5.106966826898904,3.9203255157749837,0.6162717284400719,-8.126857818282685,-0.08913163883124832
25086,G,144.0,-4.174191154253538,4.042219727869093,3.4243018252975954,0.5717153199825207,-6.617183333422219,-0.10669353324216647
25086,G,150.0,-3.782532843386891,3.6619558772166516,3.1991449278849027,0.5441222595511525,-6.057889716463833,-0.11142758178802402
25086,G,168.0,-2.6863130329697023,2.596392029496669,2.460203960931308,0.44167156414783476,-4.436197505498407,-0.12222878662765685
25086,G,174.0,-2.3631490258822208,2.282645265472077,2.213963709144659,0.4049812567230278,-3.940482204913607,-0.12513431079273946
25086,G,192.0,-1.5623521801407014,1.5071061693532615,1.5489127686707356,0.3033840503431542,-2.6695800215218553,-0.13415689659610242
25086,G,198.0,-1.3546773491335373,1.307318695089615,1.355226073772287,0.27699051866760516,-2.309694612913755,-0.14793735598381255
25086,G,216.0,-0.8834228550477049,0.853530842633236,0.9097993477667873,0.21408871916244007,-1.5110164724305608,-0.16342510407977248
25086,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,F,12.0,-0.34038218339163506,0.01417364397890761,0.009489804305108466,0.0406672698092913,-0.006927110933154685,-0.32951571018891995
25086,F,24.0,-0.9553786509496635,0.6193049997155885,0.0722461062506834,0.13679431301612507,-0.05921972218327328,-1.0023030794033996
25086,F,30.0,-1.517303512635642,1.221056841278859,0.14969221897785243,0.2220184866775505,-0.13314869470113216,-1.5116145825145542
25086,F,48.0,-2.901257810633736,2.797212725379707,0.5371490500994469,0.5505577087965513,-0.5720052724743309,-3.158042876961175
25086,F,54.0,-3.386243298033178,3.302549120518187,0.7005735060810586,0.6721061873354259,-0.7786956705901842,-3.6849678838086724
25086,F,72.0,-4.764250899427959,4.729964840789275,1.2501478543563374,1.0301820730223639,-1.5305193507771244,-5.097175703039597
25086,F,102.0,-7.366771081273084,7.404636918478848,2.4654024010714357,1.830855815984186,-3.3153535160251786,-7.540586318805394
25086,F,120.0,-8.842872051334059,8.912228968172869,3.260340380638094,2.3709093816824387,-4.490752902243295,-8.846750047233755
25086,F,126.0,-9.275628519537996,9.351899940488208,3.5175988746061035,2.565565619195658,-4.8566531696513415,-9.243357313549874
25086,F,144.0,-10.199061906263971,10.286574200890865,4.259361905489886,3.176960249330647,-5.810203988701713,-10.183093563441576
25086,F,150.0,-10.367899616328177,10.45695858409317,4.456664309988893,3.3685405356626608,-6.036540717573993,-10.393179423081138
25086,F,168.0,-10.409932033758452,10.480678026575784,4.813013168882066,3.8248550419594776,-6.377360464410841,-10.609700978041383
25086,F,174.0,-10.239187261726002,10.294842483341125,4.830980857081458,3.9208928535666505,-6.3545414454900335,-10.507044386447678
25086,F,192.0,-9.127359407796018,9.113670305857934,4.534874342582081,3.9514051073721856,-5.846291248796959,-9.576328698384481
25086,F,198.0,-8.308442106535894,8.268669613829909,4.180047217823132,3.7862465898490054,-5.350089012983215,-8.790720378738927
25086,F,216.0,-6.218732255599177,6.116570624369567,3.272781229976577,3.1733765227494843,-4.12560703740194,-6.757510106278545
25086,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,E,12.0,2.3420820307349057,-0.057057924278228235,2.034942403608437,0.6203829264080083,0.0010541545944222448,-0.0009434846587199066
25086,E,24.0,8.215301285904964,-2.8844280053042293,5.596431664347701,1.7861328671444525,0.00642098544506013,-0.007849044882291819
25086,E,30.0,11.91409938457206,-6.123072156188476,7.788072430708766,2.611984475459543,0.00287099743579172,-0.01860983608842879
25086,E,48.0,20.319883356550925,-15.536055171772142,13.254290087117742,5.104426311455257,-0.10426647945978335,-0.08865973491434956
25086,E,54.0,22.566556889446794,-18.038574634581995,14.614223852116439,5.874175200441084,-0.19756027437231444,-0.1254848511616999
25086,E,72.0,27.821790695653466,-23.870698751165868,17.7418798789805,7.905546369756331,-0.6575995688122989,-0.2631820939098433
25086,E,102.0,33.61830307125305,-30.294672789532076,21.500730247069228,11.719226575503571,-3.474412572010765,-0.8412930371601282
25086,E,120.0,34.827301708400654,-31.72183300676707,23.570208695381833,14.118160825123375,-6.801924259487361,-1.5245786236850283
25086,E,126.0,34.76534428069177,-31.7112200332919,24.335344594983574,14.958418526747277,-8.284788366737045,-1.867231739991894
25086,E,144.0,33.236475184641,-30.301249858387827,26.59754610684266,17.246363551405988,-13.14830026352142,-3.2395295124757815
25086,E,150.0,32.34537421842123,-29.44594228543542,27.446615644826956,18.028760027435116,-14.954619929966654,-3.8789796665287346
25086,E,168.0,28.89834278834011,-26.044787345161016,30.226428546030537,20.407860592805523,-20.494474570339992,-6.425058192507425
25086,E,174.0,27.472135435140363,-24.611517140620677,31.247690148115478,21.239095564071736,-22.383461301225037,-7.566346713217888
25086,E,192.0,22.390729378210015,-19.446602286056248,34.586266356454914,23.91276850657484,-28.08900771930402,-12.001489045203769
25086,E,198.0,19.863698360952345,-16.88225270412071,36.10635864019584,25.116185904689825,-30.4337331963329,-14.462046490529145
25086,E,216.0,13.658442446471376,-10.586230123802054,39.77343333018906,28.180545843704735,-35.8966017468635,-20.450843558580903
25150,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,X,6.0,0.9215228105812637,-0.01085317118938333,1.1102230246251558e-15,0.0,0.0,-1.1102230246251563e-15
25150,X,24.0,3.4133331161502385,-3.3692297570440077,-7.016609515630985e-13,1.2434497875801753e-13,3.8635761256955417e-13,-2.1316282072803e-13
25150,X,30.0,5.919589079700533,-5.479999398812817,-9.19264664389629e-13,1.6431300764452317e-13,5.06261699229071e-13,-2.797762022055394e-13
25150,X,48.0,5.728544586653984,-5.786407846157068,-4.440892098500623e-15,-4.440892098500626e-15,0.0,4.440892098500625e-15
25150,X,54.0,5.728544402308139,-5.786408478365278,0.0,-8.881784197001252e-15,0.0,4.440892098500625e-15
25150,X,72.0,5.728544400979251,-5.786408485837954,4.440892098500623e-15,-4.440892098500626e-15,0.0,4.440892098500625e-15
25150,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,N,6.0,-1.8573214442909438,-4.0088292979217925,-1.0495425316616219e-14,0.0,1.0495425316616215e-14,0.0
25150,N,24.0,-0.24800457602633363,-0.25381879117361916,4.524553255340166e-12,-8.133134665274715e-13,-2.479790217581439e-12,1.3572716817652215e-12
25150,N,30.0,-2.579454110311796,-0.6542692929188417,5.945658441863087e-12,-1.0862765202697793e-12,-3.2640772734676435e-12,1.8130847234454525e-12
25150,N,48.0,-3.1152146033741353e-06,-2.21176224407404e-06,1.3381072731162365e-17,-2.4347421724957434e-18,-7.348016844330673e-18,4.083760766200465e-18
25150,N,54.0,-2.891041015484324e-08,-2.769238532268332e-08,-1.0747397359577813e-18,-4.59172855758447e-19,3.4031339718337186e-19,7.982351007462918e-19
25150,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,G,6.0,-0.2009983221115744,0.002817325824931164,0.06301298066321576,0.0011649306567065648,-0.3279801600609696,-1.5894872942371492e-05
25150,G,24.0,-2.4440963135686404,1.377795158714094,0.686767349094982,0.05273713660612109,-2.6825410332456294,-0.0012929497867362881
25150,G,30.0,-3.4083770904628827,2.473766514308667,1.0803921596608763,0.10096479573102925,-3.8314525981176666,-0.003139356290282245
25150,G,48.0,-5.2231968686605486,4.649155714012477,2.3039924134595537,0.28410431618974774,-6.744669625051195,-0.015006993120523688
25150,G,54.0,-5.6463835314319155,5.142013336623833,2.6757736490951043,0.34353116446797477,-7.468345287163584,-0.02113488412535321
25150,G,72.0,-6.414655157196311,6.06404385879974,3.573077484110039,0.5018160259532326,-8.941316970175532,-0.04499535606858585
25150,G,102.0,-6.262417698767812,6.056008097897886,4.250316910821595,0.6340040255222144,-9.141364527365697,-0.1021422690384483
25150,G,120.0,-5.45043715062615,5.287434662634506,4.0719832067604695,0.623500645696052,-8.105938568804413,-0.14025102700647296
25150,G,126.0,-5.07923348540624,4.927056175883353,3.9313761396789815,0.6133369459643367,-7.622384077765116,-0.152672996290283
25150,G,144.0,-3.8729909825116193,3.7607397700611664,3.3018312359826516,0.5458018008605965,-5.978295594064634,-0.18787523326389105
25150,G,150.0,-3.479250095362248,3.378257298063394,3.047464426358089,0.5151266836402227,-5.414159668800156,-0.1988532916050004
25150,G,168.0,-2.4205250226504718,2.349980815817219,2.261544710572041,0.4181951336075821,-3.829346668272381,-0.23336463067927415
25150,G,174.0,-2.1245748056173595,2.062966693118965,2.016325907240232,0.38885914185152487,-3.3677986340096946,-0.24553650726203724
25150,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,F,6.0,-0.09956205476253872,0.001734912417849684,0.001768067800202802,0.019007842601693345,-0.0012210218399894756,-0.13488016223807084
25150,F,24.0,-1.1994400235599583,0.8294752782499052,0.08977964521482805,0.20017304905461372,-0.07459171111437524,-1.2069296693743556
25150,F,30.0,-1.8102875974776877,1.5457624594439328,0.18371842974819863,0.3195319679441818,-0.16511259152129965,-1.8033739121403072
25150,F,48.0,-3.390160771272889,3.2730784436142093,0.6250580126764148,0.7456031389675059,-0.6655740778445508,-3.616506194263794
25150,F,54.0,-3.9443921748785806,3.850308930933646,0.811149964757353,0.9099952733421861,-0.9003070923904569,-4.210322144613621
25150,F,72.0,-5.535643765393855,5.498074874767162,1.4421446741509993,1.408943272844773,-1.7548505301981643,-5.823245094911258
25150,F,102.0,-8.085894668483213,8.11590713656831,2.6674525132400126,2.385103234267662,-3.5152230261376833,-8.188501623557183
25150,F,120.0,-9.165056955144207,9.20824691538976,3.3563751546956437,2.945560831675292,-4.473464844295576,-9.13771336799401
25150,F,126.0,-9.358605433586469,9.398684916668621,3.5673027865525744,3.1290715076255045,-4.731534003004136,-9.331394551450279
25150,F,144.0,-9.347336698365332,9.376239355469972,3.9659969766156795,3.536044928217579,-5.150311081343192,-9.406440213523332
25150,F,150.0,-9.129720079120693,9.145234574308427,3.9908180419762376,3.601112784374348,-5.144372118343378,-9.228965859851245
25150,F,168.0,-7.750123169801188,7.705291555985783,3.6497073641219218,3.468151692190824,-4.604994370547663,-7.962945541844128
25150,F,174.0,-7.096088881619743,7.0305541363449695,3.4126742095058296,3.303327510310198,-4.27886860950926,-7.3333216089469175
25150,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,E,6.0,0.6752477440234413,-0.00686664706204443,0.806567235674538,0.2526993621297722,6.890182875783244e-05,-0.00024019062723867218
25150,E,24.0,9.842858083953653,-4.248302125828336,6.062526367952117,2.08238606406568,-0.006515259274983986,-0.01576719795849395
25150,E,30.0,13.828877553897597,-8.01154840978124,8.384954240155635,3.0147204734644206,-0.0277521519311718,-0.03636583869940757
25150,E,48.0,22.69936867648673,-17.949476408598212,13.931867604517477,5.678329533722522,-0.2610690864915466,-0.16319240004744143
25150,E,54.0,25.095741666116652,-20.607156703773313,15.319326470071845,6.535776883903003,-0.45350844500675996,-0.23723063754333482
25150,E,72.0,30.621488527034714,-26.72129286571453,18.559495140692455,8.883003622601757,-1.391949746218424,-0.5443028475388768
25150,E,102.0,35.247907593837354,-31.928387885815102,22.78528764279219,12.954556999960504,-5.778828933588794,-1.803927543618874
25150,E,120.0,34.86045180701795,-31.697871775901458,25.376872978283295,15.42603289442472,-10.336247502581815,-3.2884586837275376
25150,E,126.0,34.06683097227731,-30.928940974105053,26.275823238040697,16.228019774006977,-12.164075852954609,-4.0018627562038915
25150,E,144.0,30.118693191613968,-27.067909447040194,29.437276075862826,18.738761994061168,-18.36001726242555,-6.939433835642955
25150,E,150.0,28.359147229826185,-25.309664942780667,30.671677248882308,19.63437011223292,-20.61072348267031,-8.246760710667946
25150,E,168.0,21.850188388620644,-18.749158172789027,34.92374818332072,22.637592841002157,-27.760413575556065,-13.380149021468295
25150,E,174.0,19.42800411784592,-16.304739323709978,36.44543027885436,23.727550278849215,-30.146159161768956,-15.391079049909607
25170,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25170,X,12.0,1.5161456446078723,-0.020132682173579206,0.0,1.1102230246251565e-15,0.0,-1.1102230246251563e-15
25170,X,18.0,3.2287540354237367,-0.14179268119725688,0.0,-1.998401444325282e-14,1.3322676295501867e-14,2.2204460492503127e-15
25170,X,36.0,3.272326461815153,-3.298985558931453,0.0,-6.17284001691587e-13,5.373479439185753e-13,1.0214051826551439e-13
25170,X,42.0,6.107788582016988,-4.893415762872053,0.0,-9.410339174564797e-10,5.867084595934097e-10,1.6769696742358062e-10
25170,X,60.0,5.615496367116911,-5.67221137652005,-4.440892098500623e-15,-8.881784197001252e-14,7.993605777301121e-14,8.88178419700125e-15
25170,X,66.0,5.615493401764233,-5.6722154671892575,0.0,-4.440892098500626e-15,8.881784197001244e-15,0.0
25170,X,84.0,5.615493276090122,-5.672215467189262,0.0,1.0608815603774246e-07,4.440892098500622e-15,-1.0608815159685035e-07
25170,X,108.0,5.615493276089908,-5.672215467189253,-2.2204460492503115e-14,1.0608836920056319e-07,4.440892098500622e-15,-1.0608837364145528e-07
25170,X,114.0,5.615493276089908,-5.672215467189262,-1.3322676295501869e-14,1.0608836920056319e-07,4.440892098500622e-15,-1.0608836920056318e-07
25170,X,138.0,5.615493276089904,-5.672215394402534,-1.3322676295501869e-14,1.0608836920056319e-07,0.0,-1.0608837364145528e-07
25170,X,156.0,5.615493276089908,-5.672215386247493,-1.3322676295501869e-14,1.0608836920056319e-07,8.881784197001244e-15,-1.0608836920056318e-07
25170,X,162.0,5.495722285393536,-5.5514058689502574,-0.10754043287065411,-0.05404558943910232,4.440892098500622e-15,-1.0608836920056318e-07
25170,X,180.0,5.087399154699965,-5.139601300133788,-0.4786819730145494,-0.31008121157197976,0.19881334735011064,0.006957556813813602
25170,X,186.0,5.042344906883907,-5.096363802288401,-0.5035334057239146,-0.3261775088745633,0.2145922994147396,0.010578038129325227
25170,X,204.0,4.886644508308091,-4.947408482319828,-0.5986442036029467,-0.3890779841721592,0.28261521559330016,0.02883700960352175
25170,X,210.0,4.835218119876403,-4.898440311905042,-0.633664553398456,-0.41262432824750395,0.3100307430779334,0.037447425900527506
25170,X,252.0,4.491525008474283,-4.57694805654776,-0.9439861642272878,-0.6266807730119472,0.5857363850448922,0.16100428385724005
25170,X,324.0,4.146343074491373,-4.270032721484586,-1.5824369762274892,-1.08751743858436,1.233101702756868,0.5985519202259136
25170,X,330.0,4.120931809995231,-4.247558897212473,-1.6408628474683642,-1.1301489731139336,1.293942689571671,0.643238722796342
25170,X,348.0,4.052623721677225,-4.186991535317969,-1.7963536454710725,-1.2436406984606085,1.4559412793498736,0.7626022941235221
25170,X,354.0,4.028432985157698,-4.165496655755627,-1.8506930307494807,-1.2833155779774952,1.5125615976217142,0.8043847998813368
25170,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25170,N,12.0,-3.2965607093870664,-6.339613462592498,0.0,0.0,0.0,0.0
25170,N,18.0,-8.657678690293983,-11.216569166196047,0.0,1.3119281645770282e-13,-9.445882784954595e-14,-1.5743137974924334e-14
25170,N,36.0,-0.01799991251607864,-0.02256393818296081,1.537415817863704e-17,3.9691489793384235e-12,-3.442645558352816e-12,-6.620958090420936e-13
25170,N,42.0,-6.6849059737471315,-1.5293967401494637,-2.6238563291540546e-15,6.068596606309276e-09,-3.783574588076854e-09,-1.0814669916184397e-09
25170,N,60.0,-3.0919981981324726e-05,-1.547932903361692e-05,-1.0009217564216822e-20,5.84528286523481e-13,-4.748295541304864e-13,-9.837436369614469e-14
25170,N,66.0,-3.5490105733651465e-07,-2.2632603677355258e-07,-1.5639402444088785e-22,1.958089414675679e-14,-3.985071085251273e-14,-5.578995551732217e-15
25170,N,84.0,5.456028771599895e-07,-2.2632603677355272e-07,-7.272322136501285e-21,-6.841466084535584e-07,-3.985071100890676e-14,6.841466212307833e-07
25170,N,108.0,5.456044178056832e-07,-2.2632603677355258e-07,9.792592455326863e-14,-6.841480232891195e-07,-3.985071116530077e-14,6.841480372910179e-07
25170,N,114.0,5.456044157268738e-07,-2.2632603677355258e-07,9.356046024793578e-14,-6.841480232891567e-07,-3.985071085251273e-14,6.841480372910555e-07
25170,N,138.0,5.456044154465322e-07,-7.426557720895082e-07,9.531637072328281e-14,-6.841480232891572e-07,-3.985071100890676e-14,6.84148037291056e-07
25170,N,156.0,5.45604415446488e-07,-8.005054851048282e-07,9.922506265722602e-14,-6.841480232891572e-07,-3.985071100890676e-14,6.84148037291056e-07
25170,N,162.0,5.45604415446488e-07,-8.005054851048282e-07,9.60137730922894e-14,-6.841480232891572e-07,-3.9850710539724685e-14,6.84148037291056e-07
25170,N,180.0,5.45604415446488e-07,-8.076903907132944e-07,9.938372079888797e-14,-7.736508443094996e-08,-3.985071116530077e-14,6.84148037291056e-07
25170,N,186.0,5.45604415446488e-07,-8.076903907132932e-07,9.958275276078668e-14,-7.73650844309506e-08,-3.98507113216948e-14,6.84148037291056e-07
25170,N,204.0,5.45604415446488e-07,-8.076903907132932e-07,2.4705968592449773e-19,-7.73650844309506e-08,-6.840295888201164e-07,6.84148037291056e-07
25170,N,210.0,5.45604415446488e-07,-8.076903907132937e-07,-5.593624306813119e-22,-7.73650844309506e-08,-6.840295888201152e-07,6.84148037291056e-07
25170,N,234.0,5.45604415446488e-07,-8.076903907132937e-07,-7.47580797895069e-21,-7.73650844309506e-08,-6.840295888201152e-07,6.84148037291056e-07
25170,N,252.0,5.456044154464887e-07,-8.076903907132944e-07,-8.669209695627634e-21,-7.736508443094996e-08,-6.840295888201158e-07,6.84148037291056e-07
25170,N,276.0,5.45604415446488e-07,-8.076903907132932e-07,-2.1187924178366036e-23,-7.736508443094996e-08,-6.84148005973239e-07,6.84148037291056e-07
25170,N,300.0,5.45604415446488e-07,-8.076903907132944e-07,-2.9775440889721237e-24,-7.73650844309506e-08,-6.84148005973239e-07,6.841480372910558e-07
25170,N,324.0,5.45604415446488e-07,-8.076903907132937e-07,-2.1422051639072095e-25,-7.73650844309506e-08,-6.84148024321092e-07,6.84148037291056e-07
25170,N,330.0,5.45604415446488e-07,-8.076903907132932e-07,-2.580374379626981e-24,-7.73650844309506e-08,-6.841480162950867e-07,6.841480372910558e-07
25170,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25170,G,12.0,-0.46189359679275316,0.006082163087200875,0.12143410407240866,0.005396104787844168,-0.726199828735244,-4.0531860061450026e-05
25170,G,18.0,-1.1675475983954962,0.040412784632574715,0.2480692164164695,0.015388091550793223,-1.3176900926439152,-0.00014207018803368514
25170,G,36.0,-2.939232945704224,1.6714176175910518,0.9319607795797143,0.09746395755125886,-3.6869624834500487,-0.001535671363663193
25170,G,42.0,-3.7699193231903303,2.4917281985066615,1.26393656770212,0.14469130072984232,-4.612407749339694,-0.002742677374874193
25170,G,60.0,-5.183517830864967,4.384090832706713,2.345311677627965,0.3195443531139022,-7.171999713011431,-0.00965763514602962
25170,G,66.0,-5.542305388577381,4.823483263306221,2.672925040713539,0.37546037111837965,-7.835739666359249,-0.012859328804795617
25170,G,84.0,-6.263589618084181,5.729501347484601,3.5011566485540118,0.526003499678049,-9.29122618435812,-0.02480371392125466
25170,G,108.0,-6.489992449676288,6.119720067173922,4.199594721730017,0.662881374989263,-10.026107709164487,-0.04478408864288544
25170,G,114.0,-6.416354778702025,6.076730143500407,4.285760791554409,0.6818296928052006,-9.986636162920957,-0.05012131012470959
25170,G,138.0,-5.637755180548668,5.389634387480465,4.214501508936108,0.6860080260333801,-8.985005725371797,-0.06985724862190724
25170,G,156.0,-4.615876815463895,4.415535877560281,3.711089925394993,0.6093459716196322,-7.467132327254795,-0.08021392378011033
25170,G,162.0,-4.231824613931259,4.04537802822053,3.48071215483297,0.5734048294763137,-6.886428946993635,-0.08230531410711191
25170,G,180.0,-3.0582780008937682,2.9124250643822327,2.6980513722094326,0.45820816995581337,-5.1106032477701735,-0.08488546673572533
