direction,fim_eigenvalue,relative_eigenvalue,singular_value,near_null,condition_number
1,0.4145847134173056,2.7009277387583773e-06,0.6438825307595366,False,370243.15225097514
2,0.7870504172289979,5.127459442903862e-06,0.8871586201063472,False,370243.15225097514
3,19.97176160344836,0.00013011161087439052,4.468977691088686,False,370243.15225097514
4,153.5108139981283,0.0010000890102997595,12.3899481031249,False,370243.15225097514
5,318.8362617536407,0.00207714774718582,17.8559867202471,False,370243.15225097514
6,1001.6552336470281,0.006525562370425868,31.64893732255521,False,370243.15225097514
7,2271.35572922959,0.014797380354660912,47.65874242182215,False,370243.15225097514
8,49419.13741747159,0.32195475317008987,222.3041551961447,False,370243.15225097514
9,153497.15117069037,1.0,391.7871248148545,False,370243.15225097514
