batch,state,t,mu0,qN,betaG0,betaF0,qEG,qEF,qXG,qXF,iG
25086,G,30.0,-3.072196355551143,1.4723767994313592,0.8856145364783268,0.10279530384817036,-3.552908756453821,-0.002116057412202851,-0.023187619895038036,-2.8911391467237866e-05,-0.05957644603024867
25086,G,48.0,-4.965377990804214,3.722015300341651,2.0125934389816424,0.30593475558505506,-6.540438640839232,-0.010665302336854296,-0.023360214693468346,-0.00010638464460303884,-0.16758706403257428
25086,G,54.0,-5.4048182668757185,4.2544546834384365,2.358324923659097,0.3741492496341584,-7.303934659385038,-0.014936614377999483,-0.022765874740842063,-0.00013436812897443977,-0.20123341262083067
25086,G,72.0,-6.261829510035973,5.330907558528591,3.2137407355040195,0.558358591338707,-8.951530865936558,-0.03040592736204252,-0.02091489486081283,-0.0002137161259337591,-0.2858596623966335
25086,G,102.0,-6.419493345845808,5.7746266859733115,4.0639284219011005,0.735597857167347,-9.663274776424585,-0.06654707373322369,-0.016437834594653887,-0.0003256875676408521,-0.3400451557368958
25086,G,120.0,-5.753660206830909,5.2461658731839815,4.027176534872252,0.7340925735777369,-8.828233596217157,-0.08850536986001559,-0.01312959325030149,-0.0003589884824107269,-0.3153294265135873
25086,G,126.0,-5.408146938267024,4.943358821179521,3.9151850185558374,0.7143745546851082,-8.350571857776814,-0.09484960056005946,-0.011930327830906418,-0.00036178538526632226,-0.2975994222387052
25086,G,144.0,-4.180224674951997,3.8337446522184617,3.3623562814955124,0.6379098426349009,-6.647580480177752,-0.11706572542212228,-0.008484712778537384,-0.00034766784967087035,-0.23992244164359125
25086,G,150.0,-3.7473496271672264,3.438625901727234,3.113999446294406,0.5979396836768885,-6.026234498543384,-0.12097201596175754,-0.0074214366648309915,-0.00033645450596073384,-0.21658610336658243
25086,G,168.0,-2.5594491582043397,2.3482803998361543,2.316225082284902,0.46079134698071067,-4.262415354098218,-0.12439580394564215,-0.004731379052917585,-0.0002920936812901587,-0.14765334164259156
25086,G,174.0,-2.2184104628702372,2.034706556376103,2.057705302679762,0.41445591718711644,-3.7374362661976086,-0.12370650632783214,-0.004012090384794419,-0.00027578114394447505,-0.12671520385511245
25086,G,192.0,-1.3978002892507573,1.2807519665224436,1.3814584508592385,0.29145327065668686,-2.4301583002020193,-0.12016927538259188,-0.002373168557329391,-0.00023032822075011068,-0.07465145449940189
25086,G,198.0,-1.1918412351606662,1.0923429450255027,1.1927395526431148,0.2593416871151478,-2.0746753781764284,-0.12706455921913185,-0.001976355978672499,-0.00022697173626219113,-0.05937975100351324
25086,G,216.0,-0.7383860562270015,0.67688011447721,0.769451897628018,0.18576126500344986,-1.3039536387637263,-0.12829700293706628,-0.0011568267006533373,-0.00020020399380017603,-0.02946186484853553
25086,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,F,12.0,-0.26686286038393714,0.0056052885257024685,0.00981564682911919,0.04327524799101016,-0.006530557976967098,-0.36986007497647894,-4.899362973889526e-05,-0.005938059706988598,0.1980572814321007
25086,F,24.0,-1.0404291649115476,0.3262742884410077,0.07392248245600422,0.1467508884405998,-0.05505809135404284,-1.1167019367534987,-0.0003754577235391772,-0.013655631877664592,0.5774639441544458
25086,F,30.0,-1.5991786323199404,0.7738800905730788,0.152140292443929,0.23920350050150424,-0.12240121193237356,-1.6802804625508734,-0.0008108375602437385,-0.021952163151125973,0.8392422332846328
25086,F,48.0,-3.1070502159124507,2.3478257665065163,0.5339052249536975,0.5965059524705598,-0.5150282355918558,-3.482924023280552,-0.002548454387367776,-0.023217959885455913,1.5718284565795861
25086,F,54.0,-3.593311790331246,2.8501174679744703,0.6895207966721756,0.7270472089124201,-0.6953081018357253,-4.04898625418912,-0.0031234150471600233,-0.02308890096960371,1.7684439866010693
25086,F,72.0,-4.937808580643255,4.226969812436385,1.1984881398476714,1.1083354941432484,-1.340303744480289,-5.548395756834578,-0.004780271212122901,-0.022723926922252495,2.230689088000913
25086,F,102.0,-7.309808394237957,6.644021440863356,2.2361951152698807,1.9137092859236637,-2.766882469939197,-8.029070791164092,-0.007461579928286387,-0.02181096540086055,2.6619923092224878
25086,F,120.0,-8.590702850758463,7.950132196192979,2.8768062296971646,2.434033364069664,-3.6650618796988716,-9.312196480819717,-0.00878983410044039,-0.02106743744910065,2.724093250061186
25086,F,126.0,-8.959390028401916,8.328029045176146,3.0876395647526658,2.61804807668567,-3.9397894083088882,-9.696878991273008,-0.009145388103356456,-0.02074994998864015,2.7117147225579576
25086,F,144.0,-9.738045698272042,9.138437368930592,3.7059933687885236,3.1943985073713885,-4.666673363961616,-10.631592475658756,-0.00991317514240758,-0.01965412073737765,2.58138414963492
25086,F,150.0,-9.884866394457427,9.300193819203999,3.876027107396616,3.375764314618466,-4.845494031907543,-10.848867600930042,-0.010045791142805929,-0.019202287551320262,2.512461260684105
25086,F,168.0,-9.967240170883157,9.425147997361034,4.217572515582531,3.823207540549316,-5.156885358391484,-11.139223724847051,-0.01006776590672386,-0.01758954525255733,2.2508051284799837
25086,F,174.0,-9.853768534965196,9.325288374980333,4.260785292503291,3.928665807759318,-5.1713580386427385,-11.085954989593912,-0.009929589898739724,-0.016924150894996902,2.1434671759196244
25086,F,192.0,-9.041879324266622,8.551788849001086,4.1400944856239,4.044407664068675,-4.921107419830757,-10.384269596932585,-0.009053880685825678,-0.014483188443147194,1.7679925901542826
25086,F,198.0,-8.376301215624556,7.9114780017411475,3.898017842330718,3.9392657127380644,-4.597792139899148,-9.69146570890174,-0.008343502125828161,-0.01308113333671922,1.5707172057826204
25086,F,216.0,-6.6460985792049145,6.231647277084002,3.2684318976498385,3.498842294337175,-3.790043810812965,-7.885118805008312,-0.006622810448615297,-0.009824469145189793,1.122209990585953
25086,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,E,12.0,2.17831925364972,-0.04396905061794266,1.9171968595695916,0.7305606243141147,0.001990640760041948,-0.0011459281731434926,1.4920832100104167e-05,-1.8381901601788395e-05,-0.44222664110903104
25086,E,24.0,8.175087243823137,-2.4955070980132983,5.295918766702332,2.0893240390824053,0.013673350417439448,-0.009316726460107958,9.240569202307413e-05,-0.0001324115607093795,-1.2376255010451997
25086,E,30.0,12.003614163699552,-5.671500225325493,7.4235298465469315,3.0472529927001326,0.016303639924940005,-0.02179742598314965,0.0001087747110865293,-0.0002945816935291492,-1.7587810355662226
25086,E,48.0,20.50827006525305,-15.288966642827889,12.801147426892376,5.896876401046055,-0.08176231317473938,-0.10201352148193506,-0.00030297686717361215,-0.0009456325254511257,-3.134924897023569
25086,E,54.0,22.762105112807944,-17.83952192556268,14.144992144820462,6.757528059650683,-0.18389021310588285,-0.14359947916078986,-0.0006366613734088675,-0.0011754404556452694,-3.4906881134738517
25086,E,72.0,27.98834950022744,-23.75272614066482,17.2518245031976,8.999750163110749,-0.7136681366481095,-0.29745697196798637,-0.0019839832749461044,-0.0018254703547941164,-4.310184110593085
25086,E,102.0,33.41460815243804,-30.079223738319513,21.17090036255981,13.054763998266342,-4.0368762590329945,-0.9137587355962657,-0.008305792114245933,-0.0036724782192644194,-5.138198876177706
25086,E,120.0,34.2186197759619,-31.323049343762055,23.439054293913212,15.564352466622926,-7.9057624846510715,-1.6129808938083707,-0.014484641578772627,-0.005325812520568917,-5.342931238056123
25086,E,126.0,34.007044744626114,-31.251263734224167,24.25098098578327,16.438733768244024,-9.588213469004904,-1.9552852009977029,-0.017014488124090513,-0.00606045388464984,-5.361677750688836
25086,E,144.0,32.11326968446184,-29.75795602717162,26.64617125121856,18.819319823328275,-14.958074238151411,-3.224505410121033,-0.024867414413004607,-0.008655038236882864,-5.221248806706324
25086,E,150.0,31.161484919306304,-28.94414970990522,27.511662099020338,19.62400392521624,-16.859678364322065,-3.8159333256437904,-0.027530510236572922,-0.009736802582783042,-5.127717456325546
25086,E,168.0,27.808011136399145,-25.955504010525374,30.174624937529998,22.020148281736166,-22.357854561921982,-6.1463762651839575,-0.034988464964638866,-0.013601433601264049,-4.719083174171333
25086,E,174.0,26.523461372726157,-24.777043521990205,31.081306844968385,22.83328117378097,-24.10140567841737,-7.181747611133331,-0.03731321464914373,-0.015187124216093984,-4.531301437197924
25086,E,192.0,22.165399724577185,-20.687562903588905,33.84349752794081,25.36392890021682,-28.997338610002373,-11.204154877696135,-0.04389817860299955,-0.020954603466458558,-3.8162486118682004
25086,E,198.0,19.9725756700873,-18.59867474557593,35.06238151493007,26.49299893398102,-30.88128559008927,-13.563695993376278,-0.04663778575256336,-0.024202469954477134,-3.4076581733191027
25086,E,216.0,14.57046567003258,-13.41267098608835,37.97496106917155,29.345725053345525,-35.20591780571235,-19.316864313494094,-0.05289105852415836,-0.03179350501039635,-2.4672546211610538
25150,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,X,6.0,0.836470521027722,-0.008588839765236722,-2.2204460492503123e-15,0.0,0.0,-1.1102230246251565e-15,0.0,0.0,0.0
25150,X,24.0,3.3919607158269036,-3.2914334178843863,-1.4166445794216991e-12,6.172840016915868e-13,1.8651746813702618e-12,-7.371880883511039e-13,-8.881784197001244e-15,0.0,-1.6298074001497298e-12
25150,X,30.0,5.904727550072321,-5.351681133476034,-5.910827383104332e-12,2.593480985524365e-12,7.793765632868594e-12,-3.1397107136399427e-12,0.0,8.881784197001244e-15,-6.865619184281968e-12
25150,X,48.0,5.654089006157966,-5.71119995767575,-8.881784197001249e-15,4.440892098500625e-15,8.881784197001246e-15,8.881784197001252e-15,-8.881784197001244e-15,8.881784197001244e-15,8.881784197001252e-15
25150,X,54.0,5.6540887150679815,-5.711200711044251,-4.4408920985006246e-15,4.440892098500625e-15,4.440892098500623e-15,4.440892098500626e-15,-8.881784197001244e-15,8.881784197001244e-15,4.440892098500626e-15
25150,X,72.0,5.654088712702119,-5.711200719901628,0.0,0.0,0.0,0.0,-8.881784197001244e-15,0.0,0.0
25150,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,N,6.0,-1.6337431006503993,-3.7699408572770645,-1.049542531661622e-14,0.0,-1.0495425316616217e-14,0.0,2.099085063323243e-14,2.099085063323243e-14,-1.0495425316616225e-14
25150,N,24.0,-0.4337516955656464,-0.4385856474984161,9.254751250477782e-12,-4.028767402395481e-12,-1.2167969735431355e-11,4.855610128120153e-12,6.559640822885134e-15,1.0659416337188343e-14,1.0625716182460781e-11
25150,N,30.0,-3.178396582526722,-0.8412551611902592,3.8585119248374956e-11,-1.6992093587601665e-11,-5.0889693503942885e-11,2.050543721233895e-11,3.148627594984865e-14,4.9853270253927025e-14,4.485351201872402e-11
25150,N,48.0,-4.149470124843003e-06,-2.7636255294493153e-06,1.0759033074996215e-16,-4.742742627584591e-17,-1.4194571888694086e-16,5.723395718438735e-17,9.758987125111399e-20,1.0009217564216819e-19,1.2520280020639725e-16
25150,N,54.0,-3.9053589204619865e-08,-3.418551452692794e-08,-2.2184179578891063e-17,8.946989350214316e-18,2.8507502775085036e-17,-1.066982592345514e-17,-1.501382634632523e-20,-2.7525348301596255e-20,-2.3287695815345977e-17
25150,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,G,6.0,-0.16695009683526346,0.0015111913026833105,0.06247397425332213,0.0014132298000379049,-0.33596364283331964,-1.757383456491175e-05,-0.002680474333419962,-2.8756589337876683e-07,-0.0008347241706959919
25150,G,24.0,-2.506000865159375,1.0016585620757388,0.6710512181654584,0.06265423373341589,-2.7342621558112272,-0.00140479306433487,-0.01489714427483876,-1.8864102152099413e-05,-0.03548021805721103
25150,G,30.0,-3.489963728229917,1.9461405131346878,1.062702918456911,0.12098125620104715,-3.934963330690253,-0.0034416962753395005,-0.024091025789690558,-4.291796331920765e-05,-0.06711878412239133
25150,G,48.0,-5.43675803713928,4.26001704370296,2.2968134229231776,0.3426710353100947,-7.0109707495379485,-0.01664493126949039,-0.023304252658376438,-0.00014947066113846178,-0.1788007533161041
25150,G,54.0,-5.882849204330478,4.7997256045491,2.674843651994741,0.4139185338100795,-7.777912771262111,-0.02343950462847505,-0.022586451935413247,-0.00018900947784174316,-0.21127744065310514
25150,G,72.0,-6.692431021654277,5.832965454181163,3.591922602267093,0.6009858853964515,-9.338850013594774,-0.0497139241117075,-0.020272361750266366,-0.00030614150470678744,-0.28651808301616866
25150,G,102.0,-6.490758266101066,5.912207610939442,4.277324903746071,0.7442220087927647,-9.494598432387368,-0.11016324354435378,-0.015100405469624552,-0.0004650586094294358,-0.30865578764330553
25150,G,120.0,-5.566513999890567,5.11785047523048,4.057450992907031,0.7200166288202401,-8.301118341600587,-0.1468559321220351,-0.011568713592138466,-0.0005096236621934088,-0.267958893216259
25150,G,126.0,-5.1480702549859805,4.73879627038806,3.8941760630356907,0.7039440002968843,-7.750094267755176,-0.1577302694837644,-0.010374064999336218,-0.0005136689674426777,-0.2508160702236376
25150,G,144.0,-3.8054876369681905,3.5148141290160013,3.1852063020364683,0.606373732016156,-5.907949296624101,-0.18455239546923252,-0.007078422919549449,-0.0004996589771714233,-0.18606800462304768
25150,G,150.0,-3.374800990706317,3.118223993029956,2.9063501138223096,0.5636692372308278,-5.289063332158098,-0.19149787541304206,-0.006121559186004305,-0.00048814314839257223,-0.1628363201363366
25150,G,168.0,-2.2449221931050456,2.0750583242467573,2.0723761591147696,0.43188073950366257,-3.597307690399094,-0.2105984057046931,-0.003780546315539129,-0.0004473907897288783,-0.09715646012983076
25150,G,174.0,-1.938224056458338,1.7917319632153164,1.8210907048521119,0.39241655852828433,-3.1195488366746904,-0.21686616150817187,-0.0031846593274595433,-0.00043432916498960527,-0.07833771272737712
25150,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,F,6.0,-0.07807635934266466,0.000720965562447546,0.0018611042082541714,0.020210397788999277,-0.001166405413920876,-0.1521699063949181,-9.279206839171669e-06,-0.0024923459894488197,0.0788393433629988
25150,F,24.0,-1.305096465015072,0.5291046684434076,0.09049633116654367,0.21139709154412661,-0.06763871995754579,-1.329715724725352,-0.0004544467327499059,-0.014053339332405886,0.6408657714154918
25150,F,30.0,-1.9279866667342784,1.0888354691829687,0.18434432896757086,0.33892573772721835,-0.14876976943082587,-1.9846734873848342,-0.000950866344073099,-0.022859600275790738,0.9229285408539265
25150,F,48.0,-3.5861688218646757,2.828510551416023,0.6130446758273019,0.7940164001025894,-0.5889819622256861,-3.951631916683139,-0.00275422881983982,-0.023272518535183574,1.6592028178657934
25150,F,54.0,-4.1326060629372785,3.3952448503496795,0.7864693155086919,0.9661045955325878,-0.788686291176151,-4.580796087283924,-0.0033449377337438657,-0.023056382663758063,1.8497337588243608
25150,F,72.0,-5.654073159104797,4.962823730342152,1.355797877484462,1.4815843416378913,-1.5012333300841432,-6.264636839310556,-0.005033306827789277,-0.02238471224129193,2.276620273096978
25150,F,102.0,-7.946950668114628,7.322851836512644,2.3847943636981532,2.443850202678044,-2.8899388273845177,-8.640740728114439,-0.007396761452169556,-0.02071292166037362,2.546426062588468
25150,F,120.0,-8.877384243741465,8.289544262727933,2.9439349854460817,2.989047788689314,-3.6293489651121935,-9.57654592356842,-0.008302611783596852,-0.019313826534841462,2.47669585403846
25150,F,126.0,-9.041307919481035,8.465341426685766,3.120421731566617,3.172755251356045,-3.83416468619885,-9.770953929958578,-0.00847122344372612,-0.01873044566632553,2.409479577883814
25150,F,144.0,-9.043950596550658,8.525541182446782,3.477766273429455,3.595671905760148,-4.2007572442648105,-9.891735138015763,-0.008522248200253978,-0.01661087314467618,2.1177272884494642
25150,F,150.0,-8.872261329060434,8.372059113462115,3.5176364883241806,3.675942977503791,-4.222812373700722,-9.749421446554253,-0.008368694105619502,-0.015752243302245898,1.9924107240621076
25150,F,168.0,-7.748385203999931,7.304633446969912,3.3249564462762398,3.6344292290197395,-3.919221671165229,-8.64403075622977,-0.007311105752293988,-0.012577045259577377,1.5358162202256693
25150,F,174.0,-7.197773271944495,6.774484503845458,3.1616458851720695,3.5120401603228117,-3.706406635319262,-8.071899082382462,-0.0067895373871773605,-0.011371203514174739,1.3681481628129268
25150,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,E,6.0,0.6309769873458475,-0.005602618705040495,0.7674085420517298,0.299401053360953,0.00021322679521903465,-0.0002966365277638901,1.695609870079305e-06,-4.854179711848515e-06,-0.1786606935512743
25150,E,24.0,9.817944007504417,-3.8682337055791964,5.754782803291784,2.4139122077975674,-0.0005453750790550485,-0.0183032753992686,-6.031101285891708e-07,-0.0002398128003776377,-1.3712900647331814
25150,E,30.0,13.887112214404915,-7.661232174602189,8.022296183427635,3.4898175900518185,-0.0169324246381151,-0.04172861142177974,-0.00010146689937077982,-0.0005093776049451033,-1.9294621621040753
25150,E,48.0,22.8390081083178,-17.809036517552983,13.493703131302642,6.51494797736725,-0.2554722813567357,-0.18426731915894998,-0.0010356201306722518,-0.001516076995917774,-3.3030063050471155
25150,E,54.0,25.232921836226105,-20.51106408864075,14.873651693061126,7.463529529499605,-0.46895455431463956,-0.26605504855876155,-0.0016775743452962708,-0.0019175051883102894,-3.647671018872721
