workflow,species,source_file,K20,logK_ref,temp_slope,ethanol_slope,sugar_slope,fit_rmse_log,fit_max_abs_log_error,mode,source,trap_efficiency
aroma_campaign_doe,ethyl_acetate,fermentation_model/results/aroma_campaign_doe/aroma_campaign_metadata.json,0.004436873104876256,-5.417805406301014,0.04194469273775919,-0.004435874095101745,-0.001294685911279265,0.016141439689987897,0.050775890184795,water_ethanol_total_sugar_as_glucose,"thermo original UNIFAC, dilute aroma, fitted log-linear surrogate",0.9
aroma_campaign_doe,isoamyl_acetate,fermentation_model/results/aroma_campaign_doe/aroma_campaign_metadata.json,0.004686642987359504,-5.363038733764239,0.050548239029352224,-0.008398256814164052,-0.002839994124788369,0.023795486485307913,0.07734302144577665,water_ethanol_total_sugar_as_glucose,"thermo original UNIFAC, dilute aroma, fitted log-linear surrogate",0.88
aroma_campaign_doe,ethyl_octanoate,fermentation_model/results/aroma_campaign_doe/aroma_campaign_metadata.json,0.005096307202607516,-5.27923907944298,0.05846192972893301,-0.012798319503792885,-0.004547456030230349,0.03186881376194,0.10817343047121053,water_ethanol_total_sugar_as_glucose,"thermo original UNIFAC, dilute aroma, fitted log-linear surrogate",0.85
aroma_joint_campaign_doe,ethyl_acetate,fermentation_model/results/aroma_joint_campaign_doe/aroma_campaign_metadata.json,0.004436873104876256,-5.417805406301014,0.04194469273775919,-0.004435874095101745,-0.001294685911279265,0.016141439689987897,0.050775890184795,water_ethanol_total_sugar_as_glucose,"thermo original UNIFAC, dilute aroma, fitted log-linear surrogate",0.9
aroma_joint_campaign_doe,isoamyl_acetate,fermentation_model/results/aroma_joint_campaign_doe/aroma_campaign_metadata.json,0.004686642987359504,-5.363038733764239,0.050548239029352224,-0.008398256814164052,-0.002839994124788369,0.023795486485307913,0.07734302144577665,water_ethanol_total_sugar_as_glucose,"thermo original UNIFAC, dilute aroma, fitted log-linear surrogate",0.88
aroma_joint_campaign_doe,ethyl_octanoate,fermentation_model/results/aroma_joint_campaign_doe/aroma_campaign_metadata.json,0.005096307202607516,-5.27923907944298,0.05846192972893301,-0.012798319503792885,-0.004547456030230349,0.03186881376194,0.10817343047121053,water_ethanol_total_sugar_as_glucose,"thermo original UNIFAC, dilute aroma, fitted log-linear surrogate",0.85
