campaign_order,candidate,family,horizon_h,temperature_c,rationale,campaign_score,campaign_logdet,campaign_min_eigenvalue,campaign_min_relative_eigenvalue,campaign_condition_number,campaign_trace,campaign_trace_inv,campaign_var_mu0,campaign_var_sN,campaign_var_qN,campaign_var_qXG,campaign_var_qXF,campaign_var_betaG0,campaign_var_sG,campaign_var_betaF0,campaign_var_sF,campaign_var_qEG,campaign_var_qEF,campaign_var_iG,campaign_var_iE,campaign_var_Kd0,campaign_var_m0,campaign_var_k_EA_growth,campaign_var_k_EA_stationary,campaign_var_k_IAA_growth,campaign_var_k_IAA_stationary,campaign_var_k_EO_growth,campaign_var_k_EO_stationary,var_ratio_mu0,var_reduction_mu0,var_ratio_sN,var_reduction_sN,var_ratio_qN,var_reduction_qN,var_ratio_qXG,var_reduction_qXG,var_ratio_qXF,var_reduction_qXF,var_ratio_betaG0,var_reduction_betaG0,var_ratio_sG,var_reduction_sG,var_ratio_betaF0,var_reduction_betaF0,var_ratio_sF,var_reduction_sF,var_ratio_qEG,var_reduction_qEG,var_ratio_qEF,var_reduction_qEF,var_ratio_iG,var_reduction_iG,var_ratio_iE,var_reduction_iE,var_ratio_Kd0,var_reduction_Kd0,var_ratio_m0,var_reduction_m0,var_ratio_k_EA_growth,var_reduction_k_EA_growth,var_ratio_k_EA_stationary,var_reduction_k_EA_stationary,var_ratio_k_IAA_growth,var_reduction_k_IAA_growth,var_ratio_k_IAA_stationary,var_reduction_k_IAA_stationary,var_ratio_k_EO_growth,var_reduction_k_EO_growth,var_ratio_k_EO_stationary,var_reduction_k_EO_stationary,mean_var_reduction,worst_var_reduction
1,fructose_rich_iG_probe,sugar_initial,192.0,"18, 20, 24, 22",Fructose-rich must plus glucose pulse separates fructose capacity from glucose inhibition iG.,105.57574530995115,115.98362911503429,1.2891006739010225,3.974641592063541e-06,251595.01223878234,477806.8911964234,2.1949885766733512,0.000550044890357556,0.11639351042685149,0.0005653245335202895,0.23475925270492892,0.3270567583593105,0.0022169720180416,0.010692936038616301,0.0018610420855711266,0.024916834749998406,0.0032023069766313754,0.003490668896175121,0.017692811203515263,0.004688574775356326,0.01094816619828167,0.6269234779283616,0.2455441581056251,0.001312215393204696,0.18248707818913573,0.0005088584516040085,0.378061183456581,0.0011164012916831032,0.2768205817980558,0.7231794182019442,0.69764980693609,0.30235019306391,0.3516517358533958,0.6483482641466042,0.1752575476215019,0.8247424523784981,0.2218932671206752,0.7781067328793247,0.1396805641690939,0.8603194358309061,0.19189245319459036,0.8081075468054096,0.025638627881803194,0.9743613721181968,0.3444404499731954,0.6555595500268045,0.22335216541636418,0.7766478345836358,0.027421611218044355,0.9725783887819557,0.040378102436903436,0.9596218975630966,0.1937329361337955,0.8062670638662045,0.03076429189480202,0.969235708105198,0.1830047280136253,0.8169952719863747,0.061388662508701376,0.9386113374912987,0.000328067865811386,0.9996719321341886,0.04562371893341011,0.9543762810665899,0.00012722004869193914,0.9998727799513081,0.09451933443626329,0.9054806655637367,0.00027911224868127813,0.9997208877513187,0.8416264292522144,0.30235019306391
2,cold_synthesis_hot_stripping,aroma_partition,192.0,"15, 16, 24, 25",Low-temperature synthesis window followed by high-temperature stripping challenge.,123.43897967193175,129.7689264585049,1.8934522875474928,3.757804255740753e-06,266112.84993685124,738061.1371300691,1.2546638097593195,0.0003387616165679601,0.08677679687753867,0.00035688270430130623,0.1403420453649549,0.1460537296109937,0.0011257193137906016,0.004255811672563499,0.0009994797146710818,0.01567154452036381,0.0018250886731619785,0.002263209710752641,0.004548320544636782,0.002322407244292498,0.002494355993367843,0.43990054777789583,0.12206350927992217,0.0007019721181330345,0.09137518497123043,0.0002729538315202257,0.1903693419436127,0.0006061462750478248,0.17048824456533632,0.8295117554346637,0.5201305069855585,0.4798694930144415,0.22199358956195794,0.7780064104380421,0.10477117479055237,0.8952288252094476,0.09909087156957236,0.9009091284304276,0.07092606833405958,0.9290739316659404,0.07637361144152702,0.923626388558473,0.01376932240196958,0.9862306775980304,0.21663722140186448,0.7833627785981355,0.12729495023503828,0.8727050497649618,0.01777907290524299,0.9822209270947571,0.010380066274076769,0.9896199337259233,0.09596237575223243,0.9040376242477676,0.00700912778265653,0.9929908722173435,0.1284110149537864,0.8715889850462136,0.03051718124195608,0.9694828187580439,0.0001755005282269833,0.999824499471773,0.022844772342154623,0.9771552276578453,6.824137366136835e-05,0.9999317586263387,0.047594369072925975,0.952405630927074,0.0001515430438129611,0.9998484569561871,0.905601484449611,0.4798694930144415
3,low_temp_growth_separation_plus_co2,legacy_plus,168.0,"15, 17, 20, 22","Previous robust N/T design, now measured with Xd and online CO2.",132.79171283573615,135.93081086672132,5.1669796331761395,8.830912583214217e-06,113238.57988366889,892411.5960498835,0.6844075808492921,0.0002588252685201314,0.07654339136382725,0.00027719530589469303,0.06532006013137519,0.08330461384808059,0.0008704641486876177,0.003798158305783552,0.0006986199694950126,0.010617853549644774,0.0011296291445591679,0.0012187861506464614,0.003755610675576371,0.001970174810177478,0.0022669965230446665,0.17616114231009408,0.07635743840297292,0.0005353603168320064,0.057622975572290784,0.00020480255565719877,0.12103081021870665,0.00046467227742543187,0.13025875282507576,0.8697412471749242,0.45879260803606103,0.541207391963939,0.17242522605784524,0.8275747739421547,0.04876414206132587,0.9512358579386742,0.05651842519844578,0.9434815748015543,0.0548436887737818,0.9451563112262182,0.06816069153374724,0.9318393084662527,0.009624531098759383,0.9903754689012406,0.14677700001158334,0.8532229999884167,0.07878854756770828,0.9212114524322917,0.00957440564402572,0.9904255943559743,0.00857096313453125,0.9914290368654688,0.08140805446438,0.91859194553562,0.006370248815769127,0.9936297511842309,0.05142305731085122,0.9485769426891488,0.01909017527565309,0.980909824724347,0.0001338457981004541,0.9998661542018995,0.014406359440377438,0.9855936405596225,5.12028266815902e-05,0.9999487971733184,0.030258995445026058,0.9697410045549739,0.00011617303313625855,0.9998838269668637,0.9311258526498635,0.541207391963939
4,combined_stress_long_horizon,integrated,240.0,"15, 22, 25, 18",Broad stress/input design for integrated all-parameter information.,140.35791714029276,143.2077716401596,5.789962464783562,7.530784687975693e-06,132788.28720155644,1173124.9081961382,0.5586530202202483,0.00023067566574973457,0.0723860608026768,0.0002558078670929935,0.04740386864405703,0.061758603684315044,0.0007116670876848987,0.002463154836038137,0.0006057628866789319,0.007442899037692347,0.0008420928404857021,0.0010682856964025545,0.0021972801944989493,0.0014528696544481624,0.0005261971038312014,0.15521983806395417,0.060605030765176184,0.00034113386583120087,0.04604635982253012,0.0001337604508733144,0.09666441721879672,0.000297254031434145,0.11609192834785904,0.8839080716521409,0.4338740292190842,0.5661259707809159,0.1591214871713637,0.8408785128286362,0.03538895984121871,0.9646110401587813,0.04190042857719629,0.9580995714228037,0.044838662599005055,0.955161337400995,0.044203090935783895,0.9557969090642161,0.008345286415917799,0.9916547135840822,0.10288768695421793,0.8971123130457821,0.058733675683381927,0.941266324316618,0.00839212079628849,0.9916078792037115,0.005014579297518877,0.9949854207024811,0.060032892181941175,0.9399671078180588,0.0014786112124424333,0.9985213887875576,0.04531009803792807,0.9546899019620719,0.015151905093879052,0.9848480949061209,8.528711056034063e-05,0.9999147128894397,0.011512081837775034,0.9884879181622249,3.344154159082604e-05,0.9999665584584092,0.02416713690533968,0.9758328630946603,7.431668322246107e-05,0.9999256833167776,0.9420648711217374,0.5661259707809159
5,yan_saturation_scan,saturation,144.0,"15, 18, 22, 22",Designed N ladder through low/intermediate YAN targets sN/qN separation.,145.70457084587935,145.21149387183965,6.933815087608397,8.592930112671693e-06,116374.73910387505,1224548.391399656,0.4920462093801627,0.00014272905707722486,0.04800036203036627,0.00017729685425798474,0.04613762917432545,0.0588397604670066,0.0004591948973062624,0.002356769456648446,0.00046902472474660384,0.006668342740806981,0.0005770504830768296,0.0008811082516233208,0.0019532589925918982,0.0008728577732743437,0.0004925830706737741,0.12953066511263406,0.05791572526461968,0.00031627621648145526,0.04345613733604381,0.00012516353052458628,0.09239753400237946,0.00027673994369763536,0.07183112017261291,0.928168879827387,0.28770885232809373,0.7122911476719063,0.11028487685282674,0.8897151231471733,0.03444365940424025,0.9655563405957598,0.03992012503309386,0.9600798749669062,0.028931624665234863,0.9710683753347651,0.042293928535354276,0.9577060714646457,0.0064615144807179375,0.993538485519282,0.09218052763379965,0.9078194723662003,0.04024769514300227,0.9597523048569977,0.0069217128967746615,0.9930782871032253,0.004457680058950075,0.9955423199410499,0.036066674276468993,0.963933325723531,0.0013841559485116618,0.9986158440514883,0.037811192231454946,0.9621888077685451,0.014479549990706777,0.9855204500092932,7.907243268543574e-05,0.9999209275673145,0.010864498546557182,0.9891355014534429,3.129221966855398e-05,0.9999687077803314,0.02310037052100565,0.9768996294789943,6.918794215019839e-05,0.9999308120578498,0.9576395566040995,0.7122911476719063
6,glucose_rich_growth_yield,sugar_initial,168.0,"18, 22, 24, 20",High glucose must isolates glucose growth/fermentation terms and tests fructose response after glucose history.,150.62040638400683,149.39401858704863,9.940257772329373,9.925512465735626e-06,100750.46537417102,1490147.598333022,0.3928864273411156,0.00011829863417237615,0.044905085722632236,0.00015295741440843138,0.03630077238555622,0.043472739005262474,0.00032145803576042077,0.002100361968794567,0.00037076927557023326,0.0036993924432265272,0.00045497580100487494,0.0006565205165827519,0.0014603927665226759,0.0007257848284154259,0.0004640633777101711,0.09010654282047423,0.04992164057264225,0.00027130420939332705,0.03740170156636663,0.00010835197212778812,0.07963581408375466,0.00023749994073742785,0.0595360438967537,0.9404639561032463,0.2691561090472593,0.7308438909527407,0.09514488952643634,0.9048551104735637,0.02710003661945268,0.9728999633805473,0.02949429370288228,0.9705057062971177,0.020253498657763297,0.9797465013422367,0.037692511143156915,0.962307488856843,0.005107899257116315,0.9948921007428837,0.05113893520413805,0.948861064795862,0.031733319481251375,0.9682666805187486,0.00515742137047956,0.9948425786295204,0.0033328727722505445,0.9966671272277494,0.029989587997900143,0.9700104120020998,0.0013040157548763,0.9986959842451237,0.026302928414164876,0.9736970715858351,0.01248094342230829,0.9875190565776917,6.782895050784537e-05,0.9999321710494922,0.009350824928692323,0.9906491750713077,2.708915048283783e-05,0.9999729108495171,0.0199098042165203,0.9800901957834797,5.9377522235714435e-05,0.9999406224777643,0.9650314175696844,0.7308438909527407
7,high_biomass_low_N_maintenance,maintenance,168.0,"16, 18, 20, 18",High biomass and low N create low-growth sugar consumption windows for m0.,154.10849497613142,152.42545525728755,12.039080534039652,1.1784151973555149e-05,84859.73383949079,1545928.9214439825,0.3402445504038539,9.699183445985669e-05,0.044271281654054175,0.00011441160465111441,0.030952211325111983,0.03448717073055276,0.00025231449779315496,0.001988726627864711,0.0003095219196813848,0.0035526878396891478,0.00034081516850961106,0.0005358006929654911,0.0011519780325946734,0.0006937561833624959,0.0004505053913664976,0.07721944908080274,0.042718367395863335,0.0002150075500555887,0.03223346955888257,8.69420374035247e-05,0.06838416747818452,0.0001889738000045512,0.04881299056770597,0.9511870094322941,0.2653571576756819,0.7346428423243181,0.07116804064172613,0.9288319593582739,0.023107113299256597,0.9768928867007434,0.02339799068987204,0.976602009310128,0.015897102495196293,0.9841028975048037,0.035689134394536935,0.9643108656054631,0.004264125664593472,0.9957358743354066,0.04911094889839119,0.9508890511016088,0.023770927162467106,0.9762290728375329,0.004209083911956728,0.9957909160880433,0.002629016184603186,0.9973709838153968,0.02866615737264799,0.971333842627352,0.001265917881512999,0.998734082118487,0.022541067249692473,0.9774589327503075,0.010680048180414398,0.9893199518195857,5.375418429424601e-05,0.9999462458157058,0.008058711718091617,0.9919412882819084,2.173643809390878e-05,0.9999782635619061,0.01709677237139127,0.9829032276286087,4.7245468680529214e-05,0.9999527545313195,0.9687692836928187,0.7346428423243181
8,ethanol_initial_challenge,ethanol,192.0,"18, 22, 25, 22",Initial ethanol decouples ethanol inhibition iE from ethanol produced by fermentation.,156.58410206238202,154.45191048295,13.873855108173492,1.1993399128067661e-05,83379.19795062442,1727060.322725967,0.3096151170713627,9.522833473171713e-05,0.04102779255712741,0.00011148576231997756,0.027321747693154305,0.029355381042470746,0.00021342377803096774,0.0017459574300191401,0.00027604237305961244,0.003271674123172641,0.00029580967862839297,0.00047005352970087936,0.0011087591843236553,0.0005863750520797328,0.0003491763107596255,0.06805432125063103,0.04020885841731758,0.0001896911463285579,0.03029155973345534,7.68258318861093e-05,0.0643978861746304,0.0001670676675348689,0.047925475695188985,0.952074524304811,0.24591604335606218,0.7540839566439378,0.06934806384331837,0.9306519361566816,0.020396821178563566,0.9796031788214364,0.01991630272299718,0.9800836972770028,0.013446788448326575,0.9865532115516734,0.031332465957876414,0.9686675340421236,0.003802895021749798,0.9961971049782502,0.0452263266365049,0.9547736733634951,0.020631917163129544,0.9793680828368705,0.0036925946076554863,0.9963074053923445,0.002530383182610522,0.9974696168173894,0.02422914552032081,0.9757708544796792,0.0009811836751843625,0.9990188163248156,0.019865682159133875,0.9801343178408661,0.010052644128389542,0.9899473558716104,4.742481292445687e-05,0.9999525751870756,0.007573213517624544,0.9924267864823755,1.9207278649968213e-05,0.99998079272135,0.016100159462753623,0.9838998405372463,4.176870155470027e-05,0.9999582312984453,0.97128207109188,0.7540839566439378
9,glucose_pulse_after_N_depletion,pulse_separation,192.0,"17, 20, 24, 22",Glucose pulse after likely N limitation separates fermentation/maintenance from growth uptake.,158.58876227849782,155.98042544025066,15.768251718613616,1.295974951001179e-05,77161.98520870102,1809776.7440766438,0.28160597175956803,9.284057993715482e-05,0.03854866143061402,0.00011026836076009246,0.025266720276582326,0.026206680368823607,0.00018619684646414174,0.0012650017245078823,0.00023004102329929457,0.003200268600865942,0.0002493072987715156,0.0003732990704251357,0.0009745903885461682,0.00038863067613206483,0.00034132694494090745,0.05441464632950767,0.038553393476882455,0.00017305696170081888,0.029027292785246066,7.029700846312095e-05,0.06178067808755884,0.00015277351953880562,0.0467237925543963,0.9532762074456037,0.23105640603231056,0.7689435939676894,0.06859079727096845,0.9314092027290315,0.018862657727395815,0.9811373422726042,0.017780051256537477,0.9822199487434625,0.011731352650807093,0.988268647349193,0.022701368766685034,0.977298631233315,0.0031691578818379283,0.9968308421181621,0.04423924499147806,0.955760755008522,0.01738850317632503,0.982611496823675,0.0029325216116807794,0.9970674783883192,0.0022241864274751373,0.9977758135725249,0.016058304616247715,0.9839416953837523,0.0009591269967541405,0.9990408730032458,0.015884135627517653,0.9841158643724823,0.009638760209067614,0.9903612397909324,4.3266089075769596e-05,0.9999567339109242,0.007257133275262845,0.9927428667247371,1.7575003051212867e-05,0.9999824249969488,0.015445829483120526,0.9845541705168794,3.8195011860961814e-05,0.999961804988139,0.9736789349209592,0.7689435939676894
