experiment_id,n_bins,residual_lag1_autocorrelation,effective_sample_size,likelihood_weight_per_bin,ess_basis
26157,979,0.9447087685225602,27.834561396839593,0.028431625533033293,final_standardized_fit_residuals_AR1
26158,967,0.8772847814861063,63.21130255421154,0.06536846179339353,final_standardized_fit_residuals_AR1
26159,1227,0.9922722767809089,4.759347655605363,0.0038788489450736455,final_standardized_fit_residuals_AR1
26210,927,0.7912118244786323,108.05346194308622,0.1165625263679463,final_standardized_fit_residuals_AR1
26211,1016,0.7747705938003528,128.93670736837964,0.12690620803974376,final_standardized_fit_residuals_AR1
26212,911,0.9575670039371944,19.747196052787643,0.021676395228087425,final_standardized_fit_residuals_AR1
