batch,n,scale,rmse,mae,bias,corr,obs_median,pred_median_scaled,obs_max,pred_max_scaled
25170,191,1.9395205628404188,0.3834784251315518,0.33354612828131647,-0.17378393224789201,0.32808107279159765,0.3085409998893738,0.02135693207462997,1.0576554536819458,0.745933393377577
25171,117,4.0266899944108685,0.1749734821890551,0.14093117630822574,0.05438232927698408,0.9596371995658503,0.40800541639328003,0.6009409092972239,1.7897506356239319,1.484316550903659
