,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrO2,kPyrDrain,kAldS_N,kAldRed,kAcAld,kAcStress,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss
mu0,3404.97075166156,-3023.8711370667975,1773.4274255041394,515.7210599038847,292.4089350667703,859.1494359775913,-539.8319761171625,-1724.877054983514,391.8291435579441,298.7048003985549,11.659075111294145,-39.27499969126252,-79.66000222527242,127.26226352089306,-18.04840785020589,-0.0071441779880176415,310.9347277031234,924.132313525168,0.1759265080101857,4.559195178569908,40.090522421395704,55.765790063243635,50.93375721333988,50.767707398338324,0.3170380617356149,65.1622455951323,15.500370068117794
qN,-3023.8711370667975,3358.4244674492797,-1396.5438569590522,-440.962839119285,-757.9359233030748,-1141.072700976405,645.9319558303872,1710.7888501218947,-371.89213730125294,-224.09606868019438,-8.648992187817583,-57.05606254091994,-9.632231326647052,-12.684374373681406,-739.3111995372858,1.077262900326331,511.04008742870803,-939.076093366081,0.0011976927876425902,0.4791880940170796,-31.82628139109059,-49.17038252849099,-140.8286595750914,-144.2264687439663,0.4999241513729276,-63.5782833891385,-65.56582215690831
betaG0,1773.4274255041394,-1396.5438569590522,5113.876011460742,1262.9561537377417,-3206.16395362304,-1148.0887102770494,-28.08717876198627,-817.7824789432198,898.795588494441,-405.8368903061112,-17.188291156478364,-8.098110361694406,5.127980486684033,-16.764188602835837,-166.72233851618256,0.2355188505815497,194.21892435206394,24.064964412501983,0.1669999525915168,2.6119842474193353,-7.146370248802782,-4.661294201209682,-20.757435017404678,-38.4746422927806,3.2595961568171696,4.899930682217645,41.076312568491744
betaF0,515.7210599038847,-440.962839119285,1262.9561537377417,332.77506482504714,-760.3764605648922,-315.235391617882,-3.4964496709930684,-255.93143576747994,258.9609399519147,-35.49305042921785,-1.496940578641697,1.4533270646581107,4.965896940124294,-9.314447953514499,-20.16776562746526,0.027030780515517328,22.182378830988092,-1.9882428282773281,0.08223603902074098,1.547623164477064,0.9321446742893817,2.811724248652838,3.63795530478539,-3.6868935764455495,1.2256425076352966,5.76011384436553,22.356883300895266
qEG,292.4089350667703,-757.9359233030748,-3206.16395362304,-760.3764605648922,6618.2499245049785,1542.630233669659,-292.8351862513527,-627.5583224810492,-679.0426525412146,-2154.1389176622606,-102.40319644481677,69.85919821767196,52.52769810037112,-59.57433127605505,645.9585219093265,-0.8899142984542413,-661.5184690876301,93.01068665776566,-0.21311405216328233,-4.189533592489493,55.086894640632245,63.14743125019331,81.10243183643102,104.9072079079621,-4.6423575327659155,54.74013884353073,-44.41368133090876
qEF,859.1494359775913,-1141.072700976405,-1148.0887102770494,-315.235391617882,1542.630233669659,2373.4602167926864,-840.2565339179882,-822.2111894958481,-185.93365076903933,-168.48703847644404,-8.065119866256833,51.670836745533606,44.33103049549084,-54.89147659715176,439.27667634065796,-0.6238478735815384,-464.81862302943676,43.1011670693825,0.14930408600844883,3.833819714873631,39.16594699338063,47.813954438123126,92.14999125826013,88.50981371721014,0.2173653084156989,45.704974641561,48.105078308706
iG,-539.8319761171625,645.9319558303872,-28.08717876198627,-3.4964496709930684,-292.8351862513527,-840.2565339179882,350.99714940188653,432.25372315576,-21.533454437073804,21.957259719867984,1.0591992315141279,-25.514896737525515,-22.83011578153488,29.338892438473035,-203.29908562594096,0.28237316060745843,210.0830609971357,-22.39736397623453,-0.08212220474219448,-1.6833973828991633,-19.04849786921145,-23.116921562658646,-43.02150056648287,-37.231081712541524,-0.5385335156205292,-22.259040394108943,-32.07850708440744
iE,-1724.877054983514,1710.7888501218947,-817.7824789432198,-255.93143576747994,-627.5583224810492,-822.2111894958481,432.25372315576,1236.087329352303,-181.05709540665634,-252.02856288833652,-10.189049458850697,-31.360478109920628,-32.81231850071175,45.06447346935252,-230.22972652467985,0.34132664380268174,245.30819560668644,-37.00936422939664,-0.12490275505004697,-3.2475603393412467,-28.702572628156723,-41.0046400993814,-48.65682171388251,-48.34852414054858,-0.2903390853069035,-49.40884509786424,-20.44047367150494
Kd0,391.8291435579441,-371.89213730125294,898.795588494441,258.9609399519147,-679.0426525412146,-185.93365076903933,-21.533454437073804,-181.05709540665634,361.49832536990584,-5.615980865832624,-0.2703536592539291,7.580634762243195,12.633882772913173,-20.56486389204121,-0.14679143480323065,-0.010845157488714431,-33.842053398025236,-106.41346376952998,-0.004009994013005695,-0.13238485667276148,0.0,0.0,-0.5152555702808528,-0.5278075891830172,-0.027267169245500062,1.9721522630525295e-27,-0.5396236803884551
gammaG0,298.7048003985549,-224.09606868019438,-405.8368903061112,-35.49305042921785,-2154.1389176622606,-168.48703847644404,21.957259719867984,-252.02856288833652,-5.615980865832624,3042.7675939848755,138.42330191618748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gammaF0,11.659075111294145,-8.648992187817583,-17.188291156478364,-1.496940578641697,-102.40319644481677,-8.065119866256833,1.0591992315141279,-10.189049458850697,-0.2703536592539291,138.42330191618748,6.385628299098591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_N,-39.27499969126252,-57.05606254091994,-8.098110361694406,1.4533270646581107,69.85919821767196,51.670836745533606,-25.514896737525515,-31.360478109920628,7.580634762243195,0.0,0.0,141.62617178553296,125.3348582170507,-159.37266270340962,0.38845534303647405,-0.0008394356307158856,-0.5516512813581704,0.019354695343925896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrO2,-79.66000222527242,-9.632231326647052,5.127980486684033,4.965896940124294,52.52769810037112,44.33103049549084,-22.83011578153488,-32.81231850071175,12.633882772913173,0.0,0.0,125.3348582170507,155.74497899098114,-217.5696125573665,0.31222131423631805,-0.0007693771195212955,-0.4803702001398573,0.010662079248496952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrDrain,127.26226352089306,-12.684374373681406,-16.764188602835837,-9.314447953514499,-59.57433127605505,-54.89147659715176,29.338892438473035,45.06447346935252,-20.56486389204121,0.0,0.0,-159.37266270340962,-217.5696125573665,315.54596747787787,-0.3513503525909175,0.0008995122005439908,0.5507180264764693,-0.010203319181307704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_N,-18.04840785020589,-739.3111995372858,-166.72233851618256,-20.16776562746526,645.9585219093265,439.27667634065796,-203.29908562594096,-230.22972652467985,-0.14679143480323065,0.0,0.0,0.38845534303647405,0.31222131423631805,-0.3513503525909175,1153.1343108430715,-1.625199098811069,-1217.141111258794,91.02451578695062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldRed,-0.0071441779880176415,1.077262900326331,0.2355188505815497,0.027030780515517328,-0.8899142984542413,-0.6238478735815384,0.28237316060745843,0.34132664380268174,-0.010845157488714431,0.0,0.0,-0.0008394356307158856,-0.0007693771195212955,0.0008995122005439908,-1.625199098811069,0.0038944656108667918,2.429547524131103,-0.0594835755300221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAld,310.9347277031234,511.04008742870803,194.21892435206394,22.182378830988092,-661.5184690876301,-464.81862302943676,210.0830609971357,245.30819560668644,-33.842053398025236,0.0,0.0,-0.5516512813581704,-0.4803702001398573,0.5507180264764693,-1217.141111258794,2.429547524131103,1779.083482313255,338.7436091261644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcStress,924.132313525168,-939.076093366081,24.064964412501983,-1.9882428282773281,93.01068665776566,43.1011670693825,-22.39736397623453,-37.00936422939664,-106.41346376952998,0.0,0.0,0.019354695343925896,0.010662079248496952,-0.010203319181307704,91.02451578695062,-0.0594835755300221,338.7436091261644,1380.8309639773188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_EA_growth,0.1759265080101857,0.0011976927876425902,0.1669999525915168,0.08223603902074098,-0.21311405216328233,0.14930408600844883,-0.08212220474219448,-0.12490275505004697,-0.004009994013005695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05463333315411138,1.6031399342821258,0.0,0.0,0.0,0.0,0.2878164822484528,0.0,0.0
k_EA_stationary,4.559195178569908,0.4791880940170796,2.6119842474193353,1.547623164477064,-4.189533592489493,3.833819714873631,-1.6833973828991633,-3.2475603393412467,-0.13238485667276148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6031399342821258,56.989172500694025,0.0,0.0,0.0,0.0,6.21502757993803,0.0,0.0
k_IAA_growth,40.090522421395704,-31.82628139109059,-7.146370248802782,0.9321446742893817,55.086894640632245,39.16594699338063,-19.04849786921145,-28.702572628156723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.35605537949687,49.06503488442563,0.0,0.0,0.0,35.10835845052423,0.0
k_IAA_stationary,55.765790063243635,-49.17038252849099,-4.661294201209682,2.811724248652838,63.14743125019331,47.813954438123126,-23.116921562658646,-41.0046400993814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.06503488442563,62.96127260169727,0.0,0.0,0.0,63.514708734768504,0.0
k_EO_growth,50.93375721333988,-140.8286595750914,-20.757435017404678,3.63795530478539,81.10243183643102,92.14999125826013,-43.02150056648287,-48.65682171388251,-0.5152555702808528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0493852288797,186.31746972928292,0.0,0.0,105.69191183596101
k_EO_stationary,50.767707398338324,-144.2264687439663,-38.4746422927806,-3.6868935764455495,104.9072079079621,88.50981371721014,-37.231081712541524,-48.34852414054858,-0.5278075891830172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.31746972928292,244.9367114841797,0.0,0.0,40.26343987527233
alpha_EA_loss,0.3170380617356149,0.4999241513729276,3.2595961568171696,1.2256425076352966,-4.6423575327659155,0.2173653084156989,-0.5385335156205292,-0.2903390853069035,-0.027267169245500062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2878164822484528,6.21502757993803,0.0,0.0,0.0,0.0,3.3936018526744793,0.0,0.0
alpha_IAA_loss,65.1622455951323,-63.5782833891385,4.899930682217645,5.76011384436553,54.74013884353073,45.704974641561,-22.259040394108943,-49.40884509786424,1.9721522630525295e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.10835845052423,63.514708734768504,0.0,0.0,0.0,97.24518421973814,0.0
alpha_EO_loss,15.500370068117794,-65.56582215690831,41.076312568491744,22.356883300895266,-44.41368133090876,48.105078308706,-32.07850708440744,-20.44047367150494,-0.5396236803884551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.69191183596101,40.26343987527233,0.0,0.0,241.2633955462682
