mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrO2,kPyrDrain,kAldS_N,kAldRed,kAcAld,kAcStress,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss
9.39703936977132,-4.903328624194181,9.717307776089257,2.2707252964908164,-0.5346378984844691,-0.019622556133924718,-0.9226366686979404,-3.873391095240031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.564866170218323,-6.331118780886058,10.827332448382343,2.6283861649261553,-0.8082715689274877,-0.03089641320404013,-1.0285930835944868,-4.603013721510507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.105360756207851,-9.515098258858323,13.556347236803923,3.6199874678075616,-2.06947014191865,-0.09343151394123339,-1.2694250024731346,-6.546708252963462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.938826327377285,-11.335505646022881,17.305352028140675,5.2488862741622455,-6.913957050855757,-0.6567875844634585,-1.377293587932371,-8.039037713685815,-0.013463648007672191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.341481917008602,-8.555119877235786,19.32527995369249,5.946485869351482,-11.713578834894358,-3.1610076811511485,-0.7468804138832746,-6.413803751827659,-0.09539580808955034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.784474412441495,-6.354476325899305,20.323270551774623,6.235712322109399,-13.799760763995511,-5.393586355199709,-0.18902498470475537,-4.9805847517983475,-0.10516008288339873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.064877100951569,-3.100896218827359,23.250351103146514,6.684031017046594,-19.158494178724,-7.353737322715618,0.2264545588624628,-2.886913276118651,-0.12426397772574704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.260807739238192,-2.398824516475484,23.376315492254662,6.554363518994221,-20.017799602600007,-7.202416362546682,0.21625669801512704,-2.4144066550529586,-0.12193458807938651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6557280487200787,-0.9429859407283137,25.217205954844857,6.697637061064227,-23.192166882754645,-7.316143545744263,0.20124558779142654,-1.4765898720159876,-0.10059661671222297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2515905115716652,-0.5871464194556975,24.932886153944434,6.544828993036289,-23.236295918106407,-7.136922643155086,0.1916149310043691,-1.2221989882287065,-0.08705100648807029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-1.2688263138573218e-13,6.344131569286609e-14,0.0,6.344131569286609e-14,0.0,6.344131569286609e-14,0.0,6.344131569286609e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.039033458557824474,-0.00019157063643332473,-0.061618303037112854,-0.0010676369809170527,-0.0008096103544394384,-2.8375076885356343e-06,-0.004550461380974091,-0.045090019109572665,0.0,0.35276059335810767,0.01059029542378187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7977203779981457,-0.08569134344726947,-0.4283113829584684,-0.0218149513004251,-0.027671422806019308,-9.421400142262115e-05,-0.017079821823529073,-0.32157095158507065,0.0,1.8831366712001807,0.05985127663203915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.295091522663805,-0.22218981723045594,-0.6328762315498837,-0.03826268383003706,-0.05575991558196547,-0.00019084801720081757,-0.01959462553375868,-0.48018953605456494,0.0,2.5657975594988502,0.08335543351607466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.698936155718923,-1.405271767063554,-1.4452109410049818,-0.1181870775585292,-0.2702091281608032,-0.001067633398843526,-0.01839101597511661,-1.113333906600289,0.0,4.845227556219256,0.1696704489268619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0060676538215425,-1.7962030916685023,-1.7152975377752844,-0.14693106145446944,-0.3960641768809836,-0.0017527827138819063,-0.01641790195008319,-1.3106741463746907,0.0,5.525291739535199,0.1991547358060286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.615644292115583,-2.6145188152535637,-2.4140925738626473,-0.22839307796105324,-0.9471425836547587,-0.006042686945995079,-0.00927147016733798,-1.8085672923485507,0.0,7.264556276421019,0.2825604914156399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.575408987125339,-2.882912961860762,-3.049926306428885,-0.32377762610797944,-2.8295137254353397,-0.04926237626052821,0.0031725856032505106,-2.0680261517052045,-0.003459621997903284,9.389046087995679,0.41771815679694235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8355015934110117,-2.324838297534398,-2.929813302947487,-0.33246045526207635,-4.561035220729259,-0.23421107088467952,0.044550470158151445,-1.7633189329505472,-0.026214495771068047,10.191499065682587,0.4807920536607266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4611009592853907,-2.0096661304079984,-2.7498739593265444,-0.3020187290769166,-5.239102958571632,-0.4028115528846854,0.08010072351614661,-1.570731821140521,-0.033309374370484035,10.387759076255648,0.49132116345569077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5169628699623114,-1.1895350935742552,-2.104894500085791,-0.2136931656019525,-7.145138926058994,-0.5977569441314612,0.10503181579643167,-1.0589207645653576,-0.04637508683228153,10.797676668299847,0.49529482142420256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2556666885333967,-0.9562618136601697,-1.8757674992167628,-0.18705373926408697,-7.696727141084381,-0.6222948598787581,0.10330421088486363,-0.9111781992665879,-0.04695465832428303,10.884997279962887,0.4953045372617315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.642484342275397,-0.3984783421123905,-1.2540132057249507,-0.11259503933670895,-8.986377679495076,-0.6869357065429418,0.09804190096700943,-0.5543925065177382,-0.03903573757327722,11.045123202869053,0.49530601053098533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.500794659864745,-0.2674957007095774,-1.0920875179084744,-0.09274760557088924,-9.284492050023147,-0.7036931524636081,0.09662173171978983,-0.4704563268333073,-0.034832087201994155,11.07434649008862,0.49530601387827444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.767714472412619,-0.04894302140643347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.088638692353677,-6.67648950541333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.589784514665947,-9.207688523695934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.808244464676296,-9.807228067026408,1.0001088845967843e-08,3.977573825864056e-09,4.3716645858893344e-07,2.852382774420903e-08,-7.429856729856965e-09,1.6879853070861373e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.283694176147158,-5.283146643470693,5.387623680519482e-09,2.1436408204067448e-09,2.3517634506475815e-07,1.5363088579078976e-08,-4.002287390392212e-09,9.095391106939132e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.022906243773397,-7.02217848199837,7.1610606333649685e-09,2.8492541659375092e-09,3.12588394058011e-07,2.0420098945095333e-08,-5.319694684757792e-09,1.2089301781870176e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.303277279556639,-4.391501029165812,-1.3679942162419856,-0.4349932326311645,0.6038287289249267,0.05336181027422171,0.10955912658452416,0.6100975156127841,-0.5011768436833819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.85434116241954,-4.994149792276792,-2.6566782511884712,-0.8520664718312254,1.5229545941257472,0.35390890933737484,0.13857129152219372,0.9166008525637981,-1.1194793617282706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0165535955186673,-3.1105049916692273,-1.9093488969025518,-0.609825281937848,1.167417106094737,0.304838629703319,0.08507739157463945,0.5974575693911799,-0.8119290141921365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.063256159943639,-6.299374507014507,-5.616687588846372,-1.75700653929646,3.9635372010612264,1.1770498364912534,0.16113112406496988,1.320347055644161,-2.386869169351052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.522035411110714,-4.711938157166817,-4.764409132256708,-1.4779234156948817,3.496079462994528,1.0574858084863914,0.11714661810116045,1.009912713144634,-2.015997293009786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.250488803694598,-6.558643375367063,-8.63089774402791,-2.6294689212030873,6.782734839472754,2.0935834167747966,0.1484700660196292,1.458622566449097,-3.603600908842991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.191287260052147,-6.514693520271719,-9.343079769399665,-2.830173652248674,7.481327879261018,2.317560044422978,0.1416708980314818,1.4634116564508026,-3.8827698022977475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.782411586589356e-14,5.782411586589356e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08828222011342257,-3.0201878334431767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08161789195294533,-0.5495914392994461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.9380208413282696,-2.930634410410149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4210854715202004e-13,0.0,0.0,0.0,-1.4210854715202004e-13,0.0,0.0,1.4210854715202004e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1414434432952305,0.0028394790432151318,0.24585086406517798,0.004783744899161668,-1.3069097510754024,-0.00013255210973284193,-0.002186371989831848,0.17246711357429279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.956866831951061,1.2739868508045051,1.6167337782832192,0.0943222296535845,-6.125799175484446,-0.0043651824670115635,-0.03989703813786494,1.1654938687563288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.859143751375226,2.0680595031495885,2.2379187145594392,0.1501619446884206,-7.794236060415893,-0.00816903205674846,-0.06173590336657764,1.6306872922079663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.022215279565567,4.500102801499472,4.25254170792072,0.3576600144183484,-12.089005890507421,-0.03250838293048508,-0.1331762418749438,3.0988756272866125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.465529575052419,5.005825843694889,4.827745196933009,0.42005077816993364,-13.011168737944278,-0.044972852932256835,-0.15029068788818822,3.4749877094351067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.002120637156838,5.693023077231452,5.998376252163307,0.5557561932598487,-14.111753066271282,-0.10283771416619292,-0.17063249191664465,4.142495757126241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4.327064148416448,4.21667768604701,5.5461124263260775,0.602172703051318,-10.304907425010978,-0.40380193785770624,-0.07983062381823336,3.2460480394694735,0.059492573419972494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.7359449970151495,2.6919404566012273,3.92695970325716,0.4798652919727142,-6.455160345031291,-0.5086684870951041,-0.008208694907835268,2.0931192028488863,0.09905994204925106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.206243123304291,2.1765755534212645,3.294048222460297,0.40721518308670657,-5.241545708869447,-0.42290363339813064,-0.008159851047756517,1.69178390043275,0.09984466810823989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0056268182216541,0.9989348520981502,1.6616652240879388,0.21236405001404945,-2.436309334538136,-0.20976380763857855,-0.005792141417360064,0.7680277647475766,0.0762762440965778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7428579596348773,0.7394322030073133,1.262984502451464,0.16345558757297832,-1.810388085108506,-0.15960508946487803,-0.0046816425552813346,0.5640708980787723,0.06487703757584312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2788550139281012,0.27910678785511456,0.5129165058884545,0.06911964058369333,-0.6942830053967682,-0.06597335657645698,-0.002105657974581232,0.2086013095827785,0.03457163717877215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.19823822903328234,0.19875314300839775,0.37332443630419376,0.051006829260070455,-0.4972411251819594,-0.048449602791000315,-0.0015588971052724098,0.147328098075154,0.027144221950692046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8421709430404007e-13,0.0,0.0,0.0,-2.8421709430404007e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.10727908939003328,0.0023210206140322764,0.020262320705910497,0.027292730701733436,-0.012067033293022833,-0.966031334748435,0.4372792032413031,0.12914243498840516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.7405509988839163,1.145735399626202,0.45015513956158104,0.22191950032265373,-0.3285905202171979,-5.0636239038682636,2.0752169524594466,1.0273136510073777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.6912400130808534,1.9565726239623826,0.7497172328531643,0.3295633089673844,-0.5828726422646424,-6.699961771414841,2.656556271452648,1.5237842403561852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.856820179815536,5.238106546316456,2.1455024876904316,0.795898047226018,-1.9688925033801818,-12.062839137320646,4.253003476813144,3.5847542111437813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.911694007136471,6.323249899481609,2.7110709892964824,0.9894102402560723,-2.59039467250346,-13.810156942184904,4.653201616740588,4.3640010713664745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-9.927582538999724,9.403363058525892,4.580149969032732,1.6524025568602996,-4.782085905784905,-18.602408400905745,5.459004772174292,6.810659206549441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-9.968067263736247,9.709132512228491,6.168968195375468,2.747668110665602,-6.476547343389294,-18.245513219203822,4.066510123237288,7.507921603233303,0.13685025289653652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.10015901225246537,0.0985041378458007,0.07201698171965809,0.04996954830063238,-0.0740142711934233,-0.19009133228560238,0.03460430823323257,0.0782352083156912,0.0035925469718645076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.009350915105033053,0.009222035487210789,0.007055229459718149,0.005411683805434109,-0.007200362753412293,-0.017897730834137704,0.003070434022101054,0.007380311834292996,0.0004188795371007359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.414863761352365e-06,8.38383833468015e-06,7.256565481839061e-06,6.549801989663706e-06,-7.223781106624472e-06,-1.6523489509978617e-05,2.392961206965083e-06,6.792507001307513e-06,6.426333465370249e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.76093309010173e-07,8.751221081126914e-07,7.824818015755852e-07,7.32176586026867e-07,-7.904531917901636e-07,-1.7394121365477133e-06,2.496405748786401e-07,7.130245727182682e-07,9.666256683971142e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.1600109761644717e-09,1.1528389354253932e-09,1.1735445948346523e-09,1.1623924045522926e-09,-1.155564532950848e-09,-2.3837043450214424e-09,2.782163388559411e-10,9.517053811691767e-10,1.4107603973911864e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.3915257834895556e-10,1.382366443536398e-10,1.4579726315133712e-10,1.460970233679859e-10,-1.4247492075014634e-10,-2.8924362904803047e-10,3.159417172327039e-11,1.1460832283205491e-10,1.8829382497642655e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21536654813738565,-0.002249364465978232,1.4163533060340239,0.28256215251296624,-0.0043837419506864705,-0.00012246904561585836,-0.13153831938139682,-0.26962649009520945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.09419229464698,-1.619460485932045,6.125264248229367,1.3693921100312423,-0.14696645683587306,-0.00419214225608755,-0.583299517465008,-1.8699796028374571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.490597040864586,-2.787686537970302,7.642058644719185,1.7703362388138189,-0.27728208662125553,-0.007971459670663705,-0.7314452711375097,-2.6431797230589638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.33724805253393,-6.766914055856432,11.639033964081769,3.0376013105003707,-1.210771126375576,-0.03756612589036479,-1.1176407667552013,-5.236880636544505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.224640395573402,-7.746537223617089,12.699346352284557,3.457636033576783,-1.7775192161561648,-0.05973267861136833,-1.2128764541825987,-5.979255672381711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.785649960192245,-9.527923734875898,15.485830453317817,4.6972064278723025,-4.500929047559765,-0.1977137617018343,-1.411361784169074,-7.625186572374432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.329833074841497,-7.421998366627713,20.53542677678386,6.750650037814743,-13.82846421866204,-2.723217896655461,-1.000731710669589,-6.58000469746185,-0.1144488416063627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.893567863514235,-2.1942384801928894,24.350235099365847,7.688807922144225,-20.760767522490863,-8.29465593134362,0.19658852880403144,-2.600353224872809,-0.10483492571163877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1905269290608262,-1.523901636552466,24.724429786855556,7.6050613866213475,-21.868798571105025,-8.247416430130567,0.20079464231079203,-2.079479109478932,-0.09933126360855415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8848729671131678,-0.25534054245858195,26.227622418136008,7.655021982379306,-24.637039945684442,-8.305089478194088,0.1946673281433442,-1.1123082473103312,-0.06764875266276893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6125067294290298,-0.011006513391997874,25.577364505727544,7.3929991795609435,-24.252928097553315,-8.017979332083035,0.1858459042470506,-0.8925024015410288,-0.05390561503957336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21682930578869053,0.38146265808025603,26.264674900762817,7.471404540760773,-25.251115774142125,-8.09546359310196,0.18356459793101854,-0.6026355098599834,-0.02737506436718551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15065703540662057,0.4376663465891273,25.951486065142316,7.3634862903567795,-24.999034465780532,-7.976885554664459,0.18013919015148483,-0.5472183287753785,-0.021091953817631293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
