batch,state,t,mu0,qN,betaG0,betaF0,qEG,qEF,iG
25086,G,72.0,-6.014359386668041,5.621312465121309,3.1279469995512432,0.521053452064111,-8.604267334850455,-0.02938130796087093,-0.2745159323763182
25086,G,102.0,-6.2058479646397915,5.972389370261659,3.962807942353627,0.6910793714791397,-9.33444770536479,-0.06453356870813026,-0.32885715786940023
25086,G,120.0,-5.616822450238798,5.434732148248419,3.955442477443121,0.6969172654192054,-8.60685439414258,-0.08654344897013586,-0.3081989957614663
25086,G,126.0,-5.305077774139939,5.135550114486139,3.860935727712444,0.6817464942414271,-8.178630177152481,-0.09315911972544,-0.29236313421606624
25086,G,144.0,-4.17944309867971,4.0431273213739285,3.372454651236889,0.6218109925555211,-6.627675201340904,-0.10851968426485196,-0.24709763158143053
25086,G,150.0,-3.776081592349835,3.6515021189702517,3.1461686337168735,0.5878728480952311,-6.051531950454443,-0.11201397948685285,-0.2268667798615551
25086,G,168.0,-2.6482051688077375,2.5555034462366537,2.3996217362792023,0.46619623753738815,-4.384502024607784,-0.11771197035824138,-0.1624808497563944
25086,G,174.0,-2.3170838282300608,2.234239276382768,2.1511300898055277,0.4235694083594164,-3.877541243361975,-0.11847259761216782,-0.14172104194638774
25086,G,192.0,-1.5023855920250915,1.4459316919481089,1.4845141842186473,0.3069900090028612,-2.588332274700105,-0.11984417998396535,-0.0877092348631829
25086,G,198.0,-1.291982700987483,1.2435757075093745,1.2925494710830867,0.2756085158200445,-2.227583701737067,-0.1287414083638144,-0.07107524221745672
25086,G,216.0,-0.8216357466603625,0.7911909907636256,0.8556956657146589,0.20270566967229248,-1.4354936127126483,-0.13473413901791462,-0.03758335065553777
25086,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,F,12.0,-0.3524791268405932,0.013740584757352377,0.009682155931870584,0.041144687234487234,-0.006405974210857113,-0.354905010858384,0.19667261952914633
25086,F,24.0,-1.014845616032011,0.6294768150284056,0.07298216445814296,0.140415276159153,-0.054365360783707954,-1.0751238485749959,0.5740825215069671
25086,F,30.0,-1.6007358899290012,1.2475035565846802,0.14961464116413398,0.22893867026235776,-0.12081137390016272,-1.6154721341233176,0.8321552002148874
25086,F,48.0,-2.983512440771036,2.8446581055742675,0.5207728318497303,0.5692871538613927,-0.5050674093377577,-3.3374654318608057,1.5530930149047182
25086,F,54.0,-3.4539085291702665,3.3389809767687426,0.6722447097396096,0.693595024021361,-0.6813771804270367,-3.8792671282960556,1.7481444611861594
25086,F,72.0,-4.7573645891624965,4.699366398026878,1.1684662326811672,1.056369596032095,-1.3119288166071652,-5.315916368630075,2.2097569010123737
25086,F,102.0,-7.076007412256025,7.096456650687582,2.189129603266103,1.826784934495843,-2.7179629312825497,-7.707056721869012,2.655704088690005
25086,F,120.0,-8.34199543188099,8.396455864460316,2.826122040705841,2.3273849958625537,-3.6135869608557907,-8.953367747928388,2.7312103370716434
25086,F,126.0,-8.710545258353358,8.773305113041786,3.0373838638244,2.505334709844068,-3.8907011843421815,-9.329854231204754,2.7235827883623402
25086,F,144.0,-9.505532251288665,9.586416678544971,3.661245646014544,3.0654972253430253,-4.632608264657429,-10.236109878627287,2.591423902321312
25086,F,150.0,-9.663459121529547,9.749451159270617,3.835520765921458,3.2432668312029467,-4.819513859332702,-10.450896748543434,2.5207625090963894
25086,F,168.0,-9.793923722798748,9.877704938883925,4.196948547316141,3.688124663204141,-5.161868261274381,-10.758607106119575,2.2546304332907106
25086,F,174.0,-9.701830043934837,9.777786115879177,4.2491290068519785,3.7963875246948597,-5.188462869065981,-10.72118585233416,2.146189934519274
25086,F,192.0,-8.968321048786278,8.998142935305061,4.16113084650413,3.9351257063219656,-4.977535947442449,-10.098878569383956,1.7695530085615154
25086,F,198.0,-8.335299725123328,8.341458880391663,3.931090324537154,3.847663508921717,-4.665744879581675,-9.450594059547484,1.5719259868139315
25086,F,216.0,-6.6857698699171815,6.628976652033356,3.3344084072013116,3.457867459465174,-3.8894828056463306,-7.757037600605281,1.1258723940827573
25086,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,E,12.0,2.311090273120741,-0.05378850488248521,1.9680977601092489,0.7128038166970287,0.0017004822046853966,-0.0010712034447744464,-0.44600216832145223
25086,E,24.0,8.237969258936337,-2.805209264370151,5.416734107512639,2.043206253714216,0.010892273086889009,-0.00887547296967604,-1.2486592307571207
25086,E,30.0,11.974491313943306,-6.0447642803222355,7.549441482751767,2.9756987423599255,0.009417552840387283,-0.020942256688449158,-1.7699547093219166
25086,E,48.0,20.40904662209969,-15.512244190255622,12.894532765688309,5.742702112668531,-0.10908192170311913,-0.09833430938088686,-3.1456753757481772
25086,E,54.0,22.64992637067797,-18.016818399491797,14.232752960338486,6.580650077043385,-0.2173554380072244,-0.13837814094970227,-3.5047335693831614
25086,E,72.0,27.854756398118226,-23.815813764086187,17.334207920751602,8.765793312231317,-0.755507671331218,-0.2861776677496445,-4.337716150125805
25086,E,102.0,33.35167846409116,-29.960063930620613,21.23051174966477,12.726608472866335,-3.9659260582233893,-0.8770434606676514,-5.206444936104849
25086,E,120.0,34.294769547526656,-31.13045812249787,23.452488907038127,15.172999798913478,-7.654115615671798,-1.5453290134640894,-5.43494291707285
25086,E,126.0,34.14569544340094,-31.036636096555576,24.24135500550979,16.024399812876485,-9.261169865174775,-1.872208424037935,-5.460683849728287
25086,E,144.0,32.44362429658298,-29.47041048075749,26.562505224828218,18.336273123059943,-14.422721193651297,-3.1472732356865465,-5.284406000812561
25086,E,150.0,31.54812808507812,-28.61913753823247,27.40780912803825,19.118891990210052,-16.274384562776607,-3.7271993333090365,-5.179118269322567
25086,E,168.0,28.31627487911924,-25.46918225643599,30.04693080662997,21.45609953026648,-21.711761656159336,-5.9827542200957184,-4.7485658969068725
25086,E,174.0,27.057375708090518,-24.218724626425633,30.959786102054426,22.25146079326779,-23.465275351249236,-6.97811455424324,-4.557236310375808
25086,E,192.0,22.749508464648972,-19.873915139088254,33.771010133524385,24.727462978354037,-28.45543234491885,-10.838353423922799,-3.840196383404298
25086,E,198.0,20.563058667967447,-17.65227230505813,35.02019182929006,25.832882427393155,-30.401131329759703,-13.12520195615012,-3.4303510478982955
25086,E,216.0,15.164761835980432,-12.153198445590654,38.00980218915741,28.622862607240528,-34.881194575055794,-18.700220916304744,-2.4949798023081926
25150,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,X,6.0,0.9003053489152949,-0.010259583398077862,0.0,1.110223024625156e-15,0.0,-1.1102230246251567e-15,-1.1102230246251565e-15
25150,X,24.0,3.4069173635231293,-3.3521599056240112,-9.414691248821321e-13,2.353672812205331e-13,-8.881784197001247e-14,-3.108624468950439e-13,1.8207657603852567e-13
25150,X,30.0,5.914072100756042,-5.4507138197873255,-1.5631940186722196e-12,4.0412118096355683e-13,-1.465494392505206e-13,-5.284661597215746e-13,3.019806626980426e-13
25150,X,48.0,5.710513021744496,-5.768194097199119,0.0,0.0,0.0,4.440892098500627e-15,0.0
25150,X,54.0,5.710512816044693,-5.768194754372418,0.0,-4.440892098500624e-15,0.0,4.440892098500627e-15,0.0
25150,X,72.0,5.7105128145094985,-5.768194762131171,-4.440892098500624e-15,4.440892098500624e-15,0.0,4.440892098500627e-15,0.0
25150,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,N,6.0,-1.80120893753262,-3.9503503328442062,0.0,0.0,0.0,1.0495425316616228e-14,0.0
25150,N,24.0,-0.2827539017694627,-0.2885293910158662,6.066068848718174e-12,-1.5246245182590782e-12,5.622432140315423e-13,2.047550885108454e-12,-1.1984053805859722e-12
25150,N,30.0,-2.7065348302885623,-0.6914811151541989,1.0091351441926495e-11,-2.576626915229282e-12,9.406524940017287e-13,3.4503710728375845e-12,-1.992818881992506e-12
25150,N,48.0,-3.3255607485387543e-06,-2.3231992244327675e-06,2.3749370975495467e-17,-6.068088148306449e-18,2.2207951470606077e-18,8.136242727512756e-18,-4.68681612444453e-18
25150,N,54.0,-3.096724605630603e-08,-2.901223837721525e-08,-4.56920781806498e-18,2.2645854739040567e-19,-1.6139863322299627e-19,-2.5523504788752917e-19,9.283549290811107e-19
25150,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,G,6.0,-0.19704444424871612,0.0026828351008349404,0.060914401041614635,0.0013324194052608384,-0.32666043678051077,-1.7037325823092752e-05,-0.0008150608301253524
