batch,timestamp,flow_filt_sccm,is_spike,n_raw_rows,t_h,flow_filt_sccm_physical,co2_offgas_equivalent_g_l_h,co2_observed_increment_g_l,co2_cumulative_observed_lower_bound_g_l,co2_segment,t0,reactor_volume_l
LAB006,2026-04-09 14:40:00,6.5243,0.0,58,73.66666666666667,6.5243,0.3843148608012849,0.06379452133711254,11.905253063319803,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 14:50:00,6.6339,0.0,59,73.83333333333333,6.6339,0.39077086508432224,0.06459047715713026,11.969843540476933,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 15:00:00,6.77435,0.0,58,74.0,6.77435,0.39904409320067813,0.06581791319041856,12.035661453667352,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 15:10:00,7.08375,0.0,58,74.16666666666667,7.08375,0.4172693461675739,0.06802611994735627,12.103687573614708,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 15:20:00,7.591,0.0,59,74.33333333333333,7.591,0.4471489827786205,0.0720348607455121,12.175722434360221,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 15:30:00,8.31555,0.0,58,74.5,8.31555,0.48982870817346297,0.07808147424600918,12.25380390860623,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 15:40:00,8.794450000000001,0.0,58,74.66666666666667,8.794450000000001,0.5180383838226108,0.08398892433300853,12.337792832939238,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 15:50:00,8.6018,0.0,58,74.83333333333333,8.6018,0.5066903069510128,0.08539405756446379,12.423186890503702,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 16:00:00,7.7461,0.0,59,75.0,7.7461,0.4562851713214955,0.0802479565227113,12.503434847026414,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 16:10:00,6.50745,0.0,58,75.16666666666667,6.50745,0.3833223090479164,0.06996729003078632,12.573402137057201,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 16:20:00,5.1876,0.0,58,75.33333333333333,5.1876,0.3055763487106272,0.05740822147987537,12.630810358537076,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 16:30:00,4.027,0.0,59,75.5,4.027,0.23721103328276966,0.045232281832784355,12.676042640369861,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 16:40:00,3.2165,0.0,58,75.66666666666667,3.2165,0.18946841036851966,0.035556620304275116,12.711599260674136,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 16:50:00,2.81615,0.0,58,75.83333333333333,2.81615,0.16588573413937713,0.029612845375656383,12.741212106049792,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 17:00:00,2.7708500000000003,0.0,58,76.0,2.7708500000000003,0.16321733090925314,0.027425255420719972,12.768637361470512,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 17:10:00,3.0293,0.0,59,76.16666666666667,3.0293,0.17844136655661638,0.028471558122156602,12.797108919592668,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 17:20:00,3.45655,0.0,58,76.33333333333333,3.45655,0.2036085912822343,0.03183749648656908,12.828946416079237,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 17:30:00,3.94515,0.0,58,76.5,3.94515,0.2323896468724904,0.03633318651289476,12.865279602592132,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 17:40:00,4.4257,0.0,59,76.66666666666667,4.4257,0.2606965160167752,0.04109051357410663,12.906370116166238,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 17:50:00,4.79905,0.0,58,76.83333333333333,4.79905,0.28268875323458553,0.04528210577094416,12.951652221937183,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 18:00:00,5.06885,0.0,58,77.0,5.06885,0.298581362318194,0.04843917629606634,13.000091398233248,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 18:10:00,5.25245,0.0,58,77.16666666666667,5.25245,0.3093963475952529,0.05066480915945535,13.050756207392704,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 18:20:00,5.3721,0.0,59,77.33333333333333,5.3721,0.31644434862139725,0.05215339135138455,13.102909598744088,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 18:30:00,5.41585,0.0,58,77.5,5.41585,0.3190214488712412,0.05295548312438804,13.155865081868475,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 18:40:00,5.41505,0.0,58,77.66666666666667,5.41505,0.31897432475238685,0.05316631446863718,13.209031396337112,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 18:50:00,5.4288,0.0,59,77.83333333333333,5.4288,0.3197842705451949,0.05322988294146213,13.262261279278574,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 19:00:00,5.423450000000001,0.0,58,78.0,5.423450000000001,0.31946912800035693,0.05327111654546417,13.315532395824038,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 19:10:00,5.411,0.0,58,78.16666666666667,5.411,0.318735758900687,0.053183740575088505,13.368716136399126,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 19:20:00,5.4415,0.0,58,78.33333333333333,5.4415,0.3205323659320067,0.05327234373605478,13.42198848013518,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 19:30:00,5.476,0.0,59,78.5,5.476,0.3225645935575979,0.0535914132908019,13.475579893425982,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 19:40:00,5.50915,0.0,58,78.66666666666667,5.50915,0.3245172992326224,0.05392349106585323,13.529503384491836,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 19:50:00,5.5927500000000006,0.0,58,78.83333333333333,5.5927500000000006,0.3294417696528955,0.05449658907379006,13.583999973565625,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 20:00:00,5.6869,0.0,59,79.0,5.6869,0.33498768939055945,0.05536912158695615,13.639369095152581,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 20:10:00,5.7775,0.0,58,79.16666666666667,5.7775,0.34032449585080743,0.05627601543678217,13.695645110589364,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 20:20:00,5.8866499999999995,0.0,58,79.33333333333333,5.8866499999999995,0.34675399281698926,0.05725654072231314,13.752901651311678,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 20:30:00,5.9642,0.0,58,79.5,5.9642,0.3513220870884268,0.05817300665878633,13.811074657970464,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 20:40:00,6.0307,0.0,59,79.66666666666667,6.0307,0.3552392794681895,0.058880113879719705,13.869954771850184,2,2026-04-06 13:00:00,2.0
LAB006,2026-04-09 20:50:00,6.1287,0.0,58,79.83333333333333,6.1287,0.3610119840278398,0.05968760529133238,13.929642377141516,2,2026-04-06 13:00:00,2.0
