policy,species,capture_interval,start_h,end_h,duration_h,capture_stage_1_c,capture_stage_2_c,maximum_capture_interval_h,maximum_capture_interval_policy,within_approved_duration,captured_mass_mean_ug,captured_mass_min_ug,captured_mass_max_ug,cumulative_mass_start_mean_ug,cumulative_mass_end_mean_ug,mass_conservation_max_abs_error_ug,maximum_trap_loading,maximum_trap_loading_policy,trap_loading_constraint_satisfied,vessel_change_required,strategy,dose_design,sampling_mode,qualification_candidate_id,canonical_policy_hash,final_verdict,qualification_coverage_gate,qualification_thermal_gate,qualification_information_gate,qualification_nutrition_gate,qualification_sampling_gate,watermark,candidate_only_not_for_physical_execution
I_feasible_information_only_N76__B,ethyl_acetate,4,42.0,50.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,2149.1859968135827,0.7532858143949284,27265.14714600538,3957.558474406769,6106.744471220352,1.4551915228366852e-11,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,ethyl_acetate,5,50.0,66.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,4349.007600777146,1.7816903431379956,52106.58126919158,6106.744471220352,10455.752071997498,1.4551915228366852e-11,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,ethyl_acetate,6,66.0,74.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,2073.002638439119,0.9270314377887705,25519.093441608245,10455.752071997498,12528.754710436617,1.4551915228366852e-11,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,ethyl_acetate,7,74.0,90.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,3695.941428187442,1.7334803382527753,47340.44561794173,12528.754710436617,16224.69613862406,1.4551915228366852e-11,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,ethyl_acetate,8,90.0,98.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,1564.4024617087575,0.7572239606227384,20553.122072750382,16224.69613862406,17789.098600332818,1.4551915228366852e-11,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,ethyl_acetate,9,98.0,166.0,68.0,0.0,-40.0,,unbounded_by_hardware,True,5695.919659097756,2.7364074902373154,75190.87132445132,17789.098600332818,23485.018259430573,1.4551915228366852e-11,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,ethyl_octanoate,1,0.0,22.0,22.0,0.0,-40.0,,unbounded_by_hardware,True,0.17790079792980013,0.03620052504517797,1.3357341128853684,0.0,0.17790079792980013,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,ethyl_octanoate,2,22.0,26.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,0.2076557788130387,0.023480992726710948,2.7569778108498606,0.17790079792980013,0.3855565767428388,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,ethyl_octanoate,3,26.0,42.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,3.9184735166180933,0.40470331119354086,53.857243026673515,0.3855565767428388,4.304030093360932,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,ethyl_octanoate,4,42.0,50.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,3.1656558323595316,1.0410720683528236,28.405242628759133,4.304030093360932,7.469685925720464,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,ethyl_octanoate,5,50.0,66.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,7.239599189700017,3.9622703989351686,50.78997326410848,7.469685925720464,14.70928511542048,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,ethyl_octanoate,6,66.0,74.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,3.6775989728901144,1.8634123594900895,22.255816694360988,14.70928511542048,18.386884088310595,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,ethyl_octanoate,7,74.0,90.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,6.733668637712903,3.3130106112353293,37.42983855336166,18.386884088310595,25.120552726023497,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,ethyl_octanoate,8,90.0,98.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,2.875651799683831,1.42517319340954,14.973910538219371,25.120552726023497,27.99620452570733,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,ethyl_octanoate,9,98.0,166.0,68.0,0.0,-40.0,,unbounded_by_hardware,True,9.433348225107213,5.331549824428281,45.24238375454479,27.99620452570733,37.429552750814544,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,isoamyl_acetate,1,0.0,22.0,22.0,0.0,-40.0,,unbounded_by_hardware,True,0.39509120063890246,0.01865103818911437,5.130468641794921,0.0,0.39509120063890246,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,isoamyl_acetate,2,22.0,26.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,0.7993411370953563,0.016485092115112107,11.709205240473693,0.39509120063890246,1.194432337734259,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,isoamyl_acetate,3,26.0,42.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,23.55233851130491,0.6073882384371779,191.06748970290786,1.194432337734259,24.746770849039173,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,isoamyl_acetate,4,42.0,50.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,21.9658496091647,3.1187743107615917,97.77226977768845,24.746770849039173,46.71262045820387,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,isoamyl_acetate,5,50.0,66.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,53.12340394233307,27.59504618950754,181.3483355884573,46.71262045820387,99.83602440053693,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,isoamyl_acetate,6,66.0,74.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,27.864058818623896,13.992513920998192,81.31753574088708,99.83602440053693,127.70008321916085,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,isoamyl_acetate,7,74.0,90.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,52.05835201126492,25.52682320830101,139.95754605363481,127.70008321916085,179.75843523042576,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,isoamyl_acetate,8,90.0,98.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,22.596068104572318,11.635561633290635,57.86649600718647,179.75843523042576,202.35450333499807,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,isoamyl_acetate,9,98.0,166.0,68.0,0.0,-40.0,,unbounded_by_hardware,True,78.39832482800142,44.133285000907065,182.63209387168297,202.35450333499807,280.7528281629995,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
operational_anchor_18C_N76,ethyl_acetate,1,0.0,22.0,22.0,0.0,-40.0,,unbounded_by_hardware,True,75.57194244361241,0.024525864997314573,982.9202870293416,0.0,75.57194244361241,3.637978807091713e-12,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
operational_anchor_18C_N76,ethyl_acetate,2,22.0,26.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,56.756565204834345,0.011220132147538475,561.1351654323953,75.57194244361241,132.32850764844676,3.637978807091713e-12,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
operational_anchor_18C_N76,ethyl_acetate,3,26.0,42.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,1075.1338439015276,0.10740461074367502,15484.989456288773,132.32850764844676,1207.4623515499743,3.637978807091713e-12,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
operational_anchor_18C_N76,ethyl_acetate,4,42.0,50.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,1186.5179024348608,0.13572297263315747,16136.874405249851,1207.4623515499743,2393.9802539848356,3.637978807091713e-12,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
operational_anchor_18C_N76,ethyl_acetate,5,50.0,66.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,3233.085467798551,0.7963790500751387,41380.5515161541,2393.9802539848356,5627.065721783387,3.637978807091713e-12,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
operational_anchor_18C_N76,ethyl_acetate,6,66.0,74.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,1676.4548063567013,0.6629524144986476,20311.680920356783,5627.065721783387,7303.520528140088,3.637978807091713e-12,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
operational_anchor_18C_N76,ethyl_acetate,7,74.0,90.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,3283.3971297379635,1.4156225396915545,39758.87520291956,7303.520528140088,10586.917657878052,3.637978807091713e-12,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
operational_anchor_18C_N76,ethyl_acetate,8,90.0,98.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,1539.352646015986,0.7012994992024351,19514.732250207686,10586.917657878052,12126.270303894036,3.637978807091713e-12,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
operational_anchor_18C_N76,ethyl_acetate,9,98.0,170.0,72.0,0.0,-40.0,,unbounded_by_hardware,True,8187.792409803876,3.9345918728632014,108651.75434889569,12126.270303894036,20314.062713697913,3.637978807091713e-12,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
operational_anchor_18C_N76,ethyl_octanoate,1,0.0,22.0,22.0,0.0,-40.0,,unbounded_by_hardware,True,0.06025144253562477,0.016398282652614945,0.31783171350554146,0.0,0.06025144253562477,3.552713678800501e-15,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
operational_anchor_18C_N76,ethyl_octanoate,2,22.0,26.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,0.04651094652306485,0.0076789776629632225,0.43115261190834203,0.06025144253562477,0.10676238905868962,3.552713678800501e-15,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
operational_anchor_18C_N76,ethyl_octanoate,3,26.0,42.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,0.9029191541717585,0.07884799277834591,13.60538870531825,0.10676238905868962,1.0096815432304482,3.552713678800501e-15,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
operational_anchor_18C_N76,ethyl_octanoate,4,42.0,50.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,1.2920346838777437,0.11221612243983191,16.721049601223307,1.0096815432304482,2.3017162271081917,3.552713678800501e-15,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
operational_anchor_18C_N76,ethyl_octanoate,5,50.0,66.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,4.333057151974328,0.8543263605807684,40.333582502908044,2.3017162271081917,6.634773379082521,3.552713678800501e-15,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
operational_anchor_18C_N76,ethyl_octanoate,6,66.0,74.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,2.543490134650984,1.4015205458672435,18.458158594564722,6.634773379082521,9.178263513733505,3.552713678800501e-15,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
operational_anchor_18C_N76,ethyl_octanoate,7,74.0,90.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,5.310131035775692,2.8112346902230643,33.537502886585955,9.178263513733505,14.488394549509199,3.552713678800501e-15,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
operational_anchor_18C_N76,ethyl_octanoate,8,90.0,98.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,2.58138142835203,1.2556800126803527,14.86991971225956,14.488394549509199,17.069775977861227,3.552713678800501e-15,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
operational_anchor_18C_N76,ethyl_octanoate,9,98.0,170.0,72.0,0.0,-40.0,,unbounded_by_hardware,True,13.721977347149076,6.493221504807357,69.81557213922324,17.069775977861227,30.791753325010305,3.552713678800501e-15,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
operational_anchor_18C_N76,isoamyl_acetate,1,0.0,22.0,22.0,0.0,-40.0,,unbounded_by_hardware,True,0.09086040004070592,0.00798910900813445,1.0311876924635819,0.0,0.09086040004070592,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,partially_harmonized,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
