campaign_order,candidate,family,horizon_h,temperature_c,rationale,campaign_logdet,campaign_min_eigenvalue,campaign_min_relative_eigenvalue,campaign_condition_number,campaign_trace,campaign_trace_inv,campaign_var_mu0,campaign_var_sN,campaign_var_qN,campaign_var_qXG,campaign_var_qXF,campaign_var_betaG0,campaign_var_sG,campaign_var_betaF0,campaign_var_sF,campaign_var_qEG,campaign_var_qEF,campaign_var_iG,campaign_var_iE,campaign_var_Kd0,campaign_var_m0,var_ratio_mu0,var_reduction_mu0,var_ratio_sN,var_reduction_sN,var_ratio_qN,var_reduction_qN,var_ratio_qXG,var_reduction_qXG,var_ratio_qXF,var_reduction_qXF,var_ratio_betaG0,var_reduction_betaG0,var_ratio_sG,var_reduction_sG,var_ratio_betaF0,var_reduction_betaF0,var_ratio_sF,var_reduction_sF,var_ratio_qEG,var_reduction_qEG,var_ratio_qEF,var_reduction_qEF,var_ratio_iG,var_reduction_iG,var_ratio_iE,var_reduction_iE,var_ratio_Kd0,var_reduction_Kd0,var_ratio_m0,var_reduction_m0,correctable_mean_var_reduction,correctable_worst_var_reduction,coverage_note
1,combined_stress_long_horizon,integrated,240.0,"15, 22, 25, 18",Broad stress/input design for integrated all-parameter information.,86.5682475267128,1.2210044146997707,3.609331096559884e-06,277059.64713326446,464976.6342716318,1.483865477486736,0.0010477278026853,0.1406375812561156,0.0008714697087509,0.2621027239613474,0.2504008330530588,0.0022709277385066,0.0067946568495589,0.0136797633511753,0.0379037265224769,0.0030204315811835,0.0156637237522751,0.0275467993694917,0.0038268345718142,0.0008672151767769,0.7172310627915186,0.5272892394555588,0.4727107605444411,0.8429667109577422,0.1570332890422577,0.5420850224669054,0.4579149775330946,0.1956718106096219,0.8043281893903781,0.1698872677260104,0.8301127322739896,0.1430816822895624,0.8569183177104376,0.1219355918356607,0.8780644081643393,0.1884595686816652,0.8115404313183348,0.523968769427056,0.476031230572944,0.2106680799276994,0.7893319200723006,0.1230507598285622,0.8769492401714377,0.0628674821467699,0.93713251785323,0.1581258099961727,0.8418741900038273,0.0024368747996624,0.9975631252003376,0.2093698635899671,0.7906301364100328,0.7219546626322633,0.1570332890422577,
2,fructose_rich_iG_probe,sugar_initial,192.0,"18, 20, 24, 22",Fructose-rich must plus glucose pulse separates fructose capacity from glucose inhibition iG.,97.8867092098584,1.6535179796228847,3.3244507664997613e-06,300801.56700677425,686523.2564546545,0.9314216161043214,0.0004396481800872,0.1053540359923112,0.0004281781655721,0.1224355145575308,0.1692750129537719,0.0013214327950371,0.0035228168021991,0.001149242077851,0.0127751394626423,0.0016754964410845,0.002335177167251,0.0057965009565106,0.0023817380276743,0.0006919682185382,0.5018397143062595,0.2212614325133501,0.7787385674866498,0.631480891617654,0.368519108382346,0.2663419831730712,0.7336580168269288,0.091403776558712,0.908596223441288,0.1148465406219623,0.8851534593780376,0.0832579672794188,0.9167420327205812,0.0632197859605892,0.9367802140394108,0.015832559434153,0.984167440565847,0.1765993668071217,0.8234006331928783,0.116861981038703,0.883138018961297,0.0183446369017338,0.9816553630982662,0.013228811649195,0.986771188350805,0.0984140410977157,0.9015859589022842,0.0019444308161096,0.9980555691838904,0.1464940909271116,0.8535059090728884,0.8344496344491279,0.368519108382346,
3,glucose_rich_growth_yield,sugar_initial,168.0,"18, 22, 24, 20",High glucose must isolates glucose growth/fermentation terms and tests fructose response after glucose history.,103.76077422964408,4.476600433480436,6.521181036143782e-06,153346.45587317375,924725.8676713282,0.4456097409656956,0.0002933511645463,0.0914220147998462,0.0003236653800075,0.0619354243899712,0.0856556226587289,0.0006462938177784,0.0030713961197207,0.0006984497482988,0.0051459320864667,0.0009135289302427,0.0012474526511883,0.0028104231314749,0.0013480998132487,0.0006181721056192,0.1894799141685565,0.1476346356855127,0.8523653643144873,0.5479738376942914,0.4520261623057086,0.2013313291687622,0.7986686708312377,0.0462376599834507,0.9537623400165492,0.0581140227108515,0.9418859772891484,0.0407202770625791,0.9592797229374208,0.0551186780895658,0.9448813219104342,0.0096222087276752,0.9903777912723248,0.0711356890278928,0.9288643109721072,0.0637165188218647,0.9362834811781352,0.0097997129550107,0.9902002870449892,0.0064139656906401,0.99358603430936,0.0557038384924431,0.9442961615075568,0.0017370637257946,0.9982629362742054,0.0553118595116408,0.9446881404883593,0.8885834188455086,0.4520261623057086,
4,high_biomass_low_N_maintenance,maintenance,168.0,"16, 18, 20, 18",High biomass and low N create low-growth sugar consumption windows for m0.,106.72809202090473,6.359555935579714,8.993655308315092e-06,111189.49589667386,969764.8844766796,0.357457906112625,0.0002469639622646,0.0904319871923402,0.0002654898094403,0.0501366029420742,0.0581434543808759,0.0004514865742874,0.0027580171435288,0.0005271237952551,0.0047043575453459,0.0006116492828582,0.0009174837134646,0.0018562654445598,0.0012641707344149,0.0006007399982661,0.1445421135936483,0.124289380793093,0.875710619206907,0.5420397174641028,0.4579602825358971,0.1651440639531281,0.8348559360468719,0.0374292938555575,0.9625707061444424,0.0394480820230573,0.9605519179769428,0.0284462854034611,0.9715537145965388,0.0494948398624318,0.950505160137568,0.0072619328672151,0.9927380671327848,0.0650315064013053,0.9349684935986946,0.0426611153226047,0.9573388846773953,0.0072075497408948,0.9927924502591052,0.0042363808996546,0.9957636191003452,0.0522358669029275,0.9477641330970724,0.0016880795010585,0.9983119204989414,0.0421938816876149,0.957806118312385,0.896304841537743,0.4579602825358971,
5,low_temp_growth_separation_plus_co2,legacy_plus,168.0,"15, 17, 20, 22","Previous robust N/T design, now measured with Xd and online CO2.",108.97890481059736,8.518462301763446,1.0842587907157627e-05,92228.90407370916,1111240.091539889,0.2807959691839427,0.0001992300964145,0.0793006439867693,0.0002158743939088,0.0356042794804737,0.0426381179355173,0.0004000003502169,0.002430444127333,0.0004498449861045,0.0042724757301229,0.0005196245498733,0.0007615449463596,0.0016319636326303,0.0011198191894353,0.0005820429311423,0.1106700628476404,0.1002663914671625,0.8997336085328375,0.4753196296558954,0.5246803703441045,0.134281518332788,0.865718481667212,0.0265802419986398,0.9734197580013602,0.0289283117341288,0.9710716882658712,0.0252023532299118,0.9747976467700882,0.0436162781508376,0.9563837218491624,0.0061972996080801,0.99380270039192,0.0590613128604117,0.9409386871395884,0.0362426041652675,0.9637573958347324,0.0059825291721929,0.9940174708278072,0.0037244778662814,0.9962755221337184,0.0462712231364553,0.9537287768635446,0.0016355407391438,0.9983644592608562,0.0323061523182227,0.9676938476817772,0.9107851636757832,0.5246803703441045,
6,ethanol_pulse_death_probe,death,216.0,"20, 25, 25, 22",Late ethanol stress with Xd observation targets iE/Kd0 separately from growth.,111.00623841595566,9.175859922116484,1.0086135292656105e-05,99146.0030015776,1267016.5643489084,0.2599766441718517,0.0001908727385279,0.0756609705885619,0.0002075913876893,0.032356410994568,0.0393528084560349,0.0003384786073882,0.0014196838274558,0.0003859133715375,0.0031354294369371,0.0004413135495287,0.0006820325649041,0.0015012620003823,0.0007751321652291,0.0004421372710137,0.1030866072120925,0.0960603898009233,0.9039396101990766,0.4535038142383943,0.5464961857616057,0.1291291951166322,0.8708708048833678,0.0241555578990086,0.9758444421009912,0.0266993564854641,0.9733006435145358,0.0213261248884928,0.9786738751115072,0.0254773701679413,0.9745226298320586,0.0053165442764918,0.994683455723508,0.0433431552626647,0.9566568447373353,0.0307805939735483,0.9692194060264516,0.0053578974365588,0.9946421025634412,0.0034261897631267,0.9965738102368732,0.0320286647308198,0.96797133526918,0.0012424058095123,0.9987575941904876,0.0300924346554996,0.9699075653445004,0.9204321550938368,0.5464961857616057,
7,ethanol_initial_challenge,ethanol,192.0,"18, 22, 25, 22",Initial ethanol decouples ethanol inhibition iE from ethanol produced by fermentation.,112.52569883506978,10.484857296939737,1.0080137531648462e-05,99204.99565212424,1424631.48357781,0.2313894680687554,0.0001813042469316,0.0703713235925321,0.00019981397836,0.0284890990269063,0.0327726056256537,0.0002666714589999,0.0013116949488439,0.0003267971515625,0.0028782072326621,0.0003800861326348,0.000595367487578,0.0014340319115662,0.0006299899319327,0.0003573820305941,0.0911950933119969,0.0912448617184881,0.908755138281512,0.4217982324831844,0.5782017675168156,0.1242913710721368,0.8757086289278632,0.0212684305793543,0.9787315694206457,0.022234943702542,0.977765056297458,0.0168018560543964,0.9831981439456036,0.0235394227311882,0.9764605772688116,0.0045021283372265,0.9954978716627736,0.0397873992933053,0.9602126007066948,0.0265101240061666,0.9734898759938334,0.0046770756993887,0.9953229243006112,0.003272756823362,0.996727243176638,0.0260313495153439,0.973968650484656,0.001004243568988,0.998995756431012,0.0266211340212925,0.9733788659787074,0.9272143555131002,0.5782017675168156,
8,glucose_pulse_after_N_depletion,pulse_separation,192.0,"17, 20, 24, 22",Glucose pulse after likely N limitation separates fermentation/maintenance from growth uptake.,113.77092768571124,13.248414923688893,1.2062070242514678e-05,82904.50808977563,1495840.6384455522,0.201630764720754,0.0001643842370212,0.0650761644958173,0.0001851732325543,0.0266689358354768,0.0289616368965742,0.0002217639496504,0.0010944060460225,0.0002604245443915,0.0028403876072558,0.0003003053018472,0.0004678246230269,0.0012340453910399,0.0004196977600484,0.0003463607318614,0.0733892540681655,0.0827295401489601,0.9172704598510398,0.3900596117824566,0.6099403882175434,0.115184308670174,0.884815691329826,0.0199095945402274,0.9800904054597726,0.0196493490107089,0.9803506509892912,0.0139724212484328,0.9860275787515672,0.019639998293504,0.980360001706496,0.0035877446159136,0.9964122553840864,0.0392645931103146,0.9607354068896854,0.0209455965585811,0.9790544034414188,0.0036751270796396,0.9963248729203604,0.0028163463039349,0.997183653696065,0.0173420217194753,0.9826579782805248,0.0009732737176057,0.9990267262823942,0.0214233583991992,0.9785766416008008,0.9339672749283136,0.6099403882175434,
9,viable_biomass_step,biomass_input,168.0,"18, 22, 22, 18",Known viable biomass addition tests whether rates scale with X and improves q/yield separation.,114.72072483998885,13.901929157831669,1.1421020053705044e-05,87557.85344020951,1651589.2778605158,0.1926862998156412,0.0001528481312356,0.0636901296085407,0.0001720744383427,0.0249301779398985,0.0271879791842035,0.0002102174408166,0.0010067312453039,0.0002505137798941,0.0026814434212303,0.0002805076604949,0.0004543043981061,0.0011896918487739,0.0003895934453556,0.00033630940788,0.0697537778655642,0.0769237722477974,0.9230762277522024,0.3817518660166036,0.6182481339833963,0.1070363947688989,0.892963605231101,0.0186115313209769,0.981388468679023,0.0184459909429186,0.9815540090570812,0.0132449238998831,0.9867550761001168,0.0180666033522436,0.9819333966477564,0.0034512087450409,0.996548791254959,0.0370674004540731,0.9629325995459268,0.0195647571061086,0.9804352428938914,0.0035689151739734,0.9964310848260264,0.0027151223653875,0.9972848776346124,0.0160981035265535,0.9839018964734464,0.0009450294954454,0.9990549705045544,0.0203621116181957,0.9796378883818042,0.9360814204091236,0.6182481339833963,forced X-pulse coverage
