timestamp,flow_filt_sccm,reactor_volume_ml,reactor_volume_l,co2_volume_correction_factor,flow_filt_sccm_per_l,flow_filt_sccm_v0_corrected,process,t_h
2026-06-23 10:20:00,0.9050499999999999,1420.0,1.42,1.408450704225352,0.6373591549295774,1.2747183098591548,F1,186.83333333333334
2026-06-23 10:30:00,0.9288,1420.0,1.42,1.408450704225352,0.6540845070422535,1.3081690140845068,F1,187.0
2026-06-23 10:40:00,0.89665,1420.0,1.42,1.408450704225352,0.6314436619718311,1.2628873239436618,F1,187.16666666666666
2026-06-23 10:50:00,0.8256,1420.0,1.42,1.408450704225352,0.5814084507042254,1.1628169014084506,F1,187.33333333333334
2026-06-23 11:00:00,0.7497,1420.0,1.42,1.408450704225352,0.5279577464788733,1.0559154929577466,F1,187.5
2026-06-23 11:10:00,0.68055,1420.0,1.42,1.408450704225352,0.4792605633802818,0.9585211267605633,F1,187.66666666666666
2026-06-23 11:20:00,0.63505,1420.0,1.42,1.408450704225352,0.44721830985915495,0.8944366197183098,F1,187.83333333333334
2026-06-23 11:30:00,0.6021,1420.0,1.42,1.408450704225352,0.42401408450704225,0.8480281690140844,F1,188.0
2026-06-23 11:40:00,0.58375,1420.0,1.42,1.408450704225352,0.4110915492957746,0.8221830985915493,F1,188.16666666666666
2026-06-23 11:50:00,0.5844,1420.0,1.42,1.408450704225352,0.41154929577464794,0.8230985915492958,F1,188.33333333333334
2026-06-23 12:00:00,0.59105,1420.0,1.42,1.408450704225352,0.4162323943661972,0.8324647887323942,F1,188.5
2026-06-23 12:10:00,0.6078,1420.0,1.42,1.408450704225352,0.4280281690140845,0.8560563380281689,F1,188.66666666666666
2026-06-23 12:20:00,0.61755,1420.0,1.42,1.408450704225352,0.43489436619718314,0.869788732394366,F1,188.83333333333334
2026-06-23 12:30:00,0.63005,1420.0,1.42,1.408450704225352,0.4436971830985916,0.887394366197183,F1,189.0
2026-06-23 12:40:00,0.6615,1420.0,1.42,1.408450704225352,0.4658450704225352,0.9316901408450703,F1,189.16666666666666
2026-06-23 12:50:00,0.70275,1420.0,1.42,1.408450704225352,0.4948943661971831,0.9897887323943662,F1,189.33333333333334
2026-06-23 13:00:00,0.7504500000000001,1420.0,1.42,1.408450704225352,0.5284859154929578,1.0569718309859155,F1,189.5
2026-06-23 13:10:00,0.7827,1420.0,1.42,1.408450704225352,0.5511971830985916,1.102394366197183,F1,189.66666666666666
2026-06-23 13:20:00,0.8161,1420.0,1.42,1.408450704225352,0.574718309859155,1.1494366197183097,F1,189.83333333333334
2026-06-23 13:30:00,0.83085,1420.0,1.42,1.408450704225352,0.5851056338028169,1.1702112676056338,F1,190.0
2026-06-23 13:40:00,0.84065,1420.0,1.42,1.408450704225352,0.5920070422535212,1.1840140845070422,F1,190.16666666666666
2026-06-23 13:50:00,0.839,1420.0,1.42,1.408450704225352,0.5908450704225352,1.1816901408450704,F1,190.33333333333334
2026-06-23 14:00:00,0.83535,1420.0,1.42,1.408450704225352,0.588274647887324,1.176549295774648,F1,190.5
