,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrO2,kPyrDrain,kAldS_N,kAcAld,kAcStress,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss
mu0,3269.5210089761204,-391.89530358983683,26.122516935313733,184.6564841803479,1498.4012285405443,1117.000884017985,-352.6108016727798,-1373.1996248228388,0.0,256.2951663033338,2.7963105142292366,-0.41091635537629045,-7.939490571167782,46.175630144656026,286.8377276575232,-1.664309538555657,208.04286391814375,74.75002200444699,192.6046643890195,57.66148778134176,217.71694504370595,61.013197467472345,219.45790621924195,-9.977219073776917,-11.291289595111689,-14.083121635290375
qN,-391.89530358983683,2607.075628541279,258.2400021907217,15.460345783341431,-1287.657229588909,-871.0570621569437,258.6645128300449,807.0386742590541,0.0,-66.61400210297937,-0.7063055461967356,-123.2648077527983,-29.248699542878587,29.73539213476138,-1301.6318246466644,61.19215176377547,-160.7087341265777,32.78316845743767,164.76944578909072,33.83416424489073,234.02613542167595,33.285996066475015,216.90914086637,-11.47923159352915,-16.813561202607346,-18.650981027160334
betaG0,26.122516935313733,258.2400021907217,3280.303860904096,2232.9294423409365,-3326.847333562534,-2156.62175887388,-4.507071950046697,26.346961035278124,0.0,-165.00023527137256,-1.8748065061975836,-63.70120890789077,-15.035101260701211,18.8905427486555,-455.0450687012261,22.355917565604983,57.005876049376525,-25.407163653399145,-52.42673457834103,-16.30158814136666,-37.9924967986401,-16.725488616957783,-33.06864118301146,2.41959128606506,1.1113891081391685,0.8852384241653488
betaF0,184.6564841803479,15.460345783341431,2232.9294423409365,1615.412559932357,-2091.09313808399,-1523.5481481541888,-13.10590101892404,-107.68896767867533,0.0,-43.454094784890955,-0.4848851564728569,-23.511139300199822,-5.6400660370341,7.539060182459686,-163.4140961077917,8.59022954996548,37.686428076916265,-14.411740274207158,-47.02195189630193,-9.990160246944619,-45.531763003283395,-10.541448894144196,-45.44657625805454,2.9920676361934238,2.9781425199842615,3.7494736135972175
qEG,1498.4012285405443,-1287.657229588909,-3326.847333562534,-2091.09313808399,6311.793931898321,2611.183157243884,-181.19303718804412,-997.5195334963,0.0,-816.8559128989358,-13.386168710591022,195.44684487564354,44.67946113027778,-50.46560201363877,1426.9803322148184,-63.19046972599372,-26.69598352134361,46.017097121672464,34.77392551799862,26.88726672771261,-7.589260717541639,29.560145165807256,-1.890564793048751,0.13276269250466805,3.831106419619407,3.947698551124204
qEF,1117.000884017985,-871.0570621569437,-2156.62175887388,-1523.5481481541888,2611.183157243884,2847.345477016058,-405.40308588404497,-704.5531229392872,0.0,-19.646245365406088,-0.33735104663561144,102.03589408062021,23.482789518820784,-27.08366935716236,753.4213359690931,-33.68107768444313,-14.158367134915745,38.62527510002492,78.84537136818201,25.674777176188243,65.74079006947142,27.886013997434315,70.89744555997383,-3.6486354420883833,-2.4486795501865553,-3.6968290974117197
iG,-352.6108016727798,258.6645128300449,-4.507071950046697,-13.10590101892404,-181.19303718804412,-405.40308588404497,131.48345483815723,229.20166251619116,0.0,15.591377643107943,0.1825526252335532,-30.446808384566733,-6.84473851291029,7.261339269739484,-223.3905359944813,9.397046473309178,-6.491415151638979,-5.461237771843464,1.6023124281147447,-2.976053253523818,7.927861229791702,-3.4701271296658827,5.975018760520902,-0.4838311052847521,-1.0472386215382885,-1.065754931931591
iE,-1373.1996248228388,807.0386742590541,26.346961035278124,-107.68896767867533,-997.5195334963,-704.5531229392872,229.20166251619116,835.1956590113248,0.0,-146.54504940001848,-1.637333053524715,-64.62131961794196,-14.985587152586467,17.34961510955312,-502.56742359115657,21.9382892003623,-22.4634681000603,-23.25900496674453,-34.8500955979144,-15.568265410126314,-26.24828916953527,-17.19806168605298,-31.858547274061625,0.9471449945723276,0.00908508605135556,0.6685108437964767
Kd0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gammaG0,256.2951663033338,-66.61400210297937,-165.00023527137256,-43.454094784890955,-816.8559128989358,-19.646245365406088,15.591377643107943,-146.54504940001848,0.0,1351.6862935324846,19.28500832337697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gammaF0,2.7963105142292366,-0.7063055461967356,-1.8748065061975836,-0.4848851564728569,-13.386168710591022,-0.33735104663561144,0.1825526252335532,-1.637333053524715,0.0,19.28500832337697,0.2891291987535829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_N,-0.41091635537629045,-123.2648077527983,-63.70120890789077,-23.511139300199822,195.44684487564354,102.03589408062021,-30.446808384566733,-64.62131961794196,0.0,0.0,0.0,300.50177948687013,68.60960886853793,-76.58835308689757,5.984094288282349,-0.32706326185172496,0.00829117287014009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrO2,-7.939490571167782,-29.248699542878587,-15.035101260701211,-5.6400660370341,44.67946113027778,23.482789518820784,-6.84473851291029,-14.985587152586467,0.0,0.0,0.0,68.60960886853793,16.67939377879763,-23.557466489713207,1.454071131207018,-0.08164732160947104,0.0018099535404195552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrDrain,46.175630144656026,29.73539213476138,18.8905427486555,7.539060182459686,-50.46560201363877,-27.08366935716236,7.261339269739484,17.34961510955312,0.0,0.0,0.0,-76.58835308689757,-23.557466489713207,58.28736364691622,-2.098333402358897,0.12684012930079933,-0.001733685720286422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_N,286.8377276575232,-1301.6318246466644,-455.0450687012261,-163.4140961077917,1426.9803322148184,753.4213359690931,-223.3905359944813,-502.56742359115657,0.0,0.0,0.0,5.984094288282349,1.454071131207018,-2.098333402358897,2253.5676999666875,-98.79748968868286,5.401618585047683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAld,-1.664309538555657,61.19215176377547,22.355917565604983,8.59022954996548,-63.19046972599372,-33.68107768444313,9.397046473309178,21.9382892003623,0.0,0.0,0.0,-0.32706326185172496,-0.08164732160947104,0.12684012930079933,-98.79748968868286,5.175340572791754,6.9688620424951955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcStress,208.04286391814375,-160.7087341265777,57.005876049376525,37.686428076916265,-26.69598352134361,-14.158367134915745,-6.491415151638979,-22.4634681000603,0.0,0.0,0.0,0.00829117287014009,0.0018099535404195552,-0.001733685720286422,5.401618585047683,6.9688620424951955,226.11117262498553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_EA_growth,74.75002200444699,32.78316845743767,-25.407163653399145,-14.411740274207158,46.017097121672464,38.62527510002492,-5.461237771843464,-23.25900496674453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.494816029175595,202.57104011252616,0.0,0.0,0.0,0.0,-12.630122944819567,0.0,0.0
k_EA_stationary,192.6046643890195,164.76944578909072,-52.42673457834103,-47.02195189630193,34.77392551799862,78.84537136818201,1.6023124281147447,-34.8500955979144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.57104011252616,996.658883390221,0.0,0.0,0.0,0.0,-66.451716079421,0.0,0.0
k_IAA_growth,57.66148778134176,33.83416424489073,-16.30158814136666,-9.990160246944619,26.88726672771261,25.674777176188243,-2.976053253523818,-15.568265410126314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.94897484688637,159.48812013457052,0.0,0.0,0.0,-10.267243139857017,0.0
k_IAA_stationary,217.71694504370595,234.02613542167595,-37.9924967986401,-45.531763003283395,-7.589260717541639,65.74079006947142,7.927861229791702,-26.24828916953527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.48812013457052,1127.0400203166469,0.0,0.0,0.0,-78.88241410354404,0.0
