,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrO2,kPyrDrain,kAldS_N,kAcAld,kAcStress,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss
mu0,5396.740123111094,-2179.7371836896104,291.2245977318713,363.2730118360037,2961.20328547257,1471.2482717550733,-558.838292241564,-2534.646457740784,98.25657856709904,462.99018553987975,4.94872895575982,-33.63933387620565,-15.589087788560958,42.048788546265726,125.43478538884952,3.620574538009514,233.14966306217235,113.41338011973785,433.8715038464799,89.13895692734717,490.9365254421298,93.01059047864648,483.46966797852036,-25.823410916359396,-29.136269334500895,-33.40042596203278
qN,-2179.7371836896104,3557.3469380960555,-76.87802198661561,-196.42775992578976,-2190.266368917161,-1132.399488023174,413.267117694204,1613.2626746774226,-84.22575326690139,-231.85695713072403,-2.504368633946623,-187.30733160128597,-43.79352762787014,38.54355696320968,-1563.2749518516878,72.78664643807687,-192.509937062207,18.064660483816077,99.64620074428971,24.026967903970665,183.30574793063434,23.513837812271284,167.58102937320868,-9.422939115802823,-16.007223252005765,-16.48025845094618
betaG0,291.2245977318713,-76.87802198661561,3245.5484751123204,1687.9753663766326,-3036.1571206132253,-1477.7691912434104,-54.86091610576057,-143.98689713107996,112.01480522504323,-256.0477160588515,-2.745256631633092,-50.77351650131262,-11.970491313961633,12.269866154491739,-376.4785995295313,19.058502443116783,32.97190601977213,-45.61536461730014,-221.4089353532927,-31.843962343228323,-211.80500358428858,-31.658866396930524,-186.83573149768483,15.21517057198142,14.081335885175331,13.59910265511134
betaF0,363.2730118360037,-196.42775992578976,1687.9753663766326,908.2755060438304,-1338.207000158989,-829.4690508915787,-17.898790175248262,-199.0273959440507,65.33632507543012,-77.29940653745464,-0.8297901055348506,-19.30985208985786,-4.49758549196125,4.267952403670728,-144.0032980738957,7.480577534201319,17.27150768493286,-20.99858469386107,-108.16632098024856,-14.740490216111553,-104.59180726641887,-14.58202126508734,-92.22796961851529,7.713801063454348,7.3027314600872835,7.127518454656153
qEG,2961.20328547257,-2190.266368917161,-3036.1571206132253,-1338.207000158989,6710.460046886552,1930.166450527363,-189.72842079589472,-1683.7641294866985,-60.461641709318116,-84.91966306306,-0.919218493609433,172.30870844366302,40.827359407888174,-45.527141432350064,1279.105081105551,-59.66524941107526,-1.9155535972507207,93.92941380654294,359.26621995527495,64.7907681207507,334.66978844157467,67.1161537862949,316.6600402729018,-21.62169547006708,-18.824191119730365,-20.3053215898212
qEF,1471.2482717550733,-1132.399488023174,-1477.7691912434104,-829.4690508915787,1930.166450527363,2618.330896717361,-571.979167081608,-837.0039142829048,-35.75811881677539,0.6553435672904895,0.007100077926027952,99.16524739422546,23.575940334232932,-26.44328779526818,737.8786163297768,-34.571635831742235,-2.22365797580948,51.64798228351667,174.77425718274816,35.3487779355912,155.45074417698692,36.60769761564363,145.17867453972053,-9.45070154628349,-7.230141772856857,-7.579783693608946
iG,-558.838292241564,413.267117694204,-54.86091610576057,-17.898790175248262,-189.72842079589472,-571.979167081608,187.36777404359782,316.0104428897915,-7.376367436823645,22.55253604942767,0.24199911169335578,-27.342301567197357,-6.472237451193047,7.370477089643867,-202.55262217972188,9.165763914689888,-5.273135665836396,-9.23785638763304,-16.639753109788153,-6.097669794260131,-10.908557602790054,-6.60330703704171,-12.355641003130366,0.23344587901751665,-0.3869461769468745,-0.18489922049655072
iE,-2534.646457740784,1613.2626746774226,-143.98689713107996,-199.0273959440507,-1683.7641294866985,-837.0039142829048,316.0104428897915,1410.2365472257284,-48.1912551110328,-248.42962139988427,-2.6661903207543527,-52.060844460788765,-12.903511023403919,16.226463130682884,-394.7902116867398,18.391693146905865,-14.568981222445487,-40.8243970640872,-161.66966586418002,-30.04516932797018,-168.529104432812,-31.71315729107005,-169.35914757457957,9.07372516067231,9.17792564089744,10.952362673148365
Kd0,98.25657856709904,-84.22575326690139,112.01480522504323,65.33632507543012,-60.461641709318116,-35.75811881677539,-7.376367436823645,-48.1912551110328,48.19632169654575,3.155443620884047e-26,6.310887241768094e-26,0.9174577085900333,0.4178701867845014,-1.370667196447794,0.5447274695792246,-0.2986226162245946,-10.141401242999317,-0.1860053160086261,-1.8339514146791558,-0.1449248524470264,-2.061461060531315,-0.14661719554711153,-1.9841278133630265,0.15638918089920037,0.18040041485216862,0.19562963398631644
gammaG0,462.99018553987975,-231.85695713072403,-256.0477160588515,-77.29940653745464,-84.91966306306,0.6553435672904895,22.55253604942767,-248.42962139988427,3.155443620884047e-26,961.1732902152801,10.281643902533089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gammaF0,4.94872895575982,-2.504368633946623,-2.745256631633092,-0.8297901055348506,-0.919218493609433,0.007100077926027952,0.24199911169335578,-2.6661903207543527,6.310887241768094e-26,10.281643902533089,0.11007540126103327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
