policy,candidate,family,medium,horizon_h,n_liquid_samples,hybrid_score,dopt_score,new_logdet,new_min_eigenvalue,new_max_eigenvalue,new_min_relative_eigenvalue,new_condition_number,new_trace_inv,new_rank_1e-8,combined_logdet,combined_min_eigenvalue,combined_max_eigenvalue,combined_min_relative_eigenvalue,combined_condition_number,combined_trace_inv,combined_rank_1e-8,var_ratio_mu0,var_reduction_mu0,var_ratio_qN,var_reduction_qN,var_ratio_betaG0,var_reduction_betaG0,var_ratio_betaF0,var_reduction_betaF0,var_ratio_qEG,var_reduction_qEG,var_ratio_qEF,var_reduction_qEF,var_ratio_iG,var_reduction_iG,var_ratio_iE,var_reduction_iE,var_ratio_Kd0,var_reduction_Kd0,var_ratio_gammaG0,var_reduction_gammaG0,var_ratio_gammaF0,var_reduction_gammaF0,var_ratio_kPyrS_N,var_reduction_kPyrS_N,var_ratio_kPyrO2,var_reduction_kPyrO2,var_ratio_kPyrDrain,var_reduction_kPyrDrain,var_ratio_kAldS_N,var_reduction_kAldS_N,var_ratio_kAcAld,var_reduction_kAcAld,var_ratio_kAcStress,var_reduction_kAcStress,var_ratio_k_EA_growth,var_reduction_k_EA_growth,var_ratio_k_EA_stationary,var_reduction_k_EA_stationary,var_ratio_k_IAA_growth,var_reduction_k_IAA_growth,var_ratio_k_IAA_stationary,var_reduction_k_IAA_stationary,var_ratio_k_EO_growth,var_reduction_k_EO_growth,var_ratio_k_EO_stationary,var_reduction_k_EO_stationary,var_ratio_alpha_EA_loss,var_reduction_alpha_EA_loss,var_ratio_alpha_IAA_loss,var_reduction_alpha_IAA_loss,var_ratio_alpha_EO_loss,var_reduction_alpha_EO_loss,new_param_mean_var_reduction,new_param_worst_var_reduction
balanced,natural_control_18C,natural_baseline,natural,216.0,28,134.18763333140174,161.76109451732927,84.0609173981855,-8.771357268116098e-14,21616.852082102254,-4.0576478179162694e-18,1000000000000.0001,504442.60378501343,25,161.76109451732927,0.183082203797815,169540.5347611828,1.0798727517033446e-06,926035.0336858146,6.838236439335245,26,0.8609218416243788,0.1390781583756212,0.8202784008579724,0.17972159914202757,0.7883231420128688,0.2116768579871312,0.7548246298687454,0.24517537013125457,0.6625710540765388,0.3374289459234612,0.7734005199993217,0.2265994800006783,0.9377277590902084,0.062272240909791554,0.7073537981578499,0.29264620184215007,0.9559363684637329,0.044063631536267134,0.8239011267300825,0.17609887326991747,0.8474054479471308,0.1525945520528692,0.7960364649183707,0.20396353508162934,0.8547021415859211,0.14529785841407894,0.8706275139632872,0.1293724860367128,0.7838918818812793,0.21610811811872066,0.9081214735422745,0.09187852645772554,0.6994590595287783,0.3005409404712217,0.03910685752073288,0.9608931424792672,0.002356701940834222,0.9976432980591657,0.06891562141954771,0.9310843785804523,0.002211643849658686,0.9977883561503413,0.06200736466693751,0.9379926353330625,0.0023741772102687277,0.9976258227897312,0.7309700216483159,0.2690299783516841,0.6497585405878357,0.35024145941216434,0.5165176199643516,0.48348238003564836,0.6652909925564059,0.09187852645772554
balanced,natural_cold_hot_switch,natural_temperature,natural,216.0,28,135.1963528862423,162.75377493790242,86.83263200879907,8.12976362425429e-14,21804.833676202914,3.728422672229254e-18,1000000000000.0,508582.7539602356,25,162.75377493790242,0.18395073658069952,169060.40871315222,1.0880769659844604e-06,919052.6325453724,6.716009701049913,26,0.7838269986928451,0.2161730013071549,0.7413058731315109,0.25869412686848914,0.8005471692357681,0.19945283076423193,0.7816579430090292,0.21834205699097076,0.7432560767974435,0.25674392320255646,0.8489393421307406,0.15106065786925937,0.9518704615296314,0.048129538470368605,0.7924226342624558,0.20757736573754415,0.9567477247416964,0.04325227525830355,0.8437824626065463,0.15621753739345368,0.843409191803007,0.156590808196993,0.6841177215161072,0.31588227848389283,0.7502303739420121,0.24976962605798791,0.7788716838433987,0.22112831615660133,0.6937096100183853,0.30629038998161473,0.8664767285925822,0.13352327140741782,0.6777300037798002,0.3222699962201998,0.023756817294505243,0.9762431827054947,0.00272289193923833,0.9972771080607616,0.04226740255636249,0.9577325974436375,0.002565930835788864,0.9974340691642112,0.037910918120224534,0.9620890818797755,0.002783508801644691,0.9972164911983553,0.7370318399823991,0.2629681600176009,0.6560208837681354,0.3439791162318646,0.51483710602988,0.48516289397012,0.6759905425726763,0.13352327140741782
balanced,natural_glucose_pulse_after_growth,natural_sugar_pulse,natural,216.0,28,137.61815691049287,165.4565595670039,102.64792742320446,0.00011542373515956919,22568.903281955085,5.114281970974459e-09,195530869.37235555,8512.87280755545,25,165.4565595670039,0.1624530471003886,171612.80505465606,9.466254400343249e-07,1056384.032911412,7.053749670135074,26,0.8387083287061274,0.16129167129387256,0.793018936229033,0.20698106377096703,0.7869716803114541,0.21302831968854585,0.8687950822689602,0.13120491773103982,0.6774883269362177,0.32251167306378226,0.8383267827703601,0.1616732172296399,0.9659654917813225,0.034034508218677484,0.738315806737731,0.261684193262269,0.8751090659641225,0.12489093403587748,0.8620540014391156,0.1379459985608844,0.95501344355538,0.04498655644462002,0.7424291836248486,0.25757081637515145,0.8013233329309349,0.19867666706906506,0.8232148869524497,0.1767851130475503,0.7528958022438734,0.24710419775612658,0.8940006262473281,0.10599937375267188,0.655511130402985,0.34448886959701497,0.02831995891932595,0.9716800410806741,0.0021200320529988874,0.9978799679470011,0.050455277688829486,0.9495447223111705,0.0018675116440795257,0.9981324883559205,0.044819996288391624,0.9551800037116084,0.001807407408082318,0.9981925925919177,0.479569134840496,0.520430865159504,0.4006314808747269,0.5993685191252731,0.29943102751305545,0.7005689724869446,0.7401333105563365,0.10599937375267188
balanced,synthetic_natural_like_control,synthetic_baseline,synthetic,216.0,28,134.0962135721876,161.66983818432732,91.19729225105664,1.3555316589004467e-14,21673.65415086125,6.254282962462893e-19,1000000000000.0001,498531.905231171,25,161.66983818432732,0.18309271546342337,169559.867911481,1.0798116188614114e-06,926087.46056505,6.845105572310981,26,0.8557850597837912,0.14421494021620884,0.8198617630668894,0.1801382369331106,0.7879422286557994,0.21205777134420056,0.7528148675432045,0.24718513245679552,0.6644756150222041,0.3355243849777959,0.7699452915198486,0.23005470848015142,0.9323628414709121,0.06763715852908792,0.7102048091925575,0.28979519080744254,0.955190616769591,0.04480938323040895,0.824421717008045,0.175578282991955,0.847356807089954,0.15264319291004602,0.9296545001711118,0.07034549982888816,0.940005584785586,0.059994415214413954,0.9578819503202483,0.042118049679751746,0.8295160224983877,0.17048397750161226,0.937100957082196,0.06289904291780402,0.6864574426442052,0.31354255735579484,0.039993159371829616,0.9600068406281704,0.002366963847262275,0.9976330361527377,0.07040241049669975,0.9295975895033003,0.002219324827822853,0.9977806751721772,0.06335837715286509,0.9366416228471349,0.002382368130775527,0.9976176318692245,0.7309505141574224,0.2690494858425776,0.6497409566403469,0.3502590433596531,0.5165057449060382,0.4834942550939618,0.6635019800675033,0.06289904291780402
balanced,synthetic_high_sugar_reference,synthetic_baseline,synthetic,216.0,28,139.80483422932767,167.73977626261595,122.2633326860895,0.00064044299628716,49290.12332582564,1.2993333209040662e-08,76962545.63103235,1554.6089492665465,26,167.73977626261595,0.1785705684170705,198472.9970426688,8.997222346507945e-07,1111454.1371628167,6.370326274961007,26,0.8211106584468366,0.17888934155316338,0.7838669883475153,0.21613301165248466,0.6769973088488449,0.3230026911511551,0.8034215520835674,0.19657844791643264,0.6963722000767573,0.30362779992324274,0.8271683217540498,0.17283167824595025,0.8125521142863595,0.18744788571364046,0.771797884012481,0.22820211598751905,0.8636779126284203,0.1363220873715797,0.783737452031003,0.21626254796899702,0.8688146485023507,0.13118535149764932,0.9329571934419367,0.06704280655806327,0.9617380665442218,0.03826193345577822,0.9615676743251512,0.03843232567484878,0.8116222381577695,0.18837776184223054,0.9313513553865582,0.06864864461344178,0.622392550712146,0.37760744928785395,0.02569376237323068,0.9743062376267693,0.0015585761736387482,0.9984414238263613,0.045144752163163264,0.9548552478368367,0.001288239065197271,0.9987117609348027,0.03940705463581678,0.9605929453641833,0.0011761552860245228,0.9988238447139755,0.3685446026555134,0.6314553973444865,0.3375348691053173,0.6624651308946827,0.28689416289859804,0.713105837101402,0.7580921745040723,0.06864864461344178
balanced,synthetic_glucose_rich_fructose_pulse,sugar_separation,synthetic,216.0,28,142.0773329764412,169.52490597752174,119.04059790833234,0.00038328815488763914,42641.828877773965,8.988548685054617e-09,111252665.47899038,2590.1529165122693,25,169.52490597752174,0.21332552205872368,186655.5091608381,1.1428836095853161e-06,874979.7368805035,5.329299122319037,26,0.7892056708720844,0.21079432912791563,0.7612834291195093,0.2387165708804907,0.5031659706056651,0.49683402939433485,0.5548944207317726,0.44510557926822736,0.7026316880265879,0.29736831197341207,0.7094116889328443,0.29058831106715566,0.6642564462668287,0.33574355373317133,0.7247827164067135,0.27521728359328645,0.8337369708876058,0.1662630291123942,0.6606680834344755,0.3393319165655245,0.727283286342351,0.27271671365764905,0.924726007663609,0.07527399233639098,0.9669240182509814,0.0330759817490186,0.9596806097102524,0.040319390289747625,0.7893694919577614,0.2106305080422386,0.9227261540093014,0.07727384599069864,0.6265558275307781,0.3734441724692219,0.02082813292421945,0.9791718670757805,0.0016667643682634235,0.9983332356317366,0.036891927812805966,0.9631080721871941,0.0013965862489452594,0.9986034137510548,0.0322960969284274,0.9677039030715726,0.0012791699162915018,0.9987208300837085,0.32445074595809886,0.6755492540419011,0.279827180120296,0.7201728198797039,0.2205041676295093,0.7794958323704907,0.775597931504824,0.07727384599069864
balanced,synthetic_fructose_rich_glucose_pulse,sugar_separation,synthetic,216.0,28,145.7845440734085,171.085511977526,122.9290861052528,0.04832200560022601,56181.26978305826,8.601088189501504e-07,1162643.5841229963,22.97783215315119,26,171.085511977526,0.6515493881714088,199103.9663466356,3.272407878791705e-06,305585.37842453714,2.2704510130762166,26,0.8111505010269044,0.18884949897309555,0.7945558967542561,0.20544410324574391,0.5212609984583639,0.47873900154163607,0.27582346299301014,0.7241765370069899,0.6435943062872406,0.35640569371275943,0.2996143627739295,0.7003856372260705,0.27333607020044637,0.7266639297995536,0.5825416695335441,0.41745833046645586,0.8620696450270974,0.13793035497290262,0.459296050118272,0.540703949881728,0.23812847369589452,0.7618715263041055,0.8992346782058869,0.10076532179411313,0.9594570236613966,0.040542976338603376,0.9492114185616485,0.05078858143835152,0.7543530611771988,0.2456469388228012,0.9107262809002787,0.08927371909972126,0.6307380248508427,0.36926197514915726,0.017550114412476135,0.9824498855875239,0.0017033126447191882,0.9982966873552808,0.03126232407719204,0.9687376759228079,0.0014535588285775076,0.9985464411714224,0.027502255356629944,0.97249774464337,0.0013618954255930418,0.9986381045744069,0.40973117767372813,0.5902688223262719,0.3538695367112784,0.6461304632887216,0.2752307465325306,0.7247692534674695,0.7580791611441957,0.08927371909972126
balanced,synthetic_low_yan_ladder,nitrogen_saturation,synthetic,216.0,28,130.57146487707368,158.34710948423236,95.63239327605486,0.013406350155162387,23899.669734481366,5.609429044042525e-07,1782712.6293041296,91.52117226643053,26,158.34710948423236,0.1692494999814355,172266.11758891534,9.824886190639152e-07,1017823.4949456911,8.897844588782688,26,0.9365520683432492,0.06344793165675078,0.9512962711306167,0.048703728869383345,0.7601731270274371,0.2398268729725629,0.8488777998009043,0.15112220019909572,0.7268221684430434,0.27317783155695663,0.8035328508606542,0.19646714913934582,0.8292754412445118,0.1707245587554882,0.8167631744330988,0.18323682556690124,0.9574139008087833,0.0425860991912167,0.8430627533213977,0.15693724667860232,0.9165997681788608,0.0834002318211392,0.808026803055653,0.191973196944347,0.6413900204064464,0.35860997959355356,0.7107929070070141,0.28920709299298586,0.9677364308816391,0.032263569118360924,0.9881574602151726,0.01184253978482741,0.8234259324683539,0.17657406753164606,0.4311474263890529,0.5688525736109471,0.0022645271826585668,0.9977354728173414,0.5790276161602891,0.4209723838397109,0.001673891701222136,0.9983261082987779,0.5438225462477633,0.45617745375223673,0.0016651424281467864,0.9983348575718533,0.4020410405840174,0.5979589594159826,0.3027180159326134,0.6972819840673866,0.22508449041966924,0.7749155095803307,0.6089974463882765,0.01184253978482741
balanced,synthetic_low_sugar_saturation_scan,sugar_saturation,synthetic,168.0,20,123.46081833449476,151.08115776120243,46.24055571245997,5.256727992215613e-16,4936.403280267579,1.0648903044912227e-19,1000000000000.0,2224997.310715115,25,151.08115776120243,0.16333868269845866,154076.08707544254,1.0601170226920466e-06,943292.0881325098,8.343962700287143,26,0.9349504758820302,0.06504952411796983,0.9087283315090698,0.09127166849093016,0.8905753816415702,0.10942461835842976,0.8657844164442703,0.1342155835557297,0.8319161859122721,0.16808381408772788,0.8311808976625589,0.16881910233744113,0.9110015911352716,0.08899840886472843,0.8446679974214581,0.15533200257854185,0.9855708071079957,0.014429192892004283,0.9295655052341618,0.07043449476583818,0.9498467994676372,0.05015320053236283,0.961121735124041,0.03887826487595902,0.9392800870422883,0.06071991295771173,0.9429642366576555,0.0570357633423445,0.8750306837283228,0.12496931627167718,0.9479865370568722,0.05201346294312781,0.9740594162912041,0.025940583708795928,0.09805510212434802,0.901944897875652,0.008059524150703929,0.9919404758492961,0.16376330358140995,0.8362366964185901,0.007090519151167851,0.9929094808488321,0.1492973982505098,0.8507026017494902,0.008036828154314356,0.9919631718456856,0.9505872395171515,0.04941276048284848,0.9136935904002462,0.08630640959975378,0.8160960897795754,0.18390391022042463,0.542115859231136,0.025940583708795928
balanced,synthetic_ethanol_inhibition_challenge,ethanol_inhibition,synthetic,216.0,28,134.10660323015057,161.82681256372382,111.01845710613102,0.012461824816445564,23160.641630471946,5.380604309359813e-07,1858527.3001035464,84.7729318325225,26,161.82681256372382,0.1732993050005316,172553.78454539587,1.0043205105996361e-06,995698.0759089978,7.072489308594055,26,0.8792733406962361,0.12072665930376392,0.859449902849704,0.14055009715029598,0.907002768152312,0.09299723184768804,0.8425109008674843,0.15748909913251574,0.9143600617432877,0.08563993825671234,0.8482299240989282,0.15177007590107183,0.8551152477318241,0.14488475226817588,0.8243508395395427,0.1756491604604573,0.6982498709244505,0.30175012907554954,0.9053495893979278,0.09465041060207224,0.8952496681509974,0.10475033184900262,0.8912077663980896,0.10879223360191037,0.7925597727395897,0.20744022726041034,0.8437331318946396,0.1562668681053604,0.8981265805016635,0.1018734194983365,0.9642725075421079,0.035727492457892085,0.616657499637738,0.38334250036226203,0.06515419261446477,0.9348458073855352,0.0019403712680759121,0.9980596287319241,0.11150456513074238,0.8884954348692576,0.0016599232310879626,0.998340076768912,0.09902466005704536,0.9009753399429546,0.001604495093352052,0.998395504906648,0.5558909764071707,0.44410902359282933,0.49672450503761495,0.503275494962385,0.4248637040992878,0.5751362959007122,0.6964275090801193,0.035727492457892085
