objective,campaign_order,candidate,family,medium,horizon_h,temperature_segments,N_pulses_kg_m3,score,rationale,campaign_logdet,campaign_min_eigenvalue,campaign_max_eigenvalue,campaign_min_relative_eigenvalue,campaign_condition_number,campaign_trace_inv,campaign_rank_1e-8,var_ratio_mu0,var_reduction_mu0,var_ratio_qN,var_reduction_qN,var_ratio_betaG0,var_reduction_betaG0,var_ratio_betaF0,var_reduction_betaF0,var_ratio_qEG,var_reduction_qEG,var_ratio_qEF,var_reduction_qEF,var_ratio_iG,var_reduction_iG,var_ratio_iE,var_reduction_iE,var_ratio_Kd0,var_reduction_Kd0,var_ratio_gammaG0,var_reduction_gammaG0,var_ratio_gammaF0,var_reduction_gammaF0,var_ratio_kPyrS_N,var_reduction_kPyrS_N,var_ratio_kPyrS_stat,var_reduction_kPyrS_stat,var_ratio_kPyrO2,var_reduction_kPyrO2,var_ratio_kPyrDrain,var_reduction_kPyrDrain,var_ratio_kAldPyr,var_reduction_kAldPyr,var_ratio_kAldS_N,var_reduction_kAldS_N,var_ratio_kAldS_stat,var_reduction_kAldS_stat,var_ratio_kAldO2,var_reduction_kAldO2,var_ratio_kAldRed,var_reduction_kAldRed,var_ratio_kAcAld,var_reduction_kAcAld,var_ratio_kAcStress,var_reduction_kAcStress,var_ratio_kAcAssim,var_reduction_kAcAssim,var_ratio_k_EA_growth,var_reduction_k_EA_growth,var_ratio_k_EA_stationary,var_reduction_k_EA_stationary,var_ratio_k_IAA_growth,var_reduction_k_IAA_growth,var_ratio_k_IAA_stationary,var_reduction_k_IAA_stationary,var_ratio_k_EO_growth,var_reduction_k_EO_growth,var_ratio_k_EO_stationary,var_reduction_k_EO_stationary,var_ratio_alpha_EA_loss,var_reduction_alpha_EA_loss,var_ratio_alpha_IAA_loss,var_reduction_alpha_IAA_loss,var_ratio_alpha_EO_loss,var_reduction_alpha_EO_loss,var_ratio_k_EA_XE,var_reduction_k_EA_XE,var_ratio_k_EA_XE_Nlim,var_reduction_k_EA_XE_Nlim,target_mean_var_reduction,target_worst_var_reduction,aroma_mean_var_reduction,aroma_worst_var_reduction
hybrid,1,natural_pilot_EA_cold_warm_Nsplit,EA_temperature_Nsplit,natural,300.0,"13, 18, 23, 19",32h:0.025; 80h:0.035,72.49921982987091,Cold start then warm acceleration with split nitrogen to test temperature and N response.,131.7958260560884,2.107783841817848e-08,116390.85782260544,1.8109530948129793e-13,1000000000000.0,229121.4070271744,30,0.9155562063777254,0.08444379362227461,0.8405831627003849,0.1594168372996151,0.7193428786612871,0.2806571213387129,0.6122695709920992,0.3877304290079008,0.810601085023998,0.18939891497600203,0.6107409035832074,0.38925909641679257,0.5424269267791265,0.4575730732208735,0.7574758969770127,0.24252410302298733,0.20776208874347726,0.7922379112565228,0.6789746155523934,0.32102538444760664,0.6687510018470454,0.3312489981529546,0.859129017904068,0.14087098209593196,0.8953806068923865,0.10461939310761348,0.8929035077537716,0.10709649224622841,0.8175294335191667,0.18247056648083326,0.7903643319966916,0.20963566800330835,0.840804109643183,0.15919589035681703,0.6369220645723674,0.36307793542763256,0.696963181419609,0.303036818580391,0.8289446473973754,0.1710553526026246,0.4517713979245557,0.5482286020754443,7.88344672693273e-08,0.9999999211655327,0.826258485974892,0.17374151402510796,0.8784374104224129,0.12156258957758714,0.8614180337741029,0.13858196622589714,0.5824973984290078,0.41750260157099217,0.7503830762680331,0.24961692373196687,0.6142564219137461,0.3857435780862539,0.4242064852000276,0.5757935147999724,0.8564601801522198,0.1435398198477802,0.8878791088929946,0.1121208911070054,0.7114927044677277,0.2885072955322723,0.7896957498982772,0.21030425010172282,0.795174121739381,0.20482587826061904,0.29254835611093466,0.08444379362227461,0.2589181189856427,0.1121208911070054
hybrid,2,natural_pilot_EA_warm_early_noN,EA_temperature_Nstress,natural,300.0,"24, 23, 19, 17",,83.15894183488868,Warm early natural fermentation without nutrient pulse to excite ethanol-biomass and nitrogen-limited EA directions.,140.51956638784455,6.023184132021793e-08,126799.67193755889,4.750157504341055e-13,1000000000000.0001,197867.67030127536,31,0.873707642328019,0.126292357671981,0.7834703612959998,0.21652963870400022,0.5631761127054744,0.4368238872945256,0.39532757269790253,0.6046724273020975,0.4023522668539137,0.5976477331460863,0.3634414285569204,0.6365585714430796,0.4309219485855152,0.5690780514144849,0.3935663247547908,0.6064336752452092,0.14746807963501177,0.8525319203649883,0.6002135785416941,0.3997864214583059,0.5934151247314824,0.4065848752685176,0.6084499842023262,0.3915500157976738,0.5686869721218731,0.43131302787812686,0.6621985114888297,0.3378014885111703,0.6208603066193104,0.37913969338068965,0.3536932826634678,0.6463067173365322,0.5362529130236168,0.4637470869763832,0.33141887942755116,0.6685811205724488,0.35093122096042706,0.6490687790395729,0.45686304130836985,0.5431369586916301,0.3339988193480011,0.666001180651999,6.211778984890018e-08,0.9999999378822102,0.7143547584787133,0.2856452415212867,0.713942362886408,0.286057637113592,0.4049461439672623,0.5950538560327376,0.5368331172920396,0.46316688270796036,0.7226063117606107,0.27739368823938926,0.4222535048363294,0.5777464951636706,0.19488780610310955,0.8051121938968905,0.800108264692124,0.19989173530787596,0.770131845628613,0.22986815437138697,0.513378215110637,0.48662178488936303,0.6864164802915826,0.31358351970841736,0.6677494123148517,0.33225058768514826,0.48476403949027747,0.126292357671981,0.4151587759196756,0.19989173530787596
hybrid,3,natural_pilot_EA_cold_retention_noN,EA_retention_reference,natural,300.0,"13, 13, 16, 18",,89.80501803244462,Low-temperature no-pulse comparator to decouple synthesis from CO2 stripping.,147.08206139016423,7.050059084509897e-08,142926.7421263526,4.932638203057466e-13,1000000000000.0001,167976.2522972498,31,0.8240965449107582,0.17590345508924177,0.7451077447572683,0.25489225524273174,0.4051841535489524,0.5948158464510476,0.2774278969881446,0.7225721030118555,0.3211629697281878,0.6788370302718122,0.25113371944835067,0.7488662805516493,0.2807225309916391,0.719277469008361,0.27589974771855563,0.7241002522814444,0.14263445882731604,0.8573655411726839,0.4097140620563185,0.5902859379436816,0.40991020498297615,0.5900897950170239,0.5170835517413613,0.48291644825863866,0.4935857452840072,0.5064142547159928,0.5138933300536644,0.48610666994633556,0.4968856723179012,0.5031143276820988,0.31215802928265685,0.6878419707173431,0.4627900328207785,0.5372099671792214,0.28531840067445097,0.7146815993255491,0.28280561280618616,0.7171943871938138,0.42294108883798737,0.5770589111620126,0.2528732721529531,0.7471267278470469,4.7607212280332594e-08,0.9999999523927877,0.6168660132778785,0.3831339867221215,0.6439432565021179,0.3560567434978821,0.3828455880709761,0.617154411929024,0.39033656015832674,0.6096634398416733,0.6074279717664272,0.39257202823357285,0.3621129771060091,0.6378870228939909,0.15654018939941808,0.843459810600582,0.7330524719486041,0.2669475280513959,0.5534048906803252,0.44659510931967483,0.4717445678747166,0.5282554321252835,0.5694151012550723,0.43058489874492767,0.5673404914228355,0.4326595085771645,0.5753423853823431,0.17590345508924177,0.505621448528652,0.2669475280513959
hybrid,4,natural_pilot_cold_to_warm_earlyN,temperature_N,natural,300.0,"14, 16, 22, 20",30h:0.045,94.59027541786803,Cold start followed by warm transition and early nitrogen pulse.,151.54058371641966,9.043007093984311e-08,156205.09831914824,5.789188183543292e-13,1000000000000.0001,147502.51131255834,31,0.7960286506874318,0.20397134931256822,0.6966976982916456,0.30330230170835437,0.34856678453440076,0.6514332154655993,0.2375920237612052,0.7624079762387947,0.29721229198449733,0.7027877080155027,0.21731507911278525,0.7826849208872148,0.22859995961816937,0.7714000403818306,0.2549335421576054,0.7450664578423947,0.10968411138766453,0.8903158886123355,0.34319336480945556,0.6568066351905444,0.34318630599013533,0.6568136940098647,0.4925167743269273,0.5074832256730727,0.476609815398121,0.523390184601879,0.48866142775390403,0.5113385722460959,0.4573903935790237,0.5426096064209762,0.29247594366856194,0.707524056331438,0.40780343885225584,0.5921965611477442,0.25494869813882715,0.7450513018611729,0.2518008009509051,0.7481991990490948,0.4051509318669484,0.5948490681330516,0.1959068846562648,0.8040931153437352,3.525700619131275e-08,0.9999999647429938,0.5459426046618734,0.4540573953381266,0.5683667857398624,0.43163321426013757,0.372252955728851,0.627747044271149,0.3277283722354252,0.6722716277645748,0.5595936615643143,0.44040633843568566,0.30216724752712637,0.6978327524728736,0.13313927603037518,0.8668607239696249,0.6694733037282978,0.33052669627170217,0.5307657255180758,0.46923427448192423,0.41063822498880603,0.5893617750111939,0.49523301651167345,0.5047669834883266,0.5045743717116477,0.49542562828835235,0.6171720440373507,0.20397134931256822,0.5569151871559586,0.33052669627170217
hybrid,5,natural_pilot_warm_to_cool_noN,temperature,natural,300.0,"22, 22, 17, 16",,98.56842375450474,"Warm early phase to excite growth and CO2, then cool aroma-retention phase.",155.26705831025427,1.088465849040794e-07,166164.68808330127,6.550524432093099e-13,1000000000000.0001,134624.84384138492,31,0.7790945426386141,0.2209054573613859,0.6752547212163841,0.3247452787836159,0.3110454134565728,0.6889545865434272,0.21569320878213877,0.7843067912178612,0.23813698273992315,0.7618630172600769,0.19307959340695766,0.8069204065930423,0.21766802328903195,0.782331976710968,0.2112920457204688,0.7887079542795312,0.10002654635167836,0.8999734536483216,0.3189667899561214,0.6810332100438786,0.31946653876123443,0.6805334612387656,0.4342763586832143,0.5657236413167857,0.40046538875268495,0.599534611247315,0.437247221703196,0.562752778296804,0.4283737830320852,0.5716262169679148,0.2465992123289772,0.7534007876710228,0.3538961216857524,0.6461038783142476,0.20536767333656633,0.7946323266634336,0.209004099301154,0.7909959006988461,0.3631139076792744,0.6368860923207256,0.17359760825023496,0.826402391749765,3.147986968137085e-08,0.9999999685201303,0.49700988601658747,0.5029901139834125,0.5123850018639411,0.4876149981360589,0.2736682353775367,0.7263317646224633,0.3099029143638389,0.6900970856361611,0.5459417942958887,0.45405820570411126,0.2694489307482341,0.7305510692517658,0.10359389219298383,0.8964061078070161,0.6406444847958733,0.3593555152041267,0.4677423685163838,0.5322576314836163,0.35494293204666183,0.6450570679533382,0.4537609999684634,0.5462390000315366,0.4638557930675922,0.5361442069324078,0.6551599104174671,0.2209054573613859,0.600373877523873,0.3593555152041267
hybrid,6,natural_pilot_low_temp_aroma_retention,aroma_retention,natural,300.0,"13, 15, 16, 16",54h:0.035,101.8728060935998,Cold profile to contrast aroma retention against high-rate stripping.,158.42613333952934,1.27730524751945e-07,181753.0834001396,7.027695066429166e-13,1000000000000.0,122595.77026732803,31,0.7581743664621873,0.24182563353781272,0.6504798541384628,0.34952014586153723,0.27006914020316664,0.7299308597968334,0.18913231718640539,0.8108676828135946,0.21986033687518386,0.7801396631248161,0.1683415293181501,0.83165847068185,0.18057791813101012,0.8194220818689899,0.19110585567908972,0.8088941443209103,0.09759280475178049,0.9024071952482196,0.27039112292063616,0.7296088770793638,0.2723328221275277,0.7276671778724724,0.41485026027725724,0.5851497397227428,0.3775909412179339,0.6224090587820661,0.3978777306481394,0.6021222693518606,0.3865261154964845,0.6134738845035155,0.236788899856812,0.763211100143188,0.32547625522510815,0.6745237447748919,0.18646765274971958,0.8135323472502805,0.19000926817020122,0.8099907318297987,0.3554036076539215,0.6445963923460785,0.14440519552150435,0.8555948044784957,2.5452492827850983e-08,0.9999999745475072,0.4503153710918718,0.5496846289081282,0.47375825677958056,0.5262417432204194,0.2696135949441118,0.7303864050558881,0.2624281150570539,0.7375718849429461,0.5110188112414707,0.48898118875852925,0.24242223857116305,0.7575777614288369,0.09331134727925955,0.9066886527207405,0.5977651771108401,0.4022348228891599,0.42288967264586386,0.5771103273541361,0.3290792320526548,0.6709207679473452,0.41482223552436476,0.5851777644756353,0.4335937105755735,0.5664062894244265,0.6828096534430299,0.24182563353781272,0.6317543280198239,0.4022348228891599
