,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim
mu0,3636.9997600045044,-3371.279946876396,369.72263083597113,136.12806579866128,1453.3637174917314,1844.892493656387,-694.2342873000097,-1724.4334764981181,3.7856580781385105,363.20003374537845,15.616911855379517,15.173911332625352,-1.0348366100477056,-21.121938819288854,34.36398482298015,105.03436537290271,119.46388181145994,171.80949716390285,274.7280364133375,-0.2793583877172672,1005.6075738011085,871.4145229948499,-0.004088253972910755,0.07149516295566177,40.03843760070539,38.71435669039081,55.45840767960084,39.19038176091803,42.660699575665966,37.32813592835815,49.384502977127845,16.133352641904903,0.03454547406945077,127.31235155075615
qN,-3371.279946876396,3302.6859013785065,-137.30464740180975,-75.76762735670144,-1527.957335297347,-1828.7658249232654,670.9699145538083,1587.261265512348,18.065866576491132,-307.3548509952064,-13.281058942599211,-88.18905524093367,-4.726717373376548,-64.33796317854673,56.358089650111616,-179.11853785116068,-190.30548052014464,-285.01473083929335,-462.2268626784769,0.4873888009460792,-421.23602782519265,-899.8128320277507,0.004084103018883837,-0.04936259201647538,-29.169007716196692,-32.143119812777364,-48.27684780887487,-91.35205957146258,-105.22693830373403,-27.454660830097698,-46.44568958239301,-33.89316545484345,-0.02543334555695266,-93.95543217505605
betaG0,369.72263083597113,-137.30464740180975,5148.107408497072,1337.2691939747276,-3195.225274657435,-1570.2279312013966,61.03358204099891,-482.0952983791594,762.2244879370428,-571.3378300909437,-25.89485670368732,-12.386933476744845,0.00852656450158018,2.5992338326112083,-8.013769734217025,-17.1077179924221,-45.25438444020808,-53.38659305946825,-64.60767975458147,0.00704094931136073,45.76431861383557,-99.08703118878171,0.00027714463441829085,0.04868985363352632,27.184293017055786,-8.894856951973441,-7.217363001406698,-23.978671805378816,-40.65098067643696,48.754176318751654,7.445715673145227,17.17509117327813,0.02394463254943787,93.4365274862723
betaF0,136.12806579866128,-75.76762735670144,1337.2691939747276,378.0551184726189,-762.6723967328711,-536.2038873069994,45.48722034363935,-175.2845198301967,228.99436360055813,-59.93093014331956,-2.745819009899419,-1.0772627914518744,0.16931794493979896,3.2463186858576742,-4.9393191150767155,-3.3993663912195005,-8.683933400190172,-11.087637321750071,-13.072985549970351,0.0008856251073425222,-7.839801353919967,-29.04362654170507,8.250108499395891e-05,0.016908520506450687,9.390986376019052,-0.1780899449847222,1.1756595942099601,-2.3789733936861923,-7.209662822995707,17.9005620950833,4.320088510929402,8.115597024296672,0.008376634503810704,31.55791031823918
qEG,1453.3637174917314,-1527.957335297347,-3195.225274657435,-762.6723967328711,6253.207098969899,1836.3645192138779,-330.7324416171001,-847.6517708212324,-512.6342173119114,-1787.3397192314412,-86.00459580118917,58.70194256070204,3.1300715076596397,44.60195834142765,-42.10752996241908,48.28395190044827,130.9629573538452,138.21881152612474,175.71697363403504,-0.03289839099753214,-187.60062085020542,208.15112867766382,-0.0008733264159519508,-0.03460903099909421,-20.55070279810449,55.4246266214492,69.17709064514806,75.96718395423657,101.35628950088986,-54.12511279055566,42.2504910342219,-6.566182792882848,-0.018737601026686233,-77.58057160681989
qEF,1844.892493656387,-1828.7658249232654,-1570.2279312013966,-536.2038873069994,1836.3645192138779,4018.4858062444614,-1187.4926505544588,-1383.5020143415818,-159.50134060394657,-133.2895102110476,-6.455221141278106,36.10117070363134,1.4936306005469628,21.462504444174055,-19.48624879514405,-7.160635610246601,93.83613498776519,62.87082934489787,43.03828605204721,0.13703792342757432,114.19010342541094,140.7269609984261,-0.000612675743407357,-0.0014059269803803455,-1.3800635321067505,43.07182916503541,56.08087414261621,67.69055512337631,75.04950062194725,-12.47286796867812,38.76421376898608,27.027410155161924,-0.0015909581014374274,-7.757652752227672
iG,-694.2342873000097,670.9699145538083,61.03358204099891,45.48722034363935,-330.7324416171001,-1187.4926505544588,404.58531443336534,528.7389663680341,-19.48603744480092,19.16946118090517,0.9430684154495298,-17.380249026419783,-0.9686044691761209,-14.395832194978674,14.61783840151966,-2.744648174029729,-37.11713583268553,-26.750072340230354,-25.89339157484708,-0.02801692745398507,-0.8292394603691093,-45.98746969219159,0.00022045209915756424,-0.005512860347641684,-2.853251254514626,-19.100600041650758,-24.905625652986004,-27.72957012064807,-27.97802360557817,-1.5157532281757047,-17.78774326865921,-15.663160515072269,-0.0023585218558632194,-8.586284139910825
iE,-1724.4334764981181,1587.261265512348,-482.0952983791594,-175.2845198301967,-847.6517708212324,-1383.5020143415818,528.7389663680341,1414.30135231558,-183.4842489357554,-319.74008690845744,-14.140237512186935,-13.809507128411791,-0.5667060343054089,-8.78065172990706,9.034784993785296,12.566397659280671,-41.573807121123,-25.159440290989167,-5.28889224963234,-0.10774329375267971,-75.38717527327532,-50.19393372110989,0.00027127835547163825,-0.01725472333398098,-8.953055004164314,-23.99833733709999,-36.372441875592216,-33.03227592190835,-36.45365369997828,-7.951857648163217,-36.165494579578244,-16.115493847396213,-0.007583822735425556,-27.44988806852955
Kd0,3.7856580781385105,18.065866576491132,762.2244879370428,228.99436360055813,-512.6342173119114,-159.50134060394657,-19.48603744480092,-183.4842489357554,299.5881179944472,-12.032659432121536,-0.5847374248389064,-0.20801768112909125,0.2192064642249158,4.21581833786937,-6.287024187635518,-14.596065576616276,-9.871430612732238,-20.85349656253394,-35.30663458789471,0.0441682335297566,-34.159561630854114,-76.55925850607441,0.0002618973536245565,-0.0009114688055003843,-0.5159154738359406,-3.506048467648942e-27,-3.4876761778751e-44,-0.589255697623564,-0.7577632017750261,-1.139367659116919,-4.3825605845611775e-27,-0.5181417768282713,-0.00047655716093197696,-1.7630543621065649
gammaG0,363.20003374537845,-307.3548509952064,-571.3378300909437,-59.93093014331956,-1787.3397192314412,-133.2895102110476,19.16946118090517,-319.74008690845744,-12.032659432121536,2947.559752347551,137.0371130212918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
