,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim
mu0,3784.2497932509445,-3479.391209385565,-112.28838645215916,-16.712616128755485,1928.6874465553794,2506.488588099224,-866.1049646244381,-2116.9546064478623,-27.343755020604647,388.62168041355795,16.085918383525193,22.780270109897288,-0.6398248628640442,-13.365019110225127,29.12725655294387,148.38783790602966,129.49476432213024,213.44340205005633,368.3430725405239,-0.4239216135483206,739.8599672438834,894.396653824242,-0.004596823344547671,0.08022881760239636,41.859949085986166,30.606092410689016,35.83466645478285,41.54632015155806,46.23860806033879,49.87424635897046,31.31670959171508,12.405395777225298,0.03995579791350433,144.3061584582698
qN,-3479.391209385565,3338.147072348029,317.90544909446373,65.67098233295707,-1931.2274156255332,-2433.978989616049,823.6376667995038,1941.8649483907382,37.61351286366425,-326.4984252173883,-13.620097039561818,-82.40531072845582,-3.7957986970397357,-55.56320421858763,44.77557001669703,-208.2112224405728,-187.84220405468162,-299.7423852848925,-516.9273560535307,0.5951156176773261,-245.45911559684671,-903.2401392228822,0.00448908032704903,-0.05637175365018779,-30.728256842874956,-23.783466169507307,-30.163493743928466,-82.21893243913443,-93.40653026653,-38.20367844793028,-29.971357227974146,-23.58422183314947,-0.029447922847883175,-107.65058357269066
betaG0,-112.28838645215916,317.90544909446373,4465.338609858255,1072.6940675763826,-2944.60215633399,-2044.6325872897523,282.3386194964929,157.50115059425363,349.79922898061534,-573.1696496222191,-25.016597762521815,-16.099335828803454,-0.4845376871286903,-6.518523393600562,2.5668270295982403,-18.548777330782983,-37.22629229849383,-47.597130206377706,-69.40878283690581,0.0034577152340949102,232.69964323293337,-11.797411941472046,-3.878159864746792e-05,0.0848467859159515,45.486773706525064,-8.63987377052258,-5.654129034094817,-29.801468299986883,-45.34221824900289,80.46583255173576,5.183738204307123,12.419791819523281,0.04649816968757412,158.1664312658667
betaF0,-16.712616128755485,65.67098233295707,1072.6940675763826,285.3332024066964,-664.7321812991354,-648.7996953462058,107.9649766337607,24.234013225318733,100.65389520956293,-59.79317146861216,-2.634906258372263,-2.1266402727498805,-0.004567933047369549,0.223947762245148,-1.394928362270382,-4.6668000481461736,-5.8954865214564105,-10.446910146697736,-15.6706828220374,0.004305071753923896,50.638865454891295,-3.2319358425969837,-8.286407393518055e-06,0.030427376745835927,16.38154503658163,-0.32649678236051405,0.7039666591916687,-3.4332024956438114,-8.40025228086878,29.350489571589215,2.9377867032136837,7.4058846697878025,0.01684042835372086,56.6267423818088
qEG,1928.6874465553794,-1931.2274156255332,-2944.60215633399,-664.7321812991354,6373.252580657447,2442.5785699316193,-557.497001145255,-1543.0590427679685,-230.5047630041057,-1693.1512892395883,-80.05643906830521,66.51358561413528,3.509269117230808,53.826581683148106,-52.15260883047331,58.27816892123134,136.68501277404158,138.046928577589,207.61932750105439,-0.037280636924931276,-342.3970128587656,180.75617884778913,-0.0008671760848972659,-0.08283465859600778,-45.9877690675306,50.506989740650006,50.70374155375563,85.11709375462445,108.16781266517553,-96.34387583783614,29.23970516635487,-4.967575227837714,-0.04861567049645589,-162.9086755008009
qEF,2506.488588099224,-2433.978989616049,-2044.6325872897523,-648.7996953462058,2442.5785699316193,5346.218743903546,-1586.3660956890312,-2229.5557750982107,-72.82143702790117,-109.23832589669809,-5.230766491532859,40.981611727024365,1.7792660364393225,27.245803317663754,-24.996043261191776,12.009177482126212,96.25056642067624,78.1588769061135,100.81268131847952,0.11347712889192577,-75.05709954265922,138.76339592365224,-0.0006629068149974904,-0.01654595906752725,-9.888921996961901,35.429421821625404,36.89390279438723,69.89086378234782,79.15755276370156,-21.480550575778906,23.81994508369967,19.556659159040827,-0.011205282242324088,-33.89399917919302
iG,-866.1049646244381,823.6376667995038,282.3386194964929,107.9649766337607,-557.497001145255,-1586.3660956890312,523.3487668998387,744.712378236533,-8.255860601135675,15.10569247315484,0.7338323470480247,-19.481173171653676,-1.0055238857437112,-15.62915691454985,15.63163073384802,-7.441402464224694,-41.11199574666606,-30.799434788153498,-42.14007653776484,-0.026853310731630255,31.01685847743144,-56.57367238973602,0.00028613233222774773,-0.004080191117983891,-1.8041571589841023,-16.88603114093761,-17.6829078680312,-28.725832634119573,-29.53959451347753,-1.3220494506055924,-11.915218201211394,-11.735985903598653,-0.0014393193863804436,-6.268558673518566
iE,-2116.9546064478623,1941.8649483907382,157.50115059425363,24.234013225318733,-1543.0590427679685,-2229.5557750982107,744.712378236533,1867.7727469498714,-87.65332440159195,-363.9552909274764,-15.495487273735167,-18.29080572390575,-0.7058215002492387,-11.02033900232168,10.376995950346508,-0.588870460041349,-53.11219635010268,-41.72239233635874,-48.918207178095926,-0.09801064615227933,-28.973942288461615,-97.85899546388471,0.000495112560789541,-0.009969291114162043,-4.178711610566771,-20.920879607895756,-25.72747626203485,-37.67199920595032,-42.797580655691846,-4.502495288036916,-24.850409630486016,-12.945291051691338,-0.003069836658064716,-15.487551831250661
Kd0,-27.343755020604647,37.61351286366425,349.79922898061534,100.65389520956293,-230.5047630041057,-72.82143702790117,-8.255860601135675,-87.65332440159195,125.3210811758197,-6.939701921452241,-0.331193156514017,-0.4245914205339465,0.09864304803565413,1.8582269586996647,-3.192772202205795,-10.238832838598087,-5.503621641492128,-13.10789217103742,-23.3244658475111,0.033566467606608426,-2.390402591788902,-40.99370705911711,0.00015105850998811725,-0.0010393139458043474,-0.569269422629576,-6.1355848183856485e-27,3.4876761778751e-44,-0.34391320732629194,-0.4916270962563077,-1.1198220018595044,-8.765121169122355e-28,-0.18837485324805747,-0.0005916078098506378,-2.008231796629042
gammaG0,388.62168041355795,-326.4984252173883,-573.1696496222191,-59.79317146861216,-1693.1512892395883,-109.23832589669809,15.10569247315484,-363.9552909274764,-6.939701921452241,2897.0019986792972,130.8779846393498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
