,0
kPyrS_N,1.182087631388335
kPyrO2,0.15249549180131694
kPyrDrain,0.002228376134071971
kAldS_N,3.9254568818340516
kAldRed,1.0000000000000016e-05
kAcAld,0.002677371214846461
kAcStress,0.0026158743573774
