group,n,rmse,mae,bias,obs_scale,median_obs,median_pred,relative_rmse,relative_bias,corr,state,adequacy_flag,adequacy_reason,species,pool,batch,scale_factor
core,127,0.03576887063977913,0.02305262489044374,-0.011152920398707817,0.038125,0.01846,0.0,0.9381998856335508,-0.292535617015287,0.7011831060705768,N,weak_fit,high normalized error but limited systematic bias,,,,
aroma,17,0.0683099741562504,0.0617334884030028,0.0617334884030028,0.015919813603470143,0.01247281249175867,0.07514563351212342,4.290877761367786,3.877777085879093,0.4595689034208588,ethyl_acetate:condensate,structure_warning,normalized RMSE exceeds the observation scale,ethyl_acetate,condensate,,
aroma,17,4.77037120334643,3.810347928230482,-3.6191062984338034,8.2939076996105,8.2939076996105,4.688040366268175,0.5751656970538094,-0.43635719488459757,0.01966244894101285,ethyl_acetate:retained,structure_warning,poor shape correlation and high normalized error,ethyl_acetate,retained,,
aroma,44,0.011791294674362702,0.007433621973136484,-0.006648712718677404,0.01349081978239389,0.01238609379795685,0.007172027264751711,0.8740235852643186,-0.49283237237771604,0.6338368471028681,ethyl_octanoate:condensate,structure_warning,large normalized error with systematic bias,ethyl_octanoate,condensate,,
aroma,44,0.598444540523442,0.35425698035953396,-0.31544787164117233,0.6985189388859917,0.4795121642665957,0.25676147122492127,0.8567334501736634,-0.45159530269036546,0.4475467504770839,isoamyl_acetate:condensate,structure_warning,large normalized error with systematic bias,isoamyl_acetate,condensate,,
co2,191,0.3834784251315518,0.33354612828131647,-0.17378393224789201,0.3085409998893738,0.3085409998893738,0.02135693207462997,1.2428767174185815,-0.5632442116613403,0.32808107279159765,CO2_rate_shape,structure_warning,CO2 signal shape is poorly correlated with ethanol-rate proxy,,,25170,1.9395205628404188
