,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim
mu0,3603.4182648494943,-3320.0563357496285,1309.571382217209,394.8878111719443,640.5016475966594,1042.1148330302406,-550.6392808439866,-1590.8425496423013,253.42504962567492,297.04068964764,12.063603227098106,33.40004613604958,0.062093338280622135,-6.733594447197291,36.62477073749825,260.8331669028459,175.63902176139572,292.18594452371957,538.6852261398319,-0.9059362434482533,363.92032724196554,1069.1632979785086,-0.010089867594673459,0.07036432145974632,33.70604511368859,32.68553075822064,40.52087142667499,42.02914692375674,40.74040013888339,30.091343203538077,37.89008513947331,7.173532267546321,0.03190726826666468,113.37099494566074
qN,-3320.0563357496285,3230.6751097473325,-1036.2875242722291,-328.1529611199496,-723.9103644011027,-1039.5007163209384,525.6288129097205,1440.454080620799,-228.33381396532133,-228.72389988513274,-9.264436541884828,-116.69528491338971,-5.809979898484107,-84.89845942549272,71.65664381528539,-352.5470555104778,-250.58119258110574,-402.0579409683378,-737.5828931770749,1.2066329193688654,254.14424270941973,-1105.9113084743744,0.010214418712915004,-0.04614812240527803,-23.12091518543154,-25.859774877583853,-34.83096341366422,-102.21851016773921,-103.63089576350839,-19.909510814104742,-36.52411549098516,-23.61587342178067,-0.021993611666987864,-78.42121569498487
betaG0,1309.571382217209,-1036.2875242722291,4600.236746705227,1146.4465161357216,-2795.557825263438,-1097.117198070628,-17.665795278017885,-645.2269328407885,679.0621603704678,-437.04469422030667,-19.04830863825009,-15.200811632530801,-0.10465897691494469,0.9127761726571375,-11.912683450231842,-36.58775368536456,-54.19554713936295,-60.95618940383238,-97.27431027547604,0.09015348067485834,172.7654639117419,-98.74907718643927,0.0006324359497444748,0.06832698292178044,33.19563438970483,-8.862726725577794,-6.084858496673578,-29.25961705402278,-39.04686078702771,67.66867435554809,4.543663464189976,21.73824549451522,0.03323386076113219,119.75785410364148
betaF0,394.8878111719443,-328.1529611199496,1146.4465161357216,308.61244740814413,-664.6374746613279,-335.53901881415396,8.683150614864587,-206.24972868282973,198.39553666740923,-40.46572213499649,-1.7729860289867005,-1.1897832055933093,0.14763383747602368,3.1265912907722835,-6.754603333272568,-9.82262163197092,-10.249497609976608,-13.650841118072677,-22.745197956213065,0.030717575346234698,30.085583080191086,-28.575080134401237,0.0001859712543628506,0.02215317963976533,10.773034008336973,-0.039342508298457535,1.3291489772025893,-2.07079909118908,-6.031843805253127,22.87993696312031,3.825649235965987,11.043305012027862,0.010822000728044852,38.77102111139916
qEG,640.5016475966594,-723.9103644011027,-2795.557825263438,-664.6374746613279,6073.301295494196,1427.0809525010745,-250.66872351672902,-673.086252427613,-484.64486750105016,-2055.472667292014,-98.20294155390498,66.22545263305638,2.8098151014617168,43.27231227579571,-40.625544774342885,40.851162722380316,152.88456573508392,123.72891882342378,176.78598269987256,0.031187227431149697,-142.44831121851797,252.21791642190593,-0.0021963790497920373,-0.06358830446847388,-32.04682234122957,51.83397760095983,53.799227222328284,87.50006384466819,99.05193248591252,-84.62259072802725,33.52840904230293,-24.270107725971876,-0.033244078720811504,-121.27753096827472
qEF,1042.1148330302406,-1039.5007163209384,-1097.117198070628,-335.53901881415396,1427.0809525010745,2539.7482036883684,-841.1048031175667,-890.6522628166088,-136.2022269370755,-159.56341651011329,-7.666537927343705,35.62153606923034,1.1098017950607706,17.810340181924953,-16.790556327947687,-37.24086840975429,99.82124464203807,36.944661632167836,15.189011515158072,0.30219304973072,249.51197138165736,172.25072067395362,-0.001536286194309466,-0.015386332853979003,-8.05214304513606,36.97911619233112,40.40289208383723,75.66041799281184,71.8797065286864,-27.330899465406144,28.73344062486488,21.616909350325972,-0.00871036045222905,-31.578874294041576
iG,-550.6392808439866,525.6288129097205,-17.665795278017885,8.683150614864587,-250.66872351672902,-841.1048031175667,327.66068525097796,411.55970584773075,-17.30645975793515,20.957845733685073,1.01868280156169,-18.982645577434393,-0.8461935995410115,-13.768446897972455,15.47516539890002,6.754698594495403,-41.71215828104692,-19.48841821725038,-18.320007478091647,-0.08338023855369925,-46.463539936532555,-59.836945038194656,0.0005672642821829063,-0.0029719313299093313,-1.2063911565091892,-17.497494356795265,-19.09218289348911,-31.990971144984368,-27.998887446485384,1.5804586391150728,-13.87612282636327,-14.313496069814104,-0.000961148629062179,-3.2958142889572057
iE,-1590.8425496423013,1440.454080620799,-645.2269328407885,-206.24972868282973,-673.086252427613,-890.6522628166088,411.55970584773075,1182.286606085148,-153.49759869689024,-258.01789047016376,-10.8041659167309,-13.596877421751687,-0.3428154341617402,-6.537753000339723,8.952909261539375,52.25227054258391,-48.55418546042931,-0.18701111155319694,38.74726630361612,-0.3170743167654634,-281.9214027353658,-84.74894912901853,0.0008487924336304359,-0.007263267549679967,-2.8190320045312323,-22.267930071374344,-28.82512232536458,-38.8423866125308,-38.25215080692876,4.903826166506117,-29.164096060656526,-9.227871729889246,-0.00213788516634753,-7.222459203144862
Kd0,253.42504962567492,-228.33381396532133,679.0621603704678,198.39553666740923,-484.64486750105016,-136.2022269370755,-17.30645975793515,-153.49759869689024,270.855942212041,-7.366255051360575,-0.35635821660273126,-1.8485840730705387,0.10454513683044031,2.901936334960075,-7.8533684081102795,-34.18247792730969,-16.36096897879243,-34.35681377253002,-65.40296882422982,0.12985093236978895,37.10202557154297,-101.35560187676849,0.0007579466372178162,-0.0009061911711896183,-0.4509549721522553,8.765121169122355e-28,-4.3825605845611775e-27,-0.4166100731066175,-0.3945428584710541,-1.0507866992248285,-8.765121169122355e-28,-0.42231418915391455,-0.0004593948754283958,-1.6505210694276407
gammaG0,297.04068964764,-228.72389988513274,-437.04469422030667,-40.46572213499649,-2055.472667292014,-159.56341651011329,20.957845733685073,-258.01789047016376,-7.366255051360575,2985.8347899769365,137.0931725690399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
