,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim
mu0,4467.469047525281,-4225.259220896919,1162.4733359397865,410.84979176025803,900.5463531871914,1512.1330240073216,-668.4834271795498,-1697.865939175489,164.41268505624416,329.81218408604934,14.289772711196221,17.65555359613777,-0.8554256232605608,-20.932089461968324,36.0205269791156,113.05695179511213,138.68599385380023,182.3734438305625,284.96955038816213,-0.3020015956090616,1068.9105708475192,922.9552820982118,-0.005271871531199505,0.06823796766566861,38.00204141812464,44.06103453319345,67.0461168210914,44.76274273354567,43.85309901970153,11.973398077966117,59.48361597127288,16.703315622755852,0.03189094999875357,115.995832366521
qN,-4225.259220896919,4264.865684610288,-807.9470250619656,-312.5862661760087,-1121.9748672138548,-1581.6282415606977,667.3259796803164,1571.992706596581,-93.26069950380912,-272.06523973452585,-11.773881732762769,-122.68131737711164,-6.9630811671544155,-94.88020740147826,91.19564291777073,-219.08658903335743,-237.19222887698004,-336.3251089573837,-543.5147598640224,0.5992950688472205,-333.17012135152515,-996.907855065765,0.005509841399471538,-0.04696086433624695,-28.15156309290808,-40.52465649544767,-63.38067920288489,-130.1616485959546,-136.1185746064614,-8.589743576167834,-58.629559944814766,-55.62866332914186,-0.02394949696258187,-87.69659843985733
betaG0,1162.4733359397865,-807.9470250619656,7973.950216736581,2286.911779525596,-4992.296827664004,-1868.1230749146816,-109.26452326916629,-1413.755075000227,2119.602257055637,-536.7332582157702,-24.63399565185237,-11.979984315988425,0.9266173553401507,20.810832570003942,-34.516247567195556,-58.31729455149689,-88.25007137067182,-118.30528209156348,-160.96421525998386,0.1290128325336071,-181.76449983110192,-377.48086740344576,0.0015308679738835348,0.017132337471616146,8.122834178181666,-9.829202776972803,-10.384021547547135,-23.197411763142878,-37.05233404604103,5.670508144607535,5.759145409633389,23.857458418287372,0.006622332621784328,23.685584717337946
betaF0,410.84979176025803,-312.5862661760087,2286.911779525596,688.872961286588,-1363.2116374754287,-612.4452177182121,-16.576935693560213,-486.90404212844214,661.2427896384845,-55.49786486007872,-2.571988260307433,-0.00845087753168805,0.5367308297214262,10.136553552674515,-14.69070467217449,-14.91092581106333,-21.83794329080358,-29.327237178602186,-40.12238289102406,0.035211262035352645,-93.48102442569504,-118.2210546464342,0.0004810156617289072,0.0055721149775087376,2.5263126561019487,0.32032921016545024,2.0256820942706257,-0.796213210564936,-5.370413489219394,2.2258885589408153,5.946252780859153,11.761611473225177,0.0020407907884125356,7.2595233850447745
qEG,900.5463531871914,-1121.9748672138548,-4992.296827664004,-1363.2116374754287,7340.567841828239,1920.1525737259967,-180.56248652161466,-35.68780521943131,-1463.5411418341039,-2024.5608822568654,-97.9217819735008,63.57137221138188,2.7984098622366917,37.20455480566637,-32.08361709767743,68.011821575423,159.46504595721106,174.53512401475473,216.9458388378898,-0.09544426039053686,-22.55573073753129,366.89156914119593,-0.0017281320740586163,0.008489610354520921,5.069410784077657,56.83443610017008,75.45716669068416,75.98363724846557,97.03159236244545,-0.6689956946209851,43.29125666918166,-22.649456581089687,0.00427449758448176,15.594963686826846
qEF,1512.1330240073216,-1581.6282415606977,-1868.1230749146816,-612.4452177182121,1920.1525737259967,3362.431825456357,-959.5495915697043,-798.7716493808211,-484.33065568876407,-160.2715318138516,-7.801134751144391,40.667149531549605,1.5534164310301173,22.432184473671022,-20.792721922665976,-6.762358217267234,107.74291207648427,72.52285173752574,39.27755496049568,0.12104674290545933,212.54240605683864,187.15056078242264,-0.0009410903112169052,0.01263954912368196,6.88379307709406,47.32558534388551,66.30354329389888,79.13626043599466,75.27929884311078,2.140440419335047,44.974372528976865,41.656031914708485,0.005747014089035448,20.855620019202327
iG,-668.4834271795498,667.3259796803164,-109.26452326916629,-16.576935693560213,-180.56248652161466,-959.5495915697043,343.26166835283016,435.9426006332641,-46.82958619272769,22.070253161611298,1.0898823030538258,-19.892547449515735,-1.1564422971707242,-17.596646081293734,19.12964250861115,-1.7188277262449727,-37.06448058119673,-26.173201115200452,-20.86125061918252,-0.02555388092265555,9.353648213991733,-33.18633656209768,0.00021062338738824285,-0.006273449631020646,-3.2033076165565926,-19.93951374474408,-27.72612208703735,-32.06956028669272,-29.053000993251406,-1.357663815492194,-19.045435526647363,-20.760568271539768,-0.002640067371726228,-9.516377782873517
iE,-1697.865939175489,1571.992706596581,-1413.755075000227,-486.90404212844214,-35.68780521943131,-798.7716493808211,435.9426006332641,1263.1945255243008,-460.0687932218889,-253.47923755412543,-11.266612667991582,-15.150356715773002,-0.8752584476063627,-15.171497594939582,18.546651426941835,32.572400563074865,-30.46776560423899,-0.045305187297437044,45.443979502956076,-0.15550776554558407,-65.8757583185376,37.606108898942736,-5.522354005860846e-05,-0.017384935466418117,-8.827065649331198,-25.240913361315684,-39.83531508765402,-33.32260526281266,-32.29912986912297,-4.816951340072814,-38.42645406111568,-16.17712478781553,-0.007291213958713146,-26.27848637960073
Kd0,164.41268505624416,-93.26069950380912,2119.602257055637,661.2427896384845,-1463.5411418341039,-484.33065568876407,-46.82958619272769,-460.0687932218889,933.3570119621465,-22.949193410303543,-1.1224137299630395,0.3292687387515816,0.6488022962352259,13.002053545638327,-19.30351431130179,-38.66397120853253,-30.44134065304406,-55.70470970011345,-92.01880350851407,0.11259272319802589,-116.14848974889017,-214.03601728080898,0.0009049502760688531,-3.1093525134225803e-06,-0.002044375011325465,-2.6295363507367065e-27,4.3825605845611775e-27,-1.3908966535509937,-1.399673616691373,-0.0009110558331885464,-1.753024233824471e-27,-1.6366463686677166,-1.8085332241128895e-06,-0.006690762365205102
gammaG0,329.81218408604934,-272.06523973452585,-536.7332582157702,-55.49786486007872,-2024.5608822568654,-160.2715318138516,22.070253161611298,-253.47923755412543,-22.949193410303543,3063.219783813182,144.2670812828362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
