,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim
mu0,4005.921130146625,-3696.5896804881477,956.6383233133854,270.379324126171,930.197171141079,1203.9895495082596,-567.4107165392081,-1667.4876949238221,175.946137858173,317.0383757485949,12.660604792612384,24.90624107211402,-1.082152888970053,-20.57064198429525,48.927611499991826,223.55294886230078,168.18536375175984,262.11901962209987,480.81654226386985,-0.713683188169174,526.9054712510391,1008.8497184895482,-0.009487950912988473,0.07060469388730743,30.356338648638516,28.380523823028476,30.14826895725487,37.113410754421196,35.02455822296523,24.20809969692113,31.496725898056198,0.015168114811359157,0.03108133601830184,108.3299496854246
qN,-3696.5896804881477,3737.710834841472,-577.4439860855216,-182.23664997437174,-1103.9870464740263,-1242.4518187584408,555.0014136180408,1497.2778297914479,-118.1859809851051,-245.5235942646931,-9.845644357767604,-142.88130704909094,-6.582409584650995,-104.15680384943101,95.55299550526868,-344.91915733240677,-272.6068881489663,-410.5487761106834,-751.19323258784,1.0824624567677934,285.9456536466532,-1068.2648088690305,0.009712284052065132,-0.04145787551470347,-19.26393992206959,-21.73577083261216,-26.335775531045766,-122.94089410042399,-120.20027793300304,-16.393140829092044,-31.516637627985144,-23.339071966236755,-0.01996031954018742,-70.17978409181819
betaG0,956.6383233133854,-577.4439860855216,6918.780237493471,1796.7998822383104,-4542.90981532172,-1712.9836876041395,-25.18068711759608,-1054.6931003126006,1696.8918292499475,-467.8968081408931,-20.255261702694966,-18.807660615134793,0.10658592945630274,3.013556561188926,-15.613091262178425,-47.83199386927675,-67.23324548490378,-72.22992300651418,-124.56791685918125,0.10977253927820553,153.91657234546668,-154.58538744055238,0.0009500410477013083,0.0336582969379816,14.442128145296383,-8.361850119912043,-4.5670710506307435,-32.540132439541885,-40.5841286351603,25.168295716271146,3.0221505569298928,21.942004850218172,0.01516385101006527,54.88497621298666
betaF0,270.379324126171,-182.23664997437174,1796.7998822383104,496.91802341942923,-1178.9730527831398,-519.9225520963403,7.723289943265733,-311.54581558423536,496.3489567630885,-44.545052607696164,-1.944840494622403,-1.4752060698099616,0.23513197186430063,4.284535491789021,-8.389591356329667,-13.151125181473299,-13.20025198592763,-17.811004651378656,-31.059325653964333,0.03655719661177425,23.422345013209174,-45.8079387581077,0.0002905294602423652,0.01140149028979109,4.955684540870204,0.05646565158646011,1.2334126564168266,-1.253494344611242,-5.87220857630304,9.963214090602214,3.180802829530817,13.496002892373685,0.005252299875632669,18.47056655973472
qEG,930.197171141079,-1103.9870464740263,-4542.90981532172,-1178.9730527831398,7336.87534120532,1895.8688621978317,-248.50411842341626,-409.4644928562451,-1258.6566144285691,-1985.1984646382068,-94.75962256117613,81.83219444467495,3.1875539051643735,52.42174583242005,-49.05011735370267,64.97908061897287,179.79205195213984,133.66839743490283,222.79770671021987,-0.04045772728320588,-176.98052248914746,305.9845640314387,-0.0025195627579861477,-0.01794453678527249,-8.715764554441943,49.22183792009716,41.78727171242255,96.92514992937527,105.27955708874217,-30.13233828361458,28.527116746316747,-29.876099656753315,-0.009769741756451207,-38.10316808490211
qEF,1203.9895495082596,-1242.4518187584408,-1712.9836876041395,-519.9225520963403,1895.8688621978317,2776.75395976123,-858.7793965374781,-905.7914423297916,-363.9103523366674,-150.0085879169825,-7.206367875085721,38.453785023164755,0.9199889189898858,16.55559530957892,-13.931389686744215,-33.96645259762215,106.23765179847217,21.579866292974167,13.44889069238841,0.28407794798731223,274.22534623631736,176.6060185677527,-0.0015050609699999197,0.003702113371358985,1.2993631269605055,32.15935550447125,28.93985753642508,74.18648538188083,67.68654342309696,-4.285973344575091,22.429796591095876,14.905419843738038,0.0011230502235879884,3.141028781609421
iG,-567.4107165392081,555.0014136180408,-25.18068711759608,7.723289943265733,-248.50411842341626,-858.7793965374781,339.91953868790534,454.97679054924794,-36.40241251097635,20.733560343551087,1.0033701045418844,-22.66790512603275,-0.9604044404426153,-16.407132571797938,18.090101377073736,4.851486002250107,-46.70444073668121,-15.06166257563663,-20.03604535295161,-0.07627498048945228,-44.62812125711261,-59.757321197313686,0.0005597692593726645,-0.005317239809418117,-2.1281450643794195,-16.093968058431948,-14.348480896726915,-34.145233413467494,-28.82624923116606,-1.1172550069056375,-11.085048763107268,-12.289486133639537,-0.0021316056921936587,-7.345660239664939
iE,-1667.4876949238221,1497.2778297914479,-1054.6931003126006,-311.54581558423536,-409.4644928562451,-905.7914423297916,454.97679054924794,1397.807878709289,-358.406812475304,-276.2855274486287,-11.345567440619298,-20.562279405879387,-0.6589069696804204,-12.41982830212757,15.115418728855062,45.976766385702504,-57.863566980673724,6.792307575740189,33.378483655390596,-0.2828855382771654,-260.53437207018635,-79.64590982672078,0.0008170662065839932,-0.015485464669728506,-6.2184513862684465,-21.453868868073386,-23.162852550347743,-42.34673672093314,-40.45332325801218,-3.7792847918789723,-24.88928861487686,-5.0240589607723924,-0.0062430759891304805,-21.52589801364694
Kd0,175.946137858173,-118.1859809851051,1696.8918292499475,496.3489567630885,-1258.6566144285691,-363.9103523366674,-36.40241251097635,-358.406812475304,705.8338228076948,-11.237741974402105,-0.5420251963046133,-1.6556482461179325,0.25960426333487896,5.111187364244488,-10.826425571861558,-37.78622513897907,-19.98316105911734,-40.72428845428074,-75.86022235898301,0.13220162427490395,27.806492765088777,-120.64431629418502,0.0008487291015716779,-0.0006235298886165336,-0.2871164642867713,-8.765121169122355e-28,-3.506048467648942e-27,-0.6594829962344166,-0.615323902404388,-0.6955048581376807,-1.753024233824471e-27,-0.6503100559226678,-0.0003108953685915992,-1.103383613057531
gammaG0,317.0383757485949,-245.5235942646931,-467.8968081408931,-44.545052607696164,-1985.1984646382068,-150.0085879169825,20.733560343551087,-276.2855274486287,-11.237741974402105,2960.0522968741407,134.9367350381087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
