design,direction_rank_weak_to_strong,eigenvalue,relative_eigenvalue,parameter,group,loading,abs_loading,loading_sq
hybrid_current,3,24.374688864738523,2.003328382299942e-05,k_EO_growth,synthesis,0.1982804990615693,0.1982804990615693,0.03931515630810498
hybrid_current,3,24.374688864738523,2.003328382299942e-05,k_EO_stationary,synthesis,-0.014578731585270241,0.014578731585270241,0.00021253941463535617
hybrid_current,4,26.019066215524308,2.1384779153389432e-05,mu0,fermentation,-0.024986764069404463,0.024986764069404463,0.0006243383786600819
hybrid_current,4,26.019066215524308,2.1384779153389432e-05,sN,fermentation,0.6256623081839326,0.6256623081839326,0.3914533238820463
hybrid_current,4,26.019066215524308,2.1384779153389432e-05,qN,fermentation,-0.024436767383610107,0.024436767383610107,0.0005971556001606708
hybrid_current,4,26.019066215524308,2.1384779153389432e-05,qXG,fermentation,-0.2781657794497479,0.2781657794497479,0.07737620085688579
hybrid_current,4,26.019066215524308,2.1384779153389432e-05,qXF,fermentation,-0.10101004058064549,0.10101004058064549,0.010203028298103647
hybrid_current,4,26.019066215524308,2.1384779153389432e-05,betaG0,fermentation,-0.00896002460095095,0.00896002460095095,8.028204084964622e-05
hybrid_current,4,26.019066215524308,2.1384779153389432e-05,sG,fermentation,-0.028642951068892527,0.028642951068892527,0.0008204186459349716
hybrid_current,4,26.019066215524308,2.1384779153389432e-05,betaF0,fermentation,-0.01470059427841814,0.01470059427841814,0.00021610747213866017
hybrid_current,4,26.019066215524308,2.1384779153389432e-05,sF,fermentation,-0.010440822812198877,0.010440822812198877,0.00010901078099573246
hybrid_current,4,26.019066215524308,2.1384779153389432e-05,qEG,fermentation,-0.00048761481278050304,0.00048761481278050304,2.3776820564296502e-07
hybrid_current,4,26.019066215524308,2.1384779153389432e-05,qEF,fermentation,-0.0063083968672237615,0.0063083968672237615,3.979587103439857e-05
hybrid_current,4,26.019066215524308,2.1384779153389432e-05,iG,fermentation,0.0018351415479503155,0.0018351415479503155,3.3677445010134805e-06
hybrid_current,4,26.019066215524308,2.1384779153389432e-05,iE,fermentation,-0.023336742286552366,0.023336742286552366,0.0005446035405489613
hybrid_current,4,26.019066215524308,2.1384779153389432e-05,Kd0,fermentation,0.0009908912269297398,0.0009908912269297398,9.818654236063251e-07
hybrid_current,4,26.019066215524308,2.1384779153389432e-05,m0,fermentation,-0.009283395085379658,0.009283395085379658,8.61814243112512e-05
hybrid_current,4,26.019066215524308,2.1384779153389432e-05,k_EA_growth,synthesis,0.7164754015418653,0.7164754015418653,0.5133370010145771
hybrid_current,4,26.019066215524308,2.1384779153389432e-05,k_EA_stationary,synthesis,-0.045796131809654354,0.045796131809654354,0.0020972856887272353
hybrid_current,4,26.019066215524308,2.1384779153389432e-05,k_IAA_growth,synthesis,0.03915823281442417,0.03915823281442417,0.0015333671971486456
hybrid_current,4,26.019066215524308,2.1384779153389432e-05,k_IAA_stationary,synthesis,-0.010876864938194404,0.010876864938194404,0.00011830619088372276
hybrid_current,4,26.019066215524308,2.1384779153389432e-05,k_EO_growth,synthesis,-0.026281197075296275,0.026281197075296275,0.0006907013197105615
hybrid_current,4,26.019066215524308,2.1384779153389432e-05,k_EO_stationary,synthesis,-0.008264648761563569,0.008264648761563569,6.830441915201423e-05
hybrid_current,5,31.138288365619232,2.559221051199837e-05,mu0,fermentation,0.0046300880673405785,0.0046300880673405785,2.1437715511329613e-05
hybrid_current,5,31.138288365619232,2.559221051199837e-05,sN,fermentation,-0.18286056155155886,0.18286056155155886,0.03343798497095145
hybrid_current,5,31.138288365619232,2.559221051199837e-05,qN,fermentation,0.006027264432987273,0.006027264432987273,3.632791654515339e-05
hybrid_current,5,31.138288365619232,2.559221051199837e-05,qXG,fermentation,-0.6210838202127376,0.6210838202127376,0.3857451117300481
hybrid_current,5,31.138288365619232,2.559221051199837e-05,qXF,fermentation,0.7553691386883405,0.7553691386883405,0.5705825356827654
hybrid_current,5,31.138288365619232,2.559221051199837e-05,betaG0,fermentation,0.02449392231419013,0.02449392231419013,0.0005999522303335812
hybrid_current,5,31.138288365619232,2.559221051199837e-05,sG,fermentation,0.011979016127407774,0.011979016127407774,0.00014349682738069554
hybrid_current,5,31.138288365619232,2.559221051199837e-05,betaF0,fermentation,-0.010211832568681384,0.010211832568681384,0.00010428152441078183
hybrid_current,5,31.138288365619232,2.559221051199837e-05,sF,fermentation,0.04027182249100481,0.04027182249100481,0.001621819686747001
hybrid_current,5,31.138288365619232,2.559221051199837e-05,qEG,fermentation,0.027741277945515827,0.027741277945515827,0.0007695785020503628
hybrid_current,5,31.138288365619232,2.559221051199837e-05,qEF,fermentation,-0.010914353567789114,0.010914353567789114,0.00011912311380271097
hybrid_current,5,31.138288365619232,2.559221051199837e-05,iG,fermentation,0.07526272025724715,0.07526272025724715,0.00566447706052064
hybrid_current,5,31.138288365619232,2.559221051199837e-05,iE,fermentation,0.006314890089876416,0.006314890089876416,3.9877836847219374e-05
hybrid_current,5,31.138288365619232,2.559221051199837e-05,Kd0,fermentation,-0.00475535168690478,0.00475535168690478,2.2613369666148138e-05
hybrid_current,5,31.138288365619232,2.559221051199837e-05,m0,fermentation,0.015324319798110218,0.015324319798110218,0.0002348347772747528
hybrid_current,5,31.138288365619232,2.559221051199837e-05,k_EA_growth,synthesis,0.026081741273282298,0.026081741273282298,0.0006802572278464373
hybrid_current,5,31.138288365619232,2.559221051199837e-05,k_EA_stationary,synthesis,0.0007917241858943222,0.0007917241858943222,6.268271865300273e-07
hybrid_current,5,31.138288365619232,2.559221051199837e-05,k_IAA_growth,synthesis,0.01273958533518171,0.01273958533518171,0.0001622970345123769
hybrid_current,5,31.138288365619232,2.559221051199837e-05,k_IAA_stationary,synthesis,0.0021488446635116562,0.0021488446635116562,4.617533387902523e-06
hybrid_current,5,31.138288365619232,2.559221051199837e-05,k_EO_growth,synthesis,-0.0013986025332594226,0.0013986025332594226,1.9560890460396743e-06
hybrid_current,5,31.138288365619232,2.559221051199837e-05,k_EO_stationary,synthesis,0.0026062124175660734,0.0026062124175660734,6.792343165475597e-06
hybrid_current,6,34.26988007755038,2.8166030671550275e-05,mu0,fermentation,-0.008894771715699185,0.008894771715699185,7.911696387440222e-05
hybrid_current,6,34.26988007755038,2.8166030671550275e-05,sN,fermentation,0.12070263095469826,0.12070263095469826,0.014569125119386081
hybrid_current,6,34.26988007755038,2.8166030671550275e-05,qN,fermentation,-0.008684100858160768,0.008684100858160768,7.54136077147086e-05
hybrid_current,6,34.26988007755038,2.8166030671550275e-05,qXG,fermentation,-0.2333676990177106,0.2333676990177106,0.05446048294482076
hybrid_current,6,34.26988007755038,2.8166030671550275e-05,qXF,fermentation,-0.16835047156879307,0.16835047156879307,0.028341881277435005
hybrid_current,6,34.26988007755038,2.8166030671550275e-05,betaG0,fermentation,0.0011479490409602795,0.0011479490409602795,1.3177870006416255e-06
hybrid_current,6,34.26988007755038,2.8166030671550275e-05,sG,fermentation,-0.012195748843072252,0.012195748843072252,0.00014873628984329816
hybrid_current,6,34.26988007755038,2.8166030671550275e-05,betaF0,fermentation,-0.003254359370106907,0.003254359370106907,1.0590854909802625e-05
hybrid_current,6,34.26988007755038,2.8166030671550275e-05,sF,fermentation,3.2694434192652714e-05,3.2694434192652714e-05,1.0689260271776989e-09
hybrid_current,6,34.26988007755038,2.8166030671550275e-05,qEG,fermentation,0.00857097194233853,0.00857097194233853,7.346156003635432e-05
hybrid_current,6,34.26988007755038,2.8166030671550275e-05,qEF,fermentation,0.0017791176907669384,0.0017791176907669384,3.1652597575998836e-06
hybrid_current,6,34.26988007755038,2.8166030671550275e-05,iG,fermentation,-0.014363962637999552,0.014363962637999552,0.00020632342266584705
hybrid_current,6,34.26988007755038,2.8166030671550275e-05,iE,fermentation,-0.0002902772755323878,0.0002902772755323878,8.426089669050578e-08
hybrid_current,6,34.26988007755038,2.8166030671550275e-05,Kd0,fermentation,-0.0028944907805149344,0.0028944907805149344,8.378076878485953e-06
hybrid_current,6,34.26988007755038,2.8166030671550275e-05,m0,fermentation,0.05774390017383377,0.05774390017383377,0.0033343580072856794
hybrid_current,6,34.26988007755038,2.8166030671550275e-05,k_EA_growth,synthesis,-0.2725387264816449,0.2725387264816449,0.07427735743223685
hybrid_current,6,34.26988007755038,2.8166030671550275e-05,k_EA_stationary,synthesis,0.01025687071609669,0.01025687071609669,0.00010520339688672183
hybrid_current,6,34.26988007755038,2.8166030671550275e-05,k_IAA_growth,synthesis,0.9030071255804654,0.9030071255804654,0.8154218688490943
hybrid_current,6,34.26988007755038,2.8166030671550275e-05,k_IAA_stationary,synthesis,-0.03761420517898848,0.03761420517898848,0.0014148284312470439
hybrid_current,6,34.26988007755038,2.8166030671550275e-05,k_EO_growth,synthesis,-0.0864098191050154,0.0864098191050154,0.007466656837761484
hybrid_current,6,34.26988007755038,2.8166030671550275e-05,k_EO_stationary,synthesis,-0.0012839592443632012,0.0012839592443632012,1.6485513411857227e-06
hybrid_current,7,69.12798789345553,5.681551913410725e-05,mu0,fermentation,-0.01592149386251057,0.01592149386251057,0.0002534939668139617
hybrid_current,7,69.12798789345553,5.681551913410725e-05,sN,fermentation,0.22594993105823227,0.22594993105823227,0.051053371345219915
hybrid_current,7,69.12798789345553,5.681551913410725e-05,qN,fermentation,-0.010737641299587979,0.010737641299587979,0.00011529694067861741
hybrid_current,7,69.12798789345553,5.681551913410725e-05,qXG,fermentation,0.6646085394226698,0.6646085394226698,0.4417045106735345
hybrid_current,7,69.12798789345553,5.681551913410725e-05,qXF,fermentation,0.5890212063438414,0.5890212063438414,0.34694598152275413
hybrid_current,7,69.12798789345553,5.681551913410725e-05,betaG0,fermentation,0.002327094725145902,0.002327094725145902,5.415369859801882e-06
hybrid_current,7,69.12798789345553,5.681551913410725e-05,sG,fermentation,0.024347032763136784,0.024347032763136784,0.000592778004369256
hybrid_current,7,69.12798789345553,5.681551913410725e-05,betaF0,fermentation,0.013302594687153004,0.013302594687153004,0.0001769590254106713
hybrid_current,7,69.12798789345553,5.681551913410725e-05,sF,fermentation,0.017541499188163362,0.017541499188163362,0.0003077041937683359
hybrid_current,7,69.12798789345553,5.681551913410725e-05,qEG,fermentation,-0.0199017891083213,0.0199017891083213,0.0003960812097120963
hybrid_current,7,69.12798789345553,5.681551913410725e-05,qEF,fermentation,-0.005072707527509297,0.005072707527509297,2.5732361659649484e-05
hybrid_current,7,69.12798789345553,5.681551913410725e-05,iG,fermentation,0.06137400813670509,0.06137400813670509,0.0037667688747643428
hybrid_current,7,69.12798789345553,5.681551913410725e-05,iE,fermentation,-0.0068774615429578944,0.0068774615429578944,4.729947727486478e-05
hybrid_current,7,69.12798789345553,5.681551913410725e-05,Kd0,fermentation,-0.003615121666797531,0.003615121666797531,1.306910466574896e-05
hybrid_current,7,69.12798789345553,5.681551913410725e-05,m0,fermentation,-0.1897287574228016,0.1897287574228016,0.03599700139320029
hybrid_current,7,69.12798789345553,5.681551913410725e-05,k_EA_growth,synthesis,0.12755277607414442,0.12755277607414442,0.01626971068422083
hybrid_current,7,69.12798789345553,5.681551913410725e-05,k_EA_stationary,synthesis,0.0026283878768792826,0.0026283878768792826,6.9084228313259825e-06
hybrid_current,7,69.12798789345553,5.681551913410725e-05,k_IAA_growth,synthesis,0.3105315609704278,0.3105315609704278,0.0964298503587305
hybrid_current,7,69.12798789345553,5.681551913410725e-05,k_IAA_stationary,synthesis,-0.0006922669025623605,0.0006922669025623605,4.792334643832848e-07
hybrid_current,7,69.12798789345553,5.681551913410725e-05,k_EO_growth,synthesis,0.07635945720277927,0.07635945720277927,0.005830766704303079
hybrid_current,7,69.12798789345553,5.681551913410725e-05,k_EO_stationary,synthesis,0.007798790467995109,0.007798790467995109,6.082113276369136e-05
hybrid_current,8,306.3436185479565,0.00025178038955869634,mu0,fermentation,-0.013652787636875652,0.013652787636875652,0.00018639861025762465
hybrid_current,8,306.3436185479565,0.00025178038955869634,sN,fermentation,0.024100392391298648,0.024100392391298648,0.0005808289134145658
hybrid_current,8,306.3436185479565,0.00025178038955869634,qN,fermentation,0.012142904054713107,0.012142904054713107,0.000147450118881968
hybrid_current,8,306.3436185479565,0.00025178038955869634,qXG,fermentation,0.018062106710098332,0.018062106710098332,0.0003262396988069792
hybrid_current,8,306.3436185479565,0.00025178038955869634,qXF,fermentation,-0.04314397837094508,0.04314397837094508,0.0018614028696725769
hybrid_current,8,306.3436185479565,0.00025178038955869634,betaG0,fermentation,0.08950806733247474,0.08950806733247474,0.008011694117594831
hybrid_current,8,306.3436185479565,0.00025178038955869634,sG,fermentation,-0.08822046752679347,0.08822046752679347,0.0077828508906460205
hybrid_current,8,306.3436185479565,0.00025178038955869634,betaF0,fermentation,-0.0012623252351692755,0.0012623252351692755,1.5934649993451666e-06
hybrid_current,8,306.3436185479565,0.00025178038955869634,sF,fermentation,0.9739679564370373,0.9739679564370373,0.9486135801661385
hybrid_current,8,306.3436185479565,0.00025178038955869634,qEG,fermentation,0.11728987141391949,0.11728987141391949,0.013756913936293767
hybrid_current,8,306.3436185479565,0.00025178038955869634,qEF,fermentation,-0.025524222609976936,0.025524222609976936,0.0006514859398436578
hybrid_current,8,306.3436185479565,0.00025178038955869634,iG,fermentation,0.045881981098096075,0.045881981098096075,0.0021051561894860457
hybrid_current,8,306.3436185479565,0.00025178038955869634,iE,fermentation,0.11105659743267288,0.11105659743267288,0.012333567833322763
hybrid_current,8,306.3436185479565,0.00025178038955869634,Kd0,fermentation,-0.05501697452268603,0.05501697452268603,0.003026867485629884
hybrid_current,8,306.3436185479565,0.00025178038955869634,m0,fermentation,0.013703547057769308,0.013703547057769308,0.00018778720196449786
hybrid_current,8,306.3436185479565,0.00025178038955869634,k_EA_growth,synthesis,-0.00518005863828055,0.00518005863828055,2.6833007496024948e-05
hybrid_current,8,306.3436185479565,0.00025178038955869634,k_EA_stationary,synthesis,-0.009369957357351492,0.009369957357351492,8.779610087858536e-05
hybrid_current,8,306.3436185479565,0.00025178038955869634,k_IAA_growth,synthesis,-0.011584720729071667,0.011584720729071667,0.00013420575437058277
hybrid_current,8,306.3436185479565,0.00025178038955869634,k_IAA_stationary,synthesis,-0.008729395428454927,0.008729395428454927,7.620234454632978e-05
hybrid_current,8,306.3436185479565,0.00025178038955869634,k_EO_growth,synthesis,-0.004613871686359605,0.004613871686359605,2.1287811938190823e-05
hybrid_current,8,306.3436185479565,0.00025178038955869634,k_EO_stationary,synthesis,-0.008936304818995053,0.008936304818995053,7.985754381799421e-05
hybrid_current,9,810.5050914902366,0.0006661450584216187,mu0,fermentation,0.0015638895921380586,0.0015638895921380586,2.445750656397743e-06
hybrid_current,9,810.5050914902366,0.0006661450584216187,sN,fermentation,0.042390577728619754,0.042390577728619754,0.0017969610801661531
hybrid_current,9,810.5050914902366,0.0006661450584216187,qN,fermentation,0.02283977592387564,0.02283977592387564,0.0005216553642528493
hybrid_current,9,810.5050914902366,0.0006661450584216187,qXG,fermentation,-0.02549149785774817,0.02549149785774817,0.0006498164630315796
hybrid_current,9,810.5050914902366,0.0006661450584216187,qXF,fermentation,-0.018065475437931824,0.018065475437931824,0.000326361402798518
hybrid_current,9,810.5050914902366,0.0006661450584216187,betaG0,fermentation,-0.026107712985569173,0.026107712985569173,0.0006816126773368572
hybrid_current,9,810.5050914902366,0.0006661450584216187,sG,fermentation,0.9553591095818803,0.9553591095818803,0.9127110282610832
hybrid_current,9,810.5050914902366,0.0006661450584216187,betaF0,fermentation,-0.016658334175996024,0.016658334175996024,0.0002775000975191571
hybrid_current,9,810.5050914902366,0.0006661450584216187,sF,fermentation,0.06947852685422609,0.06947852685422609,0.004827265693833416
hybrid_current,9,810.5050914902366,0.0006661450584216187,qEG,fermentation,-0.05519387779298829,0.05519387779298829,0.0030463641458273257
hybrid_current,9,810.5050914902366,0.0006661450584216187,qEF,fermentation,0.06513123668290792,0.06513123668290792,0.00424207799184497
hybrid_current,9,810.5050914902366,0.0006661450584216187,iG,fermentation,-0.10133625210233857,0.10133625210233857,0.010269035990148717
hybrid_current,9,810.5050914902366,0.0006661450584216187,iE,fermentation,0.23386735138395132,0.23386735138395132,0.054693938043344555
hybrid_current,9,810.5050914902366,0.0006661450584216187,Kd0,fermentation,-0.07561191589610822,0.07561191589610822,0.005717161825480143
hybrid_current,9,810.5050914902366,0.0006661450584216187,m0,fermentation,-0.013134717810679335,0.013134717810679335,0.00017252081196617695
hybrid_current,9,810.5050914902366,0.0006661450584216187,k_EA_growth,synthesis,-0.0019332500645818209,0.0019332500645818209,3.7374558122056147e-06
hybrid_current,9,810.5050914902366,0.0006661450584216187,k_EA_stationary,synthesis,-0.003800334898684993,0.003800334898684993,1.4442545342163076e-05
hybrid_current,9,810.5050914902366,0.0006661450584216187,k_IAA_growth,synthesis,-0.003916759348820401,0.003916759348820401,1.5341003796572012e-05
hybrid_current,9,810.5050914902366,0.0006661450584216187,k_IAA_stationary,synthesis,-0.0036948259296042964,0.0036948259296042964,1.3651738650076253e-05
hybrid_current,9,810.5050914902366,0.0006661450584216187,k_EO_growth,synthesis,-0.0016709111395290838,0.0016709111395290838,2.791944036202381e-06
hybrid_current,9,810.5050914902366,0.0006661450584216187,k_EO_stationary,synthesis,-0.003780173683017808,0.003780173683017808,1.4289713073780419e-05
hybrid_current,10,1006.349368570446,0.0008271072766320731,mu0,fermentation,-0.0605961143942743,0.0605961143942743,0.003671889079683977
hybrid_current,10,1006.349368570446,0.0008271072766320731,sN,fermentation,0.01771245354615709,0.01771245354615709,0.0003137310106247729
hybrid_current,10,1006.349368570446,0.0008271072766320731,qN,fermentation,-0.01705547376606175,0.01705547376606175,0.00029088918538482057
hybrid_current,10,1006.349368570446,0.0008271072766320731,qXG,fermentation,0.001988491717728939,0.001988491717728939,3.954099311476586e-06
hybrid_current,10,1006.349368570446,0.0008271072766320731,qXF,fermentation,-0.057293323338024,0.057293323338024,0.0032825248991153653
hybrid_current,10,1006.349368570446,0.0008271072766320731,betaG0,fermentation,0.2902625092257839,0.2902625092257839,0.08425232426204828
hybrid_current,10,1006.349368570446,0.0008271072766320731,sG,fermentation,-0.017233352012091627,0.017233352012091627,0.0002969884215726625
hybrid_current,10,1006.349368570446,0.0008271072766320731,betaF0,fermentation,0.37622526716234284,0.37622526716234284,0.14154545165137625
hybrid_current,10,1006.349368570446,0.0008271072766320731,sF,fermentation,-0.12196258396822961,0.12196258396822961,0.014874871888207457
hybrid_current,10,1006.349368570446,0.0008271072766320731,qEG,fermentation,0.2399216510006735,0.2399216510006735,0.057562398618888976
hybrid_current,10,1006.349368570446,0.0008271072766320731,qEF,fermentation,0.4431739144664357,0.4431739144664357,0.1964031184635037
hybrid_current,10,1006.349368570446,0.0008271072766320731,iG,fermentation,0.6001202465857136,0.6001202465857136,0.3601443103620977
hybrid_current,10,1006.349368570446,0.0008271072766320731,iE,fermentation,0.2758167540290739,0.2758167540290739,0.07607488180313465
hybrid_current,10,1006.349368570446,0.0008271072766320731,Kd0,fermentation,-0.24497811736706823,0.24497811736706823,0.06001427798871306
hybrid_current,10,1006.349368570446,0.0008271072766320731,m0,fermentation,0.009778192991810175,0.009778192991810175,9.561305818508564e-05
hybrid_current,10,1006.349368570446,0.0008271072766320731,k_EA_growth,synthesis,-0.0025546399233555566,0.0025546399233555566,6.526185138002084e-06
hybrid_current,10,1006.349368570446,0.0008271072766320731,k_EA_stationary,synthesis,0.01885932656823602,0.01885932656823602,0.000355674198607373
