timestamp,time_h,observed_flow_ln_min,minutes_represented,calibration_seconds,valid_nonzero_seconds,valid_observed_edge_zero_seconds,unimputed_missing_seconds,experiment_id,unit,observation_operator,downsampling_method,downsampling_bin_minutes,source_valid_minutes,lag1_autocorrelation,effective_sample_size_minutes,likelihood_weight,sigma_multiplier,weight_basis
2026-04-06 13:00:00,0.075,0.0,10,600,0,0,0,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-06 15:20:00,2.408333333333333,0.028450370370370348,10,594,193,0,6,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-06 15:30:00,2.575,0.05601367231638412,10,599,599,0,1,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-06 15:40:00,2.725,0.04273021245059285,8,272,272,0,3,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-06 15:54:00,2.941666666666667,0.3503414488017429,6,311,311,0,0,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-06 16:00:00,3.075,0.1045759721395189,10,566,566,0,5,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-06 16:10:00,3.2416666666666667,0.04941954284221521,10,503,503,0,7,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-06 16:20:00,3.3583333333333334,0.04173817567567568,4,46,46,0,0,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-06 18:40:00,5.666666666666667,0.4045454545454545,1,11,11,0,4,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-06 23:29:00,10.483333333333333,0.043,1,2,2,0,3,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-06 23:32:00,10.576666666666666,0.04090857142857142,5,20,20,0,15,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-06 23:40:00,10.738888888888889,0.04289472101972099,9,67,67,0,31,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-06 23:50:00,10.908333333333333,0.04235934011164269,10,102,102,0,31,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 00:00:00,11.075,0.04238866652067736,10,126,126,0,33,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 00:10:00,11.241666666666667,0.04368215488613596,10,261,261,0,38,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 00:20:00,11.408333333333333,0.04499196945492686,10,395,395,0,31,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 00:30:00,11.575,0.04707192657146516,10,528,528,0,26,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 00:40:00,11.741666666666667,0.04759810855927206,10,515,515,0,31,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 00:50:00,11.908333333333333,0.04974317669172928,10,561,561,0,29,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 01:00:00,12.075,0.05285545107233308,10,562,562,0,32,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 01:10:00,12.241666666666667,0.055240352089644396,10,571,571,0,29,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 01:20:00,12.408333333333333,0.060752282881969766,10,571,571,0,28,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 01:30:00,12.575,0.06567435856590623,10,574,574,0,26,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 01:40:00,12.741666666666667,0.07940909925676257,10,571,571,0,29,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 01:50:00,12.908333333333333,0.07824331304224906,10,576,576,0,24,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 02:00:00,13.075,0.08520000495284086,10,580,580,0,20,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 02:10:00,13.241666666666667,0.09266944948578339,10,578,578,0,22,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 02:20:00,13.408333333333333,0.09746658804375048,10,582,582,0,18,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 02:30:00,13.575,0.10479304013247608,10,580,580,0,20,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 02:40:00,13.741666666666667,0.1151815341557429,10,585,585,0,15,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 02:50:00,13.908333333333333,0.12557770991622833,10,595,595,0,5,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 03:00:00,14.075,0.1357115361387103,10,593,593,0,7,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 03:10:00,14.241666666666667,0.1451620543541788,10,587,587,0,13,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 03:20:00,14.408333333333333,0.15603173782278604,10,577,577,0,23,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 03:30:00,14.575,0.1667325166364186,10,579,579,0,21,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 03:40:00,14.741666666666667,0.180535632183908,10,574,574,0,26,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 03:50:00,14.908333333333333,0.18860175438596488,10,569,569,0,31,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 04:00:00,15.075,0.19204088720733453,10,560,560,0,40,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 04:10:00,15.241666666666667,0.1969105411255411,10,559,559,0,41,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 04:20:00,15.408333333333333,0.20727129870129865,10,558,558,0,42,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 04:30:00,15.575,0.21722446849446847,10,553,553,0,47,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 04:40:00,15.741666666666667,0.22647688647481096,10,552,552,0,48,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 04:50:00,15.908333333333333,0.23540712893344468,10,556,556,0,44,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 05:00:00,16.075,0.24786036230095437,10,555,555,0,45,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 05:10:00,16.241666666666667,0.258383489347498,10,558,558,0,42,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 05:20:00,16.408333333333335,0.2685023211241269,10,564,564,0,36,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 05:30:00,16.575,0.2779798198096234,10,561,561,0,39,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 05:40:00,16.741666666666667,0.2819269729732524,10,556,556,0,44,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 05:50:00,16.908333333333335,0.2789713201444485,10,561,561,0,39,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 06:00:00,17.075,0.18190400997923228,10,557,557,0,43,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 06:10:00,17.241666666666667,0.10600993487506642,10,554,554,0,46,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 06:20:00,17.408333333333335,0.12170670995670992,10,550,550,0,50,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 06:30:00,17.575,0.4621498904118243,10,525,525,0,56,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 06:40:00,17.741666666666667,0.603668925527652,10,538,538,0,62,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 06:50:00,17.908333333333335,0.1851578862280277,10,532,532,0,68,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 07:00:00,18.075,0.05898800647947196,10,414,414,0,65,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 07:10:00,18.241666666666667,0.07694545013948312,10,528,528,0,72,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 07:20:00,18.408333333333335,0.5081380549558963,10,513,513,0,67,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 07:30:00,18.575,0.43459644057467584,10,534,534,0,66,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 07:40:00,18.741666666666667,0.11536714579558638,10,524,524,0,76,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 07:50:00,18.908333333333335,0.06989333205545452,10,453,453,0,76,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 08:00:00,19.075,0.10671947284406716,10,522,522,0,78,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 08:10:00,19.241666666666667,0.15067190894732346,10,516,516,0,84,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 08:20:00,19.408333333333335,0.19277160210560595,10,520,520,0,80,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 08:30:00,19.575,0.22858172257637124,10,522,522,0,78,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 08:40:00,19.741666666666667,0.26063625229169235,10,517,517,0,83,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 08:50:00,19.908333333333335,0.2842826339209607,10,521,521,0,79,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 09:00:00,20.075,0.3008867721116545,10,530,530,0,70,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 09:10:00,20.241666666666667,0.32196060054303205,10,520,520,0,80,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 09:20:00,20.408333333333335,0.3237865733716322,10,519,519,0,79,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 09:30:00,20.575,0.21366504585783047,10,520,520,0,80,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 09:40:00,20.741666666666667,0.25479762492299696,10,517,517,0,83,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-07 09:50:00,20.908333333333335,0.29639644928809816,10,539,539,0,61,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
