experiment_id,initial_observed_carbon_mol_C_l,final_observed_liquid_carbon_mol_C_l,co2_observed_carbon_mol_C_l,partial_observed_carbon_recovery,co2_model_scope,massview_reference_status,diagnostic_status,limitations
26134,5.810366833181594,3.866800267298646,0.0,0.6655001961694206,QC_only,factory_normalized_signal_used_as_reported_no_second_conversion,not_evaluable,"excludes biomass carbon, unmeasured products, sampling losses, and masked/missing CO2 intervals; normal reference conditions unverified"
26135,5.766146450954551,3.908162341889593,0.0,0.6777771558755016,QC_only,factory_normalized_signal_used_as_reported_no_second_conversion,not_evaluable,"excludes biomass carbon, unmeasured products, sampling losses, and masked/missing CO2 intervals; normal reference conditions unverified"
26136,5.583638105099763,3.889818483153589,0.0,0.6966458803268177,QC_only,factory_normalized_signal_used_as_reported_no_second_conversion,not_evaluable,"excludes biomass carbon, unmeasured products, sampling losses, and masked/missing CO2 intervals; normal reference conditions unverified"
26157,5.6298013453344105,0.0,1.803281182197122,0.3203099135445617,calibration,factory_normalized_signal_used_as_reported_no_second_conversion,diagnostic_only_incomplete,"excludes biomass carbon, unmeasured products, sampling losses, and masked/missing CO2 intervals; normal reference conditions unverified"
26158,5.46712627737269,0.0,1.8609169708136293,0.3403830232558523,calibration,factory_normalized_signal_used_as_reported_no_second_conversion,diagnostic_only_incomplete,"excludes biomass carbon, unmeasured products, sampling losses, and masked/missing CO2 intervals; normal reference conditions unverified"
26159,5.556268193422413,3.8693694427341367,1.7529997914275444,1.0118966612910296,calibration,factory_normalized_signal_used_as_reported_no_second_conversion,diagnostic_only_incomplete,"excludes biomass carbon, unmeasured products, sampling losses, and masked/missing CO2 intervals; normal reference conditions unverified"
26210,5.667582147373717,3.8591049949981806,1.8755315966688981,1.0118312258295954,calibration,factory_normalized_signal_used_as_reported_no_second_conversion,diagnostic_only_incomplete,"excludes biomass carbon, unmeasured products, sampling losses, and masked/missing CO2 intervals; normal reference conditions unverified"
26211,5.770324834452137,3.7961850775244264,1.8418510162627164,0.977074299201467,calibration,factory_normalized_signal_used_as_reported_no_second_conversion,diagnostic_only_incomplete,"excludes biomass carbon, unmeasured products, sampling losses, and masked/missing CO2 intervals; normal reference conditions unverified"
26212,5.693391509999995,3.84832139539068,1.7046006524929802,0.975327629960172,calibration,factory_normalized_signal_used_as_reported_no_second_conversion,diagnostic_only_incomplete,"excludes biomass carbon, unmeasured products, sampling losses, and masked/missing CO2 intervals; normal reference conditions unverified"
