candidate_id,iteration,state,actual_objective_before,surrogate_objective_after,actual_objective_after,predicted_improvement,actual_improvement,acceptance_ratio,reduced_model_acceptance_ratio,full_ensemble_acceptance_ratio,full_ensemble_objective_before,full_ensemble_objective_after,full_ensemble_actual_improvement,accepted,gradient_infinity_norm,trust_radius,step_infinity_norm,derivative_methods,negative_coordinate_curvatures,minimum_hessian_eigenvalue,hessian_update,ipopt_termination,ipopt_iterations,infeasibility,kkt_error
full_top_1,1,accepted_improvement,-17.97270885680141,-17.98522922267001,-17.982125767903142,0.012520365868599725,0.009416911101730818,0.4804087929881832,0.7521274698008488,0.4804087929881832,-20.436639331453637,-20.442654225308342,0.0060148938547044395,True,0.3173464582474139,0.12,0.0490459491467235,backward_second_order;central;backward_second_order;backward_second_order;central;backward_second_order,1,-0.018967788682920806,initial_diagonal_with_signed_curvature,optimal,,,
full_top_1,2,accepted_improvement,-17.982125767903142,-17.982269678255747,-17.982267220220482,0.00014391035260530316,0.00014145231734019603,6.967624581504055,0.982919677280976,6.967624581504055,-20.442654225308342,-20.443656938618687,0.0010027133103456265,True,0.2953728349166222,0.12,0.007558932625632372,central;central;backward_second_order;central;central;backward_second_order,2,-0.018903978840492098,bfgs_cross_terms_updated,optimal,,,
full_top_1,3,accepted_improvement,-17.982267220220482,-17.982285389006353,-17.9823806091446,1.8168785871353066e-05,0.00011338892411671964,37.827764386109166,6.240864134763196,37.827764386109166,-20.443656938618687,-20.44434422316981,0.0006872845511232129,True,0.2971550460699154,0.12,0.0022799687942297864,central;central;backward_second_order;central;central;backward_second_order,2,-0.018898886230422615,bfgs_cross_terms_updated,optimal,,,
full_top_1,4,accepted_improvement,-17.9823806091446,-17.982436991921567,-17.982688976038098,5.638277696817795e-05,0.0003083668934991124,45.91007676035901,5.469168247480122,45.91007676035901,-20.44434422316981,-20.446932760788382,0.0025885376185712516,True,0.29488681412850326,0.12,0.0057348110039187146,central;central;backward_second_order;central;central;backward_second_order,1,-0.016902300312492027,bfgs_cross_terms_updated,optimal,,,
full_top_2,1,accepted_improvement,-18.009110455646884,-18.05212633700421,56.950984596850994,0.043015881357327146,-74.96009505249788,0.49454394258001433,-1742.614417912641,0.49454394258001433,-20.382630008427896,-20.403903251987902,0.021273243560006705,True,0.5616844826721017,0.12,0.11999987294523197,backward_second_order;central;central;backward_second_order;backward_second_order;central;backward_second_order;central;backward_second_order,4,-0.11127151945721102,initial_diagonal_with_signed_curvature,optimal,,,
full_top_2,2,accepted_improvement,56.950984596850994,56.948582560928884,56.94958838257602,0.0024020359221097465,0.0013962142749761597,1.720460851118242,0.5812628621098399,1.720460851118242,-20.403903251987902,-20.40803586075487,0.0041326087669695255,True,0.29261612867183356,0.12,0.11999988483715014,central;central;central;backward_second_order;central;central;backward_second_order;central;backward_second_order,1,-0.12427444073785104,bfgs_cross_terms_updated,optimal,,,
full_top_2,3,accepted_improvement,56.94958838257602,56.94474965903979,56.949712985446325,0.004838723536224165,-0.0001246028703079105,0.22335913587321787,-0.025751186108298043,0.22335913587321787,-20.40803586075487,-20.409116633862652,0.0010807731077804306,True,0.2899385113554587,0.24,0.239999915436749,central;central;central;backward_second_order;central;central;backward_second_order;central;backward_second_order,0,-0.07999999999934111,bfgs_cross_terms_updated,optimal,,,
full_top_2,4,rejected_model_mismatch,56.949712985446325,-94.8377781425271,56.949369997860266,151.78749112797342,0.00034298758605899593,-4.101633764381165e-06,2.2596564678035292e-06,-4.101633764381165e-06,-20.409116633862652,-20.40849405716403,-0.0006225766986212022,False,1250.038047507121,0.24,0.23999591634340478,central;central;central;backward_second_order;central;central;backward_second_order;central;backward_second_order,3,-0.009991270870113114,bfgs_cross_terms_updated,optimal,,,
full_top_3,1,accepted_improvement,-17.967731033009866,-17.97041780625775,-17.968782576122337,0.0026867732478841333,0.0010515431124709096,3.0167435609927087,0.3913776919206013,3.0167435609927087,-20.369361292582255,-20.377466598477657,0.008105305895401926,True,0.304688192461929,0.12,0.11999992582504304,central;central;backward_second_order;central;central;backward_second_order,1,-0.07999999999933986,initial_diagonal_with_signed_curvature,optimal,,,
full_top_3,2,rejected_model_mismatch,-17.968782576122337,-17.97919336735102,-17.95705466442929,0.010410791228682825,-0.011727911693046877,-0.15834083332979634,-1.1265149243157664,-0.15834083332979634,-20.377466598477657,-20.375818145118885,-0.0016484533587721728,False,0.2992753966292838,0.24,0.23999997391747716,central;central;backward_second_order;central;central;backward_second_order,1,-0.24747414657365172,bfgs_cross_terms_updated,optimal,,,
full_top_3,3,rejected_model_mismatch,-17.968782576122337,-17.972607888797878,-17.96434994743689,0.0038253126755414257,-0.00443262868544636,-0.997572131226346,-1.1587624493516668,-0.997572131226346,-20.377466598477657,-20.37365057315931,-0.003816025318347016,False,0.2992753966292838,0.12,0.11999996647451348,central;central;backward_second_order;central;central;backward_second_order,1,-0.24747414657365172,bfgs_cross_terms_updated,optimal,,,
full_top_3,4,rejected_model_mismatch,-17.968782576122337,-17.970626351271616,-17.966712246114056,0.0018437751492790255,-0.0020703300082800524,-0.7027815677510837,-1.1228755356040117,-0.7027815677510837,-20.377466598477657,-20.376170827287666,-0.001295771189990802,False,0.2992753966292838,0.06,0.05999991264942415,central;central;backward_second_order;central;central;backward_second_order,1,-0.24747414657365172,bfgs_cross_terms_updated,optimal,,,
