direction,fim_eigenvalue,relative_eigenvalue,singular_value,near_null,condition_number
1,137.72607279372835,0.0009077428687291234,11.73567521677932,False,1101.6335511399175
2,333.15537884466045,0.002195803693451145,18.25254444850527,False,1101.6335511399175
3,1039.2860527077803,0.006849861349986067,32.23795980994735,False,1101.6335511399175
4,1865.2625065418601,0.012293814121579207,43.18868493647219,False,1101.6335511399175
5,51934.52035144588,0.34229677455842833,227.89146616634392,False,1101.6335511399175
6,151723.66265630972,1.0,389.5172174067659,False,1101.6335511399175
