candidate_id,iteration,state,actual_objective_before,surrogate_objective_after,actual_objective_after,predicted_improvement,actual_improvement,acceptance_ratio,accepted,gradient_infinity_norm,trust_radius,step_infinity_norm,derivative_methods,negative_coordinate_curvatures,minimum_hessian_eigenvalue,hessian_update,ipopt_termination,ipopt_iterations,infeasibility,kkt_error,full_ensemble_objective_before,full_ensemble_objective_after,full_ensemble_actual_improvement,accepted_after_full_ensemble_revalidation
top_1,1,accepted_improvement,-18.09938767121042,-18.151003743405866,-18.14494542696257,0.05161607219544706,0.045557755752149376,0.8826273254509266,True,0.3513620486053526,0.12,0.12000000687298708,central;forward_second_order;backward_second_order;central;central;central;central;backward_second_order,2,-0.03985337725017265,initial_diagonal_with_signed_curvature,optimal,,,,-20.312605801154657,-20.383876868275873,0.07127106712121645,True
top_1,2,accepted_improvement,-18.14494542696257,-18.24623844749545,-18.202575556142023,0.10129302053288214,0.057630129179454315,0.5689447197474597,True,0.34335612683046673,0.24,0.24000000644496836,central;central;backward_second_order;central;central;central;central;backward_second_order,3,-0.03832844485801571,bfgs_cross_terms_updated,optimal,,,,-20.312605801154657,-20.383876868275873,0.07127106712121645,True
top_1,3,rejected_model_mismatch,-18.202575556142023,-18.290269149942315,56.70922763508721,0.08769359380029229,-74.91180319122924,-854.2448763341656,False,0.284141948546098,0.24,0.24000000057192777,central;central;backward_second_order;central;central;central;central;backward_second_order,3,-0.038584792995646044,bfgs_cross_terms_updated,optimal,,,,-20.312605801154657,-20.383876868275873,0.07127106712121645,True
top_1,4,rejected_model_mismatch,-18.202575556142023,-18.25599378885725,56.739439394077685,0.053418232715227276,-74.94201495021971,-1402.929508165045,False,0.284141948546098,0.12,0.1200000007717378,central;central;backward_second_order;central;central;central;central;backward_second_order,3,-0.038584792995646044,bfgs_cross_terms_updated,optimal,,,,-20.312605801154657,-20.383876868275873,0.07127106712121645,True
top_2,1,accepted_improvement,-18.034435621010285,-18.173737441969855,-18.147701713477986,0.13930182095957022,0.11326609246770047,0.813098433943472,True,0.5243747592075465,0.12,0.12000000322873611,central;central;forward_second_order;backward_second_order;central;central;central;backward_second_order,3,-0.6968587706642401,initial_diagonal_with_signed_curvature,optimal,,,,-20.29880490039169,-20.513303509752255,0.21449860936056453,True
top_2,2,accepted_improvement,-18.147701713477986,-18.41937152908214,-18.209631009267085,0.27166981560415593,0.061929295789099115,0.2279579556947722,True,0.27317897540140024,0.24,0.24000000668087199,central;central;central;backward_second_order;central;central;central;backward_second_order,0,-1.7905110917865026,bfgs_cross_terms_updated,optimal,,,,-20.29880490039169,-20.513303509752255,0.21449860936056453,True
top_2,3,rejected_model_mismatch,-18.209631009267085,-18.35275512135968,56.66765689962112,0.1431241120925968,-74.8772879088882,-523.163335751875,False,0.48903434227263176,0.24,0.2400000034704632,central;central;central;backward_second_order;central;central;central;backward_second_order,2,-0.11930385828300472,bfgs_cross_terms_updated,optimal,,,,-20.29880490039169,-20.513303509752255,0.21449860936056453,True
top_2,4,accepted_improvement,-18.209631009267085,-18.31541918196852,-18.291408828006013,0.10578817270143404,0.08177781873892798,0.7730336638834808,True,0.48903434227263176,0.12,0.11999999873178985,central;central;central;backward_second_order;central;central;central;backward_second_order,2,-0.11930385828300472,bfgs_cross_terms_updated,optimal,,,,-20.29880490039169,-20.513303509752255,0.21449860936056453,True
