direction,fim_eigenvalue,relative_eigenvalue,singular_value,near_null,condition_number
1,269.77185679381944,0.001851998862864295,16.42473308135689,False,539.9571349916508
2,592.3694856815576,0.004066649601319297,24.338641820807457,False,539.9571349916508
3,1098.988128057814,0.007544614874412141,33.15098985034707,False,539.9571349916508
4,44247.73502674197,0.3037631720660796,210.35145596534855,False,539.9571349916508
5,145665.23889576865,1.0,381.66115717448724,False,539.9571349916508
