analysis,parameter,theta,std_log_approx,approx_95_multiplier,fim_diag,active_bound,classification
mixed_prior_plus_hybrid_campaign,mu0,0.06144300331440782,0.011534186459730767,1.0228644803940083,114823.57859761735,False,well_estimated
mixed_prior_plus_hybrid_campaign,sN,22.822304600584857,0.5370769250229008,2.8652934565740704,19.277214298323607,False,moderate
mixed_prior_plus_hybrid_campaign,qN,0.014077619464971249,0.0117453037785901,1.023287819011648,66809.38687432307,False,well_estimated
mixed_prior_plus_hybrid_campaign,qXG,0.0830335046613047,0.3340399300003156,1.9246002095128436,55.06272943893406,False,well_estimated
mixed_prior_plus_hybrid_campaign,qXF,0.1470884666435773,0.17415228452098283,1.406829340587869,232.20737507630685,False,well_estimated
mixed_prior_plus_hybrid_campaign,betaG0,0.4295772752903894,0.022123663845895657,1.0443162668061927,47794.52377475157,False,well_estimated
mixed_prior_plus_hybrid_campaign,sG,0.03823729806573574,0.06445708426651277,1.1346632208246514,1858.441934051358,False,well_estimated
mixed_prior_plus_hybrid_campaign,betaF0,0.28634627765036813,0.02650746270218922,1.0533279486708407,33646.321957030304,False,well_estimated
mixed_prior_plus_hybrid_campaign,sF,0.05090121294521556,0.0887898472181693,1.1900890075033133,777.2909482475736,False,well_estimated
mixed_prior_plus_hybrid_campaign,qEG,0.9986807546116893,0.019034618835336255,1.0380125268397453,103358.2504812476,False,well_estimated
mixed_prior_plus_hybrid_campaign,qEF,0.6005563072780574,0.03674000234220616,1.0746665254710068,80573.10505551007,False,well_estimated
mixed_prior_plus_hybrid_campaign,iG,0.0033029878376235103,0.10550015281489482,1.2297123736983007,1173.3877182717642,False,well_estimated
mixed_prior_plus_hybrid_campaign,iE,0.005363049138740442,0.06174101137509908,1.1286388874206938,4714.0530015977565,False,well_estimated
mixed_prior_plus_hybrid_campaign,Kd0,0.0007725255153240667,0.023091781065052944,1.0462997483467156,2368.9179908498077,False,well_estimated
mixed_prior_plus_hybrid_campaign,m0,0.004519236800799961,2.9881094909575845,349.56677506892044,8.230291066743431,False,weak_or_confounded
mixed_prior_plus_hybrid_campaign,gammaG0,0.05845956021572135,0.02253895887559112,1.0451666635973569,36657.6299052555,False,well_estimated
mixed_prior_plus_hybrid_campaign,gammaF0,0.003123677546477933,0.303240535789221,1.8118554852204105,158.85633868792175,False,well_estimated
